Date,price
2010-02-11,0.20605529844760895
2010-02-12,0.20689846575260162
2010-02-16,0.21491296589374542
2010-02-17,0.21856003999710083
2010-02-18,0.2227034866809845
2010-02-19,0.2227034866809845
2010-02-22,0.221140056848526
2010-02-23,0.21250635385513306
2010-02-24,0.21893253922462463
2010-02-25,0.21880775690078735
2010-02-26,0.22153735160827637
2010-03-01,0.23103998601436615
2010-03-02,0.23242910206317902
2010-03-03,0.2337200939655304
2010-03-04,0.23630012571811676
2010-03-05,0.24674497544765472
2010-03-08,0.24806074798107147
2010-03-09,0.25245192646980286
2010-03-10,0.2586295008659363
2010-03-11,0.26101139187812805
2010-03-12,0.26160678267478943
2010-03-15,0.25984522700309753
2010-03-16,0.26475855708122253
2010-03-17,0.26659443974494934
2010-03-18,0.269298255443573
2010-03-19,0.2645346522331238
2010-03-22,0.27168017625808716
2010-03-23,0.2773623466491699
2010-03-24,0.27341702580451965
2010-03-25,0.27170494198799133
2010-03-26,0.2731197774410248
2010-03-29,0.2768659293651581
2010-03-30,0.27976900339126587
2010-03-31,0.27599793672561646
2010-04-01,0.2754521071910858
2010-04-05,0.28341609239578247
2010-04-06,0.28557494282722473
2010-04-07,0.2839619815349579
2010-04-08,0.28497955203056335
2010-04-09,0.29011476039886475
2010-04-12,0.2912810146808624
2010-04-13,0.2956731617450714
2010-04-14,0.3060932159423828
2010-04-15,0.31018713116645813
2010-04-16,0.2991458773612976
2010-04-19,0.29867520928382874
2010-04-20,0.3030911386013031
2010-04-21,0.30842554569244385
2010-04-22,0.31299108266830444
2010-04-23,0.3171345591545105
2010-04-26,0.3147774934768677
2010-04-27,0.2953501045703888
2010-04-28,0.29604464769363403
2010-04-29,0.31115517020225525
2010-04-30,0.29281964898109436
2010-05-03,0.30477848649024963
2010-05-04,0.2778339982032776
2010-05-05,0.27326837182044983
2010-05-06,0.24649736285209656
2010-05-07,0.22855910658836365
2010-05-10,0.26264914870262146
2010-05-11,0.2624756991863251
2010-05-12,0.27661821246147156
2010-05-13,0.26411354541778564
2010-05-14,0.24786168336868286
2010-05-17,0.25121140480041504
2010-05-18,0.24160972237586975
2010-05-19,0.23523302376270294
2010-05-20,0.21143925189971924
2010-05-21,0.21307697892189026
2010-05-24,0.21483860909938812
2010-05-25,0.21332471072673798
2010-05-26,0.20672507584095
2010-05-27,0.22910495102405548
2010-05-28,0.22590376436710358
2010-06-01,0.21965187788009644
2010-06-02,0.23510916531085968
2010-06-03,0.2412123829126358
2010-06-04,0.2173938751220703
2010-06-07,0.20479005575180054
2010-06-08,0.20364868640899658
2010-06-09,0.1991574615240097
2010-06-10,0.215681791305542
2010-06-11,0.2213144302368164
2010-06-14,0.22143827378749847
2010-06-15,0.23761488497257233
2010-06-16,0.24240335822105408
2010-06-17,0.24483472108840942
2010-06-18,0.2455044984817505
2010-06-21,0.23905350267887115
2010-06-22,0.23339712619781494
2010-06-23,0.23027116060256958
2010-06-24,0.21910595893859863
2010-06-25,0.2189573049545288
2010-06-28,0.21699656546115875
2010-06-29,0.19278167188167572
2010-06-30,0.18325424194335938
2010-07-01,0.18146789073944092
2010-07-02,0.1804751306772232
2010-07-06,0.18141832947731018
2010-07-07,0.19856198132038116
2010-07-08,0.2019118219614029
2010-07-09,0.20756922662258148
2010-07-12,0.20992626249790192
2010-07-13,0.21709661185741425
2010-07-14,0.22056935727596283
2010-07-15,0.2213391810655594
2010-07-16,0.20352479815483093
2010-07-19,0.2081151157617569
2010-07-20,0.2146899700164795
2010-07-21,0.20717191696166992
2010-07-22,0.221140056848526
2010-07-23,0.22689653933048248
2010-07-26,0.23188316822052002
2010-07-27,0.23183365166187286
2010-07-28,0.22709468007087708
2010-07-29,0.221685990691185
2010-07-30,0.22319987416267395
2010-08-02,0.23520828783512115
2010-08-03,0.23277683556079865
2010-08-04,0.23950032889842987
2010-08-05,0.23808647692203522
2010-08-06,0.23696987330913544
2010-08-09,0.24111337959766388
2010-08-10,0.2360018789768219
2010-08-11,0.2165755033493042
2010-08-12,0.2104712724685669
2010-08-13,0.20627827942371368
2010-08-16,0.20744438469409943
2010-08-17,0.21533504128456116
2010-08-18,0.21727001667022705
2010-08-19,0.209280326962471
2010-08-20,0.2085610032081604
2010-08-23,0.2028055191040039
2010-08-24,0.19116869568824768
2010-08-25,0.1969004124403
2010-08-26,0.19047412276268005
2010-08-27,0.19677557051181793
2010-08-30,0.19039984047412872
2010-08-31,0.18945659697055817
2010-09-01,0.20533595979213715
2010-09-02,0.2123824656009674
2010-09-03,0.22319987416267395
2010-09-07,0.2177664190530777
2010-09-08,0.22545789182186127
2010-09-09,0.22831042110919952
2010-09-10,0.23076753318309784
2010-09-13,0.24093997478485107
2010-09-14,0.24399153888225555
2010-09-15,0.2481350302696228
2010-09-16,0.25163352489471436
2010-09-17,0.25431257486343384
2010-09-20,0.26756149530410767
2010-09-21,0.2667182683944702
2010-09-22,0.2654530704021454
2010-09-23,0.26465851068496704
2010-09-24,0.2796451151371002
2010-09-27,0.2764439284801483
2010-09-28,0.27713844180107117
2010-09-29,0.274906188249588
2010-09-30,0.2711837589740753
2010-10-01,0.27034059166908264
2010-10-04,0.2609618306159973
2010-10-05,0.2803892195224762
2010-10-06,0.27324363589286804
2010-10-07,0.2759228050708771
2010-10-08,0.2814810276031494
2010-10-11,0.28205177187919617
2010-10-12,0.28790733218193054
2010-10-13,0.2949032485485077
2010-10-14,0.2932664752006531
2010-10-15,0.31197357177734375
2010-10-18,0.31197357177734375
2010-10-19,0.299567848443985
2010-10-20,0.30579596757888794
2010-10-21,0.3079291880130768
2010-10-22,0.313933402299881
2010-10-25,0.318697065114975
2010-10-26,0.32060739398002625
2010-10-27,0.3239075541496277
2010-10-28,0.3257683217525482
2010-10-29,0.32420480251312256
2010-11-01,0.3249499201774597
2010-11-02,0.3347994387149811
2010-11-03,0.3396373689174652
2010-11-04,0.3516714572906494
2010-11-05,0.35209256410598755
2010-11-08,0.3529861867427826
2010-11-09,0.34727928042411804
2010-11-10,0.3525889217853546
2010-11-11,0.3466590940952301
2010-11-12,0.3290190100669861
2010-11-15,0.32549577951431274
2010-11-16,0.30934396386146545
2010-11-17,0.31227079033851624
2010-11-18,0.3267858624458313
2010-11-19,0.3275546729564667
2010-11-22,0.3361894190311432
2010-11-23,0.3203100860118866
2010-11-24,0.3390170633792877
2010-11-26,0.3368840217590332
2010-11-29,0.33219456672668457
2010-11-30,0.31956595182418823
2010-12-01,0.3398860692977905
2010-12-02,0.3502070903778076
2010-12-03,0.35313495993614197
2010-12-06,0.3525146543979645
2010-12-07,0.3528376817703247
2010-12-08,0.35772523283958435
2010-12-09,0.35809674859046936
2010-12-10,0.3656148612499237
2010-12-13,0.3613227307796478
2010-12-14,0.36283576488494873
2010-12-15,0.359139084815979
2010-12-16,0.3666323721408844
2010-12-17,0.3677489757537842
2010-12-20,0.3687407672405243
2010-12-21,0.3748193085193634
2010-12-22,0.37521666288375854
2010-12-23,0.37236306071281433
2010-12-27,0.37251269817352295
2010-12-28,0.3708997368812561
2010-12-29,0.3731081783771515
2010-12-30,0.3703041672706604
2010-12-31,0.3669048547744751
2011-01-03,0.3834787905216217
2011-01-04,0.3828832805156708
2011-01-05,0.39238598942756653
2011-01-06,0.39593392610549927
2011-01-07,0.3950154781341553
2011-01-10,0.39945727586746216
2011-01-11,0.40129315853118896
2011-01-12,0.40943142771720886
2011-01-13,0.41072148084640503
2011-01-14,0.41962870955467224
2011-01-18,0.4229775667190552
2011-01-19,0.4088113009929657
2011-01-20,0.3996306359767914
2011-01-21,0.3905005156993866
2011-01-24,0.4066275358200073
2011-01-25,0.40804144740104675
2011-01-26,0.414368599653244
2011-01-27,0.42235738039016724
2011-01-28,0.3905005156993866
2011-01-31,0.3962816894054413
2011-02-01,0.4182882010936737
2011-02-02,0.4164026975631714
2011-02-03,0.4180156886577606
2011-02-04,0.42555850744247437
2011-02-07,0.4317361116409302
2011-02-08,0.44094160199165344
2011-02-09,0.4382614493370056
2011-02-10,0.44039562344551086
2011-02-11,0.44942668080329895
2011-02-14,0.4522553086280823
2011-02-15,0.45108914375305176
2011-02-16,0.45942559838294983
2011-02-17,0.4590283930301666
2011-02-18,0.4564235508441925
2011-02-22,0.416229248046875
2011-02-23,0.40595778822898865
2011-02-24,0.4117380678653717
2011-02-25,0.4293789565563202
2011-02-28,0.4325050711631775
2011-03-01,0.41171324253082275
2011-03-02,0.4175192713737488
2011-03-03,0.44242969155311584
2011-03-04,0.43587958812713623
2011-03-07,0.4185120463371277
2011-03-08,0.4228785037994385
2011-03-09,0.41434383392333984
2011-03-10,0.39538803696632385
2011-03-11,0.4019876718521118
2011-03-14,0.3980681300163269
2011-03-15,0.38179144263267517
2011-03-16,0.3537551164627075
2011-03-17,0.3629853129386902
2011-03-18,0.3609997034072876
2011-03-21,0.38114646077156067
2011-03-22,0.38010409474372864
2011-03-23,0.3858606517314911
2011-03-24,0.4068504273891449
2011-03-25,0.4098277688026428
2011-03-28,0.4028814136981964
2011-03-29,0.41444292664527893
2011-03-30,0.42054617404937744
2011-03-31,0.4223325848579407
2011-04-01,0.4229775667190552
2011-04-04,0.4191570281982422
2011-04-05,0.41439327597618103
2011-04-06,0.4175192713737488
2011-04-07,0.4174202084541321
2011-04-08,0.41116833686828613
2011-04-11,0.4074459671974182
2011-04-12,0.39940768480300903
2011-04-13,0.4089351296424866
2011-04-14,0.40670186281204224
2011-04-15,0.40407228469848633
2011-04-18,0.3962816894054413
2011-04-19,0.4034274220466614
2011-04-20,0.43027275800704956
2011-04-21,0.4411892294883728
2011-04-25,0.4444638192653656
2011-04-26,0.4521057605743408
2011-04-27,0.46148449182510376
2011-04-28,0.46078991889953613
2011-04-29,0.4585567116737366
2011-05-02,0.45607584714889526
2011-05-03,0.44922754168510437
2011-05-04,0.44659796357154846
2011-05-05,0.4398992657661438
2011-05-06,0.44371968507766724
2011-05-09,0.44853299856185913
2011-05-10,0.46004587411880493
2011-05-11,0.450121134519577
2011-05-12,0.4580603837966919
2011-05-13,0.4418342709541321
2011-05-16,0.41885891556739807
2011-05-17,0.42228296399116516
2011-05-18,0.43255454301834106
2011-05-19,0.4362768828868866
2011-05-20,0.42665040493011475
2011-05-23,0.40814048051834106
2011-05-24,0.4004499614238739
2011-05-25,0.4049154818058014
2011-05-26,0.4125078320503235
2011-05-27,0.41866058111190796
2011-05-31,0.43880733847618103
2011-06-01,0.4107710123062134
2011-06-02,0.4131528437137604
2011-06-03,0.39439529180526733
2011-06-06,0.3848678469657898
2011-06-07,0.38263559341430664
2011-06-08,0.3743981719017029
2011-06-09,0.3760359287261963
2011-06-10,0.35876744985580444
2011-06-13,0.35901525616645813
2011-06-14,0.37236306071281433
2011-06-15,0.35201823711395264
2011-06-16,0.34710586071014404
2011-06-17,0.34452590346336365
2011-06-20,0.3490906357765198
2011-06-21,0.37236306071281433
2011-06-22,0.3639771342277527
2011-06-23,0.37405046820640564
2011-06-24,0.3543505370616913
2011-06-27,0.3715694546699524
2011-06-28,0.3882424831390381
2011-06-29,0.39310526847839355
2011-06-30,0.40804144740104675
2011-07-01,0.4269476532936096
2011-07-05,0.43310046195983887
2011-07-06,0.4377155601978302
2011-07-07,0.4554308354854584
2011-07-08,0.45165982842445374
2011-07-11,0.42744407057762146
2011-07-12,0.4170229732990265
2011-07-13,0.4225812554359436
2011-07-14,0.40804144740104675
2011-07-15,0.42426854372024536
2011-07-18,0.41727152466773987
2011-07-19,0.4466969966888428
2011-07-20,0.4404451251029968
2011-07-21,0.4493770897388458
2011-07-22,0.4633205235004425
2011-07-25,0.46059179306030273
2011-07-26,0.46312230825424194
2011-07-27,0.4279899597167969
2011-07-28,0.43027275800704956
2011-07-29,0.42610442638397217
2011-08-01,0.4203479588031769
2011-08-02,0.38844069838523865
2011-08-03,0.39851391315460205
2011-08-04,0.34427720308303833
2011-08-05,0.33668479323387146
2011-08-08,0.2775357663631439
2011-08-09,0.3155463635921478
2011-08-10,0.27832940220832825
2011-08-11,0.3140571713447571
2011-08-12,0.3220469057559967
2011-08-15,0.33594074845314026
2011-08-16,0.32730695605278015
2011-08-17,0.32199740409851074
2011-08-18,0.2753024995326996
2011-08-19,0.2598699629306793
2011-08-22,0.26220226287841797
2011-08-23,0.29465553164482117
2011-08-24,0.30160295963287354
2011-08-25,0.28711268305778503
2011-08-26,0.3078548312187195
2011-08-29,0.3340553045272827
2011-08-30,0.34085312485694885
2011-08-31,0.34283867478370667
2011-09-01,0.3331625163555145
2011-09-02,0.3098393976688385
2011-09-06,0.30978986620903015
2011-09-07,0.33321207761764526
2011-09-08,0.32859694957733154
2011-09-09,0.30696219205856323
2011-09-12,0.31847408413887024
2011-09-13,0.3308301866054535
2011-09-14,0.3451213538646698
2011-09-15,0.3608015179634094
2011-09-16,0.37022989988327026
2011-09-19,0.3711721897125244
2011-09-20,0.36591312289237976
2011-09-21,0.347304105758667
2011-09-22,0.3135122060775757
2011-09-23,0.32328739762306213
2011-09-26,0.3342534601688385
2011-09-27,0.3444763422012329
2011-09-28,0.3282492756843567
2011-09-29,0.3185236155986786
2011-09-30,0.29376187920570374
2011-10-03,0.270737886428833
2011-10-04,0.2872118055820465
2011-10-05,0.3090457320213318
2011-10-06,0.32492518424987793
2011-10-07,0.3182254731655121
2011-10-10,0.35087689757347107
2011-10-11,0.3583701550960541
2011-10-12,0.36412665247917175
2011-10-13,0.3739018142223358
2011-10-14,0.3944953680038452
2011-10-17,0.3762342035770416
2011-10-18,0.3898802399635315
2011-10-19,0.36740124225616455
2011-10-20,0.36273667216300964
2011-10-21,0.3756386339664459
2011-10-24,0.39910945296287537
2011-10-25,0.376481831073761
2011-10-26,0.37499362230300903
2011-10-27,0.40521371364593506
2011-10-28,0.4065532088279724
2011-10-31,0.3864065110683441
2011-11-01,0.35648471117019653
2011-11-02,0.3652670681476593
2011-11-03,0.3874984085559845
2011-11-04,0.3814941942691803
2011-11-07,0.3899793326854706
2011-11-08,0.40298038721084595
2011-11-09,0.3612979054450989
2011-11-10,0.3598088026046753
2011-11-11,0.3800051212310791
2011-11-14,0.3735540211200714
2011-11-15,0.38556334376335144
2011-11-16,0.3665580749511719
2011-11-17,0.34134939312934875
2011-11-18,0.3331625163555145
2011-11-21,0.31380945444107056
2011-11-22,0.31653910875320435
2011-11-23,0.29549869894981384
2011-11-25,0.28880006074905396
2011-11-28,0.3186227083206177
2011-11-29,0.3128662705421448
2011-11-30,0.3472050130367279
2011-12-01,0.3546488583087921
2011-12-02,0.35127416253089905
2011-12-05,0.3627861440181732
2011-12-06,0.36000797152519226
2011-12-07,0.36055395007133484
2011-12-08,0.3421935439109802
2011-12-09,0.3584197163581848
2011-12-12,0.3466590940952301
2011-12-13,0.33494892716407776
2011-12-14,0.31936684250831604
2011-12-15,0.31688591837882996
2011-12-16,0.3208560049533844
2011-12-19,0.31197357177734375
2011-12-20,0.3396621346473694
2011-12-21,0.3255206048488617
2011-12-22,0.3334597647190094
2011-12-23,0.34209445118904114
2011-12-27,0.3447241187095642
2011-12-28,0.33365800976753235
2011-12-29,0.34015852212905884
2011-12-30,0.3373803496360779
2012-01-03,0.35658377408981323
2012-01-04,0.36085113883018494
2012-01-05,0.3697335720062256
2012-01-06,0.3735540211200714
2012-01-09,0.37042808532714844
2012-01-10,0.3780204951763153
2012-01-11,0.380650132894516
2012-01-12,0.38516610860824585
2012-01-13,0.3807491660118103
2012-01-17,0.3909720182418823
2012-01-18,0.40650370717048645
2012-01-19,0.41464105248451233
2012-01-20,0.41280508041381836
2012-01-23,0.4127555787563324
2012-01-24,0.4104728102684021
2012-01-25,0.4261539578437805
2012-01-26,0.42163801193237305
2012-01-27,0.4258062541484833
2012-01-30,0.42650076746940613
2012-01-31,0.4279899597167969
2012-02-01,0.4385091960430145
2012-02-02,0.4430252015590668
2012-02-03,0.46064135432243347
