Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2009-11-16,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,10000.0,0.0,0.0,0.0
2009-11-17,1.75,1.75,1.600000023841858,1.600000023841858,1.600000023841858,100000.0,0.0,0.0,0.0
2009-11-18,1.7000000476837158,1.7000000476837158,1.6399999856948853,1.7000000476837158,1.7000000476837158,63000.0,0.0,0.0,0.0
2009-11-19,1.7000000476837158,1.7000000476837158,1.5,1.5,1.5,51000.0,0.0,0.0,0.0
2009-11-20,1.600000023841858,1.6399999856948853,1.5,1.600000023841858,1.600000023841858,80000.0,0.0,0.0,0.0
2009-11-23,1.409999966621399,1.690000057220459,1.409999966621399,1.409999966621399,1.409999966621399,23000.0,0.0,0.0,0.0
2009-11-24,1.590000033378601,1.690000057220459,1.590000033378601,1.690000057220459,1.690000057220459,34050.0,0.0,0.0,0.0
2009-11-25,1.690000057220459,1.7000000476837158,1.649999976158142,1.7000000476837158,1.7000000476837158,72000.0,0.0,0.0,0.0
2009-11-27,1.7999999523162842,1.899999976158142,1.7999999523162842,1.850000023841858,1.850000023841858,93000.0,0.0,0.0,0.0
2009-11-30,1.809999942779541,2.5,1.809999942779541,2.109999895095825,2.109999895095825,212540.0,0.0,0.0,0.0
2009-12-01,2.180000066757202,2.390000104904175,2.0999999046325684,2.240000009536743,2.240000009536743,236200.0,0.0,0.0,0.0
2009-12-02,2.3499999046325684,2.5799999237060547,2.299999952316284,2.5,2.5,159000.0,0.0,0.0,0.0
2009-12-03,2.690000057220459,2.9000000953674316,2.5,2.690000057220459,2.690000057220459,172000.0,0.0,0.0,0.0
2009-12-04,2.690000057220459,2.700000047683716,2.5,2.5899999141693115,2.5899999141693115,77051.0,0.0,0.0,0.0
2009-12-07,2.5999999046325684,2.799999952316284,2.5999999046325684,2.75,2.75,93201.0,0.0,0.0,0.0
2009-12-08,2.75,2.799999952316284,2.6500000953674316,2.690000057220459,2.690000057220459,84400.0,0.0,0.0,0.0
2009-12-09,2.700000047683716,2.8399999141693115,2.6700000762939453,2.799999952316284,2.799999952316284,52200.0,0.0,0.0,0.0
2009-12-10,2.799999952316284,2.799999952316284,2.549999952316284,2.5799999237060547,2.5799999237060547,66466.0,0.0,0.0,0.0
2009-12-11,2.6500000953674316,2.6500000953674316,2.4000000953674316,2.5,2.5,72100.0,0.0,0.0,0.0
2009-12-14,2.5,2.5999999046325684,2.3499999046325684,2.5999999046325684,2.5999999046325684,36600.0,0.0,0.0,0.0
2009-12-15,2.5999999046325684,2.5999999046325684,2.5,2.549999952316284,2.549999952316284,393201.0,0.0,0.0,0.0
2009-12-16,2.4000000953674316,2.5299999713897705,2.4000000953674316,2.450000047683716,2.450000047683716,55319.0,0.0,0.0,0.0
2009-12-17,2.5999999046325684,2.799999952316284,2.5,2.799999952316284,2.799999952316284,361700.0,0.0,0.0,0.0
2009-12-18,2.799999952316284,2.990000009536743,2.75,2.75,2.75,67050.0,0.0,0.0,0.0
2009-12-21,2.759999990463257,2.9000000953674316,2.759999990463257,2.9000000953674316,2.9000000953674316,72652.0,0.0,0.0,0.0
2009-12-22,3.0,3.0,2.799999952316284,2.799999952316284,2.799999952316284,10350.0,0.0,0.0,0.0
2009-12-23,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,7100.0,0.0,0.0,0.0
2009-12-28,2.9800000190734863,2.990000009536743,2.940000057220459,2.9800000190734863,2.9800000190734863,46300.0,0.0,0.0,0.0
2009-12-29,3.0,3.0,3.0,3.0,3.0,19750.0,0.0,0.0,0.0
2009-12-30,3.0,3.049999952316284,2.950000047683716,3.049999952316284,3.049999952316284,40700.0,0.0,0.0,0.0
2010-01-04,3.25,3.450000047683716,3.25,3.450000047683716,3.450000047683716,66640.0,0.0,0.0,0.0
2010-01-05,3.4200000762939453,3.799999952316284,3.4200000762939453,3.700000047683716,3.700000047683716,103110.0,0.0,0.0,0.0
2010-01-07,3.700000047683716,4.300000190734863,3.700000047683716,4.099999904632568,4.099999904632568,176850.0,0.0,0.0,0.0
2010-01-08,4.25,4.300000190734863,4.050000190734863,4.190000057220459,4.190000057220459,311174.0,0.0,0.0,0.0
2010-01-11,4.300000190734863,5.0,4.199999809265137,4.849999904632568,4.849999904632568,199501.0,0.0,0.0,0.0
2010-01-12,4.849999904632568,5.0,4.050000190734863,4.300000190734863,4.300000190734863,183675.0,0.0,0.0,0.0
2010-01-13,4.0,4.25,3.6500000953674316,3.950000047683716,3.950000047683716,250393.0,0.0,0.0,0.0
2010-01-14,4.019999980926514,4.300000190734863,4.019999980926514,4.150000095367432,4.150000095367432,85937.0,0.0,0.0,0.0
2010-01-15,3.950000047683716,4.150000095367432,3.8499999046325684,4.150000095367432,4.150000095367432,70610.0,0.0,0.0,0.0
2010-01-19,4.5,4.550000190734863,4.400000095367432,4.5,4.5,70426.0,0.0,0.0,0.0
2010-01-20,4.550000190734863,4.650000095367432,4.489999771118164,4.489999771118164,4.489999771118164,28925.0,0.0,0.0,0.0
2010-01-21,4.199999809265137,4.480000019073486,4.150000095367432,4.480000019073486,4.480000019073486,21800.0,0.0,0.0,0.0
2010-01-22,4.480000019073486,4.480000019073486,4.099999904632568,4.25,4.25,50300.0,0.0,0.0,0.0
2010-01-25,4.300000190734863,4.46999979019165,4.199999809265137,4.199999809265137,4.199999809265137,27429.0,0.0,0.0,0.0
2010-01-26,4.46999979019165,4.46999979019165,4.090000152587891,4.150000095367432,4.150000095367432,34500.0,0.0,0.0,0.0
2010-01-27,4.150000095367432,4.5,4.050000190734863,4.25,4.25,120792.0,0.0,0.0,0.0
2010-01-28,4.230000019073486,4.230000019073486,3.5199999809265137,3.799999952316284,3.799999952316284,115907.0,0.0,0.0,0.0
2010-01-29,3.799999952316284,3.819999933242798,3.5199999809265137,3.799999952316284,3.799999952316284,121627.0,0.0,0.0,0.0
2010-02-01,4.0,4.199999809265137,3.990000009536743,4.099999904632568,4.099999904632568,33104.0,0.0,0.0,0.0
2010-02-02,4.300000190734863,4.5,3.5999999046325684,4.199999809265137,4.199999809265137,109350.0,0.0,0.0,0.0
2010-02-03,4.300000190734863,4.300000190734863,3.8499999046325684,3.8499999046325684,3.8499999046325684,30300.0,0.0,0.0,0.0
2010-02-04,3.930000066757202,4.0,3.5999999046325684,3.75,3.75,73510.0,0.0,0.0,0.0
2010-02-05,3.6500000953674316,3.7899999618530273,3.0,3.5,3.5,91514.0,0.0,0.0,0.0
2010-02-08,3.4000000953674316,3.4000000953674316,3.299999952316284,3.3499999046325684,3.3499999046325684,17000.0,0.0,0.0,0.0
2010-02-09,3.450000047683716,3.450000047683716,2.299999952316284,3.049999952316284,3.049999952316284,150164.0,0.0,0.0,0.0
2010-02-10,3.0,3.2899999618530273,3.0,3.2899999618530273,3.2899999618530273,55580.0,0.0,0.0,0.0
2010-02-11,3.2899999618530273,3.75,3.2899999618530273,3.5,3.5,138401.0,0.0,0.0,0.0
2010-02-12,3.5999999046325684,3.5999999046325684,3.299999952316284,3.299999952316284,3.299999952316284,38500.0,0.0,0.0,0.0
2010-02-16,3.200000047683716,3.5,3.200000047683716,3.200000047683716,3.200000047683716,52400.0,0.0,0.0,0.0
2010-02-17,3.4700000286102295,3.5,3.200000047683716,3.200000047683716,3.200000047683716,100300.0,0.0,0.0,0.0
2010-02-18,3.299999952316284,3.4800000190734863,3.299999952316284,3.4800000190734863,3.4800000190734863,19500.0,0.0,0.0,0.0
2010-02-19,3.4000000953674316,3.4000000953674316,3.200000047683716,3.3499999046325684,3.3499999046325684,93700.0,0.0,0.0,0.0
