Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2011-11-23,23848.69921875,25493.400390625,22944.099609375,23602.0,23602.0,417368.0,0.0,0.0,0.0
2011-11-25,21381.599609375,21381.599609375,21381.599609375,21381.599609375,21381.599609375,12415.0,0.0,0.0,0.0
2011-11-28,20559.19921875,21546.099609375,20477.0,20723.69921875,20723.69921875,308633.0,0.0,0.0,0.0
2011-11-29,20641.400390625,20723.69921875,19901.30078125,19983.599609375,19983.599609375,90483.0,0.0,0.0,0.0
2011-11-30,19325.69921875,19901.30078125,18996.69921875,18996.69921875,18996.69921875,332090.0,0.0,0.0,0.0
2011-12-01,18914.5,19654.599609375,18750.0,19078.900390625,19078.900390625,128057.0,0.0,0.0,0.0
2011-12-02,18750.0,19407.900390625,18750.0,19078.900390625,19078.900390625,42657.0,0.0,0.0,0.0
2011-12-05,19078.900390625,19983.599609375,19078.900390625,19983.599609375,19983.599609375,81387.0,0.0,0.0,0.0
2011-12-06,20723.69921875,20970.400390625,20230.30078125,20559.19921875,20559.19921875,143999.0,0.0,0.0,0.0
2011-12-07,19901.30078125,20641.400390625,19901.30078125,20559.19921875,20559.19921875,62065.0,0.0,0.0,0.0
2011-12-08,20312.5,20805.900390625,20312.5,20559.19921875,20559.19921875,90106.0,0.0,0.0,0.0
2011-12-09,20559.19921875,20559.19921875,20394.69921875,20559.19921875,20559.19921875,72559.0,0.0,0.0,0.0
2011-12-12,20559.19921875,20559.19921875,20148.0,20312.5,20312.5,29257.0,0.0,0.0,0.0
2011-12-13,20394.69921875,20394.69921875,19983.599609375,20065.80078125,20065.80078125,29220.0,0.0,0.0,0.0
2011-12-14,20065.80078125,20148.0,19078.900390625,19736.80078125,19736.80078125,93462.0,0.0,0.0,0.0
2011-12-15,18914.5,19736.80078125,18750.0,19407.900390625,19407.900390625,54148.0,0.0,0.0,0.0
2011-12-16,19407.900390625,19654.599609375,18914.5,18914.5,18914.5,28552.0,0.0,0.0,0.0
2011-12-19,19078.900390625,19243.400390625,18338.80078125,18832.19921875,18832.19921875,5788.0,0.0,0.0,0.0
2011-12-20,18832.19921875,18832.19921875,18092.099609375,18421.099609375,18421.099609375,44250.0,0.0,0.0,0.0
2011-12-21,18503.30078125,18914.5,18503.30078125,18832.19921875,18832.19921875,34972.0,0.0,0.0,0.0
2011-12-22,17845.400390625,17927.599609375,17598.69921875,17680.900390625,17680.900390625,55547.0,0.0,0.0,0.0
2011-12-23,18092.099609375,18503.30078125,17352.0,18503.30078125,18503.30078125,52410.0,0.0,0.0,0.0
2011-12-27,18750.0,19243.400390625,18667.80078125,18914.5,18914.5,94155.0,0.0,0.0,0.0
2011-12-28,18914.5,19325.69921875,18914.5,18914.5,18914.5,29062.0,0.0,0.0,0.0
2011-12-29,18914.5,18914.5,18914.5,18914.5,18914.5,10701.0,0.0,0.0,0.0
2011-12-30,18914.5,18914.5,18503.30078125,18503.30078125,18503.30078125,18179.0,0.0,0.0,0.0
2012-01-03,18338.80078125,19078.900390625,18174.30078125,18503.30078125,18503.30078125,24697.0,0.0,0.0,0.0
2012-01-04,18503.30078125,18667.80078125,18503.30078125,18503.30078125,18503.30078125,14823.0,0.0,0.0,0.0
2012-01-05,18503.30078125,18503.30078125,18338.80078125,18338.80078125,18338.80078125,42438.0,0.0,0.0,0.0
2012-01-06,18174.30078125,18421.099609375,18092.099609375,18256.599609375,18256.599609375,25390.0,0.0,0.0,0.0
2012-01-09,18092.099609375,18092.099609375,17598.69921875,18009.900390625,18009.900390625,19334.0,0.0,0.0,0.0
2012-01-10,18009.900390625,18009.900390625,17516.400390625,17927.599609375,17927.599609375,84147.0,0.0,0.0,0.0
2012-01-11,17763.19921875,17927.599609375,17680.900390625,17845.400390625,17845.400390625,46403.0,0.0,0.0,0.0
2012-01-12,17680.900390625,17845.400390625,17680.900390625,17845.400390625,17845.400390625,37210.0,0.0,0.0,0.0
2012-01-13,18009.900390625,18009.900390625,17680.900390625,17927.599609375,17927.599609375,24660.0,0.0,0.0,0.0
2012-01-17,18092.099609375,18338.80078125,18009.900390625,18338.80078125,18338.80078125,48445.0,0.0,0.0,0.0
2012-01-18,18585.5,18914.5,18585.5,18914.5,18914.5,12780.0,0.0,0.0,0.0
