Date,Close
1995-01-03,13.889995574951172
1995-01-04,13.91973876953125
1995-01-05,14.008968353271484
1995-01-06,13.889995574951172
1995-01-09,13.830510139465332
1995-01-10,13.949481964111328
1995-01-11,13.979225158691406
1995-01-12,13.91973876953125
1995-01-13,13.949481964111328
1995-01-16,13.979225158691406
1995-01-17,14.098196983337402
1995-01-18,14.12794017791748
1995-01-19,14.068453788757324
1995-01-20,14.008968353271484
1995-01-23,14.038710594177246
1995-01-24,14.038710594177246
1995-01-25,14.068453788757324
1995-01-26,14.217168807983398
1995-01-27,14.306398391723633
1995-01-30,14.514598846435547
1995-01-31,14.633570671081543
1995-02-01,14.484855651855469
1995-02-02,14.574085235595703
1995-02-03,14.6930570602417
1995-02-06,14.782286643981934
1995-02-07,14.722800254821777
1995-02-08,14.484855651855469
1995-02-09,14.425370216369629
1995-02-10,14.574085235595703
1995-02-13,14.574085235595703
1995-02-14,14.544342041015625
1995-02-15,14.574085235595703
1995-02-16,14.514598846435547
1995-02-17,14.603828430175781
1995-02-21,14.603828430175781
1995-02-22,14.603828430175781
1995-02-23,14.603828430175781
1995-02-24,14.6930570602417
1995-02-27,14.6930570602417
1995-02-28,14.722800254821777
1995-03-01,14.6930570602417
1995-03-02,14.663313865661621
1995-03-03,14.633570671081543
1995-03-06,14.871516227722168
1995-03-07,14.722800254821777
1995-03-08,14.633570671081543
1995-03-09,14.544342041015625
1995-03-10,14.752544403076172
1995-03-13,14.960744857788086
1995-03-14,15.04997444152832
1995-03-15,15.10945987701416
1995-03-16,15.228431701660156
1995-03-17,15.406889915466309
1995-03-20,15.555604934692383
1995-03-21,15.466376304626465
1995-03-22,15.258174896240234
1995-03-23,15.31766128540039
1995-03-24,15.287918090820312
1995-03-27,15.228431701660156
1995-03-28,15.347403526306152
1995-03-29,15.139203071594238
1995-03-30,14.84177303314209
1995-03-31,14.960744857788086
1995-04-03,14.812029838562012
1995-04-04,15.04997444152832
1995-04-05,14.812029838562012
1995-04-06,14.901259422302246
1995-04-07,14.931001663208008
1995-04-10,14.990488052368164
1995-04-11,15.04997444152832
1995-04-12,15.020231246948242
1995-04-13,15.139203071594238
1995-04-17,15.168946266174316
1995-04-18,15.020231246948242
1995-04-19,14.812029838562012
1995-04-20,15.10945987701416
1995-04-21,15.139203071594238
1995-04-24,15.496118545532227
