Date,Close
1995-01-03,5.5625
1995-01-04,5.4166669845581055
1995-01-05,5.46875
1995-01-06,5.625
1995-01-09,5.6875
1995-01-10,5.71875
1995-01-11,5.53125
1995-01-12,5.5625
1995-01-13,5.53125
1995-01-16,5.78125
1995-01-17,5.78125
1995-01-18,5.5625
1995-01-19,5.65625
1995-01-20,5.5
1995-01-23,5.46875
1995-01-24,5.53125
1995-01-25,5.4375
1995-01-26,5.40625
1995-01-27,5.4375
1995-01-30,5.1875
1995-01-31,5.375
1995-02-01,5.46875
1995-02-02,5.40625
1995-02-03,5.5625
1995-02-06,5.59375
1995-02-07,5.5625
1995-02-08,5.59375
1995-02-09,5.65625
1995-02-10,5.75
1995-02-13,5.65625
1995-02-14,5.75
1995-02-15,5.75
1995-02-16,6.03125
1995-02-17,5.75
1995-02-21,5.96875
1995-02-22,6.21875
1995-02-23,6.3125
1995-02-24,6.21875
1995-02-27,6.28125
1995-02-28,6.28125
1995-03-01,6.1875
1995-03-02,6.21875
1995-03-03,6.5
1995-03-06,6.46875
1995-03-07,6.46875
1995-03-08,6.375
1995-03-09,6.375
1995-03-10,6.34375
1995-03-13,6.53125
1995-03-14,6.5625
1995-03-15,6.75
1995-03-16,6.8125
1995-03-17,6.75
1995-03-20,6.8125
1995-03-21,6.75
1995-03-22,6.5
1995-03-23,6.5
1995-03-24,6.8125
1995-03-27,6.90625
1995-03-28,6.71875
1995-03-29,6.6875
1995-03-30,6.527344226837158
1995-03-31,6.375
1995-04-03,6.375
1995-04-04,6.34375
1995-04-05,6.3125
1995-04-06,6.3125
1995-04-07,6.4375
1995-04-10,6.6875
1995-04-11,6.34375
1995-04-12,6.4375
1995-04-13,6.59375
1995-04-17,6.625
1995-04-18,6.40625
1995-04-19,6.40625
1995-04-20,6.3125
1995-04-21,6.1875
1995-04-24,6.65625
1995-04-25,6.5
1995-04-26,6.59375
1995-04-27,6.78125
1995-04-28,6.71875
1995-05-01,6.71875
1995-05-02,6.59375
1995-05-03,6.5625
1995-05-04,6.78125
1995-05-05,7.0
1995-05-08,7.28125
1995-05-09,7.3125
1995-05-10,7.25
1995-05-11,7.34375
1995-05-12,7.5
1995-05-15,7.53125
1995-05-16,8.0625
1995-05-17,8.125
1995-05-18,7.9375
1995-05-19,7.90625
1995-05-22,8.15625
1995-05-23,8.5
1995-05-24,8.03125
1995-05-25,7.9375
1995-05-26,7.96875
1995-05-30,7.59375
1995-05-31,7.78125
1995-06-01,7.96875
1995-06-02,8.0
1995-06-05,8.09375
1995-06-06,7.9375
1995-06-07,7.90625
1995-06-08,7.96875
1995-06-09,7.90625
1995-06-12,7.96875
1995-06-13,7.9375
1995-06-14,8.0
1995-06-15,8.0
1995-06-16,7.96875
1995-06-19,8.25
1995-06-20,8.46875
1995-06-21,8.21875
1995-06-22,8.53125
1995-06-23,8.6875
1995-06-26,8.34375
1995-06-27,8.25
1995-06-28,8.1875
1995-06-29,8.5
1995-06-30,8.5
1995-07-03,8.4375
1995-07-05,8.34375
1995-07-06,8.6875
1995-07-07,8.9375
1995-07-10,8.9375
1995-07-11,9.09375
1995-07-12,9.40625
1995-07-13,9.28125
1995-07-14,9.125
1995-07-17,9.09375
1995-07-18,8.78125
1995-07-19,8.0625
1995-07-20,8.46875
1995-07-21,8.53125
1995-07-24,8.65625
1995-07-25,8.875
1995-07-26,9.0625
1995-07-27,9.09375
1995-07-28,8.90625
1995-07-31,9.03125
1995-08-01,8.78125
1995-08-02,8.53125
