Date,Close
1995-01-03,26.75
1995-01-04,26.625
1995-01-05,26.5
1995-01-06,26.375
1995-01-09,26.0
1995-01-10,25.875
1995-01-11,25.875
1995-01-12,25.75
1995-01-13,25.625
1995-01-16,25.625
1995-01-17,25.25
1995-01-18,25.125
1995-01-19,25.125
1995-01-20,25.0
1995-01-23,24.875
1995-01-24,24.75
1995-01-25,25.0
1995-01-26,25.125
1995-01-27,25.0
1995-01-30,25.125
1995-01-31,25.25
1995-02-01,24.75
1995-02-02,25.0
1995-02-03,25.0
1995-02-06,25.25
1995-02-07,25.125
1995-02-08,25.0
1995-02-09,25.0
1995-02-10,26.0
1995-02-13,26.75
1995-02-14,26.625
1995-02-15,26.75
1995-02-16,26.25
1995-02-17,26.125
1995-02-21,26.125
1995-02-22,26.125
1995-02-23,25.875
1995-02-24,25.875
1995-02-27,26.125
1995-02-28,25.75
1995-03-01,25.25
1995-03-02,25.25
1995-03-03,25.125
1995-03-06,25.375
1995-03-07,25.5
1995-03-08,25.625
1995-03-09,25.625
1995-03-10,25.75
1995-03-13,25.5
1995-03-14,25.25
1995-03-15,25.125
1995-03-16,25.25
1995-03-17,25.25
1995-03-20,25.25
1995-03-21,25.125
1995-03-22,25.25
1995-03-23,25.25
1995-03-24,25.25
1995-03-27,25.75
1995-03-28,25.875
1995-03-29,26.0
1995-03-30,26.0
1995-03-31,25.75
1995-04-03,26.375
1995-04-04,26.375
1995-04-05,26.375
1995-04-06,26.25
1995-04-07,25.75
1995-04-10,25.5
1995-04-11,25.875
1995-04-12,26.0
1995-04-13,26.125
1995-04-17,26.125
1995-04-18,26.0
1995-04-19,26.0
1995-04-20,25.875
1995-04-21,25.875
1995-04-24,25.5
1995-04-25,25.125
1995-04-26,25.25
1995-04-27,24.875
1995-04-28,25.0
1995-05-01,25.25
1995-05-02,25.25
1995-05-03,25.25
1995-05-04,25.375
1995-05-05,25.125
1995-05-08,25.25
1995-05-09,26.0
1995-05-10,26.125
1995-05-11,26.25
1995-05-12,26.25
1995-05-15,26.0
1995-05-16,26.125
1995-05-17,25.875
1995-05-18,25.5
1995-05-19,25.625
1995-05-22,25.5
1995-05-23,25.125
1995-05-24,25.125
1995-05-25,25.375
1995-05-26,25.0
1995-05-30,25.25
1995-05-31,25.125
1995-06-01,24.875
1995-06-02,25.0
1995-06-05,25.0
1995-06-06,25.25
1995-06-07,25.375
1995-06-08,25.375
1995-06-09,25.375
1995-06-12,25.375
1995-06-13,25.375
1995-06-14,25.5
1995-06-15,25.5
1995-06-16,25.625
1995-06-19,25.5
1995-06-20,25.625
1995-06-21,25.75
1995-06-22,25.5
1995-06-23,25.5
1995-06-26,25.375
1995-06-27,25.125
1995-06-28,25.125
1995-06-29,25.0
1995-06-30,25.0
1995-07-03,25.0
1995-07-05,24.875
1995-07-06,25.0
1995-07-07,25.125
1995-07-10,25.125
1995-07-11,25.25
1995-07-12,24.875
1995-07-13,24.875
1995-07-14,25.125
1995-07-17,25.0
1995-07-18,25.25
1995-07-19,25.125
1995-07-20,25.0
1995-07-21,25.0
1995-07-24,25.0
1995-07-25,25.0
1995-07-26,25.25
1995-07-27,25.125
1995-07-28,25.125
1995-07-31,25.0
1995-08-01,25.0
1995-08-02,25.0
1995-08-03,25.125
1995-08-04,25.0
1995-08-07,25.125
1995-08-08,25.375
1995-08-09,25.375
1995-08-10,25.875
1995-08-11,26.25
1995-08-14,25.625
1995-08-15,25.75
1995-08-16,25.625
1995-08-17,25.75
1995-08-18,25.625
1995-08-21,25.875
1995-08-22,26.0
1995-08-23,26.125
1995-08-24,25.75
1995-08-25,26.0
1995-08-28,25.75
1995-08-29,25.625
1995-08-30,25.625
1995-08-31,25.625
1995-09-01,26.125
1995-09-05,26.0
1995-09-06,26.25
1995-09-07,26.0
1995-09-08,25.5
1995-09-11,25.5
1995-09-12,25.5
1995-09-13,25.375
1995-09-14,25.375
1995-09-15,25.375
1995-09-18,25.375
1995-09-19,25.25
1995-09-20,25.125
1995-09-21,25.0
1995-09-22,24.25
1995-09-25,24.625
1995-09-26,24.5
1995-09-27,24.5
1995-09-28,24.75
1995-09-29,24.75
1995-10-02,24.75
1995-10-03,24.5
1995-10-04,24.5
1995-10-05,24.5
1995-10-06,24.25
1995-10-09,24.125
1995-10-10,24.375
1995-10-11,24.375
1995-10-12,24.875
1995-10-13,24.875
1995-10-16,24.875
1995-10-17,25.0
1995-10-18,25.0
1995-10-19,24.875
1995-10-20,23.875
1995-10-23,24.125
1995-10-24,24.0
1995-10-25,23.875
1995-10-26,23.0
1995-10-27,22.875
1995-10-30,23.0
1995-10-31,23.0
1995-11-01,23.0
1995-11-02,22.625
1995-11-03,22.625
1995-11-06,22.625
1995-11-07,22.75
1995-11-08,22.75
1995-11-09,22.75
1995-11-10,22.75
1995-11-13,22.25
1995-11-14,22.0
1995-11-15,21.75
1995-11-16,22.25
1995-11-17,22.875
1995-11-20,22.75
1995-11-21,22.5
1995-11-22,22.375
1995-11-24,22.5
1995-11-27,22.625
1995-11-28,22.625
1995-11-29,22.5
1995-11-30,22.625
1995-12-01,22.875
1995-12-04,23.75
1995-12-05,23.875
1995-12-06,23.625
1995-12-07,23.0
1995-12-08,23.5
1995-12-11,23.5
1995-12-12,23.625
1995-12-13,23.875
1995-12-14,24.75
1995-12-15,24.375
1995-12-18,24.625
1995-12-19,25.0
1995-12-20,24.625
1995-12-21,24.875
1995-12-22,25.125
1995-12-26,25.0
1995-12-27,25.25
1995-12-28,24.875
1995-12-29,24.75
1996-01-02,25.0
