Date,Close
1995-01-03,25.625
1995-01-04,25.25
1995-01-05,25.625
1995-01-06,26.5
1995-01-09,27.0
1995-01-10,26.75
1995-01-11,27.0
1995-01-12,26.75
1995-01-13,26.875
1995-01-16,27.0
1995-01-17,27.0
1995-01-18,27.375
1995-01-19,27.0
1995-01-20,27.0
1995-01-23,26.625
1995-01-24,26.75
1995-01-25,26.75
1995-01-26,26.625
1995-01-27,26.25
1995-01-30,26.0
1995-01-31,26.25
1995-02-01,26.875
1995-02-02,27.25
1995-02-03,27.625
1995-02-06,27.0
1995-02-07,27.5
1995-02-08,27.25
1995-02-09,27.25
1995-02-10,27.625
1995-02-13,27.75
1995-02-14,27.625
1995-02-15,27.5
1995-02-16,27.5
1995-02-17,27.75
1995-02-21,28.125
1995-02-22,27.75
1995-02-23,28.0
1995-02-24,28.0
1995-02-27,27.0
1995-02-28,27.5
1995-03-01,27.375
1995-03-02,26.625
1995-03-03,26.25
1995-03-06,25.75
1995-03-07,26.0
1995-03-08,26.375
1995-03-09,26.0
1995-03-10,26.25
1995-03-13,25.5
1995-03-14,25.25
1995-03-15,24.625
1995-03-16,24.75
1995-03-17,24.375
1995-03-20,25.0
1995-03-21,25.375
1995-03-22,25.25
1995-03-23,25.375
1995-03-24,25.875
1995-03-27,26.125
1995-03-28,26.375
1995-03-29,27.0
1995-03-30,27.25
1995-03-31,27.625
1995-04-03,27.5
1995-04-04,28.0
1995-04-05,27.75
1995-04-06,27.125
1995-04-07,27.625
1995-04-10,27.375
1995-04-11,27.125
1995-04-12,26.75
1995-04-13,26.5
1995-04-17,26.25
1995-04-18,25.625
1995-04-19,25.75
1995-04-20,25.125
1995-04-21,25.0
1995-04-24,25.125
1995-04-25,25.25
1995-04-26,25.5
1995-04-27,25.375
1995-04-28,25.875
1995-05-01,25.75
1995-05-02,25.375
1995-05-03,25.25
1995-05-04,24.75
1995-05-05,25.0
1995-05-08,25.0
1995-05-09,25.0
1995-05-10,25.75
1995-05-11,27.25
1995-05-12,27.625
1995-05-15,27.875
1995-05-16,27.625
1995-05-17,27.25
1995-05-18,27.25
1995-05-19,27.25
1995-05-22,27.0
1995-05-23,27.25
1995-05-24,27.625
1995-05-25,27.5
1995-05-26,27.625
1995-05-30,27.625
1995-05-31,28.75
1995-06-01,28.375
1995-06-02,28.5
1995-06-05,29.875
1995-06-06,30.0
1995-06-07,29.5
1995-06-08,29.25
1995-06-09,28.625
1995-06-12,28.75
1995-06-13,29.25
1995-06-14,28.875
1995-06-15,28.875
1995-06-16,28.875
1995-06-19,28.625
1995-06-20,28.625
1995-06-21,28.25
1995-06-22,28.625
1995-06-23,29.25
1995-06-26,28.75
1995-06-27,28.125
1995-06-28,28.625
1995-06-29,28.25
1995-06-30,29.375
1995-07-03,28.9375
1995-07-05,29.875
1995-07-06,29.75
1995-07-07,29.875
1995-07-10,30.625
1995-07-11,30.125
1995-07-12,30.0
1995-07-13,29.75
1995-07-14,30.375
1995-07-17,31.0
1995-07-18,31.25
1995-07-19,31.25
1995-07-20,31.75
1995-07-21,31.625
1995-07-24,32.0
1995-07-25,31.25
1995-07-26,30.125
1995-07-27,31.125
1995-07-28,31.25
1995-07-31,31.0
1995-08-01,30.5
1995-08-02,30.5
1995-08-03,29.75
1995-08-04,29.75
1995-08-07,29.875
1995-08-08,30.5
1995-08-09,31.0
1995-08-10,30.375
1995-08-11,30.125
1995-08-14,30.25
1995-08-15,30.25
1995-08-16,29.875
1995-08-17,30.75
1995-08-18,31.25
1995-08-21,31.125
1995-08-22,31.0
1995-08-23,30.875
1995-08-24,31.125
1995-08-25,31.5
1995-08-28,31.25
1995-08-29,30.875
1995-08-30,30.75
1995-08-31,30.875
1995-09-01,30.875
1995-09-05,31.5
1995-09-06,31.875
1995-09-07,32.125
1995-09-08,32.75
1995-09-11,33.0
1995-09-12,32.625
1995-09-13,32.75
1995-09-14,32.75
1995-09-15,33.125
1995-09-18,33.125
1995-09-19,33.625
1995-09-20,33.75
1995-09-21,32.75
1995-09-22,33.0
1995-09-25,33.0
1995-09-26,33.0
1995-09-27,32.5
1995-09-28,32.0
1995-09-29,31.875
1995-10-02,32.125
1995-10-03,32.125
1995-10-04,31.875
1995-10-05,32.5
1995-10-06,32.25
1995-10-09,32.0
1995-10-10,32.0
1995-10-11,32.125
1995-10-12,32.375
1995-10-13,32.375
1995-10-16,31.625
1995-10-17,30.875
1995-10-18,30.625
1995-10-19,30.75
1995-10-20,30.375
1995-10-23,29.75
1995-10-24,29.375
1995-10-25,28.625
1995-10-26,28.0
1995-10-27,28.5
1995-10-30,27.75
1995-10-31,27.125
1995-11-01,27.5
1995-11-02,28.75
1995-11-03,28.625
1995-11-06,29.25
1995-11-07,29.875
1995-11-08,29.125
1995-11-09,28.875
1995-11-10,28.875
1995-11-13,29.125
1995-11-14,29.375
1995-11-15,29.25
1995-11-16,30.0
1995-11-17,30.625
1995-11-20,30.125
1995-11-21,29.375
1995-11-22,29.375
1995-11-24,29.375
1995-11-27,29.375
1995-11-28,29.5
1995-11-29,29.25
1995-11-30,28.875
1995-12-01,29.125
1995-12-04,29.25
1995-12-05,29.0
1995-12-06,29.5
1995-12-07,28.5
1995-12-08,28.75
1995-12-11,28.5
1995-12-12,28.25
1995-12-13,28.125
1995-12-14,28.625
1995-12-15,28.375
1995-12-18,28.0
1995-12-19,27.5
1995-12-20,27.75
1995-12-21,28.5
1995-12-22,28.5
1995-12-26,28.375
1995-12-27,28.25
1995-12-28,28.25
1995-12-29,28.5
1996-01-02,29.0
