Date,Close
1995-01-03,10.125
1995-01-04,10.125
1995-01-05,10.4375
1995-01-06,10.3125
1995-01-09,10.125
1995-01-10,10.1875
1995-01-11,10.25
1995-01-12,10.3125
1995-01-13,10.5625
1995-01-16,11.125
1995-01-17,10.9375
1995-01-18,10.75
1995-01-19,10.6875
1995-01-20,10.625
1995-01-23,10.6875
1995-01-24,10.6875
1995-01-25,10.75
1995-01-26,10.5625
1995-01-27,10.625
1995-01-30,10.5625
1995-01-31,10.5
1995-02-01,10.8125
1995-02-02,10.75
1995-02-03,10.8125
1995-02-06,10.8125
1995-02-07,10.9375
1995-02-08,11.0625
1995-02-09,10.8125
1995-02-10,10.875
1995-02-13,11.0
1995-02-14,11.0625
1995-02-15,11.0
1995-02-16,10.875
1995-02-17,11.0625
1995-02-21,11.0625
1995-02-22,11.3125
1995-02-23,11.6875
1995-02-24,11.5625
1995-02-27,11.625
1995-02-28,11.875
1995-03-01,11.6875
1995-03-02,11.5625
1995-03-03,11.625
1995-03-06,11.5
1995-03-07,11.4375
1995-03-08,11.4375
1995-03-09,11.875
1995-03-10,11.8125
1995-03-13,11.625
1995-03-14,11.6875
1995-03-15,11.625
1995-03-16,11.625
1995-03-17,11.5625
1995-03-20,11.5625
1995-03-21,11.3125
1995-03-22,11.25
1995-03-23,11.125
1995-03-24,11.375
1995-03-27,11.6875
1995-03-28,11.8125
1995-03-29,11.9375
1995-03-30,12.0625
1995-03-31,11.6875
1995-04-03,11.75
1995-04-04,12.0
1995-04-05,11.9375
1995-04-06,11.875
1995-04-07,11.75
1995-04-10,11.6875
1995-04-11,11.75
1995-04-12,11.6875
1995-04-13,12.0
1995-04-17,12.25
1995-04-18,12.0
1995-04-19,12.0625
1995-04-20,12.0
1995-04-21,12.125
1995-04-24,12.0625
1995-04-25,12.0
1995-04-26,12.375
1995-04-27,12.3125
1995-04-28,12.4375
1995-05-01,12.6875
1995-05-02,12.625
1995-05-03,12.5625
1995-05-04,12.375
1995-05-05,12.4375
1995-05-08,12.5625
1995-05-09,12.625
1995-05-10,12.75
1995-05-11,12.75
1995-05-12,12.875
1995-05-15,13.0625
1995-05-16,13.25
1995-05-17,12.875
1995-05-18,12.5625
1995-05-19,12.375
1995-05-22,12.5
1995-05-23,12.5
1995-05-24,12.25
1995-05-25,12.25
1995-05-26,11.875
1995-05-30,11.5
1995-05-31,11.625
1995-06-01,11.5
1995-06-02,11.4375
1995-06-05,11.125
1995-06-06,11.0
1995-06-07,11.0
1995-06-08,11.0
1995-06-09,10.75
1995-06-12,11.125
1995-06-13,11.25
1995-06-14,11.375
1995-06-15,11.375
1995-06-16,11.25
1995-06-19,11.0
1995-06-20,11.0
1995-06-21,11.25
1995-06-22,11.6875
1995-06-23,11.9375
1995-06-26,11.625
1995-06-27,11.625
1995-06-28,11.5
1995-06-29,11.375
1995-06-30,11.625
1995-07-03,11.3125
1995-07-05,11.3125
1995-07-06,11.5
1995-07-07,11.75
1995-07-10,11.8125
1995-07-11,11.8125
1995-07-12,12.0625
1995-07-13,12.0625
1995-07-14,11.875
1995-07-17,11.9375
1995-07-18,11.75
1995-07-19,11.625
1995-07-20,11.75
1995-07-21,11.25
1995-07-24,11.5
1995-07-25,11.375
1995-07-26,11.375
1995-07-27,11.5
1995-07-28,11.4375
1995-07-31,11.3125
1995-08-01,11.375
1995-08-02,11.4375
1995-08-03,11.25
1995-08-04,11.0625
1995-08-07,10.875
1995-08-08,10.8125
1995-08-09,10.75
1995-08-10,10.9375
1995-08-11,10.8125
1995-08-14,10.5
1995-08-15,10.4375
1995-08-16,10.3125
1995-08-17,11.1875
1995-08-18,10.9375
1995-08-21,10.9375
1995-08-22,10.875
1995-08-23,11.0
1995-08-24,10.875
1995-08-25,11.125
1995-08-28,10.9375
1995-08-29,11.0625
1995-08-30,11.0
1995-08-31,10.875
1995-09-01,10.9375
1995-09-05,10.625
1995-09-06,10.625
1995-09-07,10.8125
1995-09-08,10.5
1995-09-11,10.5625
1995-09-12,10.5
1995-09-13,10.625
1995-09-14,10.8125
1995-09-15,10.625
1995-09-18,10.9375
1995-09-19,11.375
1995-09-20,11.6875
1995-09-21,11.875
1995-09-22,11.375
1995-09-25,11.3125
1995-09-26,11.4375
1995-09-27,11.4375
1995-09-28,11.875
1995-09-29,12.0
1995-10-02,11.625
1995-10-03,11.75
1995-10-04,11.5625
1995-10-05,11.6875
1995-10-06,11.875
1995-10-09,11.6875
1995-10-10,11.4375
1995-10-11,11.375
1995-10-12,11.5
1995-10-13,11.8125
1995-10-16,12.125
1995-10-17,11.9375
1995-10-18,11.6875
1995-10-19,12.0
1995-10-20,12.0
1995-10-23,12.0
1995-10-24,12.1875
1995-10-25,11.875
1995-10-26,11.75
1995-10-27,11.6875
1995-10-30,11.5
1995-10-31,11.625
1995-11-01,11.5
1995-11-02,12.0
1995-11-03,12.5625
1995-11-06,12.5625
1995-11-07,12.5
1995-11-08,13.0
1995-11-09,12.875
1995-11-10,13.375
1995-11-13,13.1875
1995-11-14,13.4375
1995-11-15,13.5
1995-11-16,13.375
1995-11-17,13.25
1995-11-20,13.0
1995-11-21,12.875
1995-11-22,12.625
1995-11-24,12.625
1995-11-27,12.5625
1995-11-28,13.0
1995-11-29,12.875
1995-11-30,13.0
1995-12-01,12.625
1995-12-04,12.625
1995-12-05,12.9375
1995-12-06,12.875
1995-12-07,12.8125
1995-12-08,12.8125
1995-12-11,12.6875
1995-12-12,12.5625
1995-12-13,12.4375
1995-12-14,12.4375
1995-12-15,12.125
1995-12-18,11.8125
1995-12-19,11.8125
1995-12-20,11.375
1995-12-21,11.5
1995-12-22,11.8125
1995-12-26,11.75
1995-12-27,12.0
1995-12-28,11.9375
1995-12-29,12.1875
1996-01-02,12.4375
