Date,Close
1995-01-03,2.875
1995-01-04,2.859375
1995-01-05,2.78125
1995-01-06,2.78125
1995-01-09,2.84375
1995-01-10,2.796875
1995-01-11,2.734375
1995-01-12,2.6875
1995-01-13,2.78125
1995-01-16,2.796875
1995-01-17,2.765625
1995-01-18,2.65625
1995-01-19,2.578125
1995-01-20,2.65625
1995-01-23,2.65625
1995-01-24,2.609375
1995-01-25,2.578125
1995-01-26,2.53125
1995-01-27,2.59375
1995-01-30,2.5625
1995-01-31,2.53125
1995-02-01,2.546875
1995-02-02,2.53125
1995-02-03,2.546875
1995-02-06,2.71875
1995-02-07,2.8125
1995-02-08,2.765625
1995-02-09,2.75
1995-02-10,2.796875
1995-02-13,2.8125
1995-02-14,2.828125
1995-02-15,2.875
1995-02-16,2.875
1995-02-17,2.875
1995-02-21,2.90625
1995-02-22,2.859375
1995-02-23,2.859375
1995-02-24,2.875
1995-02-27,2.859375
1995-02-28,2.875
1995-03-01,2.90625
1995-03-02,2.890625
1995-03-03,2.875
1995-03-06,2.84375
1995-03-07,2.828125
1995-03-08,2.8125
1995-03-09,2.796875
1995-03-10,2.8125
1995-03-13,2.8125
1995-03-14,2.8125
1995-03-15,2.8125
1995-03-16,2.84375
1995-03-17,2.84375
1995-03-20,2.828125
1995-03-21,2.84375
1995-03-22,2.859375
1995-03-23,2.875
1995-03-24,2.953125
1995-03-27,2.953125
1995-03-28,2.9375
1995-03-29,2.953125
1995-03-30,2.90625
1995-03-31,2.9375
1995-04-03,2.953125
1995-04-04,2.984375
1995-04-05,2.765625
1995-04-06,2.671875
1995-04-07,2.671875
1995-04-10,2.640625
1995-04-11,2.671875
1995-04-12,2.65625
1995-04-13,2.671875
1995-04-17,2.59375
1995-04-18,2.609375
1995-04-19,2.609375
1995-04-20,2.609375
1995-04-21,2.5625
1995-04-24,2.671875
1995-04-25,2.640625
1995-04-26,2.65625
1995-04-27,2.75
1995-04-28,2.703125
1995-05-01,2.6875
1995-05-02,2.6875
1995-05-03,2.6875
1995-05-04,2.671875
1995-05-05,2.859375
1995-05-08,3.15625
1995-05-09,3.28125
1995-05-10,3.28125
1995-05-11,3.25
1995-05-12,3.203125
1995-05-15,3.140625
1995-05-16,3.3125
1995-05-17,3.4375
1995-05-18,3.34375
1995-05-19,3.3125
1995-05-22,3.40625
1995-05-23,3.40625
1995-05-24,3.4375
1995-05-25,3.40625
1995-05-26,3.265625
1995-05-30,3.28125
1995-05-31,3.421875
1995-06-01,3.546875
1995-06-02,3.546875
1995-06-05,3.59375
1995-06-06,3.6875
1995-06-07,3.640625
1995-06-08,3.578125
1995-06-09,3.515625
1995-06-12,3.53125
1995-06-13,3.53125
1995-06-14,3.546875
1995-06-15,3.578125
1995-06-16,3.5
1995-06-19,3.515625
1995-06-20,3.546875
1995-06-21,3.5625
1995-06-22,3.59375
1995-06-23,3.578125
1995-06-26,3.5
1995-06-27,3.484375
1995-06-28,3.515625
1995-06-29,3.53125
1995-06-30,3.5
1995-07-03,3.484375
1995-07-05,3.4375
1995-07-06,3.6875
1995-07-07,3.71875
1995-07-10,3.765625
1995-07-11,3.734375
1995-07-12,3.71875
1995-07-13,3.671875
1995-07-14,3.625
1995-07-17,3.578125
1995-07-18,3.578125
1995-07-19,3.421875
1995-07-20,3.328125
1995-07-21,3.21875
1995-07-24,3.25
1995-07-25,3.15625
1995-07-26,3.3125
1995-07-27,3.34375
1995-07-28,3.34375
1995-07-31,3.359375
1995-08-01,3.375
1995-08-02,3.390625
1995-08-03,3.40625
1995-08-04,3.34375
1995-08-07,3.375
1995-08-08,3.34375
1995-08-09,3.28125
1995-08-10,3.25
1995-08-11,3.203125
1995-08-14,3.328125
1995-08-15,3.3125
1995-08-16,3.375
1995-08-17,3.375
1995-08-18,3.34375
1995-08-21,3.390625
1995-08-22,3.390625
1995-08-23,3.359375
1995-08-24,3.328125
1995-08-25,3.359375
1995-08-28,3.390625
1995-08-29,3.421875
1995-08-30,3.375
1995-08-31,3.375
1995-09-01,3.390625
1995-09-05,3.40625
1995-09-06,3.390625
1995-09-07,3.421875
1995-09-08,3.484375
1995-09-11,3.515625
1995-09-12,3.515625
1995-09-13,3.46875
1995-09-14,3.484375
1995-09-15,3.484375
1995-09-18,3.484375
1995-09-19,3.4375
1995-09-20,3.5
1995-09-21,3.4375
1995-09-22,3.453125
1995-09-25,3.453125
1995-09-26,3.453125
1995-09-27,3.46875
1995-09-28,3.53125
1995-09-29,3.546875
1995-10-02,3.578125
1995-10-03,3.578125
1995-10-04,3.578125
