Date,Close
1995-01-03,10.875
1995-01-04,11.0
1995-01-05,10.9375
1995-01-06,10.90625
1995-01-09,10.875
1995-01-10,10.9375
1995-01-11,10.875
1995-01-12,10.90625
1995-01-13,10.96875
1995-01-16,10.9375
1995-01-17,11.09375
1995-01-18,11.15625
1995-01-19,11.09375
1995-01-20,10.96875
1995-01-23,10.875
1995-01-24,10.90625
1995-01-25,10.90625
1995-01-26,10.90625
1995-01-27,10.96875
1995-01-30,10.90625
1995-01-31,10.78125
1995-02-01,10.59375
1995-02-02,10.65625
1995-02-03,10.75
1995-02-06,10.8125
1995-02-07,11.125
1995-02-08,11.09375
1995-02-09,11.1875
1995-02-10,11.125
1995-02-13,11.25
1995-02-14,11.25
1995-02-15,11.1875
1995-02-16,11.1875
1995-02-17,11.125
1995-02-21,11.15625
1995-02-22,11.4375
1995-02-23,11.53125
1995-02-24,11.78125
1995-02-27,11.5625
1995-02-28,11.8125
1995-03-01,11.65625
1995-03-02,11.71875
1995-03-03,11.6875
1995-03-06,11.5625
1995-03-07,11.3125
1995-03-08,11.40625
1995-03-09,11.375
1995-03-10,11.4375
1995-03-13,11.4375
1995-03-14,11.65625
1995-03-15,11.6875
1995-03-16,11.6875
1995-03-17,11.71875
1995-03-20,11.65625
1995-03-21,11.5
1995-03-22,11.625
1995-03-23,11.625
1995-03-24,11.625
1995-03-27,11.75
1995-03-28,11.65625
1995-03-29,11.71875
1995-03-30,11.6875
1995-03-31,11.75
1995-04-03,12.0
1995-04-04,12.0
1995-04-05,11.9375
1995-04-06,12.0
1995-04-07,12.0
1995-04-10,11.9375
1995-04-11,11.9375
1995-04-12,11.96875
1995-04-13,11.9375
1995-04-17,11.875
1995-04-18,11.6875
1995-04-19,11.75
1995-04-20,11.75
1995-04-21,11.71875
1995-04-24,11.71875
1995-04-25,11.6875
1995-04-26,11.6875
1995-04-27,11.375
1995-04-28,11.59375
1995-05-01,11.5
1995-05-02,11.5625
1995-05-03,11.46875
1995-05-04,11.375
1995-05-05,11.4375
1995-05-08,11.5625
1995-05-09,11.5625
1995-05-10,11.40625
1995-05-11,11.375
1995-05-12,11.46875
1995-05-15,11.6875
1995-05-16,11.6875
1995-05-17,11.5625
1995-05-18,11.25
1995-05-19,11.0625
1995-05-22,11.21875
1995-05-23,10.78125
1995-05-24,10.875
1995-05-25,10.875
1995-05-26,10.65625
1995-05-30,10.8125
1995-05-31,10.9375
1995-06-01,10.96875
1995-06-02,10.9375
1995-06-05,11.1875
1995-06-06,11.28125
1995-06-07,11.28125
1995-06-08,11.25
1995-06-09,11.0625
1995-06-12,11.0625
1995-06-13,11.375
1995-06-14,11.25
1995-06-15,11.21875
1995-06-16,11.34375
1995-06-19,11.28125
1995-06-20,11.25
1995-06-21,11.21875
1995-06-22,11.3125
1995-06-23,11.21875
1995-06-26,11.0625
1995-06-27,11.09375
1995-06-28,11.1875
1995-06-29,11.125
1995-06-30,11.09375
1995-07-03,11.15625
1995-07-05,11.25
1995-07-06,11.15625
1995-07-07,11.40625
1995-07-10,11.46875
1995-07-11,11.40625
1995-07-12,11.4375
1995-07-13,11.40625
1995-07-14,11.46875
1995-07-17,11.59375
1995-07-18,11.375
1995-07-19,11.4375
1995-07-20,11.75
1995-07-21,11.84375
1995-07-24,11.875
1995-07-25,12.03125
1995-07-26,12.125
1995-07-27,12.25
1995-07-28,12.28125
1995-07-31,12.1875
1995-08-01,12.21875
1995-08-02,12.1875
1995-08-03,12.15625
1995-08-04,12.1875
1995-08-07,12.25
1995-08-08,12.34375
1995-08-09,12.4375
1995-08-10,12.40625
1995-08-11,12.25
1995-08-14,12.25
1995-08-15,12.15625
1995-08-16,12.28125
1995-08-17,13.03125
1995-08-18,12.90625
1995-08-21,12.9375
1995-08-22,12.96875
1995-08-23,13.0
1995-08-24,13.0625
1995-08-25,13.1875
1995-08-28,13.21875
1995-08-29,13.0625
1995-08-30,13.15625
1995-08-31,13.15625
1995-09-01,13.25
1995-09-05,13.375
1995-09-06,13.59375
1995-09-07,13.5
1995-09-08,13.5625
1995-09-11,13.53125
1995-09-12,13.6875
1995-09-13,13.65625
1995-09-14,13.75
1995-09-15,13.78125
1995-09-18,13.71875
1995-09-19,13.9375
1995-09-20,13.875
1995-09-21,13.71875
1995-09-22,13.40625
1995-09-25,13.78125
1995-09-26,13.6875
1995-09-27,13.53125
1995-09-28,13.65625
1995-09-29,13.71875
1995-10-02,13.5
1995-10-03,13.4375
1995-10-04,13.34375
1995-10-05,13.21875
1995-10-06,13.0625
1995-10-09,13.0
1995-10-10,13.0
1995-10-11,12.9375
1995-10-12,13.15625
1995-10-13,13.4375
1995-10-16,13.40625
1995-10-17,13.5
1995-10-18,13.65625
1995-10-19,13.71875
1995-10-20,14.0625
1995-10-23,13.9375
1995-10-24,14.125
1995-10-25,13.9375
1995-10-26,13.84375
1995-10-27,13.625
1995-10-30,13.75
1995-10-31,13.84375
1995-11-01,13.9375
1995-11-02,13.84375
1995-11-03,13.875
1995-11-06,14.15625
1995-11-07,14.1875
1995-11-08,14.15625
1995-11-09,14.21875
1995-11-10,14.25
1995-11-13,14.4375
1995-11-14,14.59375
1995-11-15,14.78125
1995-11-16,14.90625
1995-11-17,15.0
1995-11-20,14.90625
1995-11-21,15.0
1995-11-22,15.0625
1995-11-24,15.09375
1995-11-27,14.96875
1995-11-28,14.96875
1995-11-29,15.0625
1995-11-30,14.90625
1995-12-01,15.0
1995-12-04,15.0625
1995-12-05,15.34375
1995-12-06,15.34375
1995-12-07,15.375
1995-12-08,15.1875
1995-12-11,15.0625
1995-12-12,15.125
1995-12-13,15.1875
1995-12-14,15.15625
1995-12-15,15.15625
1995-12-18,15.6875
1995-12-19,15.1875
1995-12-20,15.4375
1995-12-21,15.25
1995-12-22,15.25
1995-12-26,14.96875
1995-12-27,15.03125
1995-12-28,14.84375
1995-12-29,14.78125
1996-01-02,15.0625
