time,open,high,low,close,Volume,Volume MA
2000-05-17,1885,1885,1885,1885,,
2000-05-18,1598,1598,1598,1598,,
2000-05-19,1923,1923,1923,1923,,
2000-05-22,1771,1771,1771,1771,,
2000-05-23,1576,1576,1576,1576,,
2000-05-24,1485,1485,1485,1485,,
2000-05-25,1610,1610,1610,1610,,
2000-05-26,1351,1351,1351,1351,,
2000-05-30,920,920,920,920,,
2000-05-31,1267,1267,1267,1267,,
2000-06-01,901,901,901,901,,
2000-06-02,851,851,851,851,,
2000-06-05,1625,1625,1625,1625,,
2000-06-06,1391,1391,1391,1391,,
2000-06-07,1295,1295,1295,1295,,
2000-06-08,1586,1586,1586,1586,,
2000-06-09,1185,1185,1185,1185,,
2000-06-12,1480,1480,1480,1480,,
2000-06-13,1186,1186,1186,1186,,
2000-06-14,1255,1255,1255,1255,,
2000-06-15,1479,1479,1479,1479,,
2000-06-16,1592,1592,1592,1592,,
2000-06-19,1362,1362,1362,1362,,
2000-06-20,1613,1613,1613,1613,,
2000-06-21,1598,1598,1598,1598,,
2000-06-22,1862,1862,1862,1862,,
2000-06-23,1599,1599,1599,1599,,
2000-06-26,1341,1341,1341,1341,,
2000-06-27,1296,1296,1296,1296,,
2000-06-28,1113,1113,1113,1113,,
2000-06-29,1475,1475,1475,1475,,
2000-06-30,1518,1518,1518,1518,,
2000-07-03,796,796,796,796,,
2000-07-05,1445,1445,1445,1445,,
2000-07-06,1233,1233,1233,1233,,
2000-07-07,1087,1087,1087,1087,,
2000-07-10,1242,1242,1242,1242,,
2000-07-11,1294,1294,1294,1294,,
2000-07-12,1151,1151,1151,1151,,
2000-07-13,1447,1447,1447,1447,,
2000-07-14,1281,1281,1281,1281,,
2000-07-17,1517,1517,1517,1517,,
2000-07-18,1679,1679,1679,1679,,
2000-07-19,1674,1674,1674,1674,,
2000-07-20,1141,1141,1141,1141,,
2000-07-21,1768,1768,1768,1768,,
2000-07-24,1746,1746,1746,1746,,
2000-07-25,1382,1382,1382,1382,,
2000-07-26,1494,1494,1494,1494,,
2000-07-27,1448,1448,1448,1448,,
2000-07-28,1852,1852,1852,1852,,
2000-07-31,1156,1156,1156,1156,,
2000-08-01,1179,1179,1179,1179,,
2000-08-02,1293,1293,1293,1293,,
2000-08-03,1538,1538,1538,1538,,
2000-08-04,1103,1103,1103,1103,,
2000-08-07,1135,1135,1135,1135,,
2000-08-08,1256,1256,1256,1256,,
2000-08-09,1400,1400,1400,1400,,
2000-08-10,1486,1486,1486,1486,,
2000-08-11,853,853,853,853,,
2000-08-14,1038,1038,1038,1038,,
2000-08-15,1690,1690,1690,1690,,
2000-08-16,1243,1243,1243,1243,,
2000-08-17,1230,1230,1230,1230,,
2000-08-18,1610,1610,1610,1610,,
2000-08-21,1415,1415,1415,1415,,
2000-08-22,1331,1331,1331,1331,,
2000-08-23,1498,1498,1498,1498,,
2000-08-24,1387,1387,1387,1387,,
2000-08-25,1327,1327,1327,1327,,
2000-08-28,1429,1429,1429,1429,,
2000-08-29,1468,1468,1468,1468,,
2000-08-30,1455,1455,1455,1455,,
2000-08-31,1149,1149,1149,1149,,
2000-09-01,1173,1173,1173,1173,,
2000-09-05,1438,1438,1438,1438,,
2000-09-06,1235,1235,1235,1235,,
2000-09-07,1269,1269,1269,1269,,
2000-09-08,1519,1519,1519,1519,,
2000-09-11,1295,1295,1295,1295,,
2000-09-12,1399,1399,1399,1399,,
2000-09-13,1450,1450,1450,1450,,
2000-09-14,1381,1381,1381,1381,,
2000-09-15,1751,1751,1751,1751,,
2000-09-18,2228,2228,2228,2228,,
2000-09-19,1494,1494,1494,1494,,
2000-09-20,1663,1663,1663,1663,,
2000-09-21,1732,1732,1732,1732,,
2000-09-22,1518,1518,1518,1518,,
2000-09-25,1579,1579,1579,1579,,
2000-09-26,1599,1599,1599,1599,,
2000-09-27,1549,1549,1549,1549,,
2000-09-28,956,956,956,956,,
2000-09-29,1412,1412,1412,1412,,
2000-10-02,1647,1647,1647,1647,,
2000-10-03,1525,1525,1525,1525,,
2000-10-04,1585,1585,1585,1585,,
2000-10-05,1549,1549,1549,1549,,
2000-10-06,1974,1974,1974,1974,,
2000-10-09,1561,1561,1561,1561,,
2000-10-10,1683,1683,1683,1683,,
2000-10-11,1981,1981,1981,1981,,
2000-10-12,2166,2166,2166,2166,,
2000-10-13,1254,1254,1254,1254,,
2000-10-16,1485,1485,1485,1485,,
2000-10-17,2114,2114,2114,2114,,
2000-10-18,1888,1888,1888,1888,,
2000-10-19,920,920,920,920,,
2000-10-20,1228,1228,1228,1228,,
2000-10-23,1579,1579,1579,1579,,
2000-10-24,1283,1283,1283,1283,,
2000-10-25,1897,1897,1897,1897,,
2000-10-26,1412,1412,1412,1412,,
2000-10-27,1049,1049,1049,1049,,
2000-10-30,1049,1049,1049,1049,,
2000-10-31,888,888,888,888,,
2000-11-01,1489,1489,1489,1489,,
2000-11-02,1114,1114,1114,1114,,
2000-11-03,1432,1432,1432,1432,,
2000-11-06,1389,1389,1389,1389,,
2000-11-07,1324,1324,1324,1324,,
2000-11-08,1477,1477,1477,1477,,
2000-11-09,1730,1730,1730,1730,,
2000-11-10,1919,1919,1919,1919,,
2000-11-13,1747,1747,1747,1747,,
2000-11-14,986,986,986,986,,
2000-11-15,1207,1207,1207,1207,,
2000-11-16,1674,1674,1674,1674,,
2000-11-17,1339,1339,1339,1339,,
2000-11-20,1852,1852,1852,1852,,
2000-11-21,1471,1471,1471,1471,,
2000-11-22,1829,1829,1829,1829,,
2000-11-24,791,791,791,791,,
2000-11-27,1289,1289,1289,1289,,
2000-11-28,1688,1688,1688,1688,,
2000-11-29,1429,1429,1429,1429,,
2000-11-30,1885,1885,1885,1885,,
2000-12-01,991,991,991,991,,
2000-12-04,1442,1442,1442,1442,,
2000-12-05,844,844,844,844,,
2000-12-06,1690,1690,1690,1690,,
2000-12-07,1384,1384,1384,1384,,
2000-12-08,824,824,824,824,,
2000-12-11,1181,1181,1181,1181,,
2000-12-12,1592,1592,1592,1592,,
2000-12-13,1494,1494,1494,1494,,
2000-12-14,1695,1695,1695,1695,,
2000-12-15,1600,1600,1600,1600,,
2000-12-18,1097,1097,1097,1097,,
2000-12-19,1434,1434,1434,1434,,
2000-12-20,1944,1944,1944,1944,,
2000-12-21,1230,1230,1230,1230,,
2000-12-22,891,891,891,891,,
2000-12-26,1276,1276,1276,1276,,
2000-12-27,950,950,950,950,,
2000-12-28,836,836,836,836,,
2000-12-29,1494,1494,1494,1494,,
2001-01-02,1718,1718,1718,1718,,
2001-01-03,780,780,780,780,,
2001-01-04,1362,1362,1362,1362,,
2001-01-05,1693,1693,1693,1693,,
2001-01-08,1336,1336,1336,1336,,
2001-01-09,1286,1286,1286,1286,,
2001-01-10,1095,1095,1095,1095,,
2001-01-11,1255,1255,1255,1255,,
2001-01-12,1398,1398,1398,1398,,
2001-01-16,1199,1199,1199,1199,,
2001-01-17,1337,1337,1337,1337,,
2001-01-18,1294,1294,1294,1294,,
2001-01-19,1592,1592,1592,1592,,
2001-01-22,1238,1238,1238,1238,,
2001-01-23,881,881,881,881,,
2001-01-24,1410,1410,1410,1410,,
2001-01-25,1232,1232,1232,1232,,
2001-01-26,1449,1449,1449,1449,,
2001-01-29,1170,1170,1170,1170,,
2001-01-30,1241,1241,1241,1241,,
2001-01-31,1391,1391,1391,1391,,
2001-02-01,1391,1391,1391,1391,,
2001-02-02,1705,1705,1705,1705,,
2001-02-05,1445,1445,1445,1445,,
2001-02-06,1401,1401,1401,1401,,
2001-02-07,1477,1477,1477,1477,,
2001-02-08,1651,1651,1651,1651,,
2001-02-09,1666,1666,1666,1666,,
2001-02-12,1146,1146,1146,1146,,
2001-02-13,1536,1536,1536,1536,,
2001-02-14,1732,1732,1732,1732,,
2001-02-15,1396,1396,1396,1396,,
2001-02-16,1911,1911,1911,1911,,
2001-02-20,1757,1757,1757,1757,,
2001-02-21,2023,2023,2023,2023,,
2001-02-22,1911,1911,1911,1911,,
2001-02-23,1739,1739,1739,1739,,
2001-02-26,891,891,891,891,,
2001-02-27,1617,1617,1617,1617,,
2001-02-28,1676,1676,1676,1676,,
2001-03-01,1567,1567,1567,1567,,
2001-03-02,1126,1126,1126,1126,,
2001-03-05,1405,1405,1405,1405,,
2001-03-06,1193,1193,1193,1193,,
2001-03-07,1163,1163,1163,1163,,
2001-03-08,1395,1395,1395,1395,,
2001-03-09,1983,1983,1983,1983,,
2001-03-12,2422,2422,2422,2422,,
2001-03-13,1717,1717,1717,1717,,
2001-03-14,2371,2371,2371,2371,,
2001-03-15,1431,1431,1431,1431,,
2001-03-16,2068,2068,2068,2068,,
2001-03-19,1102,1102,1102,1102,,
2001-03-20,1762,1762,1762,1762,,
2001-03-21,2208,2208,2208,2208,,
2001-03-22,2339,2339,2339,2339,,
2001-03-23,1040,1040,1040,1040,,
2001-03-26,1077,1077,1077,1077,,
2001-03-27,1118,1118,1118,1118,,
2001-03-28,2161,2161,2161,2161,,
2001-03-29,1571,1571,1571,1571,,
2001-03-30,968,968,968,968,,
2001-04-02,1870,1870,1870,1870,,
2001-04-03,2354,2354,2354,2354,,
2001-04-04,1522,1522,1522,1522,,
2001-04-05,750,750,750,750,,
2001-04-06,2125,2125,2125,2125,,
2001-04-09,1108,1108,1108,1108,,
2001-04-10,995,995,995,995,,
2001-04-11,1917,1917,1917,1917,,
2001-04-12,1152,1152,1152,1152,,
2001-04-16,1746,1746,1746,1746,,
2001-04-17,1163,1163,1163,1163,,
2001-04-18,1061,1061,1061,1061,,
2001-04-19,1431,1431,1431,1431,,
2001-04-20,1860,1860,1860,1860,,
2001-04-23,1822,1822,1822,1822,,
2001-04-24,1492,1492,1492,1492,,
2001-04-25,991,991,991,991,,
2001-04-26,1141,1141,1141,1141,,
2001-04-27,1007,1007,1007,1007,,
2001-04-30,1347,1347,1347,1347,,
2001-05-01,1182,1182,1182,1182,,
2001-05-02,1503,1503,1503,1503,,
2001-05-03,1828,1828,1828,1828,,
2001-05-04,1001,1001,1001,1001,,
2001-05-07,2042,2042,2042,2042,,
2001-05-08,1445,1445,1445,1445,,
2001-05-09,1419,1419,1419,1419,,
2001-05-10,1225,1225,1225,1225,,
2001-05-11,1771,1771,1771,1771,,
2001-05-14,1436,1436,1436,1436,,
2001-05-15,1169,1169,1169,1169,,
2001-05-16,1026,1026,1026,1026,,
2001-05-17,1208,1208,1208,1208,,
2001-05-18,1396,1396,1396,1396,,
2001-05-21,1036,1036,1036,1036,,
2001-05-22,1612,1612,1612,1612,,
2001-05-23,2031,2031,2031,2031,,
2001-05-24,1461,1461,1461,1461,,
2001-05-25,1642,1642,1642,1642,,
2001-05-29,1678,1678,1678,1678,,
2001-05-30,1990,1990,1990,1990,,
2001-05-31,1236,1236,1236,1236,,
2001-06-01,1236,1236,1236,1236,,
2001-06-04,1094,1094,1094,1094,,
2001-06-05,1093,1093,1093,1093,,
2001-06-06,1856,1856,1856,1856,,
2001-06-07,1482,1482,1482,1482,,
2001-06-08,1711,1711,1711,1711,,
2001-06-11,1810,1810,1810,1810,,
2001-06-12,1518,1518,1518,1518,,
2001-06-13,1755,1755,1755,1755,,
2001-06-14,2150,2150,2150,2150,,
2001-06-15,1588,1588,1588,1588,,
2001-06-18,1795,1795,1795,1795,,
2001-06-19,1544,1544,1544,1544,,
2001-06-20,1276,1276,1276,1276,,
2001-06-21,1352,1352,1352,1352,,
2001-06-22,1814,1814,1814,1814,,
2001-06-25,1782,1782,1782,1782,,
2001-06-26,1299,1299,1299,1299,,
2001-06-27,1310,1310,1310,1310,,
2001-06-28,1054,1054,1054,1054,,
2001-06-29,1028,1028,1028,1028,,
2001-07-02,1376,1376,1376,1376,,
2001-07-03,1379,1379,1379,1379,,
2001-07-05,1697,1697,1697,1697,,
2001-07-06,2065,2065,2065,2065,,
2001-07-09,1479,1479,1479,1479,,
2001-07-10,1864,1864,1864,1864,,
2001-07-11,1746,1746,1746,1746,,
2001-07-12,1168,1168,1168,1168,,
2001-07-13,1280,1280,1280,1280,,
2001-07-16,1879,1879,1879,1879,,
2001-07-17,1202,1202,1202,1202,,
2001-07-18,1766,1766,1766,1766,,
2001-07-19,1268,1268,1268,1268,,
2001-07-20,1486,1486,1486,1486,,
2001-07-23,1916,1916,1916,1916,,
2001-07-24,2139,2139,2139,2139,,
2001-07-25,1174,1174,1174,1174,,
2001-07-26,1175,1175,1175,1175,,
2001-07-27,1386,1386,1386,1386,,
2001-07-30,1454,1454,1454,1454,,
2001-07-31,1224,1224,1224,1224,,
2001-08-01,1297,1297,1297,1297,,
2001-08-02,1285,1285,1285,1285,,
2001-08-03,1583,1583,1583,1583,,
2001-08-06,1872,1872,1872,1872,,
2001-08-07,1385,1385,1385,1385,,
2001-08-08,1900,1900,1900,1900,,
2001-08-09,1364,1364,1364,1364,,
2001-08-10,1164,1164,1164,1164,,
2001-08-13,1493,1493,1493,1493,,
2001-08-14,1211,1211,1211,1211,,
2001-08-15,1448,1448,1448,1448,,
2001-08-16,1388,1388,1388,1388,,
2001-08-17,1920,1920,1920,1920,,
2001-08-20,1339,1339,1339,1339,,
2001-08-21,1747,1747,1747,1747,,
2001-08-22,1259,1259,1259,1259,,
2001-08-23,1686,1686,1686,1686,,
2001-08-24,1120,1120,1120,1120,,
2001-08-27,1751,1751,1751,1751,,
2001-08-28,1879,1879,1879,1879,,
2001-08-29,1748,1748,1748,1748,,
2001-08-30,2026,2026,2026,2026,,
2001-08-31,1362,1362,1362,1362,,
2001-09-04,1467,1467,1467,1467,,
2001-09-05,1894,1894,1894,1894,,
2001-09-06,2117,2117,2117,2117,,
2001-09-07,2175,2175,2175,2175,,
2001-09-10,1965,1965,1965,1965,,
2001-09-17,2820,2820,2820,2820,,
2001-09-18,1927,1927,1927,1927,,
2001-09-19,2436,2436,2436,2436,,
2001-09-20,2636,2636,2636,2636,,
2001-09-21,2426,2426,2426,2426,,
2001-09-24,801,801,801,801,,
2001-09-25,1284,1284,1284,1284,,
2001-09-26,1823,1823,1823,1823,,
2001-09-27,1213,1213,1213,1213,,
2001-09-28,690,690,690,690,,
2001-10-01,1862,1862,1862,1862,,
2001-10-02,1054,1054,1054,1054,,
2001-10-03,1018,1018,1018,1018,,
2001-10-04,1318,1318,1318,1318,,
2001-10-05,1534,1534,1534,1534,,
2001-10-08,1891,1891,1891,1891,,
2001-10-09,1600,1600,1600,1600,,
2001-10-10,885,885,885,885,,
2001-10-11,1188,1188,1188,1188,,
2001-10-12,1859,1859,1859,1859,,
2001-10-15,1535,1535,1535,1535,,
2001-10-16,1143,1143,1143,1143,,
2001-10-17,1968,1968,1968,1968,,
2001-10-18,1995,1995,1995,1995,,
2001-10-19,1372,1372,1372,1372,,
2001-10-22,1267,1267,1267,1267,,
2001-10-23,1592,1592,1592,1592,,
2001-10-24,1735,1735,1735,1735,,
2001-10-25,1187,1187,1187,1187,,
2001-10-26,1259,1259,1259,1259,,
2001-10-29,2070,2070,2070,2070,,
2001-10-30,2159,2159,2159,2159,,
2001-10-31,1170,1170,1170,1170,,
2001-11-01,879,879,879,879,,
2001-11-02,1511,1511,1511,1511,,
2001-11-05,1075,1075,1075,1075,,
2001-11-06,1055,1055,1055,1055,,
2001-11-07,1529,1529,1529,1529,,
2001-11-08,1426,1426,1426,1426,,
2001-11-09,1476,1476,1476,1476,,
2001-11-12,1563,1563,1563,1563,,
2001-11-13,930,930,930,930,,
2001-11-14,1231,1231,1231,1231,,
2001-11-15,1642,1642,1642,1642,,
2001-11-16,1425,1425,1425,1425,,
2001-11-19,1169,1169,1169,1169,,
2001-11-20,1678,1678,1678,1678,,
2001-11-21,1815,1815,1815,1815,,
2001-11-23,745,745,745,745,,
2001-11-26,1509,1509,1509,1509,,
2001-11-27,1724,1724,1724,1724,,
2001-11-28,2078,2078,2078,2078,,
2001-11-29,1147,1147,1147,1147,,
2001-11-30,1578,1578,1578,1578,,
2001-12-03,1873,1873,1873,1873,,
2001-12-04,928,928,928,928,,
2001-12-05,1099,1099,1099,1099,,
2001-12-06,1551,1551,1551,1551,,
2001-12-07,1680,1680,1680,1680,,
2001-12-10,2153,2153,2153,2153,,
2001-12-11,1568,1568,1568,1568,,
2001-12-12,1629,1629,1629,1629,,
2001-12-13,2052,2052,2052,2052,,
2001-12-14,1345,1345,1345,1345,,
2001-12-17,1370,1370,1370,1370,,
2001-12-18,1155,1155,1155,1155,,
2001-12-19,1642,1642,1642,1642,,
2001-12-20,1861,1861,1861,1861,,
2001-12-21,1100,1100,1100,1100,,
2001-12-24,1199,1199,1199,1199,,
2001-12-26,1079,1079,1079,1079,,
2001-12-27,1076,1076,1076,1076,,
2001-12-28,1141,1141,1141,1141,,
2001-12-31,1563,1563,1563,1563,,
2002-01-02,1543,1543,1543,1543,,
2002-01-03,1054,1054,1054,1054,,
2002-01-04,1162,1162,1162,1162,,
2002-01-07,1678,1678,1678,1678,,
2002-01-08,1518,1518,1518,1518,,
2002-01-09,1599,1599,1599,1599,,
2002-01-10,1591,1591,1591,1591,,
2002-01-11,1834,1834,1834,1834,,
2002-01-14,1897,1897,1897,1897,,
2002-01-15,1276,1276,1276,1276,,
2002-01-16,1999,1999,1999,1999,,
2002-01-17,1172,1172,1172,1172,,
2002-01-18,1864,1864,1864,1864,,
2002-01-22,1752,1752,1752,1752,,
2002-01-23,1147,1147,1147,1147,,
2002-01-24,1377,1377,1377,1377,,
2002-01-25,1491,1491,1491,1491,,
2002-01-28,1467,1467,1467,1467,,
2002-01-29,2166,2166,2166,2166,,
2002-01-30,1210,1210,1210,1210,,
2002-01-31,998,998,998,998,,
2002-02-01,1671,1671,1671,1671,,
2002-02-04,2191,2191,2191,2191,,
2002-02-05,1775,1775,1775,1775,,
2002-02-06,1935,1935,1935,1935,,
2002-02-07,1681,1681,1681,1681,,
2002-02-08,1041,1041,1041,1041,,
2002-02-11,1005,1005,1005,1005,,
2002-02-12,1558,1558,1558,1558,,
2002-02-13,1148,1148,1148,1148,,
2002-02-14,1628,1628,1628,1628,,
2002-02-15,1532,1532,1532,1532,,
2002-02-19,2120,2120,2120,2120,,
2002-02-20,1220,1220,1220,1220,,
2002-02-21,1838,1838,1838,1838,,
2002-02-22,1153,1153,1153,1153,,
2002-02-25,1176,1176,1176,1176,,
2002-02-26,1314,1314,1314,1314,,
2002-02-27,1212,1212,1212,1212,,
2002-02-28,1448,1448,1448,1448,,
2002-03-01,929,929,929,929,,
2002-03-04,932,932,932,932,,
2002-03-05,1547,1547,1547,1547,,
2002-03-06,866,866,866,866,,
2002-03-07,1564,1564,1564,1564,,
2002-03-08,1483,1483,1483,1483,,
2002-03-11,1532,1532,1532,1532,,
2002-03-12,1599,1599,1599,1599,,
2002-03-13,1772,1772,1772,1772,,
2002-03-14,1386,1386,1386,1386,,
2002-03-15,1275,1275,1275,1275,,
2002-03-18,1396,1396,1396,1396,,
2002-03-19,1423,1423,1423,1423,,
2002-03-20,2145,2145,2145,2145,,
2002-03-21,1496,1496,1496,1496,,
2002-03-22,1808,1808,1808,1808,,
2002-03-25,2208,2208,2208,2208,,
2002-03-26,1212,1212,1212,1212,,
2002-03-27,1038,1038,1038,1038,,
2002-03-28,1411,1411,1411,1411,,
2002-04-01,1692,1692,1692,1692,,
2002-04-02,1656,1656,1656,1656,,
2002-04-03,1986,1986,1986,1986,,
2002-04-04,1392,1392,1392,1392,,
2002-04-05,1258,1258,1258,1258,,
2002-04-08,1332,1332,1332,1332,,
2002-04-09,1380,1380,1380,1380,,
2002-04-10,909,909,909,909,,
2002-04-11,2086,2086,2086,2086,,
2002-04-12,1032,1032,1032,1032,,
2002-04-15,1765,1765,1765,1765,,
2002-04-16,938,938,938,938,,
2002-04-17,1501,1501,1501,1501,,
2002-04-18,1564,1564,1564,1564,,
2002-04-19,1374,1374,1374,1374,,
2002-04-22,1969,1969,1969,1969,,
2002-04-23,1602,1602,1602,1602,,
2002-04-24,1645,1645,1645,1645,,
2002-04-25,1518,1518,1518,1518,,
2002-04-26,1871,1871,1871,1871,,
2002-04-29,1727,1727,1727,1727,,
2002-04-30,946,946,946,946,,
2002-05-01,1207,1207,1207,1207,,
2002-05-02,1292,1292,1292,1292,,
2002-05-03,1501,1501,1501,1501,,
2002-05-06,2101,2101,2101,2101,,
2002-05-07,1776,1776,1776,1776,,
2002-05-08,1172,1172,1172,1172,,
2002-05-09,2050,2050,2050,2050,,
2002-05-10,1985,1985,1985,1985,,
2002-05-13,1276,1276,1276,1276,,
2002-05-14,986,986,986,986,,
2002-05-15,1684,1684,1684,1684,,
2002-05-16,1742,1742,1742,1742,,
2002-05-17,1418,1418,1418,1418,,
2002-05-20,1956,1956,1956,1956,,
2002-05-21,2012,2012,2012,2012,,
2002-05-22,1546,1546,1546,1546,,
2002-05-23,1155,1155,1155,1155,,
2002-05-24,1896,1896,1896,1896,,
2002-05-28,1795,1795,1795,1795,,
2002-05-29,1765,1765,1765,1765,,
2002-05-30,1680,1680,1680,1680,,
2002-05-31,1220,1220,1220,1220,,
2002-06-03,2316,2316,2316,2316,,
2002-06-04,1784,1784,1784,1784,,
2002-06-05,1393,1393,1393,1393,,
2002-06-06,2165,2165,2165,2165,,
2002-06-07,1351,1351,1351,1351,,
2002-06-10,1562,1562,1562,1562,,
2002-06-11,2026,2026,2026,2026,,
2002-06-12,1590,1590,1590,1590,,
2002-06-13,1949,1949,1949,1949,,
2002-06-14,1741,1741,1741,1741,,
2002-06-17,816,816,816,816,,
2002-06-18,1554,1554,1554,1554,,
2002-06-19,1998,1998,1998,1998,,
2002-06-20,1727,1727,1727,1727,,
2002-06-21,1784,1784,1784,1784,,
2002-06-24,1891,1891,1891,1891,,
2002-06-25,1798,1798,1798,1798,,
2002-06-26,1904,1904,1904,1904,,
2002-06-27,1168,1168,1168,1168,,
2002-06-28,1088,1088,1088,1088,,
2002-07-01,2098,2098,2098,2098,,
2002-07-02,2468,2468,2468,2468,,
2002-07-03,1966,1966,1966,1966,,
2002-07-05,571,571,571,571,,
2002-07-08,1872,1872,1872,1872,,
2002-07-09,1950,1950,1950,1950,,
2002-07-10,2427,2427,2427,2427,,
2002-07-11,1960,1960,1960,1960,,
2002-07-12,1908,1908,1908,1908,,
2002-07-15,2337,2337,2337,2337,,
2002-07-16,1918,1918,1918,1918,,
2002-07-17,1395,1395,1395,1395,,
2002-07-18,2183,2183,2183,2183,,
2002-07-19,2466,2466,2466,2466,,
2002-07-22,2637,2637,2637,2637,,
2002-07-23,2734,2734,2734,2734,,
2002-07-24,1336,1336,1336,1336,,
2002-07-25,1378,1378,1378,1378,,
2002-07-26,1278,1278,1278,1278,,
2002-07-29,611,611,611,611,,
2002-07-30,1476,1476,1476,1476,,
2002-07-31,1561,1561,1561,1561,,
2002-08-01,1958,1958,1958,1958,,
2002-08-02,2369,2369,2369,2369,,
2002-08-05,2476,2476,2476,2476,,
2002-08-06,822,822,822,822,,
2002-08-07,1149,1149,1149,1149,,
2002-08-08,995,995,995,995,,
2002-08-09,1424,1424,1424,1424,,
2002-08-12,1722,1722,1722,1722,,
2002-08-13,2170,2170,2170,2170,,
2002-08-14,895,895,895,895,,
2002-08-15,1207,1207,1207,1207,,
2002-08-16,1382,1382,1382,1382,,
2002-08-19,1049,1049,1049,1049,,
2002-08-20,1914,1914,1914,1914,,
2002-08-21,937,937,937,937,,
2002-08-22,1140,1140,1140,1140,,
2002-08-23,2130,2130,2130,2130,,
2002-08-26,944,944,944,944,,
2002-08-27,1921,1921,1921,1921,,
2002-08-28,2163,2163,2163,2163,,
2002-08-29,1386,1386,1386,1386,,
2002-08-30,1363,1363,1363,1363,,
2002-09-03,2496,2496,2496,2496,,
2002-09-04,983,983,983,983,,
2002-09-05,2107,2107,2107,2107,,
2002-09-06,889,889,889,889,,
2002-09-09,1385,1385,1385,1385,,
2002-09-10,1387,1387,1387,1387,,
2002-09-11,1399,1399,1399,1399,,
2002-09-12,2332,2332,2332,2332,,
2002-09-13,1377,1377,1377,1377,,
2002-09-16,1768,1768,1768,1768,,
2002-09-17,2246,2246,2246,2246,,
2002-09-18,1957,1957,1957,1957,,
2002-09-19,2482,2482,2482,2482,,
2002-09-20,1511,1511,1511,1511,,
2002-09-23,2309,2309,2309,2309,,
2002-09-24,2245,2245,2245,2245,,
2002-09-25,885,885,885,885,,
2002-09-26,844,844,844,844,,
2002-09-27,2274,2274,2274,2274,,
2002-09-30,1796,1796,1796,1796,,
2002-10-01,1009,1009,1009,1009,,
2002-10-02,2168,2168,2168,2168,,
2002-10-03,1839,1839,1839,1839,,
2002-10-04,2385,2385,2385,2385,,
2002-10-07,2484,2484,2484,2484,,
2002-10-08,1704,1704,1704,1704,,
2002-10-09,2808,2808,2808,2808,,
2002-10-10,1248,1248,1248,1248,,
2002-10-11,713,713,713,713,,
2002-10-14,1531,1531,1531,1531,,
2002-10-15,841,841,841,841,,
2002-10-16,2402,2402,2402,2402,,
2002-10-17,1001,1001,1001,1001,,
2002-10-18,1634,1634,1634,1634,,
2002-10-21,1258,1258,1258,1258,,
2002-10-22,2168,2168,2168,2168,,
2002-10-23,1203,1203,1203,1203,,
2002-10-24,1765,1765,1765,1765,,
2002-10-25,1025,1025,1025,1025,,
2002-10-28,1805,1805,1805,1805,,
2002-10-29,1829,1829,1829,1829,,
2002-10-30,1144,1144,1144,1144,,
2002-10-31,1418,1418,1418,1418,,
2002-11-01,900,900,900,900,,
2002-11-04,1329,1329,1329,1329,,
2002-11-05,1501,1501,1501,1501,,
2002-11-06,1076,1076,1076,1076,,
2002-11-07,2095,2095,2095,2095,,
2002-11-08,1886,1886,1886,1886,,
2002-11-11,2285,2285,2285,2285,,
2002-11-12,1236,1236,1236,1236,,
2002-11-13,1672,1672,1672,1672,,
2002-11-14,877,877,877,877,,
2002-11-15,1310,1310,1310,1310,,
2002-11-18,1837,1837,1837,1837,,
2002-11-19,1785,1785,1785,1785,,
2002-11-20,999,999,999,999,,
2002-11-21,1012,1012,1012,1012,,
2002-11-22,1509,1509,1509,1509,,
2002-11-25,1383,1383,1383,1383,,
2002-11-26,2043,2043,2043,2043,,
2002-11-27,676,676,676,676,,
2002-11-29,1511,1511,1511,1511,,
2002-12-02,1420,1420,1420,1420,,
2002-12-03,1983,1983,1983,1983,,
2002-12-04,1660,1660,1660,1660,,
2002-12-05,1891,1891,1891,1891,,
2002-12-06,1246,1246,1246,1246,,
2002-12-09,2350,2350,2350,2350,,
2002-12-10,1009,1009,1009,1009,,
2002-12-11,1454,1454,1454,1454,,
2002-12-12,1506,1506,1506,1506,,
2002-12-13,2109,2109,2109,2109,,
2002-12-16,958,958,958,958,,
2002-12-17,1964,1964,1964,1964,,
2002-12-18,2148,2148,2148,2148,,
2002-12-19,1743,1743,1743,1743,,
2002-12-20,1090,1090,1090,1090,,
2002-12-23,1511,1511,1511,1511,,
2002-12-24,1580,1580,1580,1580,,
2002-12-26,1297,1297,1297,1297,,
2002-12-27,2161,2161,2161,2161,,
2002-12-30,1410,1410,1410,1410,,
2002-12-31,1173,1173,1173,1173,,
2003-01-02,729,729,729,729,,
2003-01-03,1476,1476,1476,1476,,
2003-01-06,844,844,844,844,,
2003-01-07,1999,1999,1999,1999,,
2003-01-08,2049,2049,2049,2049,,
2003-01-09,969,969,969,969,,
2003-01-10,1575,1575,1575,1575,,
2003-01-13,1589,1589,1589,1589,,
2003-01-14,1292,1292,1292,1292,,
2003-01-15,1979,1979,1979,1979,,
2003-01-16,1509,1509,1509,1509,,
2003-01-17,2141,2141,2141,2141,,
2003-01-21,2274,2274,2274,2274,,
2003-01-22,2080,2080,2080,2080,,
2003-01-23,1226,1226,1226,1226,,
2003-01-24,2425,2425,2425,2425,,
2003-01-27,2575,2575,2575,2575,,
2003-01-28,1183,1183,1183,1183,,
2003-01-29,1378,1378,1378,1378,,
