Date,ndx_close,trailing_10_close_high,pullback_from_10_close_high_pct,raw_macd_cross,confirmed_macd_cross_2pct,confirmed_macd_cross_3pct,confirmed_macd_cross_4pct
2002-02-13,1486.75,1550.17,-4.091164194894759,False,False,False,False
2002-02-14,1474.71,1528.15,-3.497038903249028,False,False,False,False
2002-02-15,1436.7,1486.75,-3.3664032285185774,False,False,False,False
2002-02-19,1387.27,1486.75,-6.691104758701871,False,False,False,False
2002-02-20,1408.26,1486.75,-5.279300487640826,False,False,False,False
2002-02-21,1348.25,1486.75,-9.315621321674794,False,False,False,False
2002-02-22,1356.16,1486.75,-8.783588363880945,False,False,False,False
2002-02-25,1407.99,1486.75,-5.297460904657814,False,False,False,False
2002-02-26,1401.19,1486.75,-5.754834370270723,False,False,False,False
2002-02-27,1378.48,1486.75,-7.282327223810325,False,False,False,False
2002-02-28,1359.22,1474.71,-7.831370235503932,False,False,False,False
2002-03-01,1435.41,1436.7,-0.08978910002087614,False,False,False,False
2002-03-04,1494.7,1494.7,0.0,False,False,False,False
2002-03-05,1498.95,1498.95,0.0,False,False,False,False
2002-03-06,1519.95,1519.95,0.0,False,False,False,False
2002-03-07,1506.81,1519.95,-0.8645021217803306,False,False,False,False
2002-03-08,1555.11,1555.11,0.0,False,False,False,False
2002-03-11,1553.8,1555.11,-0.08423841400286847,False,False,False,False
2002-03-12,1520.54,1555.11,-2.222993871816137,False,False,False,False
2002-03-13,1486.27,1555.11,-4.426696503784289,False,False,False,False
2002-03-14,1477.19,1555.11,-5.010578029849966,False,False,False,False
2002-03-15,1495.41,1555.11,-3.83895672974901,False,False,False,False
2002-03-18,1505.89,1555.11,-3.1650494177260624,False,False,False,False
2002-03-19,1504.67,1555.11,-3.24350045977454,False,False,False,False
2002-03-20,1451.02,1555.11,-6.693417185922534,False,False,False,False
2002-03-21,1488.97,1555.11,-4.253075345152424,False,False,False,False
2002-03-22,1470.1,1553.8,-5.386793667138634,False,False,False,False
2002-03-25,1427.6,1520.54,-6.112302208425957,True,True,True,True
2002-03-26,1439.55,1505.89,-4.405368253989339,False,False,False,False
2002-03-27,1436.51,1505.89,-4.6072422288480634,False,False,False,False
2002-03-28,1452.81,1505.89,-3.52482585049374,False,False,False,False
2002-04-01,1478.52,1505.89,-1.8175298328563239,False,False,False,False
2002-04-02,1410.41,1504.67,-6.264496534123765,False,False,False,False
2002-04-03,1394.21,1488.97,-6.364130909286281,False,False,False,False
2002-04-04,1396.97,1488.97,-6.1787678730934825,False,False,False,False
2002-04-05,1376.72,1478.52,-6.8852636420204005,False,False,False,False
2002-04-08,1392.96,1478.52,-5.786867949030105,False,False,False,False
2002-04-09,1345.32,1478.52,-9.009009009009016,False,False,False,False
2002-04-10,1363.29,1478.52,-7.79360441522604,False,False,False,False
2002-04-11,1324.65,1478.52,-10.407028650271888,False,False,False,False
2002-04-12,1351.85,1478.52,-8.56735113491871,False,False,False,False
2002-04-15,1355.09,1410.41,-3.9222637389128123,False,False,False,False
2002-04-16,1413.93,1413.93,0.0,False,False,False,False
2002-04-17,1403.71,1413.93,-0.7228080598049469,False,False,False,False
2002-04-18,1395.9,1413.93,-1.2751692092253464,False,False,False,False
2002-04-19,1385.01,1413.93,-2.04536292461438,False,False,False,False
2002-04-22,1349.83,1413.93,-4.53346346707405,False,False,False,False
2002-04-23,1322.81,1413.93,-6.444449159435061,True,True,True,True
2002-04-24,1302.32,1413.93,-7.893601521998972,False,False,False,False
2002-04-25,1302.32,1413.93,-7.893601521998972,False,False,False,False
2002-04-26,1250.89,1413.93,-11.530981024520305,False,False,False,False
2002-04-29,1246.75,1413.93,-11.823781941114486,False,False,False,False
2002-04-30,1277.07,1403.71,-9.02180649849329,False,False,False,False
2002-05-01,1267.43,1395.9,-9.203381331040905,False,False,False,False
2002-05-02,1225.37,1385.01,-11.526270568443554,False,False,False,False
2002-05-03,1190.74,1349.83,-11.785928598416096,False,False,False,False
2002-05-06,1161.16,1322.81,-12.220197912020614,False,False,False,False
2002-05-07,1159.25,1302.32,-10.9857792247681,False,False,False,False
2002-05-08,1282.41,1302.32,-1.5288101234719464,False,False,False,False
2002-05-09,1240.41,1282.41,-3.2750836315998733,False,False,False,False
2002-05-10,1188.78,1282.41,-7.301097153016589,False,False,False,False
2002-05-13,1241.54,1282.41,-3.186968286273506,False,False,False,False
2002-05-14,1305.55,1305.55,0.0,False,False,False,False
2002-05-15,1311.05,1311.05,0.0,False,False,False,False
2002-05-16,1315.85,1315.85,0.0,False,False,False,False
2002-05-17,1325.8,1325.8,0.0,False,False,False,False
2002-05-20,1292.21,1325.8,-2.533564640217223,False,False,False,False
2002-05-21,1255.91,1325.8,-5.271534168049474,False,False,False,False
2002-05-22,1264.51,1325.8,-4.62286921104239,False,False,False,False
2002-05-23,1286.77,1325.8,-2.943882938603104,False,False,False,False
2002-05-24,1253.03,1325.8,-5.488761502489059,False,False,False,False
2002-05-28,1244.82,1325.8,-6.1080102579574636,False,False,False,False
2002-05-29,1218.68,1325.8,-8.079650022627838,False,False,False,False
2002-05-30,1227.9,1325.8,-7.384220847790002,False,False,False,False
2002-05-31,1208.34,1325.8,-8.859556494192189,True,True,True,True
2002-06-03,1159.15,1292.21,-10.297087934623628,False,False,False,False
2002-06-05,1195.6,1286.77,-7.0851822781072045,False,False,False,False
2002-06-06,1157.62,1286.77,-10.036758705907046,False,False,False,False
2002-06-07,1140.24,1286.77,-11.387427434584263,False,False,False,False
2002-06-10,1135.62,1253.03,-9.370086909331787,False,False,False,False
2002-06-11,1100.97,1244.82,-11.55588759820696,False,False,False,False
2002-06-12,1123.34,1227.9,-8.51535141298153,False,False,False,False
2002-06-13,1106.54,1227.9,-9.883541004967844,False,False,False,False
2002-06-14,1109.6,1208.34,-8.171541122531734,False,False,False,False
2002-06-17,1149.91,1195.6,-3.8215122114419353,False,False,False,False
2002-06-18,1138.47,1195.6,-4.77835396453663,False,False,False,False
2002-06-19,1097.54,1157.62,-5.1899587083844345,False,False,False,False
2002-06-20,1062.45,1149.91,-7.6058126288144345,False,False,False,False
2002-06-21,1035.63,1149.91,-9.938169074101443,False,False,False,False
2002-06-24,1057.68,1149.91,-8.020627701298366,False,False,False,False
2002-06-25,1022.74,1149.91,-11.059126366411288,False,False,False,False
2002-06-26,1027.22,1149.91,-10.669530658921133,False,False,False,False
2002-06-27,1050.64,1149.91,-8.632849527354313,False,False,False,False
2002-06-28,1051.41,1149.91,-8.565887765129442,False,False,False,False
2002-07-01,998.17,1138.47,-12.32355705464352,False,False,False,False
2002-07-02,963.66,1097.54,-12.198188676494704,False,False,False,False
2002-07-03,995.68,1062.45,-6.284531036754681,False,False,False,False
2002-07-05,1060.89,1060.89,0.0,False,False,False,False
2002-07-08,1014.33,1060.89,-4.388767921273651,False,False,False,False
2002-07-09,990.23,1060.89,-6.660445475025689,False,False,False,False
2002-07-10,959.05,1060.89,-9.599487222992032,True,True,True,True
2002-07-11,998.03,1060.89,-5.925213735637069,False,False,False,False
2002-07-12,1000.82,1060.89,-5.662226998086517,False,False,False,False
2002-07-15,1021.02,1060.89,-3.758165314028794,False,False,False,False
2002-07-16,1011.3,1060.89,-4.674377173882316,False,False,False,False
2002-07-17,1028.74,1060.89,-3.0304744129928674,False,False,False,False
2002-07-18,994.61,1060.89,-6.247584575215159,False,False,False,False
2002-07-19,965.45,1028.74,-6.152186169488882,False,False,False,False
2002-07-22,939.1,1028.74,-8.713571942376108,False,False,False,False
2002-07-23,896.82,1028.74,-12.8234539339386,True,True,True,True
2002-07-24,951.58,1028.74,-7.500437428310358,False,False,False,False
2002-07-25,894.45,1028.74,-13.053832844061663,False,False,False,False
2002-07-26,910.91,1028.74,-11.45381729105508,False,False,False,False
2002-07-29,970.13,1028.74,-5.697260726714237,False,False,False,False
2002-07-30,980.36,1028.74,-4.702840367828609,False,False,False,False
2002-07-31,962.11,994.61,-3.2676124310031085,False,False,False,False
2002-08-01,913.59,980.36,-6.810763393039288,False,False,False,False
2002-08-02,892.51,980.36,-8.960993920600602,False,False,False,False
2002-08-05,857.08,980.36,-12.574972459096657,True,True,True,True
2002-08-06,901.91,980.36,-8.002162470929052,False,False,False,False
2002-08-07,919.08,980.36,-6.25076502509282,False,False,False,False
2002-08-08,947.24,980.36,-3.3783508099065607,False,False,False,False
2002-08-09,937.33,980.36,-4.389203965890076,False,False,False,False
2002-08-13,907.62,980.36,-7.4197233669264335,False,False,False,False
2002-08-14,968.84,968.84,0.0,False,False,False,False
2002-08-15,980.98,980.98,0.0,False,False,False,False
2002-08-16,996.06,996.06,0.0,False,False,False,False
2002-08-19,1025.95,1025.95,0.0,False,False,False,False
2002-08-20,1008.02,1025.95,-1.7476485208830939,False,False,False,False
2002-08-21,1035.47,1035.47,0.0,False,False,False,False
2002-08-22,1049.03,1049.03,0.0,False,False,False,False
2002-08-23,1010.49,1049.03,-3.673870146706959,False,False,False,False
2002-08-26,1016.79,1049.03,-3.073315348464778,False,False,False,False
2002-08-27,974.47,1049.03,-7.1075183741170385,False,False,False,False
2002-08-28,944.83,1049.03,-9.932985710608843,False,False,False,False
2002-08-29,961.75,1049.03,-8.320067109615547,False,False,False,False
2002-08-30,942.38,1049.03,-10.166534798814142,True,True,True,True
2002-09-03,899.64,1049.03,-14.24077481101589,False,False,False,False
2002-09-04,920.98,1049.03,-12.206514589668549,False,False,False,False
2002-09-05,882.92,1049.03,-15.834628180318965,False,False,False,False
2002-09-06,922.22,1016.79,-9.300838914623466,False,False,False,False
2002-09-09,932.23,1016.79,-8.31636817828656,False,False,False,False
2002-09-10,947.72,974.47,-2.745081941978722,False,False,False,False
2002-09-11,946.4,961.75,-1.5960488692487673,False,False,False,False
2002-09-12,915.01,961.75,-4.85989082401872,False,False,False,False
2002-09-13,923.83,947.72,-2.5207867302578846,False,False,False,False
2002-09-16,908.48,947.72,-4.140463428016716,False,False,False,False
2002-09-17,897.53,947.72,-5.2958679778837725,False,False,False,False
2002-09-18,895.2,947.72,-5.541721183471915,False,False,False,False
2002-09-19,865.93,947.72,-8.630186130924756,False,False,False,False
2002-09-20,871.6,947.72,-8.031908158527834,False,False,False,False
2002-09-23,843.08,947.72,-11.041235808044569,False,False,False,False
2002-09-24,843.61,946.4,-10.861158072696531,False,False,False,False
2002-09-25,880.44,923.83,-4.696751566846713,False,False,False,False
2002-09-26,873.74,923.83,-5.4219932238615325,False,False,False,False
2002-09-27,860.35,908.48,-5.297860162028877,False,False,False,False
2002-09-30,832.52,897.53,-7.243211926063752,False,False,False,False
2002-10-01,870.63,895.2,-2.7446380697050965,False,False,False,False
2002-10-02,849.56,880.44,-3.507337240470687,False,False,False,False
2002-10-03,833.21,880.44,-5.364363272909001,False,False,False,False
2002-10-04,815.4,880.44,-7.38721548316752,False,False,False,False
2002-10-07,804.64,880.44,-8.609331697787482,False,False,False,False
2002-10-08,811.47,880.44,-7.8335832083958,False,False,False,False
2002-10-09,807.42,873.74,-7.590358687939213,False,False,False,False
2002-10-10,849.57,870.63,-2.4189380104062463,False,False,False,False
2002-10-11,890.61,890.61,0.0,False,False,False,False
2002-10-14,900.75,900.75,0.0,False,False,False,False
2002-10-15,950.42,950.42,0.0,False,False,False,False
2002-10-16,910.13,950.42,-4.239178468466564,False,False,False,False
2002-10-17,945.06,950.42,-0.5639611961027802,False,False,False,False
2002-10-18,956.13,956.13,0.0,False,False,False,False
2002-10-21,979.35,979.35,0.0,False,False,False,False
2002-10-22,963.87,979.35,-1.5806402205544523,False,False,False,False
2002-10-23,989.32,989.32,0.0,False,False,False,False
2002-10-24,964.91,989.32,-2.4673513120123003,False,False,False,False
2002-10-25,995.55,995.55,0.0,False,False,False,False
2002-10-28,979.46,995.55,-1.6161920546431507,False,False,False,False
2002-10-29,960.82,995.55,-3.4885239314951466,False,False,False,False
2002-10-30,986.09,995.55,-0.9502285169001978,False,False,False,False
2002-10-31,989.54,995.55,-0.6036864045000256,False,False,False,False
2002-11-01,1019.06,1019.06,0.0,False,False,False,False
2002-11-04,1046.99,1046.99,0.0,False,False,False,False
2002-11-05,1050.39,1050.39,0.0,False,False,False,False
2002-11-06,1065.86,1065.86,0.0,False,False,False,False
2002-11-07,1025.79,1065.86,-3.7594055504475254,False,False,False,False
2002-11-08,1008.44,1065.86,-5.387199069296145,False,False,False,False
2002-11-11,972.48,1065.86,-8.761000506633131,True,True,True,True
2002-11-12,1001.94,1065.86,-5.997035257913785,False,False,False,False
2002-11-13,1011.94,1065.86,-5.058825736963568,False,False,False,False
2002-11-14,1057.83,1065.86,-0.7533822453230199,False,False,False,False
2002-11-15,1061.28,1065.86,-0.4296999605951979,False,False,False,False
2002-11-18,1045.19,1065.86,-1.9392790798040904,False,False,False,False
2002-11-19,1025.96,1065.86,-3.74345598859136,True,True,True,False
2002-11-20,1070.53,1070.53,0.0,False,False,False,False
2002-11-21,1118.14,1118.14,0.0,False,False,False,False
2002-11-22,1116.01,1118.14,-0.19049492907865506,False,False,False,False
2002-11-25,1127.06,1127.06,0.0,False,False,False,False
2002-11-26,1087.49,1127.06,-3.5109044771351905,False,False,False,False
2002-11-27,1125.67,1127.06,-0.12332972512553164,False,False,False,False
2002-11-29,1116.1,1127.06,-0.9724415736518055,False,False,False,False
2002-12-02,1120.49,1127.06,-0.5829325856653522,False,False,False,False
2002-12-03,1088.8,1127.06,-3.3946728656859437,True,True,True,False
2002-12-04,1069.49,1127.06,-5.107980054300565,False,False,False,False
2002-12-05,1053.06,1127.06,-6.565755150568742,False,False,False,False
2002-12-06,1065.97,1127.06,-5.420297056057343,False,False,False,False
2002-12-09,1014.84,1127.06,-9.956878959416526,False,False,False,False
2002-12-10,1033.07,1125.67,-8.226211944886163,False,False,False,False
2002-12-11,1036.34,1125.67,-7.935718283333493,False,False,False,False
2002-12-12,1039.95,1120.49,-7.187926710635518,False,False,False,False
2002-12-13,1005.85,1120.49,-10.2312381190372,False,False,False,False
2002-12-16,1042.44,1088.8,-4.257898603967658,False,False,False,False
2002-12-17,1040.02,1069.49,-2.7555189856847684,False,False,False,False
2002-12-18,1013.72,1065.97,-4.901638882895387,False,False,False,False
2002-12-19,1006.05,1065.97,-5.6211713275232995,False,False,False,False
2002-12-20,1013.51,1042.44,-2.7752196769118664,False,False,False,False
2002-12-23,1032.3,1042.44,-0.9727178542650039,False,False,False,False
2002-12-24,1023.29,1042.44,-1.83703618433676,False,False,False,False
2002-12-26,1016.46,1042.44,-2.4922297686197803,False,False,False,False
2002-12-27,997.85,1042.44,-4.277464410421706,False,False,False,False
2002-12-30,989.89,1042.44,-5.041057518897974,False,False,False,False
2002-12-31,984.36,1040.02,-5.351820157304665,False,False,False,False
2003-01-02,1027.86,1032.3,-0.43010752688172893,False,False,False,False
2003-01-03,1031.63,1032.3,-0.06490361329068994,False,False,False,False
2003-01-06,1061.48,1061.48,0.0,False,False,False,False
2003-01-07,1071.85,1071.85,0.0,False,False,False,False
2003-01-08,1042.52,1071.85,-2.73639035312776,False,False,False,False
2003-01-09,1076.05,1076.05,0.0,False,False,False,False
2003-01-10,1087.36,1087.36,0.0,False,False,False,False
2003-01-13,1083.0,1087.36,-0.40097115950558093,False,False,False,False
2003-01-14,1094.87,1094.87,0.0,False,False,False,False
2003-01-15,1073.6,1094.87,-1.9426963931790997,False,False,False,False
2003-01-16,1061.46,1094.87,-3.051503831505098,False,False,False,False
2003-01-17,1017.58,1094.87,-7.059285577283136,False,False,False,False
2003-01-21,1008.93,1094.87,-7.849333710851514,True,True,True,True
2003-01-22,1006.51,1094.87,-8.070364518161966,False,False,False,False
2003-01-23,1032.67,1094.87,-5.68103975814479,False,False,False,False
2003-01-24,996.18,1094.87,-9.013855526226855,False,False,False,False
2003-01-27,986.41,1094.87,-9.906198909459562,False,False,False,False
2003-01-28,1001.41,1094.87,-8.536173244312106,False,False,False,False
2003-01-29,1016.56,1073.6,-5.312965722801788,False,False,False,False
2003-01-30,985.51,1061.46,-7.155239010419612,False,False,False,False
2003-01-31,983.05,1032.67,-4.805019996707571,False,False,False,False
2003-02-03,987.07,1032.67,-4.415737844616386,False,False,False,False
2003-02-04,971.73,1032.67,-5.901207549362342,False,False,False,False
2003-02-05,968.97,1032.67,-6.16847589258912,False,False,False,False
2003-02-06,970.55,1016.56,-4.526048634610847,False,False,False,False
2003-02-07,957.05,1016.56,-5.854056819076103,False,False,False,False
2003-02-10,969.96,1016.56,-4.5840875108208,False,False,False,False
2003-02-11,971.61,1016.56,-4.4217753993861635,False,False,False,False
2003-02-12,956.77,987.07,-3.069691106000594,False,False,False,False
2003-02-13,951.9,987.07,-3.563070501585508,False,False,False,False
2003-02-14,982.09,987.07,-0.5045234887090078,False,False,False,False
2003-02-18,1014.91,1014.91,0.0,False,False,False,False
2003-02-19,1005.88,1014.91,-0.8897340650895091,False,False,False,False
2003-02-20,1001.47,1014.91,-1.3242553526913614,False,False,False,False
2003-02-21,1015.92,1015.92,0.0,False,False,False,False
2003-02-24,994.69,1015.92,-2.0897314749192764,False,False,False,False
2003-02-25,999.28,1015.92,-1.6379242460036192,False,False,False,False
2003-02-26,974.51,1015.92,-4.076108354988584,False,False,False,False
2003-02-27,994.8,1015.92,-2.0789038506969004,False,False,False,False
2003-02-28,1009.74,1015.92,-0.608315615402788,False,False,False,False
2003-03-03,991.07,1015.92,-2.4460587447830417,False,False,False,False
2003-03-04,982.98,1015.92,-3.242381289865337,False,False,False,False
2003-03-05,990.23,1015.92,-2.5287424206630438,False,False,False,False
2003-03-06,983.96,1015.92,-3.145917001338683,False,False,False,False
2003-03-07,986.82,1009.74,-2.2698912591360143,False,False,False,False
2003-03-10,964.29,1009.74,-4.501158714124431,True,True,True,True
2003-03-11,958.82,1009.74,-5.042882326143361,False,False,False,False
2003-03-12,970.54,1009.74,-3.8821874938102963,False,False,False,False
2003-03-13,1029.79,1029.79,0.0,False,False,False,False
2003-03-14,1030.45,1030.45,0.0,False,False,False,False
2003-03-17,1077.01,1077.01,0.0,False,False,False,False
2003-03-18,1082.19,1082.19,0.0,False,False,False,False
2003-03-19,1074.97,1082.19,-0.6671656548295601,False,False,False,False
2003-03-20,1080.24,1082.19,-0.18019016993319203,False,False,False,False
2003-03-21,1093.12,1093.12,0.0,False,False,False,False
2003-03-24,1047.1,1093.12,-4.20996779859485,False,False,False,False
2003-03-25,1066.57,1093.12,-2.4288275761124134,False,False,False,False
2003-03-26,1066.3,1093.12,-2.4535275175644022,False,False,False,False
2003-03-27,1061.93,1093.12,-2.8533006440280895,False,False,False,False
2003-03-28,1046.72,1093.12,-4.244730679156894,False,False,False,False
2003-03-31,1018.66,1093.12,-6.811694964871185,True,True,True,True
2003-04-01,1022.63,1093.12,-6.448514344262291,False,False,False,False
2003-04-02,1063.46,1093.12,-2.713334309133475,False,False,False,False
2003-04-03,1064.06,1093.12,-2.658445550351285,False,False,False,False
2003-04-04,1050.71,1066.57,-1.4870097602595167,False,False,False,False
2003-04-07,1053.28,1066.57,-1.2460504233196112,False,False,False,False
2003-04-08,1046.3,1066.3,-1.8756447528838094,False,False,False,False
2003-04-09,1023.52,1064.06,-3.809935529951314,False,False,False,False
2003-04-10,1033.14,1064.06,-2.9058511738059734,False,False,False,False
2003-04-11,1026.15,1064.06,-3.5627690167847503,False,False,False,False
2003-04-14,1048.31,1064.06,-1.4801796891152796,False,False,False,False
2003-04-15,1053.08,1064.06,-1.0318966975546462,False,False,False,False
2003-04-16,1054.89,1064.06,-0.8617935078848782,False,False,False,False
2003-04-17,1083.56,1083.56,0.0,False,False,False,False
2003-04-21,1081.04,1083.56,-0.2325667245007157,False,False,False,False
2003-04-22,1102.44,1102.44,0.0,False,False,False,False
2003-04-23,1112.93,1112.93,0.0,False,False,False,False
2003-04-24,1108.12,1112.93,-0.43219250087608296,False,False,False,False
2003-04-25,1083.19,1112.93,-2.6722255667472328,False,False,False,False
2003-04-28,1107.13,1112.93,-0.5211468825532584,False,False,False,False
2003-04-29,1116.79,1116.79,0.0,False,False,False,False
2003-04-30,1106.06,1116.79,-0.9607894053492605,False,False,False,False
2003-05-01,1113.21,1116.79,-0.32056160961325686,False,False,False,False
2003-05-02,1136.51,1136.51,0.0,False,False,False,False
2003-05-05,1136.26,1136.51,-0.021997166764919918,False,False,False,False
2003-05-06,1152.78,1152.78,0.0,False,False,False,False
2003-05-07,1135.85,1152.78,-1.4686236749423154,False,False,False,False
2003-05-08,1118.76,1152.78,-2.951126841201268,False,False,False,False
2003-05-09,1143.55,1152.78,-0.8006731553288571,False,False,False,False
2003-05-12,1160.42,1160.42,0.0,False,False,False,False
2003-05-13,1155.97,1160.42,-0.3834818427810638,False,False,False,False
2003-05-14,1148.14,1160.42,-1.0582375346857131,False,False,False,False
2003-05-15,1162.93,1162.93,0.0,False,False,False,False
2003-05-16,1154.48,1162.93,-0.7266129517683795,False,False,False,False
2003-05-19,1112.49,1162.93,-4.337320389017396,True,True,True,True
2003-05-20,1112.85,1162.93,-4.3063640975811275,False,False,False,False
2003-05-21,1113.68,1162.93,-4.234992647880786,False,False,False,False
2003-05-22,1131.45,1162.93,-2.7069557067063377,False,False,False,False
2003-05-23,1130.05,1162.93,-2.827341284514129,False,False,False,False
2003-05-27,1172.58,1172.58,0.0,False,False,False,False
2003-05-28,1173.31,1173.31,0.0,False,False,False,False
2003-05-29,1181.82,1181.82,0.0,False,False,False,False
2003-05-30,1197.89,1197.89,0.0,False,False,False,False
2003-06-02,1185.13,1197.89,-1.0652063211146312,False,False,False,False
2003-06-03,1198.57,1198.57,0.0,False,False,False,False
2003-06-04,1224.76,1224.76,0.0,False,False,False,False
2003-06-05,1231.72,1231.72,0.0,False,False,False,False
2003-06-06,1213.11,1231.72,-1.510895333354989,False,False,False,False
2003-06-09,1195.55,1231.72,-2.936544019744758,False,False,False,False
2003-06-10,1212.99,1231.72,-1.5206378072938675,False,False,False,False
2003-06-11,1228.24,1231.72,-0.28253174422758764,False,False,False,False
2003-06-12,1229.32,1231.72,-0.1948494787776478,False,False,False,False
2003-06-13,1203.91,1231.72,-2.2578183353359482,False,False,False,False
2003-06-16,1241.58,1241.58,0.0,False,False,False,False
2003-06-17,1239.63,1241.58,-0.15705794229931014,False,False,False,False
2003-06-18,1247.9,1247.9,0.0,False,False,False,False
2003-06-19,1225.89,1247.9,-1.7637631220450367,True,False,False,False
2003-06-20,1223.13,1247.9,-1.9849346902796716,False,False,False,False
2003-06-23,1200.17,1247.9,-3.824825707188073,False,False,False,False
2003-06-24,1191.7,1247.9,-4.503565990864655,False,False,False,False
2003-06-25,1188.41,1247.9,-4.767208910970433,False,False,False,False
2003-06-26,1214.68,1247.9,-2.6620722814328146,False,False,False,False
2003-06-27,1205.25,1247.9,-3.4177418062344755,False,False,False,False
2003-06-30,1201.69,1247.9,-3.7030210754066872,False,False,False,False
2003-07-01,1217.37,1247.9,-2.4465101370302222,False,False,False,False
2003-07-02,1245.75,1245.75,0.0,False,False,False,False
2003-07-03,1231.34,1245.75,-1.156732891832235,False,False,False,False
2003-07-07,1281.89,1281.89,0.0,False,False,False,False
2003-07-08,1298.37,1298.37,0.0,False,False,False,False
2003-07-09,1295.16,1298.37,-0.2472330691559277,False,False,False,False
2003-07-10,1268.65,1298.37,-2.28902393000453,False,False,False,False
2003-07-11,1280.57,1298.37,-1.3709497292759387,False,False,False,False
2003-07-14,1295.74,1298.37,-0.20256167348289278,False,False,False,False
2003-07-15,1294.47,1298.37,-0.3003766260773033,False,False,False,False
2003-07-16,1291.99,1298.37,-0.491385352403384,False,False,False,False
2003-07-17,1255.94,1298.37,-3.26794365242572,False,False,False,False
2003-07-18,1259.91,1298.37,-2.9621756510085584,True,True,False,False
2003-07-21,1240.78,1298.37,-4.435561511741637,False,False,False,False
2003-07-22,1257.63,1295.74,-2.941176470588225,False,False,False,False
2003-07-23,1268.52,1295.74,-2.100730084739222,False,False,False,False
2003-07-24,1253.76,1295.74,-3.239847500270121,False,False,False,False
2003-07-25,1278.31,1295.74,-1.3451772732184009,False,False,False,False
2003-07-28,1280.53,1294.47,-1.0768886107828002,False,False,False,False
2003-07-29,1275.17,1291.99,-1.3018676615143998,False,False,False,False
2003-07-30,1263.78,1280.53,-1.3080521346629959,False,False,False,False
2003-07-31,1276.94,1280.53,-0.28035266647402635,False,False,False,False
2003-08-01,1264.34,1280.53,-1.2643202423996303,False,False,False,False
2003-08-04,1267.38,1280.53,-1.0269185415413773,False,False,False,False
2003-08-05,1229.72,1280.53,-3.967888296252331,False,False,False,False
2003-08-06,1215.13,1280.53,-5.107260275042358,False,False,False,False
2003-08-07,1217.17,1280.53,-4.947951238940118,False,False,False,False
2003-08-08,1207.28,1280.53,-5.7202876933769575,False,False,False,False
2003-08-11,1223.14,1276.94,-4.213197174495276,False,False,False,False
2003-08-12,1240.7,1276.94,-2.8380346766488596,False,False,False,False
2003-08-13,1240.37,1276.94,-2.8638777076448463,False,False,False,False
2003-08-14,1251.9,1267.38,-1.221417412299386,False,False,False,False
2003-08-15,1253.63,1267.38,-1.0849153371522369,False,False,False,False
2003-08-18,1284.81,1284.81,0.0,False,False,False,False
2003-08-19,1299.69,1299.69,0.0,False,False,False,False
2003-08-20,1299.73,1299.73,0.0,False,False,False,False
2003-08-21,1314.65,1314.65,0.0,False,False,False,False
2003-08-22,1304.54,1314.65,-0.769025976495652,False,False,False,False
2003-08-25,1306.64,1314.65,-0.6092876430989214,False,False,False,False
2003-08-26,1309.05,1314.65,-0.4259688890579372,False,False,False,False
2003-08-27,1318.93,1318.93,0.0,False,False,False,False
2003-08-28,1332.33,1332.33,0.0,False,False,False,False
2003-08-29,1341.2,1341.2,0.0,False,False,False,False
2003-09-02,1361.09,1361.09,0.0,False,False,False,False
2003-09-03,1360.19,1361.09,-0.06612347456816936,False,False,False,False
2003-09-04,1373.26,1373.26,0.0,False,False,False,False
