"Date","Price","Open","High","Low","Vol.","Change %"
"06/16/2025","53.96","56.74","56.94","52.77","","5.82%"
"06/13/2025","50.99","57.14","57.14","50.99","","-17.89%"
"06/12/2025","62.10","56.54","62.10","56.54","","4.69%"
"06/11/2025","59.32","62.30","62.30","59.32","","-4.17%"
"06/10/2025","61.90","57.93","62.30","57.73","","9.09%"
"06/09/2025","56.74","54.76","58.53","53.76","","0.35%"
"06/06/2025","56.54","55.55","56.74","54.36","","8.36%"
"06/05/2025","52.18","52.77","54.36","51.98","","-5.39%"
"06/04/2025","55.15","55.95","57.53","55.15","","-4.47%"
"06/03/2025","57.73","51.19","58.53","51.19","","4.30%"
"06/02/2025","55.35","50.79","55.35","50.79","","-0.72%"
"05/30/2025","55.75","52.68","57.05","52.68","","0.52%"
"05/29/2025","55.46","54.87","55.46","51.49","","4.88%"
"05/28/2025","52.88","56.66","56.66","51.09","","-6.98%"
"05/27/2025","56.85","53.17","57.34","52.97","","12.82%"
"05/23/2025","50.39","46.03","52.18","46.03","","-1.93%"
"05/22/2025","51.38","50.59","54.16","49.00","","-6.17%"
"05/21/2025","54.76","60.91","60.91","54.76","","-13.75%"
"05/20/2025","63.49","64.21","64.61","62.42","","-2.62%"
"05/19/2025","65.20","62.82","65.80","62.82","","-0.91%"
"05/16/2025","65.80","60.43","65.80","59.24","","9.25%"
"05/15/2025","60.23","55.46","60.23","54.47","","12.64%"
"05/14/2025","53.47","53.28","53.47","51.68","","-5.30%"
"05/13/2025","56.46","58.84","59.04","56.46","","-4.69%"
"05/12/2025","59.24","61.03","61.23","56.46","","27.34%"
"05/09/2025","46.52","46.32","47.71","44.53","","2.20%"
"05/08/2025","45.52","44.73","49.30","44.73","","8.02%"
"05/07/2025","42.14","42.14","43.93","41.35","","5.46%"
"05/06/2025","39.96","39.76","41.94","37.17","","-3.36%"
"05/05/2025","41.35","39.36","43.53","39.36","","0.98%"
"05/02/2025","40.95","39.56","41.94","38.76","","18.39%"
"05/01/2025","34.59","33.99","36.77","33.99","","-1.68%"
"04/30/2025","35.18","29.82","35.78","29.02","","9.25%"
"04/29/2025","32.20","30.61","33.59","30.61","","5.19%"
"04/28/2025","30.61","31.01","31.41","28.82","","4.04%"
"04/25/2025","29.42","29.62","29.62","27.83","","-1.34%"
"04/24/2025","29.82","25.84","30.41","25.84","","9.51%"
"04/23/2025","27.23","30.21","31.21","25.24","","8.75%"
"04/22/2025","25.04","21.47","25.04","21.27","","39.97%"
"04/21/2025","17.89","23.06","23.06","16.69","","-27.42%"
"04/17/2025","24.65","24.05","27.03","23.65","","3.35%"
"04/16/2025","23.85","26.24","27.23","22.46","","-9.11%"
"04/15/2025","26.24","27.63","28.03","26.04","","-3.64%"
"04/14/2025","27.23","24.85","28.62","24.85","","21.24%"
"04/11/2025","22.46","17.89","23.65","16.10","","25.54%"
"04/10/2025","17.89","18.68","19.68","12.52","","-17.41%"
"04/09/2025","21.66","10.73","21.66","7.55","","91.17%"
"04/08/2025","11.33","16.50","17.09","9.94","","-10.93%"
"04/07/2025","12.72","13.71","14.91","11.53","","-15.76%"
"04/04/2025","15.10","23.45","24.05","15.10","","-52.23%"
"04/03/2025","31.61","33.59","33.99","31.21","","-21.27%"
"04/02/2025","40.15","36.58","40.75","35.18","","5.19%"
"04/01/2025","38.17","34.39","38.56","34.39","","1.06%"
"03/31/2025","37.77","34.39","38.36","33.99","","11.12%"
"03/28/2025","33.99","37.17","37.17","33.79","","-10.01%"
"03/27/2025","37.77","37.97","40.35","36.97","","-3.05%"
"03/26/2025","38.96","41.15","41.15","38.56","","0.52%"
"03/25/2025","38.76","38.36","39.36","37.77","","2.08%"
"03/24/2025","37.97","36.18","38.36","36.18","","13.72%"
"03/21/2025","33.39","33.20","34.19","31.21","","-5.62%"
"03/20/2025","35.38","35.98","36.77","35.38","","-1.12%"
"03/19/2025","35.78","34.59","37.77","34.39","","4.04%"
"03/18/2025","34.39","34.99","34.99","33.00","","-2.80%"
"03/17/2025","35.38","33.00","36.58","33.00","","15.58%"
"03/14/2025","30.61","27.23","30.81","27.23","","23.18%"
"03/13/2025","24.85","28.23","28.23","24.65","","-10.06%"
"03/12/2025","27.63","28.23","29.02","25.44","","-10.32%"
"03/11/2025","30.81","33.79","33.79","29.82","","-13.41%"
"03/10/2025","35.58","40.15","42.54","35.18","","-11.82%"
"03/07/2025","40.35","36.18","40.55","34.19","","11.53%"
"03/06/2025","36.18","36.77","39.16","33.99","","-9.46%"
"03/05/2025","39.96","37.77","41.35","37.17","","3.63%"
"03/04/2025","38.56","38.76","42.14","37.37","","-14.54%"
"03/03/2025","45.12","50.89","51.29","43.33","","-8.48%"
"02/28/2025","49.30","46.71","49.30","43.73","","9.26%"
"02/27/2025","45.12","46.91","49.30","45.12","","-4.63%"
"02/26/2025","47.31","49.50","51.09","46.52","","-4.42%"
"02/25/2025","49.50","49.90","51.49","47.51","","4.19%"
"02/24/2025","47.51","47.11","50.09","47.11","","-0.83%"
"02/21/2025","47.91","52.48","52.68","46.71","","-9.05%"
"02/20/2025","52.68","51.68","52.88","49.70","","-1.48%"
"02/19/2025","53.47","50.89","53.87","50.89","","0.00%"
"02/18/2025","53.47","48.90","53.47","48.90","","8.02%"
"02/14/2025","49.50","51.68","52.48","49.50","","-4.95%"
"02/13/2025","52.08","46.91","52.08","46.91","","14.41%"
"02/12/2025","45.52","43.93","46.71","43.93","","-8.04%"
"02/11/2025","49.50","47.91","49.90","47.71","","0.81%"
"02/10/2025","49.10","47.31","49.10","47.31","","4.22%"
"02/07/2025","47.11","47.91","49.70","46.12","","-3.66%"
"02/06/2025","48.90","50.09","50.29","47.11","","-2.00%"
"02/05/2025","49.90","46.71","50.69","46.71","","4.15%"
"02/04/2025","47.91","46.71","49.30","46.71","","0.00%"
"02/03/2025","47.91","41.55","49.30","41.55","","-2.42%"
"01/31/2025","49.10","52.88","53.87","48.70","","-7.15%"
"01/30/2025","52.88","53.28","53.67","51.68","","7.26%"
"01/29/2025","49.30","53.08","53.67","48.70","","-4.61%"
"01/28/2025","51.68","54.07","55.66","51.09","","-6.48%"
"01/27/2025","55.26","53.67","55.26","51.88","","4.11%"
"01/24/2025","53.08","52.68","54.07","50.89","","0.76%"
"01/23/2025","52.68","51.88","52.88","50.89","","3.93%"
"01/22/2025","50.69","50.69","52.48","50.69","","-6.94%"
"01/21/2025","54.47","52.68","54.67","52.68","","11.85%"
"01/17/2025","48.70","47.71","49.90","47.71","","4.69%"
"01/16/2025","46.52","41.74","46.91","41.74","","10.39%"
"01/15/2025","42.14","43.73","44.93","39.76","","12.76%"
"01/14/2025","37.37","35.78","38.76","34.99","","8.67%"
"01/13/2025","34.39","29.62","34.39","29.62","","13.09%"
"01/10/2025","30.41","33.79","33.79","30.41","","-20.72%"
"01/08/2025","38.36","35.58","38.36","34.79","","2.10%"
"01/07/2025","37.57","39.36","39.76","35.58","","1.62%"
"01/06/2025","36.97","38.96","41.15","36.77","","-7.92%"
"01/03/2025","40.15","35.58","40.55","35.58","","11.59%"
"01/02/2025","35.98","40.35","40.35","34.79","","-4.23%"
"12/31/2024","37.57","39.36","39.96","35.78","","0.00%"
"12/30/2024","37.57","36.38","39.36","34.79","","-11.68%"
"12/27/2024","42.54","46.12","46.12","40.95","","-8.16%"
"12/26/2024","46.32","45.72","46.32","45.32","","2.66%"
"12/24/2024","45.12","42.34","45.12","41.74","","7.35%"
"12/23/2024","42.03","40.83","42.34","38.84","","-2.30%"
"12/20/2024","43.02","40.83","45.41","39.84","","11.91%"
"12/19/2024","38.44","42.94","42.94","38.44","","-5.67%"
"12/18/2024","40.75","51.49","52.28","40.75","","-21.15%"
"12/17/2024","51.68","53.47","53.47","51.09","","-5.12%"
"12/16/2024","54.47","56.46","58.05","54.27","","-3.52%"
"12/13/2024","56.46","58.25","58.25","55.66","","-3.07%"
"12/12/2024","58.25","58.84","59.84","58.05","","-1.67%"
"12/11/2024","59.24","60.23","60.63","59.24","","-1.64%"
"12/10/2024","60.23","60.83","62.02","59.64","","-6.49%"
"12/09/2024","64.41","64.61","65.20","63.81","","0.00%"
"12/06/2024","64.41","66.79","66.79","63.61","","-1.21%"
"12/05/2024","65.20","66.40","66.99","64.81","","-2.96%"
"12/04/2024","67.19","66.99","67.39","65.80","","-2.31%"
"12/03/2024","68.78","70.77","70.77","68.78","","-4.15%"
"12/02/2024","71.76","69.98","71.96","69.98","","-1.10%"
"11/29/2024","72.56","72.56","73.35","72.56","","1.95%"
"11/27/2024","71.17","73.16","73.16","71.17","","-0.20%"
"11/26/2024","71.31","71.31","71.31","71.31","","-1.64%"
"11/25/2024","72.50","72.11","73.30","70.91","","5.72%"
"11/22/2024","68.58","68.19","68.98","67.59","","2.97%"
"11/21/2024","66.60","63.02","66.99","63.02","","5.03%"
"11/20/2024","63.41","62.02","63.41","61.23","","1.26%"
"11/19/2024","62.62","63.22","63.41","62.22","","-3.66%"
"11/18/2024","65.00","64.41","65.60","64.21","","2.19%"
"11/15/2024","63.61","66.60","66.60","63.22","","-4.49%"
"11/14/2024","66.60","68.78","68.98","66.60","","-2.89%"
"11/13/2024","68.58","68.98","69.58","68.38","","0.57%"
"11/12/2024","68.19","70.57","70.57","67.99","","-4.72%"
"11/11/2024","71.57","72.56","72.76","70.97","","0.56%"
"11/08/2024","71.17","71.17","72.96","71.17","","-1.10%"
"11/07/2024","71.96","71.76","72.56","71.17","","1.11%"
"11/06/2024","71.17","69.78","71.17","68.98","","4.37%"
"11/05/2024","68.19","64.41","68.19","64.41","","8.55%"
"11/04/2024","62.82","65.60","66.60","60.63","","0.32%"
"11/01/2024","62.62","64.61","65.80","62.62","","0.32%"
"10/31/2024","62.42","65.60","65.60","62.42","","-9.77%"
"10/30/2024","69.18","69.18","70.17","68.58","","-0.57%"
"10/29/2024","69.58","67.79","70.57","67.79","","-1.96%"
"10/28/2024","70.97","71.37","72.56","70.17","","3.48%"
"10/25/2024","68.58","72.36","73.75","67.99","","-4.96%"
"10/24/2024","72.16","71.17","72.76","70.77","","0.28%"
"10/23/2024","71.96","73.35","74.15","70.97","","-2.43%"
"10/22/2024","73.75","73.16","73.95","72.56","","-3.88%"
"10/21/2024","76.73","80.51","81.11","75.54","","-6.54%"
"10/18/2024","82.10","81.90","82.10","81.90","","0.72%"
"10/17/2024","81.51","81.90","81.90","80.11","","-0.68%"
"10/16/2024","82.07","80.67","82.07","80.47","","3.00%"
"10/15/2024","79.68","81.67","83.46","79.68","","-3.61%"
"10/14/2024","82.66","78.48","82.66","78.48","","3.23%"
"10/11/2024","80.07","78.08","80.67","77.68","","4.95%"
"10/10/2024","76.29","74.70","77.29","74.30","","-0.78%"
"10/09/2024","76.89","74.70","77.49","74.30","","4.61%"
"10/08/2024","73.50","70.91","73.50","70.51","","1.93%"
"10/07/2024","72.11","74.70","74.70","70.11","","-6.22%"
"10/04/2024","76.89","77.09","77.09","73.30","","3.77%"
"10/03/2024","74.10","71.51","74.90","71.51","","-2.36%"
"10/02/2024","75.89","75.89","76.69","75.09","","-0.59%"
"10/01/2024","76.34","75.94","77.53","75.74","","-4.24%"
"09/30/2024","79.72","79.32","79.72","76.73","","0.00%"
"09/27/2024","79.72","81.11","81.90","79.72","","0.25%"
"09/26/2024","79.52","78.33","79.52","77.73","","6.95%"
"09/25/2024","74.35","76.93","76.93","73.16","","-3.85%"
"09/24/2024","77.33","78.72","78.72","77.33","","-1.52%"
"09/23/2024","78.52","77.13","79.32","77.13","","1.80%"
"09/20/2024","77.13","77.33","77.33","75.14","","-3.49%"
"09/19/2024","79.92","79.12","80.31","78.33","","5.80%"
"09/18/2024","75.54","75.74","77.73","75.14","","0.53%"
"09/17/2024","75.14","75.74","77.53","74.35","","1.06%"
"09/16/2024","74.35","74.75","75.14","72.76","","4.47%"
"09/13/2024","71.17","71.57","72.76","70.77","","4.99%"
"09/12/2024","67.79","65.60","68.38","65.20","","1.50%"
"09/11/2024","66.79","60.63","66.79","56.85","","0.89%"
"09/10/2024","66.20","65.40","66.20","62.62","","-1.18%"
"09/09/2024","66.99","65.00","70.37","65.00","","7.32%"
"09/06/2024","62.42","68.58","68.58","61.82","","-6.82%"
"09/05/2024","66.99","67.99","67.99","65.40","","-4.00%"
"09/04/2024","69.78","72.36","72.36","68.58","","-2.50%"
"09/03/2024","71.57","73.35","74.55","70.77","","-7.45%"
"08/30/2024","77.33","73.75","77.33","72.96","","4.85%"
"08/29/2024","73.75","72.96","76.54","72.76","","1.08%"
"08/28/2024","72.96","73.55","74.35","71.96","","-0.80%"
"08/27/2024","73.55","74.15","74.15","72.76","","-0.81%"
"08/26/2024","74.15","74.55","76.34","73.75","","-0.54%"
"08/23/2024","74.55","68.98","75.14","68.98","","8.07%"
"08/22/2024","68.98","69.78","69.98","68.78","","-0.86%"
"08/21/2024","69.58","66.00","69.78","66.00","","5.42%"
"08/20/2024","66.00","68.98","68.98","65.40","","-4.32%"
"08/19/2024","68.98","66.99","68.98","66.99","","2.97%"
"08/16/2024","66.99","64.21","67.59","63.81","","4.33%"
"08/15/2024","64.21","62.62","65.40","62.22","","6.96%"
"08/14/2024","60.03","60.23","60.43","58.84","","-0.33%"
"08/13/2024","60.23","55.86","60.43","55.86","","7.82%"
