time,open,high,low,close,Volume,Volume MA
2008-04-16,20,20,20,20,,
2008-04-17,21,21,21,21,,
2008-04-18,9,9,9,9,,
2008-04-21,14,14,14,14,,
2008-04-22,46,46,46,46,,
2008-04-23,42,42,42,42,,
2008-04-24,30,30,30,30,,
2008-04-25,21,21,21,21,,
2008-04-28,10,10,10,10,,
2008-04-29,17,17,17,17,,
2008-04-30,16,16,16,16,,
2008-05-01,22,22,22,22,,
2008-05-02,9,9,9,9,,
2008-05-05,15,15,15,15,,
2008-05-06,22,22,22,22,,
2008-05-07,27,27,27,27,,
2008-05-08,32,32,32,32,,
2008-05-09,31,31,31,31,,
2008-05-12,14,14,14,14,,
2008-05-13,20,20,20,20,,
2008-05-14,8,8,8,8,,
2008-05-15,17,17,17,17,,
2008-05-16,13,13,13,13,,
2008-05-19,15,15,15,15,,
2008-05-20,19,19,19,19,,
2008-05-21,28,28,28,28,,
2008-05-22,20,20,20,20,,
2008-05-23,35,35,35,35,,
2008-05-27,26,26,26,26,,
2008-05-28,29,29,29,29,,
2008-05-29,13,13,13,13,,
2008-05-30,13,13,13,13,,
2008-06-02,25,25,25,25,,
2008-06-03,27,27,27,27,,
2008-06-04,29,29,29,29,,
2008-06-05,26,26,26,26,,
2008-06-06,47,47,47,47,,
2008-06-09,70,70,70,70,,
2008-06-10,83,83,83,83,,
2008-06-11,121,121,121,121,,
2008-06-12,82,82,82,82,,
2008-06-13,62,62,62,62,,
2008-06-16,43,43,43,43,,
2008-06-17,64,64,64,64,,
2008-06-18,123,123,123,123,,
2008-06-19,105,105,105,105,,
2008-06-20,140,140,140,140,,
2008-06-23,153,153,153,153,,
2008-06-24,195,195,195,195,,
2008-06-25,58,58,58,58,,
2008-06-26,183,183,183,183,,
2008-06-27,250,250,250,250,,
2008-06-30,235,235,235,235,,
2008-07-01,312,312,312,312,,
2008-07-02,217,217,217,217,,
2008-07-03,250,250,250,250,,
2008-07-07,284,284,284,284,,
2008-07-08,187,187,187,187,,
2008-07-09,100,100,100,100,,
2008-07-10,216,216,216,216,,
2008-07-11,319,319,319,319,,
2008-07-14,222,222,222,222,,
2008-07-15,399,399,399,399,,
2008-07-16,110,110,110,110,,
2008-07-17,33,33,33,33,,
2008-07-18,41,41,41,41,,
2008-07-21,21,21,21,21,,
2008-07-22,25,25,25,25,,
2008-07-23,9,9,9,9,,
2008-07-24,31,31,31,31,,
2008-07-25,21,21,21,21,,
2008-07-28,32,32,32,32,,
2008-07-29,30,30,30,30,,
2008-07-30,28,28,28,28,,
2008-07-31,27,27,27,27,,
2008-08-01,46,46,46,46,,
2008-08-04,60,60,60,60,,
2008-08-05,36,36,36,36,,
2008-08-06,16,16,16,16,,
2008-08-07,32,32,32,32,,
2008-08-08,32,32,32,32,,
2008-08-11,22,22,22,22,,
2008-08-12,17,17,17,17,,
2008-08-13,16,16,16,16,,
2008-08-14,12,12,12,12,,
2008-08-15,24,24,24,24,,
2008-08-18,16,16,16,16,,
2008-08-19,38,38,38,38,,
2008-08-20,28,28,28,28,,
2008-08-21,29,29,29,29,,
2008-08-22,10,10,10,10,,
2008-08-25,23,23,23,23,,
2008-08-26,35,35,35,35,,
2008-08-27,20,20,20,20,,
2008-08-28,9,9,9,9,,
2008-08-29,9,9,9,9,,
2008-09-02,26,26,26,26,,
2008-09-03,51,51,51,51,,
2008-09-04,87,87,87,87,,
2008-09-05,114,114,114,114,,
2008-09-08,37,37,37,37,,
2008-09-09,144,144,144,144,,
2008-09-10,118,118,118,118,,
2008-09-11,144,144,144,144,,
2008-09-12,39,39,39,39,,
2008-09-15,188,188,188,188,,
2008-09-16,317,317,317,317,,
2008-09-17,272,272,272,272,,
2008-09-22,16,16,16,16,,
2008-09-23,26,26,26,26,,
2008-09-24,51,51,51,51,,
2008-09-25,41,41,41,41,,
2008-09-26,74,74,74,74,,
2008-09-29,421,421,421,421,,
2008-09-30,96,96,96,96,,
2008-10-01,86,86,86,86,,
2008-10-02,372,372,372,372,,
2008-10-03,384,384,384,384,,
2008-10-06,921,921,921,921,,
2008-10-07,570,570,570,570,,
2008-10-08,1015,1015,1015,1015,,
2008-10-09,945,945,945,945,,
2008-10-10,1366,1366,1366,1366,,
2008-10-13,21,21,21,21,,
2008-10-14,23,23,23,23,,
2008-10-15,159,159,159,159,,
2008-10-16,371,371,371,371,,
2008-10-17,110,110,110,110,,
2008-10-20,41,41,41,41,,
2008-10-21,70,70,70,70,,
2008-10-22,385,385,385,385,,
2008-10-23,598,598,598,598,,
2008-10-24,782,782,782,782,,
2008-10-27,508,508,508,508,,
2008-10-28,528,528,528,528,,
2008-10-29,56,56,56,56,,
2008-10-30,38,38,38,38,,
2008-10-31,37,37,37,37,,
2008-11-03,11,11,11,11,,
2008-11-04,13,13,13,13,,
2008-11-05,18,18,18,18,,
2008-11-06,83,83,83,83,,
2008-11-07,78,78,78,78,,
2008-11-10,108,108,108,108,,
2008-11-11,218,218,218,218,,
2008-11-12,383,383,383,383,,
2008-11-13,488,488,488,488,,
2008-11-14,84,84,84,84,,
2008-11-17,228,228,228,228,,
2008-11-18,446,446,446,446,,
2008-11-19,673,673,673,673,,
2008-11-20,1020,1020,1020,1020,,
2008-11-21,808,808,808,808,,
2008-11-24,45,45,45,45,,
2008-11-25,38,38,38,38,,
2008-11-26,24,24,24,24,,
2008-11-28,12,12,12,12,,
2008-12-01,56,56,56,56,,
2008-12-02,45,45,45,45,,
2008-12-03,41,41,41,41,,
2008-12-04,65,65,65,65,,
2008-12-05,125,125,125,125,,
2008-12-08,6,6,6,6,,
2008-12-09,15,15,15,15,,
2008-12-10,14,14,14,14,,
2008-12-11,21,21,21,21,,
2008-12-12,41,41,41,41,,
2008-12-15,30,30,30,30,,
2008-12-16,24,24,24,24,,
2008-12-17,15,15,15,15,,
2008-12-18,17,17,17,17,,
2008-12-19,26,26,26,26,,
2008-12-22,31,31,31,31,,
2008-12-23,36,36,36,36,,
2008-12-24,30,30,30,30,,
2008-12-26,19,19,19,19,,
2008-12-29,27,27,27,27,,
2008-12-30,18,18,18,18,,
2008-12-31,5,5,5,5,,
2009-01-02,5,5,5,5,,
2009-01-05,1,1,1,1,,
2009-01-06,2,2,2,2,,
2009-01-07,7,7,7,7,,
2009-01-08,8,8,8,8,,
2009-01-09,6,6,6,6,,
2009-01-12,14,14,14,14,,
2009-01-13,13,13,13,13,,
2009-01-14,39,39,39,39,,
2009-01-15,63,63,63,63,,
2009-01-16,34,34,34,34,,
2009-01-20,95,95,95,95,,
2009-01-21,67,67,67,67,,
2009-01-22,62,62,62,62,,
2009-01-23,92,92,92,92,,
2009-01-26,38,38,38,38,,
2009-01-27,20,20,20,20,,
2009-01-28,9,9,9,9,,
2009-01-29,36,36,36,36,,
2009-01-30,73,73,73,73,,
2009-02-02,111,111,111,111,,
2009-02-03,53,53,53,53,,
2009-02-04,52,52,52,52,,
2009-02-05,77,77,77,77,,
2009-02-06,19,19,19,19,,
2009-02-09,12,12,12,12,,
2009-02-10,45,45,45,45,,
2009-02-11,55,55,55,55,,
2009-02-12,97,97,97,97,,
2009-02-13,37,37,37,37,,
2009-02-17,172,172,172,172,,
2009-02-18,196,196,196,196,,
2009-02-19,181,181,181,181,,
2009-02-20,347,347,347,347,,
2009-02-23,314,314,314,314,,
2009-02-24,246,246,246,246,,
2009-02-25,166,166,166,166,,
2009-02-26,145,145,145,145,,
2009-02-27,268,268,268,268,,
2009-03-02,486,486,486,486,,
2009-03-03,526,526,526,526,,
2009-03-04,216,216,216,216,,
2009-03-05,526,526,526,526,,
2009-03-06,577,577,577,577,,
2009-03-09,374,374,374,374,,
2009-03-10,76,76,76,76,,
2009-03-11,54,54,54,54,,
2009-03-12,48,48,48,48,,
2009-03-13,12,12,12,12,,
2009-03-16,12,12,12,12,,
2009-03-17,13,13,13,13,,
2009-03-18,15,15,15,15,,
2009-03-19,7,7,7,7,,
2009-03-20,14,14,14,14,,
2009-03-23,5,5,5,5,,
2009-03-24,5,5,5,5,,
2009-03-25,5,5,5,5,,
2009-03-26,1,1,1,1,,
2009-03-27,5,5,5,5,,
2009-03-30,19,19,19,19,,
2009-03-31,6,6,6,6,,
2009-04-01,9,9,9,9,,
2009-04-03,2,2,2,2,,
2009-04-06,2,2,2,2,,
2009-04-07,4,4,4,4,,
2009-04-08,4,4,4,4,,
2009-04-13,3,3,3,3,,
2009-04-14,1,1,1,1,,
2009-04-15,2,2,2,2,,
2009-04-16,1,1,1,1,,
2009-04-23,2,2,2,2,,
2009-04-24,1,1,1,1,,
2009-04-27,3,3,3,3,,
2009-04-28,2,2,2,2,,
2009-04-30,2,2,2,2,,
2009-05-01,4,4,4,4,,
2009-05-04,2,2,2,2,,
2009-05-07,2,2,2,2,,
2009-05-08,2,2,2,2,,
2009-05-11,3,3,3,3,,
2009-05-12,3,3,3,3,,
2009-05-13,6,6,6,6,,
2009-05-14,3,3,3,3,,
2009-05-15,2,2,2,2,,
2009-05-18,4,4,4,4,,
2009-05-19,1,1,1,1,,
2009-05-20,4,4,4,4,,
2009-05-21,3,3,3,3,,
2009-05-22,1,1,1,1,,
2009-05-26,2,2,2,2,,
2009-05-27,4,4,4,4,,
2009-05-28,7,7,7,7,,
2009-05-29,2,2,2,2,,
2009-06-01,1,1,1,1,,
2009-06-02,1,1,1,1,,
2009-06-04,2,2,2,2,,
2009-06-10,1,1,1,1,,
2009-06-11,2,2,2,2,,
2009-06-12,3,3,3,3,,
2009-06-15,3,3,3,3,,
2009-06-16,3,3,3,3,,
2009-06-17,2,2,2,2,,
2009-06-18,2,2,2,2,,
2009-06-19,1,1,1,1,,
2009-06-22,1,1,1,1,,
2009-06-23,4,4,4,4,,
2009-06-24,3,3,3,3,,
2009-06-25,6,6,6,6,,
2009-06-29,3,3,3,3,,
2009-06-30,2,2,2,2,,
2009-07-02,3,3,3,3,,
2009-07-06,5,5,5,5,,
2009-07-07,4,4,4,4,,
2009-07-08,7,7,7,7,,
2009-07-09,9,9,9,9,,
2009-07-10,12,12,12,12,,
2009-07-13,4,4,4,4,,
2009-07-14,3,3,3,3,,
2009-07-15,2,2,2,2,,
2009-07-16,1,1,1,1,,
2009-07-17,2,2,2,2,,
2009-07-20,2,2,2,2,,
2009-07-21,3,3,3,3,,
2009-07-22,2,2,2,2,,
2009-07-27,1,1,1,1,,
2009-07-28,2,2,2,2,,
2009-07-29,1,1,1,1,,
2009-07-30,3,3,3,3,,
2009-07-31,2,2,2,2,,
2009-08-03,1,1,1,1,,
2009-08-04,2,2,2,2,,
2009-08-05,1,1,1,1,,
2009-08-06,1,1,1,1,,
2009-08-07,1,1,1,1,,
2009-08-12,1,1,1,1,,
2009-08-13,1,1,1,1,,
2009-08-17,1,1,1,1,,
2009-08-18,3,3,3,3,,
2009-08-19,2,2,2,2,,
2009-08-20,3,3,3,3,,
2009-08-21,2,2,2,2,,
2009-08-24,2,2,2,2,,
2009-08-25,2,2,2,2,,
2009-08-26,3,3,3,3,,
2009-08-27,1,1,1,1,,
2009-08-28,2,2,2,2,,
2009-09-01,3,3,3,3,,
2009-09-02,2,2,2,2,,
2009-09-03,1,1,1,1,,
2009-09-04,1,1,1,1,,
2009-09-08,1,1,1,1,,
2009-09-11,2,2,2,2,,
2009-09-15,1,1,1,1,,
2009-09-16,1,1,1,1,,
2009-09-22,2,2,2,2,,
2009-09-23,2,2,2,2,,
2009-09-24,2,2,2,2,,
2009-09-25,1,1,1,1,,
2009-09-28,2,2,2,2,,
2009-09-29,1,1,1,1,,
2009-10-01,3,3,3,3,,
2009-10-02,5,5,5,5,,
2009-10-05,2,2,2,2,,
2009-10-06,2,2,2,2,,
2009-10-07,3,3,3,3,,
2009-10-08,3,3,3,3,,
2009-10-09,1,1,1,1,,
2009-10-13,2,2,2,2,,
2009-10-14,1,1,1,1,,
2009-10-15,1,1,1,1,,
2009-10-16,2,2,2,2,,
2009-10-19,2,2,2,2,,
2009-10-20,4,4,4,4,,
2009-10-21,4,4,4,4,,
2009-10-22,3,3,3,3,,
2009-10-23,1,1,1,1,,
2009-10-26,2,2,2,2,,
2009-10-27,4,4,4,4,,
2009-10-28,7,7,7,7,,
2009-10-29,5,5,5,5,,
2009-10-30,5,5,5,5,,
2009-11-02,6,6,6,6,,
2009-11-03,4,4,4,4,,
2009-11-04,3,3,3,3,,
2009-11-05,2,2,2,2,,
2009-11-06,2,2,2,2,,
2009-11-09,1,1,1,1,,
2009-11-10,4,4,4,4,,
2009-11-11,5,5,5,5,,
2009-11-12,5,5,5,5,,
2009-11-13,3,3,3,3,,
2009-11-16,2,2,2,2,,
2009-11-17,2,2,2,2,,
2009-11-18,1,1,1,1,,
2009-11-19,6,6,6,6,,
2009-11-20,2,2,2,2,,
2009-11-23,1,1,1,1,,
2009-11-24,3,3,3,3,,
2009-11-25,2,2,2,2,,
2009-11-27,4,4,4,4,,
2009-11-30,8,8,8,8,,
2009-12-01,2,2,2,2,,
2009-12-02,4,4,4,4,,
2009-12-03,3,3,3,3,,
2009-12-04,3,3,3,3,,
2009-12-07,2,2,2,2,,
2009-12-08,2,2,2,2,,
2009-12-09,3,3,3,3,,
2009-12-10,1,1,1,1,,
2009-12-11,2,2,2,2,,
2009-12-14,1,1,1,1,,
2009-12-17,1,1,1,1,,
2009-12-18,2,2,2,2,,
2009-12-21,3,3,3,3,,
2009-12-22,3,3,3,3,,
2009-12-23,1,1,1,1,,
2009-12-28,1,1,1,1,,
2010-01-05,1,1,1,1,,
2010-01-06,1,1,1,1,,
2010-01-07,2,2,2,2,,
2010-01-08,1,1,1,1,,
2010-01-11,1,1,1,1,,
2010-01-12,1,1,1,1,,
2010-01-13,1,1,1,1,,
2010-01-14,1,1,1,1,,
2010-01-19,2,2,2,2,,
2010-01-20,1,1,1,1,,
2010-01-21,2,2,2,2,,
2010-01-22,2,2,2,2,,
2010-01-25,4,4,4,4,,
2010-01-26,5,5,5,5,,
2010-01-27,6,6,6,6,,
2010-01-28,7,7,7,7,,
2010-01-29,5,5,5,5,,
2010-02-01,2,2,2,2,,
2010-02-02,2,2,2,2,,
2010-02-03,2,2,2,2,,
2010-02-04,7,7,7,7,,
2010-02-05,10,10,10,10,,
2010-02-08,5,5,5,5,,
2010-02-09,7,7,7,7,,
2010-02-10,5,5,5,5,,
2010-02-11,3,3,3,3,,
2010-02-12,3,3,3,3,,
2010-02-16,2,2,2,2,,
2010-02-19,2,2,2,2,,
2010-02-23,1,1,1,1,,
2010-02-24,1,1,1,1,,
2010-02-25,4,4,4,4,,
2010-02-26,2,2,2,2,,
2010-03-01,1,1,1,1,,
2010-03-04,1,1,1,1,,
2010-03-05,1,1,1,1,,
2010-03-08,1,1,1,1,,
2010-03-09,1,1,1,1,,
2010-03-15,1,1,1,1,,
2010-03-19,1,1,1,1,,
2010-03-22,3,3,3,3,,
2010-03-24,2,2,2,2,,
2010-03-25,4,4,4,4,,
2010-03-26,4,4,4,4,,
2010-03-29,3,3,3,3,,
2010-03-30,5,5,5,5,,
2010-03-31,2,2,2,2,,
2010-04-01,2,2,2,2,,
2010-04-05,1,1,1,1,,
2010-04-06,1,1,1,1,,
2010-04-07,2,2,2,2,,
2010-04-08,3,3,3,3,,
2010-04-09,1,1,1,1,,
2010-04-13,1,1,1,1,,
2010-04-14,2,2,2,2,,
2010-04-15,1,1,1,1,,
2010-04-16,2,2,2,2,,
2010-04-19,6,6,6,6,,
2010-04-20,2,2,2,2,,
2010-04-21,2,2,2,2,,
2010-04-22,2,2,2,2,,
2010-04-23,2,2,2,2,,
2010-04-26,2,2,2,2,,
2010-04-27,6,6,6,6,,
2010-04-28,7,7,7,7,,
2010-04-29,3,3,3,3,,
2010-04-30,3,3,3,3,,
2010-05-03,2,2,2,2,,
2010-05-04,12,12,12,12,,
2010-05-05,22,22,22,22,,
2010-05-06,64,64,64,64,,
2010-05-07,15,15,15,15,,
2010-05-10,3,3,3,3,,
2010-05-11,5,5,5,5,,
2010-05-12,4,4,4,4,,
2010-05-13,5,5,5,5,,
2010-05-14,9,9,9,9,,
2010-05-17,13,13,13,13,,
2010-05-18,11,11,11,11,,
2010-05-19,25,25,25,25,,
2010-05-20,55,55,55,55,,
2010-05-21,54,54,54,54,,
2010-05-24,14,14,14,14,,
2010-05-25,74,74,74,74,,
2010-05-26,10,10,10,10,,
2010-05-27,5,5,5,5,,
2010-05-28,4,4,4,4,,
2010-06-01,27,27,27,27,,
2010-06-02,15,15,15,15,,
2010-06-03,6,6,6,6,,
2010-06-04,33,33,33,33,,
2010-06-07,65,65,65,65,,
2010-06-08,92,92,92,92,,
2010-06-09,33,33,33,33,,
2010-06-10,12,12,12,12,,
2010-06-11,7,7,7,7,,
2010-06-14,2,2,2,2,,
2010-06-15,3,3,3,3,,
2010-06-16,3,3,3,3,,
2010-06-17,7,7,7,7,,
2010-06-18,5,5,5,5,,
2010-06-21,4,4,4,4,,
2010-06-22,8,8,8,8,,
2010-06-23,17,17,17,17,,
2010-06-24,27,27,27,27,,
2010-06-25,29,29,29,29,,
2010-06-28,15,15,15,15,,
2010-06-29,71,71,71,71,,
2010-06-30,70,70,70,70,,
2010-07-01,109,109,109,109,,
2010-07-02,64,64,64,64,,
2010-07-06,67,67,67,67,,
2010-07-07,45,45,45,45,,
2010-07-08,15,15,15,15,,
2010-07-09,6,6,6,6,,
2010-07-12,10,10,10,10,,
2010-07-13,4,4,4,4,,
2010-07-14,5,5,5,5,,
2010-07-15,7,7,7,7,,
2010-07-16,19,19,19,19,,
2010-07-19,31,31,31,31,,
2010-07-20,32,32,32,32,,
2010-07-21,18,18,18,18,,
2010-07-22,12,12,12,12,,
2010-07-23,10,10,10,10,,
2010-07-26,7,7,7,7,,
2010-07-27,5,5,5,5,,
2010-07-28,6,6,6,6,,
2010-07-29,15,15,15,15,,
2010-07-30,17,17,17,17,,
2010-08-02,3,3,3,3,,
2010-08-03,6,6,6,6,,
2010-08-04,11,11,11,11,,
2010-08-05,15,15,15,15,,
2010-08-06,21,21,21,21,,
2010-08-09,8,8,8,8,,
2010-08-10,20,20,20,20,,
2010-08-11,47,47,47,47,,
2010-08-12,62,62,62,62,,
2010-08-13,50,50,50,50,,
2010-08-16,61,61,61,61,,
2010-08-17,12,12,12,12,,
2010-08-18,18,18,18,18,,
2010-08-19,54,54,54,54,,
2010-08-20,81,81,81,81,,
2010-08-23,58,58,58,58,,
2010-08-24,147,147,147,147,,
2010-08-25,132,132,132,132,,
2010-08-26,32,32,32,32,,
2010-08-27,66,66,66,66,,
2010-08-30,35,35,35,35,,
2010-08-31,86,86,86,86,,
2010-09-01,11,11,11,11,,
2010-09-02,11,11,11,11,,
2010-09-03,4,4,4,4,,
2010-09-07,10,10,10,10,,
2010-09-08,6,6,6,6,,
2010-09-09,9,9,9,9,,
2010-09-10,3,3,3,3,,
2010-09-13,3,3,3,3,,
2010-09-14,2,2,2,2,,
2010-09-15,6,6,6,6,,
2010-09-16,7,7,7,7,,
2010-09-17,15,15,15,15,,
2010-09-20,8,8,8,8,,
2010-09-21,6,6,6,6,,
2010-09-22,9,9,9,9,,
2010-09-23,10,10,10,10,,
2010-09-24,5,5,5,5,,
2010-09-27,7,7,7,7,,
2010-09-28,11,11,11,11,,
2010-09-29,2,2,2,2,,
2010-09-30,4,4,4,4,,
2010-10-01,3,3,3,3,,
2010-10-04,4,4,4,4,,
2010-10-05,6,6,6,6,,
2010-10-06,4,4,4,4,,
2010-10-07,3,3,3,3,,
2010-10-08,3,3,3,3,,
2010-10-14,3,3,3,3,,
2010-10-15,6,6,6,6,,
2010-10-18,5,5,5,5,,
2010-10-19,5,5,5,5,,
2010-10-20,4,4,4,4,,
2010-10-21,4,4,4,4,,
2010-10-22,2,2,2,2,,
2010-10-25,5,5,5,5,,
2010-10-26,9,9,9,9,,
2010-10-27,8,8,8,8,,
2010-10-28,10,10,10,10,,
2010-10-29,8,8,8,8,,
2010-11-01,13,13,13,13,,
2010-11-02,8,8,8,8,,
2010-11-03,6,6,6,6,,
2010-11-04,4,4,4,4,,
2010-11-05,2,2,2,2,,
2010-11-08,4,4,4,4,,
2010-11-09,4,4,4,4,,
2010-11-10,4,4,4,4,,
2010-11-11,4,4,4,4,,
2010-11-12,5,5,5,5,,
2010-11-15,4,4,4,4,,
2010-11-16,15,15,15,15,,
2010-11-17,11,11,11,11,,
2010-11-18,7,7,7,7,,
2010-11-19,13,13,13,13,,
2010-11-22,14,14,14,14,,
2010-11-23,15,15,15,15,,
2010-11-24,7,7,7,7,,
2010-11-26,9,9,9,9,,
2010-11-29,16,16,16,16,,
2010-11-30,15,15,15,15,,
2010-12-01,6,6,6,6,,
2010-12-02,2,2,2,2,,
2010-12-03,4,4,4,4,,
2010-12-06,6,6,6,6,,
2010-12-07,6,6,6,6,,
2010-12-08,3,3,3,3,,
2010-12-09,5,5,5,5,,
2010-12-10,4,4,4,4,,
2010-12-13,5,5,5,5,,
2010-12-14,4,4,4,4,,
2010-12-15,6,6,6,6,,
2010-12-16,6,6,6,6,,
2010-12-17,7,7,7,7,,
2010-12-20,7,7,7,7,,
2010-12-21,5,5,5,5,,
2010-12-22,2,2,2,2,,
2010-12-23,2,2,2,2,,
2010-12-27,2,2,2,2,,
2010-12-28,2,2,2,2,,
2010-12-29,1,1,1,1,,
2011-01-04,3,3,3,3,,
2011-01-05,3,3,3,3,,
2011-01-06,2,2,2,2,,
2011-01-07,5,5,5,5,,
2011-01-10,4,4,4,4,,
2011-01-11,4,4,4,4,,
2011-01-12,2,2,2,2,,
2011-01-13,3,3,3,3,,
2011-01-14,1,1,1,1,,
2011-01-18,2,2,2,2,,
2011-01-19,2,2,2,2,,
2011-01-20,7,7,7,7,,
2011-01-21,8,8,8,8,,
2011-01-24,7,7,7,7,,
2011-01-25,7,7,7,7,,
2011-01-26,5,5,5,5,,
2011-01-27,6,6,6,6,,
2011-01-28,14,14,14,14,,
2011-01-31,12,12,12,12,,
2011-02-01,7,7,7,7,,
2011-02-02,7,7,7,7,,
2011-02-03,6,6,6,6,,
2011-02-04,5,5,5,5,,
2011-02-07,4,4,4,4,,
2011-02-08,5,5,5,5,,
2011-02-09,5,5,5,5,,
2011-02-10,8,8,8,8,,
2011-02-11,6,6,6,6,,
2011-02-14,5,5,5,5,,
2011-02-15,7,7,7,7,,
2011-02-16,6,6,6,6,,
2011-02-17,4,4,4,4,,
2011-02-18,2,2,2,2,,
2011-02-22,8,8,8,8,,
2011-02-23,15,15,15,15,,
2011-02-24,9,9,9,9,,
2011-02-25,5,5,5,5,,
2011-02-28,7,7,7,7,,
2011-03-01,10,10,10,10,,
2011-03-02,10,10,10,10,,
2011-03-03,2,2,2,2,,
2011-03-04,5,5,5,5,,
2011-03-07,11,11,11,11,,
2011-03-08,5,5,5,5,,
2011-03-09,6,6,6,6,,
2011-03-10,15,15,15,15,,
2011-03-11,11,11,11,11,,
2011-03-14,14,14,14,14,,
2011-03-15,42,42,42,42,,
2011-03-16,26,26,26,26,,
2011-03-17,17,17,17,17,,
2011-03-18,15,15,15,15,,
2011-03-21,4,4,4,4,,
2011-03-22,6,6,6,6,,
2011-03-23,12,12,12,12,,
2011-03-24,10,10,10,10,,
2011-03-25,4,4,4,4,,
2011-03-28,7,7,7,7,,
2011-03-29,7,7,7,7,,
2011-03-30,6,6,6,6,,
2011-03-31,9,9,9,9,,
2011-04-01,7,7,7,7,,
2011-04-04,9,9,9,9,,
2011-04-05,9,9,9,9,,
2011-04-06,7,7,7,7,,
2011-04-07,4,4,4,4,,
2011-04-08,6,6,6,6,,
2011-04-11,9,9,9,9,,
2011-04-12,11,11,11,11,,
2011-04-13,9,9,9,9,,
2011-04-14,10,10,10,10,,
2011-04-15,8,8,8,8,,
2011-04-18,17,17,17,17,,
2011-04-19,17,17,17,17,,
2011-04-20,8,8,8,8,,
2011-04-21,5,5,5,5,,
2011-04-25,7,7,7,7,,
2011-04-26,3,3,3,3,,
2011-04-27,5,5,5,5,,
2011-04-28,6,6,6,6,,
2011-04-29,9,9,9,9,,
2011-05-02,9,9,9,9,,
2011-05-03,12,12,12,12,,
2011-05-04,18,18,18,18,,
2011-05-05,19,19,19,19,,
2011-05-06,6,6,6,6,,
2011-05-09,10,10,10,10,,
2011-05-10,11,11,11,11,,
2011-05-11,10,10,10,10,,
2011-05-12,23,23,23,23,,
2011-05-13,14,14,14,14,,
2011-05-16,21,21,21,21,,
2011-05-17,26,26,26,26,,
2011-05-18,15,15,15,15,,
2011-05-19,13,13,13,13,,
2011-05-20,19,19,19,19,,
2011-05-23,30,30,30,30,,
2011-05-24,25,25,25,25,,
2011-05-25,31,31,31,31,,
2011-05-26,24,24,24,24,,
2011-05-27,5,5,5,5,,
2011-05-31,8,8,8,8,,
2011-06-01,22,22,22,22,,
2011-06-02,25,25,25,25,,
2011-06-03,30,30,30,30,,
2011-06-06,39,39,39,39,,
2011-06-07,36,36,36,36,,
2011-06-08,64,64,64,64,,
2011-06-09,43,43,43,43,,
2011-06-10,57,57,57,57,,
2011-06-13,52,52,52,52,,
2011-06-14,14,14,14,14,,
2011-06-15,44,44,44,44,,
2011-06-16,48,48,48,48,,
2011-06-17,30,30,30,30,,
2011-06-20,32,32,32,32,,
2011-06-21,15,15,15,15,,
2011-06-22,16,16,16,16,,
2011-06-23,33,33,33,33,,
2011-06-24,22,22,22,22,,
2011-06-27,23,23,23,23,,
2011-06-28,7,7,7,7,,
2011-06-29,9,9,9,9,,
2011-06-30,11,11,11,11,,
2011-07-01,7,7,7,7,,
2011-07-05,8,8,8,8,,
2011-07-06,11,11,11,11,,
2011-07-07,8,8,8,8,,
2011-07-08,12,12,12,12,,
2011-07-11,23,23,23,23,,
2011-07-12,31,31,31,31,,
2011-07-13,20,20,20,20,,
2011-07-14,33,33,33,33,,
2011-07-15,37,37,37,37,,
2011-07-18,71,71,71,71,,
2011-07-19,21,21,21,21,,
2011-07-20,16,16,16,16,,
2011-07-21,19,19,19,19,,
2011-07-22,16,16,16,16,,
2011-07-25,24,24,24,24,,
2011-07-26,37,37,37,37,,
2011-07-27,64,64,64,64,,
2011-07-28,65,65,65,65,,
2011-07-29,100,100,100,100,,
2011-08-01,66,66,66,66,,
2011-08-02,116,116,116,116,,
2011-08-03,176,176,176,176,,
2011-08-04,275,275,275,275,,
2011-08-05,360,360,360,360,,
2011-08-08,602,602,602,602,,
2011-08-09,429,429,429,429,,
2011-08-10,155,155,155,155,,
2011-08-11,105,105,105,105,,
2011-08-12,15,15,15,15,,
2011-08-15,4,4,4,4,,
2011-08-16,12,12,12,12,,
2011-08-17,9,9,9,9,,
2011-08-18,173,173,173,173,,
2011-08-19,235,235,235,235,,
2011-08-22,206,206,206,206,,
2011-08-23,148,148,148,148,,
2011-08-24,23,23,23,23,,
2011-08-25,41,41,41,41,,
2011-08-26,85,85,85,85,,
2011-08-29,8,8,8,8,,
2011-08-30,2,2,2,2,,
2011-08-31,4,4,4,4,,
2011-09-01,6,6,6,6,,
2011-09-02,36,36,36,36,,
2011-09-06,177,177,177,177,,
2011-09-07,11,11,11,11,,
2011-09-08,16,16,16,16,,
2011-09-09,140,140,140,140,,
2011-09-12,229,229,229,229,,
2011-09-13,29,29,29,29,,
2011-09-14,32,32,32,32,,
2011-09-15,10,10,10,10,,
2011-09-16,10,10,10,10,,
2011-09-19,48,48,48,48,,
2011-09-20,57,57,57,57,,
2011-09-21,229,229,229,229,,
2011-09-22,583,583,583,583,,
2011-09-23,215,215,215,215,,
2011-09-26,168,168,168,168,,
2011-09-27,13,13,13,13,,
2011-09-28,70,70,70,70,,
2011-09-29,124,124,124,124,,
2011-09-30,205,205,205,205,,
2011-10-03,610,610,610,610,,
2011-10-04,811,811,811,811,,
2011-10-05,26,26,26,26,,
2011-10-06,12,12,12,12,,
2011-10-07,19,19,19,19,,
