Date,ndx_buy_hold,baseline,rsi_le_45,rsi_le_50,rsi_le_55
2008-05-09,12172.76560336316,21797.351920020108,21800.63658264987,21969.301205272357,21793.645549604415
2008-05-12,12400.84699979508,22205.769417442603,22209.11562487359,22380.940520511256,22201.99360067695
2008-05-13,12423.13973633716,22245.688252611315,22249.040475447593,22421.17425701296,22241.905648140884
2008-05-14,12402.585709051844,22208.882864196705,22212.229540795794,22384.078527815007,22205.106518027893
2008-05-15,12613.963077266997,22587.389033874402,22590.792747909745,22765.570558599982,22583.548327407392
2008-05-16,12613.528399952806,22586.610672185874,22590.01426892919,22764.786056774043,22582.770098069657
2008-05-19,12522.432454250213,22423.488301176127,22426.86731686216,22600.376888395203,22419.67546400393
2008-05-20,12423.51231689218,22246.35541977291,22249.70774314521,22421.84668714948,22242.572701858946
2008-05-21,12151.09383441278,21758.54503012072,21761.823844905226,21930.18818566485,21754.84525833725
2008-05-22,12201.516402858933,21848.834985989783,21852.12740664921,22021.19039747372,21845.11986151473
2008-05-23,12164.506734393532,21782.563047938107,21785.84548201939,21954.395670579528,21778.859192187418
2008-05-27,12391.035711846198,22188.200682187296,22191.54424216971,22363.23319358293,22184.427852768033
2008-05-28,12419.786511341972,22239.683748156967,22243.03506616905,22415.122385784292,22235.902164678344
2008-05-29,12537.459869969385,22450.397376693756,22453.78044733266,22627.498237234795,22446.579963965694
2008-05-30,12621.600978644923,22601.065960687076,22604.47173571086,22779.355376398613,22597.222928627627
2008-06-02,12461.826017300156,22314.962442890162,22318.32510471668,22490.99491952149,22311.16805919947
2008-06-03,12399.418774334166,22203.21194332316,22206.557765366062,22378.3628716546,22199.436561424383
2008-06-04,12552.549382447729,22477.41764673832,22480.804789086098,22654.73165776381,22473.595639547137
2008-06-05,12761.567073814416,22851.698424392584,22855.141967448482,23031.96496435083,22847.81277537892
2008-06-06,12359.676848465278,22132.04744608646,22135.38254428706,22306.636990425934,22128.284164831293
2008-06-09,12293.35750967157,22013.29169132272,22016.608894111472,22186.944426125596,22009.548603016578
2008-06-10,12248.83413334658,21933.565215512226,21936.8704042464,22106.589024811605,21929.835683708377
2008-06-11,11949.46565738734,21397.496401171407,21400.720809212224,21566.29141011879,21393.858021246993
2008-06-12,11949.030980073148,21396.71803948288,21399.94233023167,21565.50690829285,21393.07979190926
2008-06-13,12208.28494960848,21860.95518942541,21864.249436489234,22033.406211620484,21857.238004059494
2008-06-16,12324.71637305249,22069.444927423552,22072.77059199412,22243.54062928259,22065.69229095331
2008-06-17,12250.572842603344,21936.678662266335,21939.984320168605,22109.727032115356,21932.948601059325
2008-06-18,12115.698681685803,21695.164149769287,21698.43341363174,21866.30732269557,21691.47515512153
2008-06-19,12311.862343904271,22046.42766034856,22049.749856426384,22220.341789572696,22042.678937680237
2008-06-20,11974.676941610416,21442.64137910594,21445.872590084215,21611.792516023226,21438.995322835737
2008-06-23,11881.035028781847,21274.960032491963,21278.16597541681,21442.788408378176,21271.342488363265
2008-06-24,11821.608430256025,21168.546870217717,21171.73677764712,21335.535801603437,21164.947420332664
2008-06-25,12008.643868876483,21503.464785337932,21506.705161850176,21673.09573013585,21499.808386798893
2008-06-26,11521.370599668402,20630.92133249984,20634.030224651837,20793.669183258746,20627.413299195803
2008-06-27,11523.419792721017,20634.590751888605,20637.70019698872,20797.367549009596,20631.082094645135
2008-06-30,11407.733530387048,20427.43534821365,20430.513576879057,20588.57799162052,20423.961915187432
2008-07-01,11566.825427380943,20712.315726214318,20715.436883760947,20875.705659914034,20708.793852799154
2008-07-02,11277.702916684777,20194.594008817334,20197.6371504112,20353.899873975486,20191.160167584425
2008-07-03,11278.94485186818,20196.817899355978,20199.861376069915,20356.14130776388,20193.383679977956
2008-07-07,11344.643223070187,20314.461708850395,20317.52291341614,20474.71315517002,20311.007485595906
2008-07-08,11620.042349989753,20807.60943579533,20810.74495323705,20971.751097746794,20804.071358862086
2008-07-09,11296.51823471333,20228.285950477828,20231.334169140788,20387.85759586968,20224.846380346462
2008-07-10,11423.133526661242,20455.011590892875,20458.093975047173,20616.371770596634,20451.53346886726
2008-07-11,11244.977924602113,20135.994493123984,20139.028804303955,20294.83809365125,20132.5706160148
2008-07-14,11165.183589068485,19993.109526015924,19996.122305731267,20150.825972746818,19989.709944730235
2008-07-15,11167.17068536193,19996.667750877757,19999.681066785215,20154.41226680825,19993.267564559887
2008-07-16,11449.835133104403,20502.825237473782,20505.91482670963,20664.562597047145,20499.338985328242
2008-07-17,11509.448021907736,20609.571983328828,20612.67765832813,20772.151418890142,20606.067580217874
2008-07-18,11321.667422177235,20273.319733885426,20276.374738729843,20433.246630084694,20269.872506315525
2008-07-21,11300.119846745198,20234.735233039904,20237.78442355107,20394.357753856024,20231.29456628771
2008-07-22,11311.669843950844,20255.41741504932,20258.469722177157,20415.203088088107,20251.973231547578
2008-07-23,11460.329485404156,20521.61711252535,20524.709533525805,20683.50271255909,20518.127665053606
2008-07-24,11282.856947695898,20203.823154552716,20206.867686894882,20363.201824197327,20200.38774401759
2008-07-25,11466.477064562,20532.62537069165,20535.719450536464,20694.59780981165,20529.134051401597
2008-07-28,11195.983581616874,20048.26201137437,20051.2831020675,20206.41353069904,20044.853052089882
2008-07-29,11460.267388644987,20521.505917998416,20524.59832224287,20683.39064086967,20518.01648943393
2008-07-30,11505.287539043336,20602.121950024364,20605.226502371428,20764.64261569902,20598.618813699537
2008-07-31,11482.622221946236,20561.53594769406,20564.63438409981,20723.736449060794,20558.039712517544
2008-08-01,11342.345642980892,20310.3475113539,20313.408095947514,20470.566502661484,20306.89398766787
2008-08-04,11207.47148206335,20068.83299885685,20071.857189410646,20227.146793241696,20065.42054173007
2008-08-05,11610.603642595892,20790.707867701618,20793.840838230786,20954.716200954987,20787.172664671227
2008-08-06,11768.639894683896,21073.697938744426,21076.873553302758,21239.938650528355,21070.114616748433
2008-08-07,11674.749594818646,20905.571814022725,20908.722093503613,21070.48625612563,20902.01707979726
2008-08-08,11961.264041629667,21418.62336128855,21421.850952970053,21587.58503110855,21414.98138898557
2008-08-11,12054.409180384875,21585.415151687066,21588.667877373966,21755.692565238238,21581.744818500625
2008-08-12,12053.415632238153,21583.636039256147,21586.88849684699,21753.899418207522,21579.966008585794
2008-08-13,12059.314824359317,21594.19951931472,21597.4535687259,21764.5462287024,21590.52769245508
2008-08-14,12198.163177863746,21842.83048153544,21846.121997370676,22015.138526245057,21839.116378052193
2008-08-15,12155.813188109712,21766.99581416758,21770.27590240836,21938.705634060756,21763.29460543268
2008-08-18,12001.440644812747,21490.56622021378,21493.80465302961,21660.095414163156,21486.912014916394
2008-08-19,11852.284229286073,21223.476966522292,21226.675151417472,21390.899216176815,21219.868176452954
2008-08-20,11879.234222765914,21271.73539121093,21274.94084821167,21439.538329385006,21268.118395392645
2008-08-21,11840.237458007066,21201.90522829742,21205.1001625279,21369.157308429374,21198.300106235674
2008-08-22,11993.802743434819,21476.8892934011,21480.125665228486,21646.310596364518,21473.23741369616
2008-08-25,11734.548773899489,21012.65214345857,21015.81855897093,21178.41129303689,21009.079201545926
2008-08-26,11713.435875781643,20974.846004301577,20978.006722772705,21140.30691863416,20971.279490855846
2008-08-27,11800.247145101497,21130.295952952987,21133.48009631715,21296.98314044303,21126.703007163876
2008-08-28,11892.274542191642,21295.08624186672,21298.29521762822,21463.073384163163,21291.46527552475
2008-08-29,11627.866541645191,20821.619946188806,20824.75757488698,20985.872130613687,20818.07948694135
2008-09-02,11488.76980110408,20572.544205860362,20575.644301110464,20734.831546313355,20569.046098865536
2008-09-03,11382.894826718993,20382.957537440718,20386.029063704686,20543.74931585261,20379.491667316757
2008-09-04,11020.808623997913,19734.58225089823,19737.556072905205,19890.259294845804,19731.2266289819
2008-09-05,10980.135246741473,19661.74983575755,19664.712682582165,19816.852338275843,19658.406598093665
2008-09-08,10947.348157899638,19603.039125537267,19605.99312519198,19757.67848626219,19599.70587090436
2008-09-09,10690.267574935264,19142.693784037372,19145.57841383718,19293.70169206425,19139.43880544281
2008-09-10,10792.851421084333,19326.387142529602,19329.29945324736,19478.84412298575,19323.100929148724
2008-09-11,11013.791690211687,19722.017269354877,19724.989197933442,19877.595193941368,19718.663783958433
2008-09-12,10973.304603232757,19649.51843779499,19652.47944145921,19804.524452439666,19646.177279929227
2008-09-15,10590.35388943051,18963.781790203233,18966.63945959325,19113.37834378781,18960.557233382995
2008-09-16,10705.97805500531,19170.825999351255,19173.714868419975,19322.055829487457,19167.566237221014
2008-09-17,10136.985450729326,18151.950549070203,18154.685882877933,18295.14293933391,18148.864034123388
2008-09-18,10540.428095057718,18874.381390549628,18877.22558811275,19023.27270549429,18871.172035162926
2008-09-19,10836.25705574426,19404.112116855307,19407.03614001958,19557.18223389018,19400.81268730274
2008-09-22,10344.947497190122,18524.341019766616,18527.132469430406,18670.47102720079,18521.191184420666
2008-09-23,10236.029781605697,18329.30581952729,18332.06787916076,18473.897283958475,18326.18914750773
2008-09-24,10316.320891212687,18473.080342850808,18475.864067996936,18618.805978378266,18469.939223749705
2008-09-25,10479.138593756792,18764.63239246741,18767.460051854978,18912.657948036962,18761.44169854202
2008-09-26,10382.826520283907,18592.169681195344,18594.97135202133,18738.834757746863,18589.00831242345
2008-09-29,9290.606623240332,16636.36914698238,16638.876096461037,16767.605812542148,16633.540337929924
2008-09-30,9902.135507547862,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-01,9710.691199026322,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-02,9259.309856618582,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-03,9133.43972578071,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-06,8763.591428163363,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-07,8258.744776110134,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-08,8262.656871937852,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-09,7917.957761784412,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-10,7885.046479424238,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-13,8876.980110408038,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-14,8473.661659597985,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-15,7726.265066226193,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-16,8153.118188761728,17128.628068454247,17131.209347564876,17263.75582680834,17125.715386815777
2008-10-17,8145.356093865461,17377.318373910362,17379.937283472038,17514.416054259735,17374.363230562358
2008-10-20,8400.20119349971,17921.005400154743,17923.70624797185,18062.392478242615,17917.95779874938
2008-10-21,7969.684362173138,17002.53996327553,17005.102390545635,17136.68084386803,16999.64855380771
2008-10-22,7681.927980178714,16388.6399438758,16391.1098511957,16517.93748403941,16385.852932711543
2008-10-23,7694.782009326933,16416.062754410057,16418.53679458056,16545.57664577539,16413.271079791153
2008-10-24,7465.707064748291,15927.353826579765,15929.754214161503,16053.012067784934,15924.645260580159
2008-10-27,7263.954694204509,15496.934930802963,15499.270450599153,15619.19739879849,15494.299560765436
2008-10-28,8057.489179639714,17189.862929920157,17192.453588353317,17325.48168780365,17186.93966477663
2008-10-29,8085.743205062126,17250.140122157285,17252.739864875588,17386.234434614616,17247.20660642504
2008-10-30,8283.335092741509,17671.683035780494,17674.3463085984,17811.10309473,17668.67783351352
2008-10-31,8288.551220511801,17682.811132808885,17685.476082725585,17822.318986448943,17679.80403812553
2008-11-03,8288.364930234291,17682.413700772155,17685.07859079247,17821.91841888755,17679.4066736751
2008-11-04,8559.417284011946,18260.677314211902,18263.42935347319,18404.744220711444,18257.571949049456
2008-11-05,8072.454498599717,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-06,7712.231198653742,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-07,7896.3480895932025,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-10,7768.304572184377,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-11,7610.516707133054,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-12,7236.632120169649,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-13,7705.7731357000475,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-14,7325.120001987097,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-17,7153.298269363321,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-18,7176.832941088805,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-19,6753.643527344308,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-20,6436.391184744068,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-21,6741.037885232769,18013.534406131483,18016.249349564652,18155.65937768996,18010.47089941703
2008-11-24,7168.077298045814,18780.679163583274,18783.509885813473,18928.865056350514,18777.485013586258
2008-11-25,7095.051509261732,18589.348371127213,18592.150254979264,18736.024599411765,18586.18676197948
2008-11-26,7408.702239830102,19411.127140426193,19414.052887074173,19564.287480362145,19407.825766117116
2008-11-28,7363.123218599221,19291.708091393244,19294.615838577312,19443.926174755816,19288.427027444177
2008-12-01,6775.749973608877,17752.764242888174,17755.440032403134,17892.83954024588,17749.744916943695
2008-12-02,7016.933786225696,18384.676485999888,18387.4475206345,18529.737784081022,18381.549686706236
2008-12-03,7241.724054421599,18973.636918560238,18976.496724392884,19123.345313093178,18970.40995100603
2008-12-04,7002.962015412415,18348.06982927997,18350.835346367752,18492.842288493248,18344.94925591412
2008-12-05,7314.1909723731505,19163.503444747505,19166.39186825642,19314.709950208413,19160.24418538112
2008-12-08,7607.225578897037,19931.267058353114,19934.271203211065,20088.531477669287,19927.877220527735
2008-12-09,7528.921565583491,19726.10708446952,19729.080306542743,19881.752722397374,19722.752139510598
2008-12-10,7590.583647439441,19887.6644627934,19890.662035640005,20044.584842924745,19884.2820407398
2008-12-11,7330.274032998217,19205.641774038428,19208.536548856817,19357.18076512945,19202.37534793738
2008-12-12,7492.9054452648115,19631.743258258197,19634.70225732179,19786.64433377112,19628.404362357593
2008-12-15,7339.029676041206,19228.581945582904,19231.48017806398,19380.301942364455,19225.31161790044
2008-12-16,7721.669906047603,20231.11625095221,20234.165590649376,20390.746581528238,20227.675415860474
2008-12-17,7612.193319630647,19944.282758520192,19947.288865172573,20101.649876100495,19940.890707031598
2008-12-18,7480.734480467464,19599.854792848848,19602.808985516083,19754.50425761466,19596.521320423126
2008-12-19,7558.3554294301375,19803.225107959468,19806.209953664697,19959.47923310228,19799.857047045985
2008-12-22,7384.236116717068,19347.02481710333,19349.940901913735,19499.679368088448,19343.734345085595
2008-12-23,7347.226448251666,19250.05785085859,19252.959320300477,19401.94729977595,19246.783870631818
2008-12-24,7354.11918851955,19268.11713484041,19271.021326272068,19420.14907759925,19264.840083155923
2008-12-26,7361.198219064947,19286.664507578498,19289.571494567223,19438.842795363722,19283.38430142393
2008-12-29,7284.881302044846,19086.710813761736,19089.58766268351,19237.31139946429,19083.464615008335
2008-12-30,7459.932066145468,19545.3515483992,19548.297526052254,19699.570964183975,19542.0273456882
2008-12-31,7523.95382484988,19713.091384302446,19716.062644581238,19868.634323966173,19709.738653006738
2009-01-02,7847.167456330453,20559.925376423056,20563.02427595205,20722.150121896626,20556.428618664308
2009-01-05,7839.840038748377,20540.727218676617,20543.823224558826,20702.800484210595,20537.233726071114
2009-01-06,7914.169859475033,20735.474632426543,20738.599991657935,20899.08452073754,20731.94801788516
2009-01-07,7691.304590813405,20151.557783680935,20154.59513190964,20310.56037111748,20148.130479605614
2009-01-08,7777.743279578238,20378.03096658812,20381.102450039933,20538.820503820494,20374.565144772827
2009-01-09,7594.495743267158,19897.914326674974,19900.913444434693,20054.915581689318,19894.53016136159
2009-01-12,7458.628034202896,19541.934927105347,19544.880389787362,19696.127384595784,19538.61130548094
2009-01-13,7468.0667415967555,19566.664757422797,19569.613947514234,19721.05234161508,19563.33692983828
2009-01-14,7224.461155372301,19258.819625983895,19261.722566771605,19410.786098599354,19255.54398550971
2009-01-15,7349.27564130428,19258.819625983895,19261.722566771605,19410.786098599354,19255.54398550971
2009-01-16,7440.061103211024,19258.819625983895,19261.722566771605,19410.786098599354,19255.54398550971
2009-01-20,7057.979744037157,19258.819625983895,19261.722566771605,19410.786098599354,19255.54398550971
2009-01-21,7363.185315358391,19258.819625983895,19261.722566771605,19410.786098599354,19255.54398550971
2009-01-22,7253.398245145585,19258.819625983895,19261.722566771605,19410.786098599354,19255.54398550971
2009-01-23,7301.895814057465,19258.819625983895,19261.722566771605,19410.786098599354,19255.54398550971
2009-01-26,7355.733704257975,19258.819625983895,19261.722566771605,19410.786098599354,19255.54398550971
2009-01-27,7416.8990120405615,19258.819625983895,19261.722566771605,19410.786098599354,19255.54398550971
2009-01-28,7674.600562596637,19258.819625983895,19261.722566771605,19410.786098599354,19255.54398550971
2009-01-29,7475.518352697172,19258.819625983895,19261.722566771605,19410.786098599354,19255.54398550971
2009-01-30,7328.970001055644,19258.819625983895,19261.722566771605,19410.786098599354,19255.54398550971
2009-02-02,7425.2199777693595,19693.46030661602,19696.42891626579,19848.86448811282,19690.110566255484
2009-02-03,7548.854625277107,20021.368978750437,20024.387017643883,20179.360738966534,20017.963463076852
2009-02-04,7547.426399816193,20017.580983040196,20020.598450927813,20175.542851588514,20014.17611168213
2009-02-05,7731.729581033164,20506.397125127052,20509.48827759289,20668.216318456325,20502.909109053202
2009-02-06,7932.798887226075,21039.68104294284,21042.852583098796,21205.708463240015,21036.102318449273
2009-02-09,7958.631139040853,21108.194356658518,21111.376224572068,21274.762426251134,21104.603978458155
2009-02-10,7633.492508026005,20245.84889844868,20248.90077564405,20405.612064889992,20242.405200077108
2009-02-11,7619.582833971895,20208.957114140238,20212.003430235367,20368.429161730157,20205.519690841556
2009-02-12,7717.447326424033,20468.517168024635,20471.60261043219,20630.037444676138,20465.035595105983
2009-02-13,7680.437657958631,20370.35867048967,20373.42931639836,20531.10436305443,20366.8937937471
2009-02-17,7371.133700532168,19550.01055602382,19552.957541931126,19704.282753058284,19546.685215611884
2009-02-18,7381.876439868603,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-02-19,7252.218406721354,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-02-20,7282.14904464136,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-02-23,7010.5378200311725,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-02-24,7274.324852985922,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-02-25,7208.378094747235,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-02-26,6998.925726066356,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-02-27,6936.145902545346,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-03-02,6685.771769571345,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-03-03,6710.6104732394015,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-03-04,6894.603170660523,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-03-05,6672.420966349766,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-03-06,6611.441948844689,19661.82695000276,19664.790941953223,19816.989398881884,19658.48242019382
2009-03-09,6482.094399493289,19363.30390274026,19366.223041240795,19516.118311797425,19360.009984978464
2009-03-10,6907.891877122933,20635.24557039131,20638.356462009553,20798.09809150175,20631.735280915673
2009-03-11,6991.78459876179,20885.84979862473,20888.998470389102,21050.6800781403,20882.296878525583
2009-03-12,7232.471637305249,21604.82980501462,21608.086867486916,21775.33424557999,21601.15457825617
2009-03-13,7256.130502549072,21675.503536292883,21678.77125326975,21846.565731079092,21671.816287130616
2009-03-16,7112.873279143561,21247.565746111904,21250.768948805187,21415.250673214447,21243.95129402472
2009-03-17,7402.98933798645,22114.200057219638,22117.53391042567,22288.7244271562,22110.43818080008
2009-03-18,7494.830444799086,22388.547691236825,22391.922904055093,22565.237201573975,22384.739145170955
2009-03-19,7477.753836027297,22337.53646787325,22340.903990432314,22513.823399704543,22333.736599395437
2009-03-20,7372.0030551605505,22021.637873734457,22024.957772615606,22195.431746673123,22017.891743192864
2009-03-23,7823.011817013269,23368.890656605905,23372.413662223807,23553.31699386467,23364.915343075016
2009-03-24,7664.851371406926,22896.43398058035,22899.885760415724,23077.131708913977,22892.5390372923
2009-03-25,7679.257819534398,22939.468903563444,22942.927171181127,23120.50626176383,22935.56663954656
2009-03-26,7956.457752469898,23767.520180272542,23771.103281770556,23955.09248556434,23763.477055335345
2009-03-27,7771.2231198653735,23214.187528296014,23217.687211455086,23397.39295474066,23210.238531523086
2009-03-30,7580.834456249728,22645.458761631562,22648.872705391645,22824.175803716378,22641.60651207675
2009-03-31,7681.431206105352,22945.96124108245,22949.420487460393,23127.049836547212,22942.057872645262
2009-04-01,7777.681182819068,23233.479045495325,23236.98163697061,23416.836719811276,23229.526767016367
2009-04-02,8037.183539391079,24008.664145263985,24012.283600714607,24198.1395489471,24004.579999001427
2009-04-03,8172.927054937002,24414.156997164995,24417.837583185155,24606.832533989196,24410.003871966102
2009-04-06,8153.925446630939,24357.39541771316,24361.067446572168,24549.622994454483,24353.25194830316
2009-04-07,7919.944858077856,23658.448909953335,23662.01556827894,23845.16042920352,23654.424339277146
2009-04-08,8077.235949055818,24128.308650971285,24131.946143575315,24318.728284240857,24124.204151820377
2009-04-09,8322.704438055378,24861.571799902977,24865.31983648751,25057.77831620399,24857.342564368108
2009-04-13,8300.287507994957,24794.607975778432,24798.34591714997,24990.286016295395,24790.390131550066
2009-04-14,8211.116561826639,24528.236642141717,24531.934426377917,24721.812490897195,24524.06411070044
2009-04-15,8175.100441507957,24420.649334684,24424.330899464418,24613.376108772583,24416.495105064805
2009-04-16,8401.567322201454,25097.150904163856,25100.934455763625,25295.216601201002,25092.881593949598
2009-04-17,8407.404417563446,25114.58746778631,25118.3736480565,25312.790773476365,25110.31519141468
2009-04-20,8130.763355460477,24288.205649296382,24291.86724736745,24479.887183191582,24284.07394985127
2009-04-21,8253.031874266482,24653.446008579584,24657.162668906556,24848.010004576707,24649.252177603987
2009-04-22,8294.388315873794,24776.985916798283,24780.721201534823,24972.524884740495,24772.771070282157
2009-04-23,8348.350399592644,24938.181382627186,24941.940968582814,25134.9924986479,24933.9391149328
2009-04-24,8527.623743316835,25473.706480265882,25477.546799960877,25674.743938637163,25469.373113674334
2009-04-27,8506.88342575401,25411.75103079885,25415.58201032448,25612.29953927574,25407.42820353243
2009-04-28,8457.081824899558,25262.9837539349,25266.792305868228,25462.35819709653,25258.686233670738
2009-04-29,8584.131794161663,25642.507255759898,25646.373023221717,25844.876883005098,25638.145174240595
2009-04-30,8658.337421369979,25864.174208194345,25868.07339332798,26068.293222037715,25859.774418610577
2009-05-01,8672.557579219938,25906.652645104372,25910.558234126584,26111.106897048983,25902.245629456367
2009-05-04,8867.168822459154,26487.995096091454,26491.988326104023,26697.037279080974,26483.489187494466
2009-05-05,8841.398667403548,26411.014522651876,26414.99614736419,26619.44917807801,26406.521709324137
2009-05-06,8841.64705444023,26411.75650408262,26415.738240653252,26620.197015196118,26407.26356453542
2009-05-07,8630.393879743415,25780.701297235766,25784.587898308884,25984.161546251373,25776.315707341546
2009-05-08,8657.281776464086,25861.020787113688,25864.91949684948,26065.114914285787,25856.621533962636
2009-05-11,8667.403548208818,25891.256530416456,25895.159798378616,26095.58927684839,25886.852133822304
2009-05-12,8553.207608094934,25550.13056763241,25553.98240873392,25751.77116180155,25545.784200436203
2009-05-13,8319.91008389272,24853.224508807118,24856.971286985598,25049.36514862535,24848.996693241203
2009-05-14,8443.110054086277,25221.247298455608,25225.04955835868,25420.292359203362,25216.95687803622
2009-05-15,8414.793931904693,25136.661415350907,25140.45092340599,25335.03892773986,25132.385383950263
2009-05-18,8648.401939902757,25834.49495096463,25838.389661765636,26038.37973731368,25830.100210159362
2009-05-19,8681.437415781269,25933.178481253435,25937.088069210433,26137.84207402109,25928.76695325964
2009-05-20,8654.5495190606,25852.858991375513,25856.756470669836,26056.888705986676,25848.46112663855
2009-05-21,8491.048752165625,25364.44971458899,25368.273563146995,25564.62492299682,25360.134933813315
2009-05-22,8464.843919795825,25286.170673645614,25289.98272115131,25485.728107037183,25281.869209023247
2009-05-26,8771.85029713299,26203.259722043855,26207.210026427772,26410.054785009783,26198.802250165656
2009-05-27,8705.220474543434,26004.22320324707,26008.1435016378,26209.447478079244,25999.79958973973
2009-05-28,8819.664801694,26346.09114746187,26350.06298457156,26554.01343024419,26341.60937833711
2009-05-29,8914.424456187631,26629.157063290295,26633.171574347427,26839.313290799655,26624.62714144054
2009-06-01,9172.436490539558,27399.890274474496,27404.020978357075,27616.12909722687,27395.229242157915
2009-06-02,9192.245356714833,27459.063293576244,27463.202918159503,27675.769107395412,27454.39219525752
2009-06-03,9162.004234998974,27368.7270543833,27372.853060216617,27584.71993826664,27364.07132328415
2009-06-04,9269.431628363314,27689.634023179613,27693.80840773448,27908.159491845247,27684.923702162872
2009-06-05,9272.350176044312,27698.35230499084,27702.528003880914,27916.94657798293,27693.640500895413
2009-06-08,9243.040505716006,27610.798496163174,27614.960995771995,27828.701798047034,27606.101585964338
2009-06-09,9324.138873192207,27853.05543330074,27857.254454649636,28072.870617106946,27848.317312447347
2009-06-10,9285.14210843336,27736.5643486741,27740.745808267435,27955.46018956512,27731.846044276346
2009-06-11,9295.946944528965,27768.840540911413,27773.02686634148,27987.9911042025,27764.116745967032
2009-06-12,9252.230826073186,27638.251809100664,27642.418447467164,27856.37177141676,27633.55022878171
2009-06-15,9047.249424052558,27025.931633380067,27030.00596067153,27239.21918970406,27021.33421567266
2009-06-16,8962.114767230298,26771.617497992935,26775.653485846688,26982.898017475014,26767.063342006353
2009-06-17,9040.605070821355,27006.083630107696,27010.154965189213,27219.21454679487,27001.489588770917
2009-06-18,9027.626848154794,26967.315100351378,26971.3805908359,27180.140057374098,26962.72765398152
2009-06-19,9135.861499388346,27290.633508797608,27294.747741543197,27506.01008158653,27285.991062296904
2009-06-22,8858.785759971186,26462.953222803877,26466.94267759829,26671.79777634507,26458.45157411375
2009-06-23,8845.434956749606,26423.071720901447,26427.055163311394,26631.601531247154,26418.57685650744
2009-06-24,8985.77363247412,26842.291229271195,26846.337871629516,27054.12950297411,26837.725050880792
2009-06-25,9164.36391184744,27375.775877975357,27379.902946462676,27591.8243908886,27371.118947791314
2009-06-26,9191.56229236396,27457.022844641706,27461.162161614597,27673.71255532064,27452.352093426503
2009-06-29,9214.103415942722,27524.357659481626,27528.507127596666,27741.57877378829,27519.67545385019
2009-06-30,9173.24374840877,27402.301714124416,27406.43278154652,27618.559567860702,27397.64027159458
2009-07-01,9198.641322909356,27478.169315417876,27482.311820352763,27695.02591318651,27473.49496694799
2009-07-02,8980.93008525885,26827.82259137171,26831.86705249288,27039.546679171148,26823.25887426083
2009-07-06,8948.205093176186,26730.06653787133,26734.0962616594,26941.019138861364,26725.519450174656
2009-07-07,8723.228534702774,26058.016856975933,26061.94526509455,26263.665669141552,26053.584092557547
2009-07-08,8765.143847142617,26183.2262234138,26187.173507623193,26389.863182821067,26178.772159461096
2009-07-09,8786.567229056314,26247.222121815375,26251.1790538045,26454.36413425726,26242.757171434016
2009-07-10,8816.746254013002,26337.372865650636,26341.343388425117,26545.226344106504,26332.892579604566
2009-07-13,8989.74782506101,26854.162932163086,26858.21136425446,27066.094896863728,26849.59473426128
