trade_num,entry_date,exit_date,entry_value,mid_contribs,exit_value,net_gain,return_pct,price_dd,port_peak,port_trough,port_dd,sell_reason,holdings,status
1,2011-08-04,2011-09-16,38330.33483258371,0.0,40658.35900681937,2328.0241742356666,6.07358162772079,-6.402219917546627,39913.83220085004,36162.77114904099,-7.1411698125968925,bearish-div,AAPL,closed
2,2011-09-21,2014-08-07,40222.53917419969,20160.0,94295.34758874887,33912.80841454919,56.163269843146125,-11.78480616871359,98387.53793483945,46009.416314171525,-39.61022851747599,bearish-div,AAPL,closed
3,2015-08-24,2018-03-22,107380.64678287695,13440.0,210555.09640622447,89734.44962334752,74.27079064111165,-7.828103441721719,226718.41769486092,98974.77867632352,-22.454369008088165,bearish-div,AAPL,closed
4,2018-12-17,2020-02-25,218040.35730751144,6720.0,333400.96582946344,108640.608521952,48.33619674901685,-10.436709393318926,378865.9087060288,195284.11885517224,-11.585475180952255,bearish-div,AAPL,closed
5,2020-02-28,2020-03-02,322064.97660525935,0.0,351872.4763903464,29807.49978508707,9.255119913774665,0.0,322064.97660525935,322064.97660525935,0.0,bearish-div,AAPL,closed
6,2020-03-09,2021-11-30,342502.2564237042,13440.0,1054237.0266793643,698294.77025566,196.18203729776565,-15.704262754381443,1094711.0292605879,288714.8021352404,-21.36749031678539,bearish-div,AAPL → MSFT,closed
7,2022-05-19,2023-05-01,865390.5902353732,6720.0,945205.3017278969,73094.71149252367,8.381358088175055,-11.62501106460654,1101301.3512926225,764788.8383684473,-30.555897577824894,bearish-div,AAPL → AMZN,closed
8,2023-10-27,2024-12-18,960182.5376621106,6720.0,1520881.4823735056,553978.944711395,57.29418665617215,0.0,1554952.9957689124,1008530.3556244193,-14.799051067025564,bearish-div,AMZN → AAPL,closed
9,2025-04-04,,1517965.3501239417,13440.0,3484388.289973731,1952982.9398497895,127.52880481263358,0.0,3816563.4976215716,2667810.976664272,-20.294159857739512,(open),NVDA,(open)
