price_rise_pct,breadth_drawdown_points,breadth_cap,full_cagr,full_sharpe,full_max_drawdown,full_calmar,early_cagr,early_sharpe,early_max_drawdown,early_calmar,late_cagr,late_sharpe,late_max_drawdown,late_calmar,real_breadth_cagr,real_breadth_sharpe,real_breadth_max_drawdown,real_breadth_calmar,min_half_calmar,completed_trades,exposure,raw_signal_days
2.0,20.0,60.0,0.1469158765275096,0.9112849903152022,-0.3497537354315582,0.42005520354552134,0.15719796127438346,0.9040080295212156,-0.3497537354315582,0.44945327340226465,0.13804187213586339,0.930699714388272,-0.18949719933558917,0.7284639172497678,0.15582321532791799,0.9423078472294429,-0.3497537354315582,0.4455226622115959,0.44945327340226465,23,0.5429630823794938,177
3.0,20.0,70.0,0.15598537265273715,0.9551429102543382,-0.3497509451357588,0.445989853128746,0.1555877630730993,0.9122033038632823,-0.3497509451357588,0.4448530168023037,0.1571605577146591,1.00759885031162,-0.23695097258406161,0.6632619229233347,0.16698385702229412,0.9942870957616323,-0.3497509451357588,0.47743647113656246,0.4448530168023037,23,0.572142511687893,175
2.0,25.0,70.0,0.1657487070264243,0.9866593796338384,-0.3634065029671598,0.4560972510758912,0.16160645674168506,0.9409967493476943,-0.3634065029671598,0.444698857676438,0.1704979301434557,1.037618287714881,-0.22528834023187205,0.7567987316519588,0.1793609743598863,1.0323721061657047,-0.3634065029671598,0.4935546637042285,0.444698857676438,22,0.6164758987586652,106
0.0,25.0,40.0,0.15839343109294268,0.8846561841395719,-0.3676407177169949,0.4308375635771441,0.16014571742318884,0.863347588476864,-0.3676407177169949,0.43560386460366707,0.1575357563683153,0.9119273924979411,-0.22986796654908892,0.6853314915224306,0.16973225638865608,0.9188732796524144,-0.3676407177169949,0.4616797003407925,0.43560386460366707,16,0.7878445913267773,33
5.0,20.0,70.0,0.1558795734140257,0.9486247240597416,-0.3497509451357588,0.44568735433586815,0.1515449107397624,0.8880333818785574,-0.3497509451357588,0.433293784755718,0.16080149263082988,1.0192277252341397,-0.21779035616710984,0.7383315563681222,0.1668498790357873,0.9861304498489867,-0.3497509451357588,0.4770534043046635,0.433293784755718,21,0.5951958729646945,114
4.0,20.0,70.0,0.15245530152575237,0.9360590405636453,-0.3497509451357588,0.43589675352149676,0.1515449107397624,0.8880333818785574,-0.3497509451357588,0.433293784755718,0.15411312470994387,0.9950255091708445,-0.23218562114899177,0.6637496497298195,0.16251526664293503,0.970833851619676,-0.3497509451357588,0.4646599784879877,0.433293784755718,22,0.5747219087538288,144
1.0,20.0,60.0,0.13788482329538243,0.8736202335487481,-0.34975736327654094,0.39422993701596987,0.15016534044461438,0.8728589419657501,-0.34975736327654094,0.42934146986316307,0.1271431637996625,0.8877271652782025,-0.18949719933558917,0.6709500944892537,0.14587378783770988,0.9017714555498925,-0.34975736327654094,0.4170713847770306,0.42934146986316307,25,0.507657585039497,216
1.0,25.0,70.0,0.16152896564986974,0.9679539125081977,-0.36340825725021175,0.44448347671598104,0.15599408844551044,0.9142947579979673,-0.36340825725021175,0.4292530104457871,0.1676043250775201,1.0273599936418927,-0.23762435361696488,0.7053331130683997,0.17473877523267434,1.0127327210172545,-0.36340825725021175,0.4808332550142475,0.4292530104457871,22,0.6116395292600355,130
3.0,25.0,70.0,0.1627572399207995,0.9677171253412504,-0.3634065029671598,0.44786551311523304,0.15548646842578595,0.904164928693639,-0.3634065029671598,0.4278582445725714,0.17049720061203955,1.0376143482639342,-0.22528931343898628,0.7567922242268906,0.1755658360490222,1.0091231393244722,-0.3634065029671598,0.48311143200672907,0.4278582445725714,20,0.6208286313074319,84
0.0,25.0,50.0,0.16266092354351014,0.938165946941427,-0.3676462460863116,0.44243869011332854,0.15641719518056796,0.8595549045753199,-0.3676462460863116,0.42545571142278493,0.16941613236333541,1.0331362885189777,-0.22978548453233216,0.737279522717187,0.17514042081160208,0.9859167703406464,-0.3676462460863116,0.47638299772136045,0.42545571142278493,19,0.7069160083830405,78
6.0,10.0,50.0,0.13506343096613427,0.8325565272017711,-0.32705677490313945,0.41296631450650856,0.13909542807804653,0.8140507813602083,-0.32705677490313945,0.4252944404507162,0.13202946298579654,0.8597114990480085,-0.229315103086275,0.5757556358428045,0.1419452668350769,0.860095806626811,-0.32705677490313945,0.43400803079867456,0.4252944404507162,19,0.6121231662098985,110
2.0,25.0,60.0,0.16196020224679053,0.9568421947585758,-0.36340726440071713,0.445671339327445,0.15451734428537933,0.8877587010723297,-0.36340726440071713,0.4251905765840668,0.1698644435462724,1.0341391359087737,-0.22528958375307861,0.753982677390211,0.17487333738684496,0.9974510645717743,-0.36340726440071713,0.48120484788663426,0.4251905765840668,21,0.6293728840883444,93
6.0,15.0,50.0,0.15633773302112908,0.8988794028552488,-0.3356768847745436,0.4657387509006849,0.14040648164266334,0.811855717090879,-0.3356768847745436,0.4182786721729944,0.17244283198756927,0.9876437176602241,-0.22986796654908892,0.7501820918172329,0.167128891380514,0.9370355870963597,-0.3356768847745436,0.49788620831835245,0.4182786721729944,17,0.7383524101241334,70
0.0,20.0,40.0,0.15155731144909756,0.8656411833020538,-0.3497509451855838,0.4333292405219339,0.14590255927611007,0.8153805983892529,-0.3497509451855838,0.4171613008756608,0.15773637353511694,0.921618194249603,-0.22986796654908892,0.6862042410830302,0.16107945270169277,0.895833929026102,-0.3497509451855838,0.46055473164260147,0.4171613008756608,18,0.7472190875382879,46
4.0,25.0,70.0,0.16235111733250718,0.9617052742220845,-0.3634065029671598,0.4467479695793404,0.15144439285888822,0.8803419127883987,-0.3634065029671598,0.416735505893173,0.17359024888212882,1.049907693354737,-0.21779035616710984,0.7970520455411422,0.17505079813361402,1.0016991965587,-0.3634065029671598,0.48169418187167923,0.416735505893173,19,0.6238916653232307,63
5.0,10.0,50.0,0.1297935702152193,0.8333545188617062,-0.32705825173339964,0.3968515379976411,0.13628523086284727,0.8038622068145002,-0.32705825173339964,0.4167001753985394,0.12444331108766193,0.8823326852096016,-0.1992139063901759,0.6246718080209223,0.13638971557429036,0.8673667677016053,-0.32705825173339964,0.41701964359996624,0.4167001753985394,21,0.5519909721102693,126
5.0,15.0,50.0,0.12901033658663774,0.8221882462154589,-0.335679927635228,0.38432544208252123,0.13822618939629172,0.8080825035440914,-0.335679927635228,0.4117797282967048,0.12111162224170102,0.8524180345390227,-0.1929684291889372,0.6276240250840177,0.13395562588043775,0.8458572753600268,-0.335679927635228,0.3990575987790452,0.4117797282967048,19,0.5626309850072545,80
1.0,25.0,60.0,0.1578988985896148,0.9391065566625035,-0.36340825725021175,0.4344945263059864,0.14923459643718373,0.863287612331774,-0.36340825725021175,0.4106527396113446,0.16697236578496288,1.0238625494658655,-0.2376256384089609,0.7026698251204628,0.1701351863845595,0.9772577383453811,-0.36340825725021175,0.4681654392553304,0.4106527396113446,21,0.6243753022730937,115
0.0,20.0,50.0,0.14845805703467274,0.8960619324451405,-0.3497564735549006,0.4244612130427647,0.14058740889879595,0.8051909849569053,-0.3497564735549006,0.40195798942582894,0.15675844125472493,1.0078714081315996,-0.2297882568535814,0.6821864763725055,0.1571608769441375,0.9352512806122443,-0.3497564735549006,0.44934372578372955,0.40195798942582894,23,0.633725616637111,134
