"Date","Price","Open","High","Low","Vol.","Change %"
"11/10/2025","45.72","45.72","47.31","41.74","","4.07%"
"11/07/2025","43.93","39.76","43.93","37.97","","13.93%"
"11/06/2025","38.56","42.54","42.54","38.56","","-3.96%"
"11/05/2025","40.15","38.76","42.34","38.36","","3.59%"
"11/04/2025","38.76","37.17","38.76","37.17","","1.04%"
"11/03/2025","38.36","37.37","38.56","35.78","","-4.46%"
"10/31/2025","40.15","40.95","42.94","39.16","","-2.43%"
"10/30/2025","41.15","44.13","45.72","40.75","","0.00%"
"10/29/2025","41.15","44.73","47.11","41.15","","-13.02%"
"10/28/2025","47.31","53.28","53.47","47.31","","-15.61%"
"10/27/2025","56.06","56.06","56.06","54.27","","6.01%"
"10/24/2025","52.88","55.26","55.26","52.88","","3.50%"
"10/23/2025","51.09","51.09","53.47","48.11","","4.48%"
"10/22/2025","48.9","50.69","54.07","47.11","","-7.87%"
"10/21/2025","53.08","50.69","54.47","49.1","","5.13%"
"10/20/2025","50.49","48.5","51.88","47.71","","15.46%"
"10/17/2025","43.73","42.14","44.73","39.36","","9.98%"
"10/16/2025","39.76","47.11","47.11","37.77","","-15.96%"
"10/15/2025","47.31","50.69","53.08","43.93","","-1.66%"
"10/14/2025","48.11","40.75","50.29","40.75","","15.79%"
"10/13/2025","41.55","40.15","43.33","39.56","","14.84%"
"10/10/2025","36.18","49.3","50.89","36.18","","-26.61%"
"10/09/2025","49.3","54.87","55.26","48.9","","-10.15%"
"10/08/2025","54.87","53.87","56.66","53.47","","1.11%"
"10/07/2025","54.27","56.26","56.26","53.47","","-4.54%"
"10/06/2025","56.85","58.05","59.64","55.06","","-4.36%"
"10/03/2025","59.44","57.85","61.82","57.85","","7.18%"
"10/02/2025","55.46","55.86","56.26","52.88","","0.73%"
"10/01/2025","55.06","57.85","57.85","54.27","","-3.15%"
"09/30/2025","56.85","54.27","56.85","50.29","","3.25%"
"09/29/2025","55.06","53.28","56.06","53.28","","0.71%"
"09/26/2025","54.67","53.67","54.67","50.29","","14.59%"
"09/25/2025","47.71","50.89","50.89","45.52","","-10.77%"
"09/24/2025","53.47","55.66","56.26","53.47","","-5.95%"
"09/23/2025","56.85","57.45","58.25","54.67","","7.51%"
"09/22/2025","52.88","51.09","54.67","50.49","","-6.01%"
"09/19/2025","56.26","54.07","57.65","53.47","","0.36%"
"09/18/2025","56.06","54.47","58.25","54.47","","3.68%"
"09/17/2025","54.07","57.25","60.23","53.87","","6.67%"
"09/16/2025","50.69","53.28","53.28","49.9","","-6.60%"
"09/15/2025","54.27","59.04","61.03","54.27","","-8.08%"
"09/12/2025","59.04","63.22","63.22","59.04","","-7.48%"
"09/11/2025","63.81","60.43","63.81","60.43","","18.89%"
"09/10/2025","53.67","55.46","57.05","49.7","","-4.26%"
"09/09/2025","56.06","56.26","58.05","54.07","","-3.09%"
"09/08/2025","57.85","53.28","58.44","53.28","","-1.68%"
"09/05/2025","58.84","61.23","61.23","56.06","","-0.34%"
"09/04/2025","59.04","55.46","59.04","54.27","","5.32%"
"09/03/2025","56.06","55.26","56.85","53.47","","-3.09%"
"09/02/2025","57.85","56.66","57.85","54.67","","-8.49%"
"08/29/2025","63.22","64.01","64.21","61.43","","-1.54%"
"08/28/2025","64.21","65.6","65.6","61.43","","-2.12%"
"08/27/2025","65.6","64.81","66.0","64.61","","0.92%"
"08/26/2025","65.0","65.8","65.8","64.21","","-0.91%"
"08/25/2025","65.6","67.99","67.99","65.2","","-7.31%"
"08/22/2025","70.77","69.78","72.36","69.78","","15.58%"
"08/21/2025","61.23","61.03","62.62","59.64","","-4.34%"
"08/20/2025","64.01","62.62","64.81","60.83","","1.25%"
"08/19/2025","63.22","59.44","64.61","59.44","","7.81%"
"08/18/2025","58.64","58.25","60.43","58.25","","-0.34%"
"08/15/2025","58.84","63.22","63.22","58.64","","-4.82%"
"08/14/2025","61.82","60.83","62.62","60.03","","-5.08%"
"08/13/2025","65.13","62.74","65.33","59.36","","8.62%"
"08/12/2025","59.96","55.77","59.96","55.57","","11.91%"
"08/11/2025","53.58","56.85","56.85","52.88","","-4.42%"
"08/08/2025","56.06","54.47","57.45","54.47","","5.61%"
"08/07/2025","53.08","56.06","56.06","50.29","","4.71%"
"08/06/2025","50.69","52.68","52.68","50.49","","-5.20%"
"08/05/2025","53.47","54.67","54.87","52.88","","-1.11%"
"08/04/2025","54.07","50.49","55.06","50.49","","10.12%"
"08/01/2025","49.1","44.73","50.09","44.73","","-11.47%"
"07/31/2025","55.46","62.62","63.41","54.67","","-7.92%"
"07/30/2025","60.23","65.53","66.53","58.64","","-8.65%"
"07/29/2025","65.93","66.33","67.72","64.74","","-1.49%"
"07/28/2025","66.93","71.31","71.31","66.73","","-8.19%"
"07/25/2025","72.9","70.51","72.9","70.51","","2.23%"
"07/24/2025","71.31","72.9","74.1","71.31","","-5.03%"
"07/23/2025","75.09","73.7","75.49","72.9","","3.29%"
"07/22/2025","72.7","70.31","73.1","67.52","","18.89%"
"07/21/2025","61.15","64.34","67.33","61.15","","-6.50%"
"07/18/2025","65.4","66.79","67.39","63.41","","0.31%"
"07/17/2025","65.2","63.22","66.0","60.83","","3.79%"
"07/16/2025","62.82","61.43","62.82","56.46","","5.69%"
"07/15/2025","59.44","69.18","69.18","59.44","","-15.06%"
"07/14/2025","69.98","67.13","70.11","66.53","","3.94%"
"07/11/2025","67.33","67.33","69.12","64.74","","-7.13%"
"07/10/2025","72.5","70.71","75.09","70.71","","0.82%"
"07/09/2025","71.91","72.11","73.1","69.32","","-0.55%"
"07/08/2025","72.31","71.71","74.1","71.51","","-0.26%"
"07/07/2025","72.5","75.69","76.09","69.72","","-7.67%"
"07/03/2025","78.52","76.38","78.57","76.19","","4.97%"
"07/02/2025","74.8","75.99","76.38","73.21","","-6.22%"
"07/01/2025","79.76","72.36","82.7","71.96","","10.84%"
"06/30/2025","71.96","67.59","72.36","66.2","","2.55%"
"06/27/2025","70.17","69.38","74.15","67.19","","2.90%"
"06/26/2025","68.19","68.58","69.58","66.6","","3.95%"
"06/25/2025","65.6","68.78","69.38","65.6","","-12.01%"
"06/24/2025","74.55","71.96","75.54","70.37","","5.64%"
"06/23/2025","70.57","64.81","70.57","60.03","","10.59%"
"06/20/2025","63.81","66.2","66.4","61.43","","0.50%"
"06/18/2025","63.49","67.65","68.25","63.29","","-3.02%"
"06/17/2025","65.47","71.23","71.82","63.49","","-11.06%"
"06/16/2025","73.61","75.0","76.98","72.61","","4.52%"
"06/13/2025","70.43","77.57","77.57","69.44","","-9.90%"
"06/12/2025","78.17","75.59","78.17","75.59","","2.60%"
"06/11/2025","76.19","77.18","77.97","75.19","","-1.54%"
"06/10/2025","77.38","75.99","78.57","75.79","","5.12%"
"06/09/2025","73.61","71.03","75.99","71.03","","1.38%"
"06/06/2025","72.61","73.41","74.0","70.83","","7.95%"
"06/05/2025","67.26","67.46","70.43","67.06","","-2.86%"
"06/04/2025","69.24","71.03","74.0","69.24","","-0.86%"
"06/03/2025","69.84","64.28","71.03","63.49","","0.58%"
"06/02/2025","69.44","64.48","69.44","63.88","","-1.41%"
"05/30/2025","70.43","65.6","70.97","65.4","","3.59%"
"05/29/2025","67.99","66.2","68.19","62.82","","3.96%"
"05/28/2025","65.4","72.16","72.16","65.2","","-9.12%"
"05/27/2025","71.96","65.47","72.61","65.47","","20.90%"
"05/23/2025","59.52","56.94","61.9","56.94","","-4.77%"
"05/22/2025","62.5","62.5","65.27","57.73","","-4.83%"
"05/21/2025","65.67","75.39","75.39","65.67","","-16.21%"
"05/20/2025","78.37","77.93","80.71","77.33","","0.05%"
"05/19/2025","78.33","74.95","78.52","74.95","","0.77%"
"05/16/2025","77.73","72.96","77.73","72.56","","7.42%"
"05/15/2025","72.36","66.4","72.36","66.4","","13.04%"
"05/14/2025","64.01","65.6","65.6","63.02","","-7.20%"
"05/13/2025","68.98","71.37","71.37","68.98","","-3.62%"
"05/12/2025","71.57","72.36","72.36","67.39","","17.66%"
"05/09/2025","60.83","61.23","62.22","58.84","","3.03%"
"05/08/2025","59.04","59.04","66.99","58.64","","7.99%"
"05/07/2025","54.67","55.86","57.25","52.88","","7.85%"
"05/06/2025","50.69","49.9","53.08","47.91","","-5.90%"
"05/05/2025","53.87","51.68","57.65","51.68","","-4.25%"
"05/02/2025","56.26","53.28","57.05","49.7","","38.74%"
"05/01/2025","40.55","42.34","46.52","40.35","","-4.23%"
"04/30/2025","42.34","32.4","42.34","31.01","","8.12%"
"04/29/2025","39.16","34.19","40.95","33.99","","13.21%"
"04/28/2025","34.59","34.99","35.58","30.61","","7.42%"
"04/25/2025","32.2","32.4","32.4","28.62","","-0.62%"
"04/24/2025","32.4","26.64","33.0","26.64","","20.76%"
"04/23/2025","26.83","31.41","33.99","24.65","","15.35%"
"04/22/2025","23.26","17.69","23.85","17.69","","54.04%"
"04/21/2025","15.1","20.87","21.07","12.32","","-38.24%"
"04/17/2025","24.45","21.47","26.64","20.87","","17.15%"
"04/16/2025","20.87","26.24","27.23","19.28","","-16.65%"
"04/15/2025","25.04","26.24","28.23","24.85","","-1.57%"
"04/14/2025","25.44","22.86","27.23","22.86","","30.60%"
"04/11/2025","19.48","13.71","21.07","12.32","","44.19%"
"04/10/2025","13.51","13.91","15.1","8.15","","-6.89%"
"04/09/2025","14.51","4.97","14.91","4.17","","181.20%"
"04/08/2025","5.16","9.74","12.72","4.57","","-25.76%"
"04/07/2025","6.95","8.15","8.54","5.96","","-38.66%"
"04/04/2025","11.33","22.26","22.66","11.33","","-63.93%"
"04/03/2025","31.41","35.18","35.18","31.21","","-24.75%"
"04/02/2025","41.74","37.97","42.14","37.17","","1.43%"
"04/01/2025","41.15","35.18","41.15","35.18","","5.62%"
"03/31/2025","38.96","34.99","38.96","34.79","","15.99%"
"03/28/2025","33.59","37.97","37.97","33.39","","-15.09%"
"03/27/2025","39.56","38.56","43.14","38.36","","-5.22%"
"03/26/2025","41.74","42.34","42.54","39.56","","3.96%"
"03/25/2025","40.15","39.76","40.55","38.76","","3.05%"
"03/24/2025","38.96","38.76","40.15","36.38","","17.35%"
"03/21/2025","33.2","34.19","34.39","31.01","","-10.20%"
"03/20/2025","36.97","37.17","39.76","36.77","","-6.07%"
"03/19/2025","39.36","35.98","41.15","35.58","","11.25%"
"03/18/2025","35.38","37.17","37.17","33.39","","-5.33%"
"03/17/2025","37.37","34.39","39.36","34.39","","16.78%"
"03/14/2025","32.0","27.63","32.0","27.63","","23.84%"
"03/13/2025","25.84","30.21","31.01","25.64","","-10.96%"
"03/12/2025","29.02","29.82","30.21","26.44","","-10.43%"
"03/11/2025","32.4","37.77","37.77","31.41","","-22.02%"
"03/10/2025","41.55","45.12","47.51","39.96","","-11.05%"
"03/07/2025","46.71","42.34","47.51","39.36","","15.19%"
"03/06/2025","40.55","41.15","42.14","36.58","","-8.94%"
"03/05/2025","44.53","40.95","45.52","40.15","","8.74%"
"03/04/2025","40.95","39.76","44.53","39.36","","-12.33%"
"03/03/2025","46.71","57.65","57.65","44.93","","-12.97%"
"02/28/2025","53.67","49.9","53.67","46.52","","10.21%"
"02/27/2025","48.7","53.28","55.46","48.7","","-6.85%"
"02/26/2025","52.28","55.26","57.45","50.89","","-1.88%"
"02/25/2025","53.28","55.06","55.06","50.49","","-0.36%"
"02/24/2025","53.47","51.88","55.26","51.88","","2.67%"
"02/21/2025","52.08","56.46","57.25","51.09","","-9.97%"
"02/20/2025","57.85","58.64","58.64","54.47","","-2.67%"
"02/19/2025","59.44","56.06","59.44","56.06","","1.71%"
"02/18/2025","58.44","53.28","58.44","53.28","","6.90%"
"02/14/2025","54.67","55.86","56.46","54.47","","1.11%"
"02/13/2025","54.07","50.29","54.47","49.7","","14.29%"
"02/12/2025","47.31","45.92","48.9","45.12","","-10.53%"
"02/11/2025","52.88","48.31","52.88","48.31","","6.40%"
"02/10/2025","49.7","49.3","50.89","48.11","","0.40%"
"02/07/2025","49.5","51.88","52.68","48.9","","-3.49%"
"02/06/2025","51.29","51.88","52.08","48.5","","-0.39%"
"02/05/2025","51.49","46.71","53.47","46.71","","9.76%"
"02/04/2025","46.91","48.31","48.7","46.91","","0.00%"
"02/03/2025","46.91","37.77","49.1","37.77","","-7.46%"
"01/31/2025","50.69","55.26","57.05","49.3","","-10.54%"
"01/30/2025","56.66","56.06","59.64","54.87","","10.90%"
"01/29/2025","51.09","54.27","56.46","49.1","","-4.81%"
"01/28/2025","53.67","56.46","57.45","51.49","","-9.40%"
"01/27/2025","59.24","54.27","59.24","51.68","","14.19%"
"01/24/2025","51.88","52.68","53.47","50.29","","-0.38%"
"01/23/2025","52.08","47.71","52.08","45.32","","8.70%"
"01/22/2025","47.91","48.11","50.29","46.52","","-5.86%"
"01/21/2025","50.89","47.71","51.29","47.71","","26.75%"
"01/17/2025","40.15","39.76","42.14","39.76","","8.60%"
"01/16/2025","36.97","29.02","36.97","29.02","","24.81%"
"01/15/2025","29.62","32.2","32.2","26.83","","24.19%"
"01/14/2025","23.85","21.27","23.85","20.07","","26.32%"
"01/13/2025","18.88","15.3","19.68","15.3","","17.27%"
"01/10/2025","16.1","17.09","18.48","16.1","","-35.70%"
"01/08/2025","25.04","20.47","25.24","20.07","","4.99%"
"01/07/2025","23.85","26.04","26.83","22.06","","5.25%"
"01/06/2025","22.66","25.04","29.62","22.66","","0.00%"
"01/03/2025","22.66","17.69","24.05","17.69","","26.66%"
"01/02/2025","17.89","23.26","23.65","14.91","","-7.21%"
"12/31/2024","19.28","21.66","22.66","17.49","","1.05%"
"12/30/2024","19.08","18.29","21.27","16.3","","-25.59%"
"12/27/2024","25.64","30.81","30.81","22.66","","-16.78%"
"12/26/2024","30.81","30.41","31.41","30.01","","2.67%"
"12/24/2024","30.01","25.24","30.01","25.24","","22.49%"
"12/23/2024","24.5","22.31","24.85","19.12","","-3.88%"
"12/20/2024","25.49","19.92","27.88","19.72","","30.58%"
"12/19/2024","19.52","22.86","23.06","19.52","","3.39%"
"12/18/2024","18.88","37.17","38.17","18.88","","-49.21%"
"12/17/2024","37.17","41.15","41.15","35.38","","-12.62%"
"12/16/2024","42.54","45.72","47.71","42.34","","-9.32%"
"12/13/2024","46.91","48.11","48.11","44.33","","-4.07%"
"12/12/2024","48.9","50.09","51.68","48.7","","-3.15%"
"12/11/2024","50.49","53.08","53.67","50.49","","-3.05%"
"12/10/2024","52.08","52.28","55.46","50.89","","-8.71%"
"12/09/2024","57.05","59.24","62.02","57.05","","-1.38%"
"12/06/2024","57.85","61.63","61.63","57.05","","-1.35%"
"12/05/2024","58.64","61.43","61.43","58.44","","-5.45%"
"12/04/2024","62.02","62.02","62.82","60.03","","-1.27%"
"12/03/2024","62.82","63.81","64.41","62.82","","-6.22%"
"12/02/2024","66.99","66.6","68.19","65.0","","-3.17%"
"11/29/2024","69.18","69.78","70.57","68.38","","-0.29%"
"11/27/2024","69.38","69.98","69.98","68.58","","1.26%"
"11/26/2024","68.52","68.52","68.52","68.52","","0.59%"
"11/25/2024","68.12","68.72","70.11","67.33","","8.44%"
"11/22/2024","62.82","62.62","63.22","61.43","","3.27%"
"11/21/2024","60.83","55.26","60.83","55.26","","11.27%"
"11/20/2024","54.67","52.48","54.67","51.68","","3.78%"
"11/19/2024","52.68","52.48","53.67","51.49","","-7.34%"
"11/18/2024","56.85","55.26","58.44","55.26","","3.25%"
"11/15/2024","55.06","57.85","57.85","55.06","","-5.15%"
"11/14/2024","58.05","61.63","61.63","58.05","","-7.00%"
"11/13/2024","62.42","62.02","63.41","61.82","","1.94%"
"11/12/2024","61.23","64.41","64.41","59.84","","-5.52%"
"11/11/2024","64.81","65.2","65.8","64.61","","0.31%"
"11/08/2024","64.61","63.22","66.4","63.22","","0.62%"
"11/07/2024","64.21","62.22","64.61","62.22","","3.20%"
"11/06/2024","62.22","59.84","62.22","58.25","","14.23%"
"11/05/2024","54.47","49.3","54.47","49.3","","11.85%"
"11/04/2024","48.7","49.3","52.48","47.31","","1.65%"
"11/01/2024","47.91","51.29","53.47","47.91","","2.57%"
"10/31/2024","46.71","53.08","53.08","46.71","","-13.29%"
"10/30/2024","53.87","55.66","57.05","53.47","","1.11%"
"10/29/2024","53.28","57.65","58.84","53.28","","-8.83%"
"10/28/2024","58.44","58.44","62.22","57.65","","5.75%"
"10/25/2024","55.26","62.02","63.02","55.26","","-9.16%"
"10/24/2024","60.83","63.02","63.81","60.03","","-1.92%"
"10/23/2024","62.02","63.81","65.8","59.64","","-3.11%"
"10/22/2024","64.01","62.02","65.2","60.63","","-8.27%"
"10/21/2024","69.78","74.35","75.14","68.58","","-8.35%"
"10/18/2024","76.14","76.14","76.14","75.34","","1.59%"
"10/17/2024","74.95","76.34","76.34","73.55","","-2.78%"
"10/16/2024","77.09","75.69","78.68","75.69","","1.31%"
"10/15/2024","76.09","78.88","82.86","76.09","","-3.05%"
"10/14/2024","78.48","71.51","79.48","71.51","","5.06%"
"10/11/2024","74.7","70.91","75.29","70.91","","8.39%"
"10/10/2024","68.92","68.92","70.91","67.33","","-3.62%"
"10/09/2024","71.51","68.12","73.3","67.72","","6.52%"
"10/08/2024","67.13","65.53","68.52","65.13","","2.76%"
"10/07/2024","65.33","69.32","69.92","62.35","","-11.60%"
"10/04/2024","73.9","73.1","74.5","68.72","","2.77%"
"10/03/2024","71.91","70.11","72.7","69.92","","-4.99%"
"10/02/2024","75.69","76.69","77.49","75.09","","-0.59%"
"10/01/2024","76.14","75.14","78.52","75.14","","-8.60%"
"09/30/2024","83.3","78.92","83.3","77.53","","0.73%"
"09/27/2024","82.7","82.9","86.28","81.9","","2.72%"
"09/26/2024","80.51","79.32","80.51","78.33","","9.17%"
"09/25/2024","73.75","78.13","78.13","72.96","","-6.79%"
"09/24/2024","79.12","78.72","80.71","78.13","","0.76%"
"09/23/2024","78.52","78.13","78.92","77.13","","1.54%"
"09/20/2024","77.33","77.33","77.33","75.54","","-5.58%"
"09/19/2024","81.9","81.7","83.69","80.51","","11.66%"
"09/18/2024","73.35","76.14","79.92","73.16","","-2.90%"
"09/17/2024","75.54","76.54","79.92","74.55","","2.99%"
"09/16/2024","73.35","74.35","74.95","72.16","","2.22%"
"09/13/2024","71.76","72.36","73.75","70.97","","4.94%"
"09/12/2024","68.38","62.22","68.78","61.03","","4.56%"
"09/11/2024","65.4","57.45","65.4","52.08","","2.81%"
"09/10/2024","63.61","63.22","63.81","59.44","","-1.24%"
"09/09/2024","64.41","62.22","66.79","62.22","","10.58%"
"09/06/2024","58.25","68.58","68.58","58.05","","-11.20%"
"09/05/2024","65.6","67.79","67.79","63.61","","-5.72%"
"09/04/2024","69.58","71.96","72.36","68.38","","-1.96%"
"09/03/2024","70.97","73.16","73.95","69.78","","-12.93%"
"08/30/2024","81.51","76.54","81.7","75.54","","6.49%"
"08/29/2024","76.54","75.74","81.11","75.74","","1.06%"
"08/28/2024","75.74","76.14","77.33","73.55","","-0.53%"
"08/27/2024","76.14","77.13","77.73","74.35","","-1.28%"
"08/26/2024","77.13","79.32","81.11","76.14","","-2.76%"
"08/23/2024","79.32","71.37","79.52","71.37","","11.14%"
"08/22/2024","71.37","74.15","74.35","70.77","","-4.01%"
"08/21/2024","74.35","69.78","74.75","69.78","","6.55%"
"08/20/2024","69.78","72.76","72.76","68.58","","-4.10%"
"08/19/2024","72.76","68.38","72.76","68.38","","6.41%"
"08/16/2024","68.38","65.8","68.58","65.6","","3.92%"
"08/15/2024","65.8","63.02","66.6","62.42","","10.33%"
"08/14/2024","59.64","59.24","60.63","58.25","","0.68%"
"08/13/2024","59.24","53.28","59.24","53.28","","11.19%"
