Date,frozen_baseline,prior_70_30,boost_5%,boost_10%,boost_15%,primary_breadth_bucket,primary_ma200_bucket,primary_3x_drag
2005-12-30,15888.55848926392,14771.334741446604,15190.428793088118,15621.575483714838,16059.148284077819,11968.83040065555,3652.745083059289,15601.830069926378
2006-01-03,16223.964297878158,15083.156073546317,15511.097156803138,15951.345308994085,16398.155225425995,12221.491159113346,3729.854149880739,15931.183071584865
2006-01-04,16377.518929521295,15225.913320318137,15657.904729019341,16102.319689124808,16553.35851847051,12337.163662985473,3765.1560261393347,16081.966622588894
2006-01-05,16468.879106586966,15310.849392925775,15745.250617897662,16192.144697680571,16645.6995972253,12405.985165289267,3786.1595323913048,16171.67809381519
2006-01-06,16755.707569467548,15577.509155763706,16019.476082980764,16474.153445471922,16935.607635176377,12622.052672522108,3852.100772949815,16453.330387200076
2006-01-09,16822.4410603263,15639.550198228695,16083.277361220637,16539.765581742573,17003.057619763647,12672.322924204902,3867.4426575376706,16518.85959081252
2006-01-10,16842.91501121205,15658.58449779827,16102.851704182796,16559.895499093334,17023.751392169583,12687.745924721185,3872.14957437215,16538.964064279724
2006-01-11,16980.245002530635,15786.257960005521,16234.147532919555,16694.91786924798,17162.555846703734,12791.196428184181,3903.7214410638003,16673.815768385215
2006-01-12,16875.074566141087,15688.482713631613,16133.598195722416,16591.514661724486,17056.25623278834,12711.971675532139,3879.5429861923462,16570.543260810755
2006-01-13,16869.56977745954,15683.36500101149,16128.335282756176,16586.102372625457,17050.692341150894,12707.824925393326,3878.2774472321325,16565.137812755893
2006-01-17,16769.22810307135,15590.078976234181,16032.402535880305,16487.446787118657,16949.273333935016,12632.237672863052,3855.2091142556037,16466.60692628219
2006-01-18,16578.298853537704,15412.575154304686,15849.86255457751,16299.725812578752,16756.294145036267,12488.410918048461,3811.3148945302914,16279.123227958311
2006-01-19,16706.743922773792,15531.988448774202,15972.663857123145,16426.012558222694,16886.118283243315,12585.168421287412,3840.8441369352818,16405.250349238413
2006-01-20,16189.680087668523,15051.28260021047,15478.319365522158,15917.637192675593,16363.502917859456,12195.664908248817,3721.9722844267753,15897.517561769499
2006-01-23,16188.907485748308,15050.564324755014,15477.580711070757,15916.877573152919,16362.72202078753,12195.082908229331,3721.7946649235873,15896.758902393378
2006-01-24,16284.710123855224,15139.630481231523,15569.173863044642,16011.070393964037,16459.55325770587,12267.250910645149,3743.8194833188877,15990.83266503237
2006-01-25,16195.667752550207,15056.849234990252,15484.043937520526,15923.524243976284,16369.55487016685,12200.175408399802,3723.3488355764816,15903.397171934437
2006-01-26,16325.947751346806,15177.968433666469,15608.599544388238,16051.615085986565,16501.233638919715,12298.315161685023,3753.299924301542,16031.326109232823
2006-01-27,16525.085896282755,15363.103932310178,15798.987729237178,16247.407017954836,16702.509859207632,12448.32566670661,3799.081351248225,16226.870563427985
2006-01-30,16547.684502449105,15384.113489382256,15820.593371940695,16269.625888992943,16725.351098561354,12465.349167276472,3804.276721716471,16249.061350179521
2006-01-31,16521.60918764178,15359.871692760627,15795.663784205868,16243.98873010282,16698.995822383982,12445.70666661894,3798.2820634838795,16223.456596235443
2006-02-01,16543.531767127937,15380.252758809183,15816.62310426441,16265.54293405859,16721.153776799772,12462.220917171753,3803.3220168868365,16244.983556032872
2006-02-02,16280.364238054002,15135.590181794585,15565.018931755505,16006.797534149018,16455.160711676308,12263.977160535562,3742.820373613456,15986.56520604169
2006-02-03,16075.23842823637,14944.888048371093,15368.906174908196,15805.118550880052,16247.832539080995,12109.456155362985,3695.6623955170667,15785.141141681592
2006-02-06,16007.732335457404,14882.12873045065,15304.36624221692,15738.746795086732,16179.601657421801,12058.603903660709,3680.142891426023,15718.853278693026
2006-02-07,15952.684448641938,14830.95160424943,15251.737112554507,15684.623904096474,16123.962741047351,12017.136402272588,3667.487501823885,15664.798798144411
2006-02-08,16132.604120812488,14998.22000093868,15423.751267924818,15861.520300438322,16305.814146671211,12152.669656809552,3708.850643628769,15841.471600358567
2006-02-09,15974.317302408017,14851.06331700219,15272.419437193768,15705.893250731242,16145.82785906117,12033.432402818096,3672.460847913146,15686.041260675795
2006-02-10,16067.705559514254,14937.8848626804,15361.704294007024,15797.712260534016,16240.218792629756,12103.781655173032,3693.9306053609844,15777.74421276441
2006-02-13,15894.64272938563,14776.99116065832,15196.24569689291,15627.557487455866,16065.297848519205,11973.413650808972,3654.1438366468933,15607.804512513329
2006-02-14,16050.32201630937,14921.723664932646,15345.08456885047,15780.620821273933,16222.648608511508,12090.686654734676,3689.9341665392567,15760.674376801691
2006-02-15,16158.486285139761,15022.282228696447,15448.496192046792,15886.967554447778,16331.974198580601,12172.166657462214,3714.8008969855637,15866.886689458619
2006-02-16,16307.791606221705,15161.08896046326,15591.241164780284,16033.764027203813,16482.882557729543,12284.638161227187,3749.1258659766263,16013.497613893982
2006-02-17,16178.38078458535,15040.77782167443,15467.516544170401,15906.527757156537,16352.082298182593,12187.153157963885,3719.374599192652,15886.42216839373
2006-02-21,15989.769340812358,14865.428826111307,15287.192526221817,15721.08564118465,16161.445800499612,12045.072403207745,3676.0132379769047,15701.214448198218
2006-02-22,16200.689665031616,15061.518025450712,15488.84519145464,15928.461770873642,16374.630701134343,12203.95840852644,3724.503362347203,15908.32845787922
2006-02-23,16150.180814497424,15014.560767550294,15440.555656694218,15878.80164457907,16323.579555057437,12165.910157252778,3712.891487326294,15858.731101165318
2006-02-24,16190.838990548848,15052.360013393652,15479.427347199264,15918.776621959598,16364.674263467337,12196.53790827804,3722.2387136815573,15898.655550833682
2006-02-27,16375.877150440836,15224.386984975295,15656.335088310112,16100.705497639136,16551.699112192677,12335.926912944075,3764.778584695061,16080.354471414637
2006-02-28,16133.569873212757,14999.117845257997,15424.674585989067,15862.469824841657,16306.790268011111,12153.397156833904,3709.0726680077532,15842.419924578717
2006-03-01,16365.447024517905,15214.690266326643,15646.36325321618,16090.450634083085,16541.15700172173,12328.069912681061,3762.3807214020235,16070.112569837003
2006-03-02,16357.721005315736,15207.507511772086,15638.97670870216,16082.854438856382,16533.348031002508,12322.249912486237,3760.604526370145,16062.525976075796
2006-03-03,16266.360828250066,15122.571439164447,15551.630819823835,15993.029430300618,16441.00695224772,12253.428410182443,3739.601020118175,15972.814504849497
2006-03-06,16127.485633091052,14993.461426046286,15418.857682184276,15856.487821100633,16300.640703569727,12148.813906680483,3707.6739144201492,15836.445481991766
2006-03-07,16041.340518986846,14913.373712762974,15336.497710852918,15771.79024432289,16213.570680050412,12083.920904508193,3687.869339814697,15751.854961554285
2006-03-08,16034.86997790503,14907.358155823533,15330.311479822425,15765.428430820528,16207.030667073064,12079.04665434503,3686.381776475498,15745.501189279272
2006-03-09,15887.496161623623,14770.347112695355,15189.413143217436,15620.531006871166,16058.074550603924,11968.030150628761,3652.5008562424055,15600.78691328421
2006-03-10,15917.820786992143,14798.539424321993,15218.405330434976,15650.346073135977,16088.724760676869,11990.873651393445,3659.472421742531,15630.564293796957
2006-03-13,15971.516620447228,14848.459568476163,15269.741814807438,15703.139629961563,16142.997107175453,12031.322652747473,3671.81697721409,15683.291120437358
2006-03-14,16235.746477161467,15094.109774242017,15522.361637187021,15962.929506714809,16410.06390577281,12230.366659410454,3732.5628473043544,15942.75262707071
2006-03-15,16364.288121637579,15213.612853143459,15645.255271539078,16089.31120479908,16539.985656113848,12327.196912651838,3762.114292147242,16068.974580772823
2006-03-16,16215.465676755766,15075.255043536303,15502.971957837712,15942.989494244712,16389.565357634852,12215.08915889904,3727.9003353456715,15922.837818447533
2006-03-17,16279.301910413704,15134.602553043333,15564.003281884827,16005.753057305346,16454.086978202417,12263.176910508773,3742.5761467965726,15985.522049399524
2006-03-20,16311.36489010271,15164.410984444743,15594.657441618021,16037.277267496165,16486.494206687184,12287.329911317294,3749.9473561788705,16017.006413508543
2006-03-21,16151.919168817913,15016.176887325071,15442.217629209874,15880.51078850508,16325.336573469263,12167.219657296613,3713.2911312084666,15860.43808476159
2006-03-22,16189.100636228359,15050.743893618876,15477.765374683606,15917.067478033587,16362.91724505551,12195.228408234203,3721.839069799384,15896.948567237407
2006-03-23,16135.115077053191,15000.554396168909,15426.151894891873,15863.989063887,16308.352062154956,12154.561156872871,3709.4279070141297,15843.93724333096
2006-03-24,16222.80539499783,15082.078660363133,15509.989175126033,15950.20587971008,16396.983879818115,12220.618159084122,3729.587720625957,15930.045082520683
2006-03-27,16230.724564680057,15089.440983781555,15517.560383252907,15957.991979817452,16404.98807480532,12226.583659283819,3731.4083205336333,15937.821341125924
2006-03-28,16157.327382259431,15021.20481551326,15447.388210369689,15885.82812516377,16330.802852972718,12171.293657432989,3714.5344677307817,15865.748700394435
2006-03-29,16454.87569678303,15297.83065029564,15731.862505965995,16178.376593832172,16631.54583779671,12395.436414936148,3782.9401788960236,16157.927392622998
2006-03-30,16501.618112956163,15341.286315350711,15776.551100275834,16224.333574953727,16678.790110648,12430.647416114834,3793.6861588388924,16203.826284878316
2006-03-31,16453.137342462545,15296.214530520867,15730.200533450341,16176.667449906165,16629.78881938489,12394.126914892313,3782.5405350138512,16156.220409026728
2006-04-03,16483.17224211098,15324.137488851704,15758.915725248604,16206.197658849971,16660.146193055858,12416.75216564969,3789.445493200281,16185.713292273425
2006-04-04,16577.622826857518,15411.946663281165,15849.216231932533,16299.061145496416,16755.610860098335,12487.901668031414,3811.1594774650025,16278.459401004207
2006-04-05,16733.978140461444,15557.307658579015,15998.701426535074,16452.78914639682,16913.64490502857,12605.683921974165,3847.1052244226553,16431.993092246674
2006-04-06,16796.36574551897,15615.308401607062,16058.347773485808,16514.12842285245,16976.702343586276,12652.68042354737,3861.4479993050786,16493.254836868437
2006-04-07,16640.203582395097,15470.126975173078,15909.04724249612,16360.590326832713,16818.863522924024,12535.04366960949,3825.546657223223,16339.910810470003
2006-04-10,16599.931707303782,15432.686867057448,15870.544879216775,16320.995159213522,16778.159263050085,12504.706918593969,3816.2882406195536,16300.365690489698
2006-04-11,16460.283910224553,15302.858578483832,15737.033087125812,16183.693930490866,16637.012117300168,12399.510415072527,3784.18351541834,16163.238008255845
2006-04-12,16463.6640436255,15306.00103360145,15740.264700350697,16187.017265902548,16640.428541989826,12402.056665157761,3784.9606007447865,16166.557143026374
2006-04-13,16534.35711932536,15371.723237775645,15807.851582654006,16256.52245222688,16711.880624070698,12455.3096669404,3801.21278528648,16235.974475941435
2006-04-17,16362.936068277199,15212.35587109641,15643.962626249122,16087.981870634405,16538.619086237984,12326.178412617743,3761.8034580166627,16067.64692686461
2006-04-18,16675.067244044894,15502.539155100516,15942.379024615648,16394.86815779321,16854.10150329451,12561.306420488632,3833.5617373045775,16374.145314817457
2006-04-19,16746.53292166497,15568.979634730169,16010.704561370361,16465.132963640215,16926.334482447302,12615.141422290755,3849.9915413494587,16444.32130710864
2006-04-20,16696.893248291028,15522.830436717142,15963.246012867763,16416.327409308647,16876.16184557631,12577.747921039012,3838.579488269636,16395.577442192873
2006-04-21,16504.901671117088,15344.338986036399,15779.690381694294,16227.561957925074,16682.10892320367,12433.120916197633,3794.441041727441,16207.050587226828
2006-04-24,16479.985259190085,15321.17460259795,15755.86877563657,16203.064228318957,16656.92499263418,12414.351415569326,3788.712812749631,16182.583822346929
2006-04-25,16431.9873648966,15276.551739927763,15709.979867843203,16155.872865473066,16608.41176204102,12378.194664358984,3777.6782011140826,16135.452108605417
2006-04-26,16439.03735741858,15283.106003458797,15716.72008971225,16162.804393617433,16615.53744782231,12383.505414536761,3779.2989790806723,16142.374875412523
2006-04-27,16583.32076601912,15417.243944765152,15854.663808511628,16304.663339476112,16761.36997600376,12492.193918175099,3812.4694213010134,16284.0545139031
2006-04-28,16424.64764665454,15269.728123100937,15702.96265055488,16148.656480007696,16600.993239857762,12372.6656641739,3775.9908158337976,16128.24484453227
2006-05-01,16288.47655821628,15143.132074076868,15572.774803495227,16014.773539137055,16463.36013093149,12270.088160740126,3744.6853783969286,15994.531129490959
2006-05-02,16320.539537905288,15172.940505478278,15603.428963228424,16046.297749327874,16495.76735941626,12294.241161548647,3752.056587779227,16026.015493599978
2006-05-03,16285.482725775439,15140.348756686975,15569.912517496043,16011.830013486708,16460.334154777793,12267.832910664632,3743.9971028220757,15991.591324408491
2006-05-04,16427.738054335405,15272.601224922759,15705.91726836049,16151.694958098378,16604.11682814545,12374.99366425183,3776.7012938465487,16131.279482036753
2006-05-05,16551.45093681016,15387.615082227601,15824.19431239128,16273.32903416596,16729.15797178697,12468.186417371448,3805.1426167945124,16252.75981463811
2006-05-08,16564.874895173933,15400.095118266145,15837.028433484396,16286.527423372358,16742.72605841162,12478.298667709956,3808.2287556624024,16265.941521298213
2006-05-09,16525.66534772292,15363.642638901769,15799.541720075731,16247.97673259684,16703.095532011575,12448.762166721224,3799.2145658756162,16227.439557960077
2006-05-10,16367.764830278555,15216.845092693009,15648.579216570386,16092.729492651095,16543.499692937497,12329.815912739508,3762.9135799115875,16072.388547965365
2006-05-11,16007.152884017241,14881.590023859058,15303.812251378367,15738.177080444731,16179.01598461786,12058.167403646099,3680.0096767986324,15718.284284160934
2006-05-12,15797.874338878444,14687.027159862493,15103.72922685477,15532.41514224141,15967.490490260961,11900.518148368803,3631.896993872608,15512.782425654184
2006-05-15,15787.927089155648,14664.501415215636,15080.941102635104,15509.357092729166,15944.1584923021,11893.024898117967,3616.3321946112,15489.736738028765
2006-05-16,15680.825147965557,14589.552983832513,15003.167632938883,15428.677340028422,15860.529139336326,11812.345145417221,3616.3321946112,15409.19008564343
2006-05-17,15441.511703178327,14422.084802617563,14829.38705772948,15248.402833993747,15673.66391242091,11632.070639382548,3616.3321946112,15229.212985002432
2006-05-18,15327.552919946305,14342.338049658061,14746.634402867858,15162.557831120092,15584.680471032618,11546.22563650889,3616.3321946112,15143.509603744813
2006-05-19,15460.343874983613,14435.263291454088,14843.062284592204,15262.58908446863,15688.368803158806,11646.256889857428,3616.3321946112,15243.375831905174
2006-05-22,15303.022808979415,14325.172223173558,14728.821543262049,15144.079330501525,15565.526408225309,11527.747135890326,3616.3321946112,15125.061587779193
2006-05-23,15152.751735497195,14220.014640457473,14619.700245834352,15030.880326712198,15448.18892110651,11414.548132101,3616.3321946112,15012.049332493723
2006-05-24,15260.626278607504,14295.503727792864,14698.034750478786,15112.14207943243,15532.421551641022,11495.809884821228,3616.3321946112,15093.177024751996
2006-05-25,15448.947996660412,14427.288616158141,14834.787019106043,15254.004584181264,15679.47045901998,11637.672389570063,3616.3321946112,15234.805493779411
2006-05-26,15513.556832238564,14472.500970166533,14881.70356665047,15302.67433581048,15729.919545705372,11686.342141199279,3616.3321946112,15283.394953153434
2006-05-30,15174.770890223383,14235.423335097104,14635.689741858463,15047.467327267448,15465.382331815435,11431.135132656249,3616.3321946112,15028.608968872315
2006-05-31,15254.831764205874,14291.448808150853,14693.826988367178,15107.777079286312,15527.896969875514,11491.444884675111,3616.3321946112,15088.819225704996
2006-06-01,15612.063577066241,14541.434604080678,14953.235522547806,15376.879338294486,15806.837435718982,11760.547143683285,3616.3321946112,15357.477536952392
2006-06-02,15576.620463976284,14516.632012270395,14927.49804429847,15350.180087400731,15779.162077253302,11733.84789278953,3616.3321946112,15330.82233278159
2006-06-05,15234.74411428023,14277.39175339189,14679.240079713603,15092.64507877977,15512.211753088428,11476.312884168568,3616.3321946112,15073.71218900874
2006-06-06,15214.366738634506,14263.13195265083,14664.442782954451,15077.29482826592,15496.300307213063,11460.96263365472,3616.3321946112,15058.387262360131
2006-06-07,15116.149719526913,14194.401064718786,14593.121215162697,15003.30807578922,15419.608646287728,11386.975881178021,3616.3321946112,14984.522568513523
2006-06-08,15080.706606436952,14169.5984729085,14567.383736913362,14976.608824895466,15391.933287822045,11360.276630284265,3616.3321946112,14957.867364342721
2006-06-09,14978.530002488249,14098.096723221082,14493.186865012009,14899.639322318919,15312.14982935695,11283.30712770772,3616.3321946112,14881.024841147333
2006-06-12,14682.430316565056,13890.890329514448,14278.170221108845,14676.58781485229,15080.943701139575,11060.255620241089,3616.3321946112,14658.34130984576
2006-06-13,14649.015283515668,13867.506959578863,14253.905459598573,14651.416314009675,15054.85194629182,11035.084119398474,3616.3321946112,14633.21133534141
2006-06-14,14778.522680392054,13958.134413577754,14347.94894279301,14748.974067275412,15155.97634875089,11132.641872664211,3616.3321946112,14730.608144041802
2006-06-15,15192.057858188238,14247.520512029096,14648.24289882476,15060.489577703367,15478.880667415862,11444.157383092166,3616.3321946112,15041.60973602919
2006-06-16,15093.164812400453,14178.316550138818,14576.430425453316,14985.993575209617,15401.661138617885,11369.661380598418,3616.3321946112,14967.236632293767
2006-06-19,14958.92522876274,14084.377578432286,14478.950603201069,14884.871071824553,15296.841661050323,11268.538877213352,3616.3321946112,14866.280954371661
2006-06-20,14952.937563881056,14080.187494802212,14474.602582352407,14880.360571673562,15292.16625989263,11264.028377062363,3616.3321946112,14861.777895356427
2006-06-21,15196.69346970954,14250.764447742702,14651.609108514043,15063.981577820261,15482.500332828266,11447.64938320906,3616.3321946112,15045.095975266788
2006-06-22,15012.5244869778,14121.885585120868,14517.87240273344,14925.247323176143,15338.694042381256,11308.915128564942,3616.3321946112,14906.590595556387
2006-06-23,14979.302604408464,14098.63737917335,14493.747899960224,14900.221322338402,15312.753106925684,11283.889127727201,3616.3321946112,14881.605881020267
2006-06-26,15028.749127302359,14133.239360118492,14529.654136645942,14937.469323585276,15351.362871324673,11321.137128974075,3616.3321946112,14918.792432887982
2006-06-27,14747.039152143208,13936.10268352284,14325.086768653273,14725.257566481505,15131.39278782497,11108.925371870304,3616.3321946112,14706.930769219784
2006-06-28,14855.686297173736,14012.132426810502,14403.982308245922,14807.101319221216,15216.228695928214,11190.769124610017,3616.3321946112,14788.639501350986
2006-06-29,15312.5837577421,14331.862840582871,14735.764350746205,15151.28158074262,15572.991968138394,11534.94938613142,3616.3321946112,15132.25195620674
2006-06-30,15212.821534794071,14262.050640746293,14663.32071305802,15076.130828226957,15495.093752075594,11459.798633615756,3616.3321946112,15057.225182614264
2006-07-03,15319.247449303972,14336.525998171182,14740.603277174552,15156.301330910657,15578.195237168726,11539.969136299456,3616.3321946112,15137.263425110785
2006-07-05,15007.309424016334,14118.236157443058,14514.085416832993,14921.31882304464,15334.621918792298,11304.986628433438,3616.3321946112,14902.668576414086
2006-07-06,14984.131366409822,14102.016478875023,14497.254368386562,14903.858822460166,15316.523591730274,11287.526627848965,3616.3321946112,14885.237380226099
2006-07-07,14811.841138201418,13981.450201519307,14372.143574934755,14774.07281811559,15181.99269390255,11157.74062350439,3616.3321946112,14755.665488562041
2006-07-10,14688.128255726659,13894.877667162422,14282.307853851926,14680.88006499597,15085.392873208992,11064.547870384771,3616.3321946112,14662.626478908645
2006-07-11,14805.563747599652,13977.057371907129,14367.585165980512,14769.344067957296,15177.091063656586,11153.011873346095,3616.3321946112,14750.94453959446
2006-07-12,14500.385989113911,13763.498270761345,14145.97636143583,14539.454060261749,14938.796424006581,10923.121865650548,3616.3321946112,14521.433789785926
2006-07-13,14275.365679850695,13606.032224663351,13982.574932768392,14369.9465545875,14763.09183211275,10753.6143599763,3616.3321946112,14352.205926794191
2006-07-14,14120.94187104731,13497.968616203827,13870.438072494042,14253.619300693455,14642.511728062003,10637.287106082254,3616.3321946112,14236.070582191707
2006-07-17,14182.07399798448,13540.748018427013,13914.829962771506,14299.670052235,14690.246065688098,10683.3378576238,3616.3321946112,14282.04536213753
2006-07-18,14219.1588901549,13566.699504135868,13941.759640285796,14327.606053170155,14719.203388987338,10711.273858558954,3616.3321946112,14309.935276038315
2006-07-19,14395.505278444447,13690.104225240993,14069.815867215726,14460.447557617012,14856.901494050915,10844.11536300581,3616.3321946112,14442.557627035269
2006-07-20,14166.525384340115,13529.867317387627,13903.539134438692,14287.957301842915,14678.105104617323,10671.625107231715,3616.3321946112,14270.351934694754
2006-07-21,14021.56594905939,13428.426744343378,13798.274952279968,14178.759548187532,14564.91515078357,10562.427353576331,3616.3321946112,14161.3343285357
2006-07-24,14315.734130182032,13634.281498169341,14011.889008812592,14400.356055605454,14794.613085079109,10784.023860994253,3616.3321946112,14382.565260154937
2006-07-25,14385.075152521516,13682.80536988538,14062.241895414834,14452.590557354,14848.757246873007,10836.258362742801,3616.3321946112,14434.713588750674
2006-07-26,14369.236813157067,13671.72192286389,14050.740678976439,14440.659556954612,14836.390056713954,10824.327362343412,3616.3321946112,14422.802271355547
2006-07-27,14278.938963731696,13608.53275844259,13985.169719403882,14372.638304677606,14765.881990868147,10756.306110066405,3616.3321946112,14354.893236206502
2006-07-28,14585.758501297896,13823.240753486938,14207.970723213522,14603.765062414554,15005.458595351709,10987.432867803353,3616.3321946112,14585.638695745023
2006-07-31,14577.356455415538,13817.361120006026,14201.86946815169,14597.435812202682,14998.897951791725,10981.103617591481,3616.3321946112,14579.319887126876
2006-08-01,14340.84369258909,13651.852816618048,14030.122644629562,14419.271056238635,14814.219606062972,10802.938861627434,3616.3321946112,14401.449056025263
2006-08-02,14490.921615591255,13756.87523534607,14139.103683320205,14532.324560023088,14931.406273789587,10915.992365411888,3616.3321946112,14514.316051342495
2006-08-03,14588.655758498711,13825.268213307943,14210.074604269324,14605.94756248761,15007.720886234463,10989.615367876411,3616.3321946112,14587.81759526852
2006-08-04,14523.370896240367,13779.582785341314,14162.667151145208,14556.768560841349,14956.743931676425,10940.43636623015,3616.3321946112,14538.719726005682
2006-08-07,14429.596338174022,13713.960669134809,14094.571534305687,14486.128308476673,14883.521116771313,10869.796113865474,3616.3321946112,14468.196011428441
2006-08-08,14339.491639228709,13650.906668701577,14029.140833470185,14418.252556204538,14813.163870317687,10801.920361593338,3616.3321946112,14400.432236247627
2006-08-09,14347.603959390988,13656.583556200392,14035.031700426436,14424.363556409106,14819.498284789395,10808.031361797905,3616.3321946112,14406.533154913428
2006-08-10,14450.360014779857,13728.490797852006,14109.649348538951,14501.769559000262,14899.734201431042,10885.437364389063,3616.3321946112,14483.811458013512
2006-08-11,14358.227235793973,13664.017575544072,14042.745930964385,14432.366056676987,14827.79335135949,10816.033862065788,3616.3321946112,14414.522453166253
2006-08-14,14431.527842974565,13715.31230901548,14095.974121676223,14487.58330852538,14885.029310693146,10871.251113914179,3616.3321946112,14469.648611110773
2006-08-15,14818.794555483371,13986.316105089718,14377.192889468686,14779.310818290931,15187.42219202116,11162.978623679732,3616.3321946112,14760.894847418436
2006-08-16,15162.892135700044,14227.110749830987,14627.063829529667,15038.519076967907,15456.106939196146,11422.186882356706,3616.3321946112,15019.675480825972
2006-08-17,15196.98319542962,14250.967193724802,14651.819496619624,15064.199827827568,15482.726561916541,11447.867633216367,3616.3321946112,15045.313865219137
2006-08-18,15224.70028931741,14270.36322601241,14671.946625386816,15085.079078526498,15504.369144694883,11468.746883915297,3616.3321946112,15066.15867066061
2006-08-21,15076.553871115786,14166.692447165056,14564.368174066709,14973.480574790749,15388.6906708901,11357.148380179548,3616.3321946112,14954.744275025707
2006-08-22,15098.862751562057,14182.303887786795,14580.5680581964,14990.285825353301,15406.110310687302,11373.953630742102,3616.3321946112,14971.521801356648
2006-08-23,14973.121789046729,14094.312131555209,14489.259620374509,14895.565322182541,15307.926886375812,11279.233127571342,3616.3321946112,14876.957562036805
2006-08-24,15019.284753779699,14126.61632470321,14522.781458530317,14930.339823346614,15343.972721107679,11314.007628735415,3616.3321946112,14911.674694444551
2006-08-25,15043.52513902651,14143.579405205612,14540.383930030544,14948.600073957874,15362.900554826716,11332.267879346675,3616.3321946112,14929.904820457821
2006-08-28,15165.113366220668,14228.665135693755,14628.676805005784,15040.192327023917,15457.841362206258,11423.860132412718,3616.3321946112,15021.345970460654
2006-08-29,15197.562646869785,14251.372685689003,14652.240272830786,15064.636327842178,15483.179020093095,11448.304133230979,3616.3321946112,15045.74964512384
2006-08-30,15277.720096092306,14307.465740736789,14710.447648708028,15125.018829863478,15545.769067849265,11508.686635252277,3616.3321946112,15106.032531940637
2006-08-31,15256.28039280628,14292.462538061354,14694.87892889508,15108.868329322842,15529.02811531689,11492.536134711641,3616.3321946112,15089.908675466748
2006-09-01,15350.344676592711,14358.287400249963,14763.18493384018,15179.726831694825,15602.477159310278,11563.394637083624,3616.3321946112,15160.650279996338
2006-09-05,15487.674667911293,14454.388995765563,14862.908895885288,15283.17733515782,15709.709747152781,11666.84514054662,3616.3321946112,15263.930117410178
2006-09-06,15183.559237065852,14241.57329655415,14642.071514394403,15054.08757748906,15472.244614159787,11437.75538287786,3616.3321946112,15035.218297426927
2006-09-07,15112.479860405878,14191.83294894551,14590.456299158675,15000.54357569668,15416.74307783624,11384.211381085479,3616.3321946112,14981.762629117093
2006-09-08,15207.799622312661,14258.536377056553,14659.673985894628,15072.347828100319,15491.17244787882,11456.01563348912,3616.3321946112,15053.4484234402
2006-09-11,15295.393365017271,14319.833245644913,14723.281323148432,15138.332080309137,15559.56904223406,11521.999885697938,3616.3321946112,15119.32381903398
2006-09-12,15604.144407384014,14535.892880569932,14947.484914328608,15370.913838094792,15800.653840639457,11754.581643483592,3616.3321946112,15351.521878254829
2006-09-13,15683.722405166372,14591.580443653518,15005.271513994689,15430.859840101479,15862.79143021908,11814.527645490278,3616.3321946112,15411.368985166926
2006-09-14,15702.940877931773,14605.02926046618,15019.22725833152,15445.337090586105,15877.797959741343,11829.004895974904,3616.3321946112,15425.822352006136
2006-09-15,15765.3284829893,14648.687228611805,15064.530830399832,15492.333592159306,15926.512623416627,11876.001397548107,3616.3321946112,15472.741321745474
2006-09-18,15762.720951508567,14643.776489452397,15059.551312129108,15487.28331677305,15921.390536301646,11874.037147482353,3613.2461692906973,15467.694286853824
2006-09-19,15655.522435078448,14544.187648196325,14957.134885185445,15381.957986190953,15813.112945760862,11793.28464477917,3588.673341411783,15362.502176605454
2006-09-20,15890.00711786433,14740.37256545643,15159.504827715336,15590.690827850687,16028.303523618515,11969.921650692078,3620.7691771586087,15570.943613787445
2006-09-21,15788.796266315892,14669.546635709346,15086.009249499253,15514.448825298492,15949.274162114336,11893.679648139883,3620.7691771586087,15494.827390433224
2006-09-22,15668.077216281974,14556.581905733909,14969.860301407161,15395.024084820774,15826.524804566026,11802.742145095759,3592.281939725015,15375.552672853848
2006-09-25,15938.48788835795,14807.809611719935,15228.220655974492,15660.722214331909,16099.670076315288,12006.442151914598,3654.280062417311,15640.914751072693
2006-09-26,16023.763825301909,14887.036063286243,15309.696439218405,15744.512017317029,16185.808388799072,12070.68040406497,3673.8316132520604,15724.598577882422
2006-09-27,15989.672765572333,14855.363427495864,15277.12458023188,15711.015074560806,16151.372574182113,12044.99965320531,3666.015421355496,15691.144001592691
2006-09-28,16046.845307668395,14908.480142475766,15331.749340911829,15767.191250514586,16209.123288780527,12088.067654647006,3679.123595867581,15747.249126701816
2006-09-29,15974.800178608153,14841.545903666633,15262.914760730677,15696.401677437692,16136.349584235903,12033.796152830273,3662.6055246074197,15676.549087290654
2006-10-02,15768.901766870305,14650.253950394414,15066.191805038696,15494.091530252783,15928.368970175394,11878.693147638212,3615.3983826145713,15474.494819161158
2006-10-03,15841.1400464106,14717.367637564967,15135.210928330254,15565.070887707901,16001.337778485553,11933.110149459817,3631.9607382480845,15545.384402913909
2006-10-04,16235.649901921439,15083.890915762437,15512.140231332949,15952.705480226829,16399.837219591172,12230.29390940802,3722.4115708188097,15932.528720601047
2006-10-05,16315.71077590393,15158.272261570442,15588.63335059592,16031.371104999946,16480.70773040551,12290.603661426881,3740.7674435730646,16011.094850187985
2006-10-06,16271.769041691587,15117.447759347715,15546.649792978731,15988.195158954388,16436.321623746255,12257.50241031882,3730.6927486355667,15967.973512477423
2006-10-09,16331.645690508409,15173.076751387476,15603.858157204351,16047.02831620328,16496.80379106216,12302.607411828705,3744.4209043745745,16026.732258368735
