features,feature_count,threshold,completed_trades_full,early_cagr,early_sharpe,early_max_drawdown,early_round_trips_per_year,early_evaluable_crashes,early_protected_crashes,early_resolved_vector_exits,early_true_vector_exits,early_false_vector_exits,early_precision,late_cagr,late_sharpe,late_max_drawdown,late_round_trips_per_year,late_evaluable_crashes,late_protected_crashes,late_resolved_vector_exits,late_true_vector_exits,late_false_vector_exits,late_precision,early_guardrails_pass,late_guardrails_pass
ndx_return_60_pct|breadth,2,0.45,14,0.1417107338916081,0.7880535176992977,-0.4692825611637333,0.9170851403789088,1,0,3,0,3,0.0,0.1929188795307572,0.9853833965484742,-0.2526132529661795,0.2386734916140274,2,0,0,0,0,,False,False
ndx_return_60_pct|breadth,2,0.5,12,0.1427639241566995,0.7819812111060142,-0.4692825611637333,0.7503423875827436,1,0,1,0,1,0.0,0.1929189209172139,0.985383562594157,-0.2526132529661797,0.2386734916140274,2,0,0,0,0,,False,False
ndx_return_60_pct|breadth_fall_60_points,2,0.1,47,0.0510695526623061,0.4364136655438504,-0.3467876616077537,2.3343985391463136,1,0,24,6,18,0.25,0.0492921582398211,0.5045134313135033,-0.238155821280973,1.5115987802221738,2,1,18,1,17,0.0555555555555555,False,False
ndx_return_60_pct|breadth_fall_60_points,2,0.15,42,0.0489232945409163,0.3965332460782278,-0.2648953681572434,2.0009130335539833,1,0,21,5,16,0.238095238095238,0.0582620629241583,0.5271540600383403,-0.2381235519418539,1.4320409496841646,2,1,17,1,16,0.0588235294117647,False,False
ndx_return_60_pct|breadth_fall_60_points,2,0.2,35,0.0580658392816415,0.4097579381102297,-0.5811188889574496,1.7507989043597352,1,0,17,4,13,0.2352941176470588,0.0528331932299239,0.4631805524291865,-0.2838010676875213,1.113809627532128,2,0,14,0,14,0.0,False,False
ndx_return_60_pct|breadth_fall_60_points,2,0.25,20,0.0981860680748498,0.5862276180592466,-0.4692825611637333,0.9170851403789088,1,0,5,2,3,0.4,0.1273304388796958,0.8398576663893151,-0.2526132529661796,0.7160204748420823,2,0,7,0,7,0.0,False,False
ndx_return_60_pct|breadth_fall_60_points,2,0.3,13,0.1387981969339073,0.7593160857353096,-0.4692825611637333,0.6669710111846611,1,0,2,2,0,1.0,0.1816714634208946,0.9613561833191936,-0.2526132529661795,0.3977891526900457,2,0,3,0,3,0.0,False,False
ndx_return_60_pct|breadth_fall_60_points,2,0.35,12,0.1387981969339073,0.7593160857353096,-0.4692825611637333,0.6669710111846611,1,0,1,1,0,1.0,0.1865405731028107,0.9820399474304892,-0.2526132529661796,0.3182313221520366,2,0,2,0,2,0.0,False,False
ndx_return_60_pct|breadth_fall_60_points,2,0.4,11,0.1436447398754936,0.783740955959044,-0.4692825611637333,0.6669710111846611,1,0,0,0,0,,0.1865700253952138,0.9681481367706304,-0.2526132529661797,0.2386734916140274,2,0,1,0,1,0.0,False,False
ndx_return_60_pct|breadth_fall_60_points,2,0.45,11,0.1436447398754936,0.783740955959044,-0.4692825611637333,0.6669710111846611,1,0,0,0,0,,0.1893972386779885,0.9771832213603276,-0.2526132529661797,0.2386734916140274,2,0,1,0,1,0.0,False,False
ndx_return_60_pct|breadth_fall_60_points,2,0.5,11,0.1436447398754936,0.783740955959044,-0.4692825611637333,0.6669710111846611,1,0,0,0,0,,0.1860932616377251,0.9615353478563528,-0.2526132529661797,0.2386734916140274,2,0,1,0,1,0.0,False,False
ndx_return_60_pct|spx_drawdown_252_pct,2,0.1,48,0.0399826205213691,0.3662074936592393,-0.3695596164504184,2.5845126683405617,1,0,26,3,23,0.1153846153846153,0.0676772529096452,0.5744553746564417,-0.3703380272853401,1.3524831191461557,2,1,16,1,15,0.0625,False,False
ndx_return_60_pct|spx_drawdown_252_pct,2,0.15,41,0.0690433356651263,0.51144685190045,-0.3839461143882647,2.084284409952066,1,0,19,1,18,0.0526315789473684,0.0944816398605896,0.7176355902122357,-0.2687713854194781,1.2729252886081464,2,1,16,1,15,0.0625,False,False
ndx_return_60_pct|spx_drawdown_252_pct,2,0.2,38,0.0906961753754223,0.623090209192562,-0.3558875273128238,1.9175416571559003,1,0,17,1,16,0.0588235294117647,0.084332461696895,0.6314409681226899,-0.4153394248951864,1.1933674580701372,2,0,15,0,15,0.0,False,False
ndx_return_60_pct|spx_drawdown_252_pct,2,0.25,32,0.1074773889731521,0.6981773680343867,-0.3741938634525049,1.7507989043597352,1,0,14,0,14,0.0,0.086836229373352,0.618860335363744,-0.4573366846811577,0.8751361359181006,2,0,10,0,10,0.0,False,False
ndx_return_60_pct|spx_drawdown_252_pct,2,0.3,30,0.114604683616067,0.720269244676649,-0.3741932957214497,1.6674275279616526,1,0,13,0,13,0.0,0.1254952729635354,0.8089943424195002,-0.2716036782790165,0.7955783053800914,2,0,9,0,9,0.0,False,False
ndx_return_60_pct|spx_drawdown_252_pct,2,0.35,26,0.1309387046806713,0.7623891206412,-0.3886028857883871,1.4173133987674047,1,0,10,0,10,0.0,0.1284028755450625,0.8239400962673175,-0.2715925495471007,0.7160204748420823,2,0,8,0,8,0.0,False,False
ndx_return_60_pct|spx_drawdown_252_pct,2,0.4,20,0.113540024946638,0.6745733906951868,-0.432879720858625,1.1671992695731568,1,0,7,0,7,0.0,0.1898917548415173,1.0146844876432457,-0.2298679665490889,0.4773469832280549,2,0,4,0,4,0.0,False,False
ndx_return_60_pct|spx_drawdown_252_pct,2,0.45,16,0.1350828049670707,0.7561356222216624,-0.3384274505508149,0.8337137639808263,1,0,3,0,3,0.0,0.1904131003076372,1.01304326770026,-0.229867966549089,0.4773469832280549,2,0,4,0,4,0.0,False,False
ndx_return_60_pct|spx_drawdown_252_pct,2,0.5,12,0.1436447398754936,0.783740955959044,-0.4692825611637333,0.6669710111846611,1,0,0,0,0,,0.2011040301948807,1.0243304049258826,-0.2526132529661797,0.3182313221520366,2,0,1,0,1,0.0,False,False
ndx_return_60_pct|vix,2,0.1,54,0.0298564812437034,0.3027327236297258,-0.3522492727036942,2.8346267975348094,1,0,28,4,24,0.1428571428571428,0.0191528077229821,0.3281166600695689,-0.1911330620103282,1.5911566107601829,2,2,19,2,17,0.1052631578947368,False,False
ndx_return_60_pct|vix,2,0.15,50,0.0533319441947146,0.4256271820038252,-0.4360192763016635,2.417769915544396,1,0,23,2,21,0.0869565217391304,0.0413237192298847,0.4453584585072447,-0.1889795590507457,1.670714441298192,2,2,20,3,17,0.15,False,False
ndx_return_60_pct|vix,2,0.2,44,0.0574392465452195,0.4268569169536562,-0.475397413562192,2.084284409952066,1,0,19,1,18,0.0526315789473684,0.0426334914790555,0.4333696101509236,-0.2404044369870804,1.5115987802221738,2,1,18,2,16,0.1111111111111111,False,False
ndx_return_60_pct|vix,2,0.25,37,0.091584725723093,0.6138477163850768,-0.36599175882277,1.8341702807578175,1,0,15,0,15,0.0,0.1159200068319983,0.8396808139552966,-0.2727501519326449,1.1933674580701372,2,1,15,2,13,0.1333333333333333,False,False
ndx_return_60_pct|vix,2,0.3,31,0.095984718138613,0.6157595517751849,-0.3886077376930188,1.6674275279616526,1,0,13,0,13,0.0,0.176928832932889,1.004354108741667,-0.2727438057965066,0.8751361359181006,2,1,11,1,10,0.0909090909090909,False,False
ndx_return_60_pct|vix,2,0.35,23,0.128220773771277,0.7611779860118718,-0.41336915939536,1.2505706459712391,1,0,8,0,8,0.0,0.1775886930404726,1.0047415673551252,-0.2526132529661796,0.6364626443040732,2,0,6,0,6,0.0,False,False
ndx_return_60_pct|vix,2,0.4,17,0.1369427864500632,0.7829272786013215,-0.3345459497033521,1.0004565167769917,1,0,5,0,5,0.0,0.1730902786357449,0.9444497357513147,-0.2526132529661796,0.3977891526900457,2,0,2,0,2,0.0,False,False
ndx_return_60_pct|vix,2,0.45,11,0.1436447398754936,0.783740955959044,-0.4692825611637333,0.6669710111846611,1,0,0,0,0,,0.1929189551513848,0.9853836999442618,-0.2526132529661797,0.2386734916140274,2,0,0,0,0,,False,False
ndx_return_60_pct|vix,2,0.5,11,0.1436447398754936,0.783740955959044,-0.4692825611637333,0.6669710111846611,1,0,0,0,0,,0.1929189551513848,0.9853836999442618,-0.2526132529661797,0.2386734916140274,2,0,0,0,0,,False,False
spx_daily_change_pct|breadth,2,0.1,58,0.0426327543730256,0.4420004395444978,-0.1730972851359877,2.917998173932892,1,1,32,5,27,0.15625,0.0260466143103721,0.5642749297252866,-0.0816671395355442,1.8298301023742105,2,2,22,2,20,0.0909090909090909,False,False
spx_daily_change_pct|breadth,2,0.15,52,0.0336041534756785,0.3172146930321984,-0.2895187249175595,2.5845126683405617,1,0,27,2,25,0.074074074074074,0.0313365120972428,0.4662212821114217,-0.2076895763411647,1.670714441298192,2,1,20,1,19,0.05,False,False
spx_daily_change_pct|breadth,2,0.2,50,0.0676190272104448,0.5646730837826083,-0.3218740313593411,2.5011412919424787,1,0,25,1,24,0.04,0.0223472730473586,0.3069783220989689,-0.2657886075514638,1.5911566107601829,2,0,20,0,20,0.0,False,False
spx_daily_change_pct|breadth,2,0.25,46,0.0636749833216674,0.5323751753139414,-0.3218707417250583,2.251027162748231,1,0,21,0,21,0.0,0.0504825920200797,0.547863963491495,-0.203424287776804,1.5115987802221738,2,0,19,0,19,0.0,False,False
spx_daily_change_pct|breadth,2,0.3,36,0.0721450519246211,0.5703927907274741,-0.3218707417250583,2.084284409952066,1,0,18,0,18,0.0,0.1319643018806664,0.939425256639996,-0.2546614179814753,0.8751361359181006,2,0,11,0,11,0.0,False,False
spx_daily_change_pct|breadth,2,0.35,26,0.1165252588716054,0.7974377358435535,-0.3218635255612473,1.6674275279616526,1,0,13,0,13,0.0,0.1375364800795495,0.7791360221888317,-0.2546157428607274,0.4773469832280549,2,0,4,0,4,0.0,False,False
spx_daily_change_pct|breadth,2,0.4,20,0.1053058246637392,0.6938004754053487,-0.3218669794909201,1.4173133987674047,1,0,10,0,10,0.0,0.1929170919475764,0.9853762245590928,-0.2526132529661796,0.2386734916140274,2,0,0,0,0,,False,False
spx_daily_change_pct|breadth,2,0.45,15,0.1457668516773227,0.8640114786029239,-0.3218638319276771,1.0004565167769917,1,0,5,0,5,0.0,0.1929190362372186,0.9853840252666182,-0.2526132529661795,0.2386734916140274,2,0,0,0,0,,False,False
spx_daily_change_pct|breadth,2,0.5,15,0.1331746883486133,0.7641039984632332,-0.4692874301349214,1.0004565167769917,1,0,4,0,4,0.0,0.1929185251010565,0.9853819745460962,-0.2526132529661796,0.2386734916140274,2,0,0,0,0,,False,False
spx_daily_change_pct|breadth_fall_60_points,2,0.1,59,0.0677628856371379,0.6881219666218946,-0.1730972851359877,3.084740926729057,1,1,34,9,25,0.2647058823529412,0.0407601002798603,0.6518702213720613,-0.1284447770922434,1.7502722718362012,2,2,21,2,19,0.0952380952380952,False,False
spx_daily_change_pct|breadth_fall_60_points,2,0.15,51,0.0260800856681544,0.267858416653328,-0.3138601096544349,2.5011412919424787,1,1,27,6,21,0.2222222222222222,0.0624160069775405,0.8744190820518725,-0.153934362276687,1.670714441298192,2,1,20,1,19,0.05,False,False
spx_daily_change_pct|breadth_fall_60_points,2,0.2,46,0.0356133764136266,0.3252667428296057,-0.3352188758969319,2.417769915544396,1,0,25,4,21,0.16,0.0868690085477028,0.9943328071805894,-0.1335143348989436,1.3524831191461557,2,1,15,1,14,0.0666666666666666,False,False
spx_daily_change_pct|breadth_fall_60_points,2,0.25,39,0.0780242688728944,0.5524890621545829,-0.3086258515283628,2.0009130335539833,1,0,20,3,17,0.15,0.1044456214217544,0.9415956002718728,-0.200193613895133,1.1933674580701372,2,1,13,1,12,0.0769230769230769,False,False
spx_daily_change_pct|breadth_fall_60_points,2,0.3,32,0.0537503327015773,0.3977215021110419,-0.4692924060496477,1.6674275279616526,1,0,14,1,13,0.0714285714285714,0.1724133174395858,1.0636613360437772,-0.2472937774032552,0.9546939664561098,2,1,10,1,9,0.1,False,False
spx_daily_change_pct|breadth_fall_60_points,2,0.35,24,0.10278742898122,0.6525535071984054,-0.4692825611637333,1.4173133987674047,1,0,9,0,9,0.0,0.192325302827705,1.0374745928374456,-0.2298679665490889,0.556904813766064,2,1,6,1,5,0.1666666666666666,False,False
spx_daily_change_pct|breadth_fall_60_points,2,0.4,17,0.126322727629772,0.7438353517431727,-0.4692825611637333,1.1671992695731568,1,0,6,0,6,0.0,0.2113293045336863,1.0753101874656914,-0.2298679665490889,0.2386734916140274,2,1,1,1,0,1.0,False,False
spx_daily_change_pct|breadth_fall_60_points,2,0.45,12,0.1436959904955366,0.792979477121856,-0.4692825611637333,0.7503423875827436,1,0,1,0,1,0.0,0.1929189571327827,0.9853837078937824,-0.2526132529661796,0.2386734916140274,2,0,0,0,0,,False,False
spx_daily_change_pct|breadth_fall_60_points,2,0.5,11,0.1436447398754936,0.783740955959044,-0.4692825611637333,0.6669710111846611,1,0,0,0,0,,0.1929189551513848,0.9853836999442618,-0.2526132529661797,0.2386734916140274,2,0,0,0,0,,False,False
spx_daily_change_pct|ndx_return_60_pct,2,0.1,56,0.0344296660687986,0.3469839191716355,-0.3295924189533853,3.0013695503309745,1,0,33,9,24,0.2727272727272727,0.0434705425304091,0.8082605207495357,-0.1007266027765508,1.5911566107601829,2,2,19,2,17,0.1052631578947368,False,False
spx_daily_change_pct|ndx_return_60_pct,2,0.15,55,0.0319686095963323,0.3046001791734545,-0.3609248524757941,2.917998173932892,1,0,32,8,24,0.25,0.0219374755552277,0.2987919680002708,-0.2500214400134869,1.5911566107601829,2,1,19,1,18,0.0526315789473684,False,False
spx_daily_change_pct|ndx_return_60_pct,2,0.2,45,0.0774936917626896,0.5522427760315548,-0.385182103435904,2.084284409952066,1,0,22,5,17,0.2272727272727272,0.0372168657512332,0.4043497416532963,-0.278796223761024,1.5911566107601829,2,1,19,1,18,0.0526315789473684,False,False
spx_daily_change_pct|ndx_return_60_pct,2,0.25,34,0.0732937107936149,0.5087969228034762,-0.4014038667494394,1.7507989043597352,1,0,18,5,13,0.2777777777777778,0.1241320345991148,0.8577574695904826,-0.3836107200165906,1.034251796994119,2,0,13,0,13,0.0,False,False
spx_daily_change_pct|ndx_return_60_pct,2,0.3,25,0.1001261094514778,0.6184293437701858,-0.4361965959569359,1.4173133987674047,1,0,12,3,9,0.25,0.1494853918270198,0.8343083055145502,-0.383868999992586,0.6364626443040732,2,0,8,0,8,0.0,False,False
spx_daily_change_pct|ndx_return_60_pct,2,0.35,19,0.1578486849867668,0.8602580748591978,-0.3345380518827864,1.0838278931750742,1,0,7,2,5,0.2857142857142857,0.1704150449973669,0.9178773387269804,-0.2526132529661796,0.4773469832280549,2,0,5,0,5,0.0,False,False
spx_daily_change_pct|ndx_return_60_pct,2,0.4,15,0.1327476116960353,0.7434670125190099,-0.4692825611637333,0.9170851403789088,1,0,4,1,3,0.25,0.19885192800787,1.0259773570299957,-0.2526132529661796,0.3182313221520366,2,0,1,0,1,0.0,False,False
spx_daily_change_pct|ndx_return_60_pct,2,0.45,13,0.1403546632327383,0.7730519304944881,-0.4692825611637333,0.7503423875827436,1,0,1,0,1,0.0,0.1933313709760553,1.0012911083611398,-0.2526132529661796,0.3182313221520366,2,0,1,0,1,0.0,False,False
spx_daily_change_pct|ndx_return_60_pct,2,0.5,13,0.1403546632327383,0.7730519304944881,-0.4692825611637333,0.7503423875827436,1,0,1,0,1,0.0,0.1933313709760553,1.0012911083611398,-0.2526132529661796,0.3182313221520366,2,0,1,0,1,0.0,False,False
spx_daily_change_pct|spx_drawdown_252_pct,2,0.1,56,0.0772223949112997,0.6894134435672112,-0.1730972851359877,2.917998173932892,1,1,31,7,24,0.2258064516129032,0.0231094515449756,0.3613537738770042,-0.1417532822757111,1.670714441298192,2,2,20,2,18,0.1,False,False
spx_daily_change_pct|spx_drawdown_252_pct,2,0.15,50,0.0977544283998033,0.7754702630833888,-0.1817088014326288,2.5845126683405617,1,1,26,4,22,0.1538461538461538,0.083688372581649,0.8120948765296179,-0.2168013969351802,1.5115987802221738,2,2,18,2,16,0.1111111111111111,False,False
spx_daily_change_pct|spx_drawdown_252_pct,2,0.2,47,0.0656765982018325,0.5408971103527292,-0.3270901669118308,2.5011412919424787,1,1,23,3,20,0.1304347826086956,0.0999669351824776,0.8580159114010795,-0.2813836695973314,1.3524831191461557,2,1,17,1,16,0.0588235294117647,False,False
spx_daily_change_pct|spx_drawdown_252_pct,2,0.25,41,0.0991979032078367,0.7125058113382198,-0.3299192843356329,2.1676557863501484,1,1,19,2,17,0.1052631578947368,0.1280342124166107,0.9250945455343008,-0.2937599774773275,1.1933674580701372,2,1,15,1,14,0.0666666666666666,False,False
spx_daily_change_pct|spx_drawdown_252_pct,2,0.3,35,0.0972240751408541,0.662518876993876,-0.3270720843167419,2.0009130335539833,1,1,17,2,15,0.1176470588235294,0.0850809810208061,0.5823828611782034,-0.4268483791188666,0.8751361359181006,2,0,11,0,11,0.0,False,False
spx_daily_change_pct|spx_drawdown_252_pct,2,0.35,28,0.0981755672501629,0.6512877527724451,-0.3783639558719821,1.7507989043597352,1,1,14,1,13,0.0714285714285714,0.1314302095362189,0.8036303402281377,-0.2558696213393312,0.556904813766064,2,0,5,0,5,0.0,False,False
spx_daily_change_pct|spx_drawdown_252_pct,2,0.4,18,0.1521321431127302,0.8753493596983595,-0.3218473662985768,1.1671992695731568,1,0,7,0,7,0.0,0.197775731940792,1.021323924388777,-0.2526132529661796,0.3182313221520366,2,0,1,0,1,0.0,False,False
spx_daily_change_pct|spx_drawdown_252_pct,2,0.45,14,0.1189504135162253,0.7093517138007139,-0.4692825611637333,0.9170851403789088,1,0,3,0,3,0.0,0.1929178515156331,0.9853792720494404,-0.2526132529661796,0.2386734916140274,2,0,0,0,0,,False,False
spx_daily_change_pct|spx_drawdown_252_pct,2,0.5,14,0.1133966808008724,0.6724566701329772,-0.4692825611637333,0.9170851403789088,1,0,3,0,3,0.0,0.1929175568799768,0.9853780899339049,-0.2526132529661797,0.2386734916140274,2,0,0,0,0,,False,False
spx_daily_change_pct|vix,2,0.1,53,0.0630391360639912,0.5754125154035642,-0.1730972851359877,2.751255421136727,1,1,28,6,22,0.2142857142857142,0.0359069924169817,0.6172871172456588,-0.0848995090667223,1.5911566107601829,2,2,19,2,17,0.1052631578947368,False,False
spx_daily_change_pct|vix,2,0.15,51,0.0682845015037534,0.5686521947151901,-0.1817088014326288,2.5845126683405617,1,1,25,4,21,0.16,0.0424193509279442,0.6847183511820492,-0.0848908909869551,1.5911566107601829,2,2,19,2,17,0.1052631578947368,False,False
spx_daily_change_pct|vix,2,0.2,46,0.0374467658829251,0.3384984446097402,-0.3270911006593071,2.1676557863501484,1,1,19,1,18,0.0526315789473684,0.0396742620386525,0.5392954687843458,-0.1159370595400199,1.5911566107601829,2,2,19,3,16,0.1578947368421052,False,False
spx_daily_change_pct|vix,2,0.25,45,0.0556042542354173,0.4557201912045302,-0.3270914183691253,2.084284409952066,1,1,18,3,15,0.1666666666666666,0.0518558272033256,0.6088578428837502,-0.111880508823056,1.5911566107601829,2,0,19,0,19,0.0,False,False
spx_daily_change_pct|vix,2,0.3,37,0.0611223242065361,0.4728598593623893,-0.3270839006406463,1.7507989043597352,1,1,14,1,13,0.0714285714285714,0.0813385321146931,0.7753015577349806,-0.1126492259126867,1.2729252886081464,2,0,15,0,15,0.0,False,False
spx_daily_change_pct|vix,2,0.35,32,0.0577749505534708,0.4410286056762533,-0.327091866277819,1.6674275279616526,1,1,13,1,12,0.0769230769230769,0.1581853872897787,1.0814108481915488,-0.2177903561671098,0.9546939664561098,2,1,9,1,8,0.1111111111111111,False,False
spx_daily_change_pct|vix,2,0.4,27,0.1078335022928578,0.7058247708034167,-0.3356972782460524,1.5006847751654873,1,1,11,2,9,0.1818181818181818,0.1517679525566957,0.930729983008856,-0.2177903561671098,0.7160204748420823,2,0,7,0,7,0.0,False,False
spx_daily_change_pct|vix,2,0.45,18,0.1458253826388984,0.865334477011344,-0.321839222316824,1.0838278931750742,1,0,6,0,6,0.0,0.1364075426969027,0.8137997385058691,-0.2526132529661795,0.3977891526900457,2,0,2,0,2,0.0,False,False
spx_daily_change_pct|vix,2,0.5,15,0.1186375708463225,0.7166591694433361,-0.4692825611637333,1.0004565167769917,1,0,4,0,4,0.0,0.1929178354198952,0.9853792074713924,-0.2526132529661797,0.2386734916140274,2,0,0,0,0,,False,False
spx_drawdown_252_pct|vix,2,0.1,54,0.0332938075179085,0.3279829131925393,-0.3270937566562859,2.8346267975348094,1,1,29,5,24,0.1724137931034483,0.051491069313474,0.5682371973789168,-0.1728263516450726,1.5911566107601829,2,1,19,1,18,0.0526315789473684,False,False
spx_drawdown_252_pct|vix,2,0.15,48,0.0595534281640273,0.4849924233067602,-0.3375884835707196,2.5011412919424787,1,1,23,3,20,0.1304347826086956,0.0997688020093521,0.7640504034574379,-0.1991606891531805,1.4320409496841646,2,0,16,0,16,0.0,False,False
spx_drawdown_252_pct|vix,2,0.2,38,0.0790163244355317,0.5890710418541943,-0.3299445622808918,2.0009130335539833,1,1,17,2,15,0.1176470588235294,0.1340389502678578,0.8652772220208795,-0.2727583297388953,1.113809627532128,2,0,13,0,13,0.0,False,False
spx_drawdown_252_pct|vix,2,0.25,32,0.0745914260638955,0.5530898264616316,-0.3270747610549498,1.7507989043597352,1,1,14,2,12,0.1428571428571428,0.1575891184343723,0.9452931206707184,-0.272756363675314,0.8751361359181006,2,0,10,0,10,0.0,False,False
spx_drawdown_252_pct|vix,2,0.3,26,0.1124151239316075,0.7326036568523658,-0.3270762861776962,1.4173133987674047,1,1,10,1,9,0.1,0.1588063174670244,0.8999677831770198,-0.2727366098779464,0.7160204748420823,2,0,8,0,8,0.0,False,False
spx_drawdown_252_pct|vix,2,0.35,23,0.1246719858365783,0.7520275654029603,-0.327061790221248,1.1671992695731568,1,1,7,1,6,0.1428571428571428,0.1589414117022372,0.8898513552484776,-0.2727332225226104,0.7160204748420823,2,0,7,0,7,0.0,False,False
spx_drawdown_252_pct|vix,2,0.4,20,0.1135142194873644,0.6902690780301587,-0.3699949945265316,1.0838278931750742,1,1,6,1,5,0.1666666666666666,0.1706178833421632,0.9158888149223308,-0.2727386390185596,0.556904813766064,2,0,5,0,5,0.0,False,False
spx_drawdown_252_pct|vix,2,0.45,15,0.1491620779499616,0.828766096569912,-0.386638148507109,0.8337137639808263,1,0,3,0,3,0.0,0.1897752496215063,0.985740186283365,-0.2526132529661795,0.3977891526900457,2,0,3,0,3,0.0,False,False
spx_drawdown_252_pct|vix,2,0.5,12,0.1366496867200348,0.7676857160271258,-0.4692825611637333,0.7503423875827436,1,0,1,0,1,0.0,0.1929186735725905,0.9853825702272528,-0.2526132529661796,0.2386734916140274,2,0,0,0,0,,False,False
breadth_fall_60_points|spx_drawdown_252_pct|vix,3,0.1,48,0.0495604046069797,0.4400798364044785,-0.3583347875831102,2.417769915544396,1,1,24,4,20,0.1666666666666666,0.0185538711798369,0.2491324969895219,-0.1992580557731236,1.5115987802221738,2,0,18,0,18,0.0,False,False
breadth_fall_60_points|spx_drawdown_252_pct|vix,3,0.15,44,0.0545874141852318,0.450052353109261,-0.3270794646874696,2.1676557863501484,1,1,20,3,17,0.15,0.0213233835326358,0.2634797849015192,-0.2033925904445338,1.4320409496841646,2,0,17,0,17,0.0,False,False
breadth_fall_60_points|spx_drawdown_252_pct|vix,3,0.2,39,0.0719411977518111,0.5388478692265175,-0.3270604670164623,2.0009130335539833,1,1,17,3,14,0.1764705882352941,0.0699549745216359,0.5600496309045988,-0.2727663239504985,1.1933674580701372,2,0,14,0,14,0.0,False,False
breadth_fall_60_points|spx_drawdown_252_pct|vix,3,0.25,31,0.1077333333030567,0.7087811476290214,-0.3239121128748253,1.5006847751654873,1,0,11,1,10,0.0909090909090909,0.0887815317904066,0.6624365932063359,-0.2809528532593861,1.034251796994119,2,0,12,0,12,0.0,False,False
breadth_fall_60_points|spx_drawdown_252_pct|vix,3,0.3,25,0.1151159022755576,0.7197074649158808,-0.323767196505789,1.4173133987674047,1,0,10,1,9,0.1,0.1689931009961007,0.9314935774834382,-0.2526132529661795,0.6364626443040732,2,0,7,0,7,0.0,False,False
breadth_fall_60_points|spx_drawdown_252_pct|vix,3,0.35,20,0.1181575261682679,0.7105522362424243,-0.321850580757309,1.0838278931750742,1,0,6,0,6,0.0,0.1686661016126207,0.9238710170927916,-0.2526132529661795,0.556904813766064,2,0,5,0,5,0.0,False,False
breadth_fall_60_points|spx_drawdown_252_pct|vix,3,0.4,17,0.1057172352728836,0.6452873875771389,-0.4160935484462378,1.0004565167769917,1,0,5,0,5,0.0,0.1871945717109462,0.9998827135718932,-0.2526132529661797,0.3977891526900457,2,0,3,0,3,0.0,False,False
breadth_fall_60_points|spx_drawdown_252_pct|vix,3,0.45,16,0.1149830848393398,0.6749014421821126,-0.4111707533972765,0.9170851403789088,1,0,4,0,4,0.0,0.1879556452160407,1.001264882116617,-0.2526132529661798,0.3977891526900457,2,0,3,0,3,0.0,False,False
breadth_fall_60_points|spx_drawdown_252_pct|vix,3,0.5,14,0.1223255183133731,0.6974424601374385,-0.4692825611637333,0.7503423875827436,1,0,1,0,1,0.0,0.1835167158520521,0.9799314332042718,-0.2526132529661796,0.3977891526900457,2,0,3,0,3,0.0,False,False
breadth|breadth_fall_60_points|spx_drawdown_252_pct,3,0.1,44,0.0272030826834439,0.2691125392001043,-0.4060576389437325,2.3343985391463136,1,1,23,4,19,0.1739130434782608,0.0448972713766555,0.4473086957367752,-0.2772615136805728,1.2729252886081464,2,1,16,1,15,0.0625,False,False
breadth|breadth_fall_60_points|spx_drawdown_252_pct,3,0.15,39,0.0570941438922663,0.4694396125437994,-0.3299708188251452,2.251027162748231,1,1,22,3,19,0.1363636363636363,0.0711337931637339,0.5757332420669162,-0.3490314950401302,0.9546939664561098,2,0,12,0,12,0.0,False,False
breadth|breadth_fall_60_points|spx_drawdown_252_pct,3,0.2,36,0.0842456226621126,0.6123993672353394,-0.3327404166625456,2.1676557863501484,1,1,20,2,18,0.1,0.1283470313724724,0.8526706636638611,-0.2526132529661795,0.7955783053800914,2,0,8,0,8,0.0,False,False
breadth|breadth_fall_60_points|spx_drawdown_252_pct,3,0.25,33,0.0735899686253969,0.5326971286428848,-0.3954359987512778,1.9175416571559003,1,1,16,2,14,0.125,0.1296870459132384,0.8560478034950411,-0.2526132529661795,0.7955783053800914,2,0,8,0,8,0.0,False,False
breadth|breadth_fall_60_points|spx_drawdown_252_pct,3,0.3,27,0.0822409535307355,0.5592926808078541,-0.4854099732520749,1.5006847751654873,1,0,10,1,9,0.1,0.1400512886742264,0.9063711512625952,-0.2526132529661798,0.7160204748420823,2,0,7,0,7,0.0,False,False
breadth|breadth_fall_60_points|spx_drawdown_252_pct,3,0.35,21,0.0986928979781078,0.6137567612978636,-0.4692825611637333,1.1671992695731568,1,0,6,0,6,0.0,0.1821021910245088,1.026476672336216,-0.2526132529661798,0.556904813766064,2,0,5,0,5,0.0,False,False
breadth|breadth_fall_60_points|spx_drawdown_252_pct,3,0.4,17,0.0986388515324161,0.6069715395962099,-0.4692825611637333,0.9170851403789088,1,0,3,0,3,0.0,0.1836339123591006,0.9888405009548794,-0.2526132529661796,0.4773469832280549,2,0,4,0,4,0.0,False,False
breadth|breadth_fall_60_points|spx_drawdown_252_pct,3,0.45,16,0.1392775865018474,0.7681359045430978,-0.4692825611637333,0.8337137639808263,1,0,2,0,2,0.0,0.1819328759097764,0.9799768583394683,-0.2526132529661795,0.4773469832280549,2,0,4,0,4,0.0,False,False
breadth|breadth_fall_60_points|spx_drawdown_252_pct,3,0.5,12,0.1436447398754936,0.783740955959044,-0.4692825611637333,0.6669710111846611,1,0,0,0,0,,0.1966947180701894,1.0142962975672782,-0.2526132529661797,0.3182313221520366,2,0,2,0,2,0.0,False,False
