Date,rolling_breadth_max_60,breadth,breadth_drawdown_60_points,breadth_below_60,original_price_rise_met,canonical_divergence,drawdown_15,drawdown_20,drawdown_25,price,next_session_open,episode_onset
2004-05-12,97.36,50.59,46.769999999999996,True,False,False,True,True,True,1414.83,1408.58,False
2004-05-13,96.79,50.11,46.68000000000001,True,False,False,True,True,True,1417.09,1415.44,False
2004-05-14,96.79,48.6,48.190000000000005,True,False,False,True,True,True,1399.85,1395.23,False
2004-05-18,96.79,47.72,49.07000000000001,True,False,False,True,True,True,1397.47,1414.38,False
2004-05-19,96.79,48.26,48.53000000000001,True,False,False,True,True,True,1396.34,1400.37,False
2004-05-20,96.79,47.75,49.040000000000006,True,False,False,True,True,True,1396.87,1409.61,False
2004-05-21,96.79,49.11,47.68000000000001,True,False,False,True,True,True,1408.17,1418.77,False
2004-05-24,96.79,50.72,46.07000000000001,True,False,False,True,True,True,1413.97,1412.59,False
2004-05-25,96.79,55.31,41.480000000000004,True,False,False,True,True,True,1447.72,1443.13,False
2004-05-26,96.79,56.19,40.60000000000001,True,False,False,True,True,True,1453.87,1460.06,False
2004-05-27,96.79,57.67,39.120000000000005,True,False,False,True,True,True,1463.11,1464.83,False
2004-05-28,96.79,57.86,38.93000000000001,True,False,False,True,True,True,1466.22,1457.71,False
2004-06-01,96.79,57.53,39.260000000000005,True,False,False,True,True,True,1468.54,1472.54,False
2004-06-02,95.69,58.12,37.57,True,False,False,True,True,True,1464.22,1459.19,False
2004-06-03,94.61,54.92,39.69,True,False,False,True,True,True,1445.21,1463.46,False
2004-06-04,91.91,56.9,35.01,True,False,False,True,True,True,1455.04,1465.56,False
2004-06-09,91.77,56.96,34.809999999999995,True,False,False,True,True,True,1469.5,1475.71,True
2004-06-10,91.77,57.61,34.16,True,True,True,True,True,True,1481.27,1470.62,False
2004-06-14,91.77,53.27,38.49999999999999,True,True,True,True,True,True,1458.64,1470.37,False
2004-06-15,91.77,55.91,35.86,True,True,True,True,True,True,1479.2,1478.72,False
2004-06-16,91.77,55.95,35.81999999999999,True,True,True,True,True,True,1479.99,1473.94,False
2004-06-17,91.77,56.09,35.67999999999999,True,True,True,True,True,True,1464.03,1457.88,False
2004-06-18,91.77,56.08,35.69,True,True,True,True,True,True,1464.65,1467.98,False
2004-06-21,91.77,56.0,35.769999999999996,True,True,True,True,True,True,1453.23,1455.92,False
2004-06-22,91.77,56.53,35.239999999999995,True,True,True,True,True,True,1474.87,1471.54,False
2004-06-23,91.77,58.08,33.69,True,True,True,True,True,True,1493.52,1490.58,False
2004-06-24,91.77,58.37,33.4,True,True,True,True,True,True,1488.31,1488.82,False
2004-06-25,91.77,59.11,32.66,True,True,True,True,True,True,1498.38,1507.32,False
2004-06-28,91.77,58.74,33.029999999999994,True,True,True,True,True,True,1493.07,1490.65,False
2004-06-29,91.77,59.29,32.48,True,True,True,True,True,True,1505.65,1507.6,False
2004-07-01,88.54,57.93,30.610000000000007,True,False,False,True,True,True,1489.57,1488.34,True
2004-07-02,85.85,58.72,27.129999999999995,True,False,False,True,True,True,1481.19,1470.47,False
2004-07-06,85.85,55.74,30.109999999999992,True,False,False,True,True,True,1445.71,1445.1,False
2004-07-07,84.99,56.45,28.539999999999992,True,False,False,True,True,True,1452.49,1439.57,False
2004-07-08,83.22,53.3,29.92,True,False,False,True,True,True,1431.13,1442.43,False
2004-07-09,78.21,54.06,24.14999999999999,True,False,False,True,True,False,1440.0,1429.91,False
2004-07-13,74.44,54.2,20.239999999999995,True,False,False,True,True,False,1428.68,1414.42,True
2004-07-14,74.44,53.15,21.29,True,False,False,True,True,False,1416.05,1422.26,False
2004-07-15,74.44,52.64,21.799999999999997,True,False,False,True,True,False,1415.92,1426.49,False
2004-07-16,73.29,51.87,21.42000000000001,True,False,False,True,True,False,1392.17,1398.92,False
2004-07-19,73.29,51.54,21.750000000000007,True,False,False,True,True,False,1396.77,1398.64,False
2004-07-20,73.29,52.78,20.510000000000005,True,False,False,True,True,False,1421.07,1433.27,False
2004-07-21,72.17,48.99,23.18,True,False,False,True,True,False,1386.57,1385.89,False
2004-07-22,71.66,47.25,24.409999999999997,True,False,False,True,True,False,1408.51,1394.56,False
2004-07-23,71.66,44.91,26.75,True,False,False,True,True,True,1375.48,1376.8,False
2004-07-26,66.83,42.51,24.32,True,False,False,True,True,False,1368.4,1374.69,False
2004-08-09,60.55,40.33,20.22,True,False,False,True,True,False,1318.83,1325.96,True
2004-08-12,60.55,39.16,21.39,True,False,False,True,True,False,1304.43,1311.84,True
2004-08-13,60.55,40.06,20.489999999999995,True,False,False,True,True,False,1307.82,1309.5,False
2005-03-29,87.6,58.15,29.449999999999996,True,False,False,True,True,True,1464.34,1470.13,True
2005-04-13,86.0,58.62,27.380000000000003,True,False,False,True,True,True,1461.68,1461.83,True
2005-04-14,86.0,54.49,31.509999999999998,True,False,False,True,True,True,1441.13,1425.73,False
2005-04-15,86.0,49.91,36.09,True,False,False,True,True,True,1408.59,1406.3,False
2005-04-18,86.0,50.54,35.46,True,False,False,True,True,True,1409.98,1419.53,False
2005-04-19,86.0,54.4,31.6,True,False,False,True,True,True,1420.8,1430.25,False
2005-04-20,86.0,50.25,35.75,True,False,False,True,True,True,1406.85,1423.62,False
2005-04-21,86.0,54.77,31.229999999999997,True,False,False,True,True,True,1447.37,1437.97,False
2005-04-22,86.0,52.96,33.04,True,False,False,True,True,True,1421.21,1430.99,False
2005-04-25,86.0,55.39,30.61,True,False,False,True,True,True,1437.31,1431.75,False
2005-04-26,86.0,52.55,33.45,True,False,False,True,True,True,1420.43,1413.22,False
2005-04-27,86.0,53.0,33.0,True,False,False,True,True,True,1423.76,1418.12,False
2005-04-28,86.0,50.32,35.68,True,False,False,True,True,True,1409.29,1420.64,False
2005-04-29,86.0,51.81,34.19,True,False,False,True,True,True,1420.79,1421.9,False
2005-05-02,86.0,53.27,32.73,True,False,False,True,True,True,1423.71,1421.28,False
2005-05-03,86.0,52.99,33.01,True,False,False,True,True,True,1427.61,1431.06,False
2005-05-04,86.0,56.27,29.729999999999997,True,False,False,True,True,True,1452.2,1450.73,False
2005-05-05,85.3,56.98,28.32,True,False,False,True,True,True,1450.16,1460.26,False
2005-05-06,85.3,56.47,28.83,True,False,False,True,True,True,1456.0,1455.68,False
2005-05-09,85.3,58.18,27.119999999999997,True,False,False,True,True,True,1463.38,1453.25,False
2005-05-10,85.3,55.74,29.559999999999995,True,False,False,True,True,True,1450.36,1452.31,False
2005-05-11,85.3,55.54,29.759999999999998,True,False,False,True,True,True,1459.55,1459.07,False
2005-05-12,85.3,52.67,32.629999999999995,True,False,False,True,True,True,1454.79,1459.23,False
2005-05-13,83.55,50.88,32.669999999999995,True,False,False,True,True,True,1470.63,1470.31,False
2005-05-16,83.32,53.62,29.699999999999996,True,False,False,True,True,True,1480.68,1474.05,False
2005-05-17,83.32,55.06,28.25999999999999,True,False,False,True,True,True,1490.14,1493.03,False
2005-05-18,83.32,59.33,23.989999999999995,True,False,False,True,True,False,1509.26,1510.62,False
2005-05-25,83.32,59.32,23.999999999999993,True,False,False,True,True,False,1532.71,1540.05,True
2005-10-06,77.48,56.31,21.17,True,False,False,True,True,False,1552.94,1558.93,True
2005-10-07,77.48,57.03,20.450000000000003,True,False,False,True,True,False,1555.92,1554.74,False
2005-10-10,77.48,55.74,21.740000000000002,True,False,False,True,True,False,1546.99,1551.01,False
2005-10-11,77.48,52.99,24.490000000000002,True,False,False,True,True,False,1539.31,1532.23,False
2005-10-12,77.48,48.07,29.410000000000004,True,False,False,True,True,True,1521.19,1519.36,False
2005-10-13,77.48,46.57,30.910000000000004,True,False,False,True,True,True,1533.8,1537.43,False
2005-10-14,77.48,49.82,27.660000000000004,True,False,False,True,True,True,1544.29,1544.58,False
2005-10-17,77.48,50.82,26.660000000000004,True,False,False,True,True,True,1549.88,1548.29,False
2005-10-18,77.48,47.71,29.770000000000003,True,False,False,True,True,True,1538.43,1532.47,False
2005-10-19,77.48,50.94,26.540000000000006,True,False,False,True,True,True,1569.61,1568.53,False
2005-10-20,77.48,46.84,30.64,True,False,False,True,True,True,1555.59,1571.17,False
2005-10-21,77.48,49.56,27.92,True,False,False,True,True,True,1565.12,1570.33,False
2005-10-24,77.48,53.53,23.950000000000003,True,False,False,True,True,False,1590.65,1584.95,False
2005-10-25,77.48,51.94,25.540000000000006,True,False,False,True,True,True,1585.82,1580.0,False
2005-10-26,77.21,50.86,26.349999999999994,True,False,False,True,True,True,1575.14,1571.64,False
2005-10-27,75.23,47.09,28.14,True,False,False,True,True,True,1543.38,1548.83,False
2005-10-28,72.94,51.05,21.89,True,False,False,True,True,False,1557.11,1559.84,False
2006-05-22,75.56,55.0,20.560000000000002,True,False,False,True,True,False,1584.57,1597.5,True
2006-05-23,75.48,54.27,21.21,True,False,False,True,True,False,1569.01,1567.77,False
2006-05-24,75.48,54.07,21.410000000000004,True,False,False,True,True,False,1580.18,1589.99,False
2006-06-08,73.43,53.09,20.340000000000003,True,False,False,True,True,False,1561.55,1567.92,True
2006-06-09,73.43,52.01,21.42000000000001,True,False,False,True,True,False,1550.97,1553.65,False
2006-06-12,73.43,46.21,27.220000000000006,True,False,False,True,True,True,1520.31,1523.64,False
2006-06-13,73.43,40.16,33.27000000000001,True,False,False,True,True,True,1516.85,1519.29,False
2006-06-14,73.43,40.54,32.89000000000001,True,False,False,True,True,True,1530.26,1538.14,False
2006-06-15,73.43,49.19,24.24000000000001,True,False,False,True,True,False,1573.08,1568.53,False
2006-06-16,73.43,47.65,25.78000000000001,True,False,False,True,True,True,1562.84,1568.38,False
2006-06-19,73.43,43.69,29.74000000000001,True,False,False,True,True,True,1548.94,1549.95,False
2006-06-20,73.43,43.12,30.31000000000001,True,False,False,True,True,True,1548.32,1550.66,False
2006-06-21,73.43,47.14,26.290000000000006,True,False,False,True,True,True,1573.56,1571.11,False
2006-06-22,73.43,45.96,27.470000000000006,True,False,False,True,True,True,1554.49,1551.47,False
2006-06-23,73.43,46.23,27.20000000000001,True,False,False,True,True,True,1551.05,1553.48,False
2006-06-26,73.43,48.55,24.88000000000001,True,False,False,True,True,False,1556.17,1556.14,False
2006-06-27,73.18,44.54,28.640000000000008,True,False,False,True,True,True,1527.0,1531.3,False
2006-06-28,73.18,45.84,27.340000000000003,True,False,False,True,True,True,1538.25,1546.01,False
2006-07-12,72.54,51.2,21.340000000000003,True,False,False,True,True,False,1501.46,1490.54,True
2006-07-13,72.54,46.18,26.360000000000007,True,False,False,True,True,True,1478.16,1478.6,False
2006-07-14,72.54,44.3,28.24000000000001,True,False,False,True,True,True,1462.17,1462.39,False
2006-07-17,72.54,43.07,29.470000000000006,True,False,False,True,True,True,1468.5,1472.06,False
2006-07-18,72.54,43.25,29.290000000000006,True,False,False,True,True,True,1472.34,1467.58,False
2006-07-19,72.54,50.05,22.49000000000001,True,False,False,True,True,False,1490.6,1497.14,False
2006-07-20,72.54,46.26,26.28000000000001,True,False,False,True,True,True,1466.89,1457.52,False
2006-07-21,72.54,44.25,28.290000000000006,True,False,False,True,True,True,1451.88,1459.39,False
2006-07-24,72.54,49.29,23.250000000000007,True,False,False,True,True,False,1482.34,1483.01,False
2006-07-25,72.54,50.64,21.900000000000006,True,False,False,True,True,False,1489.52,1483.74,False
2006-07-26,72.54,50.59,21.950000000000003,True,False,False,True,True,False,1487.88,1497.0,False
2006-07-27,72.54,49.15,23.390000000000008,True,False,False,True,True,False,1478.53,1488.06,False
2006-08-01,72.54,52.0,20.540000000000006,True,False,False,True,True,False,1484.94,1490.64,True
2007-07-26,86.21,57.06,29.14999999999999,True,True,True,True,True,True,1986.6,1988.85,True
2007-07-27,86.21,51.53,34.67999999999999,True,True,True,True,True,True,1956.19,1961.78,False
2007-07-30,86.21,56.24,29.96999999999999,True,True,True,True,True,True,1973.93,1992.53,False
2007-07-31,86.21,51.74,34.46999999999999,True,False,False,True,True,True,1932.06,1929.09,False
2007-08-01,86.21,53.37,32.839999999999996,True,False,False,True,True,True,1945.08,1950.95,False
2007-08-02,86.21,55.62,30.589999999999996,True,True,True,True,True,True,1966.6,1963.49,False
2007-08-03,84.77,46.42,38.349999999999994,True,False,False,True,True,True,1918.56,1931.38,False
2007-08-06,84.77,53.58,31.189999999999998,True,True,True,True,True,True,1954.37,1943.39,False
2007-08-07,84.77,55.21,29.559999999999995,True,True,True,True,True,True,1961.64,1974.33,False
2007-08-08,84.77,56.65,28.119999999999997,True,True,True,True,True,True,1987.34,1959.97,False
2007-08-09,84.77,49.08,35.69,True,True,True,True,True,True,1936.76,1918.99,False
2007-08-10,84.77,49.69,35.08,True,False,False,True,True,True,1925.14,1941.41,False
2007-08-13,84.77,50.92,33.849999999999994,True,False,False,True,True,True,1934.41,1938.79,False
2007-08-14,84.77,42.94,41.83,True,False,False,True,True,True,1901.32,1897.05,False
2007-08-15,84.77,38.04,46.73,True,False,False,True,True,True,1864.92,1850.17,False
2007-08-16,84.77,37.01,47.76,True,False,False,True,True,True,1846.09,1883.15,False
2007-08-17,84.77,45.6,39.169999999999995,True,False,False,True,True,True,1888.78,1891.13,False
2007-08-20,84.77,46.01,38.76,True,False,False,True,True,True,1893.05,1887.83,False
2007-08-21,84.77,45.6,39.169999999999995,True,False,False,True,True,True,1910.99,1927.31,False
2007-08-22,84.77,52.15,32.62,True,False,False,True,True,True,1936.77,1942.12,False
2007-08-23,84.77,49.9,34.87,True,False,False,True,True,True,1931.88,1928.8,False
2007-08-24,84.77,53.78,30.989999999999995,True,False,False,True,True,True,1961.38,1954.88,False
2007-08-27,84.77,49.08,35.69,True,False,False,True,True,True,1947.49,1934.93,False
2007-08-28,82.51,41.51,41.00000000000001,True,False,False,True,True,True,1899.24,1914.25,False
2007-08-29,80.25,49.28,30.97,True,False,False,True,True,True,1954.85,1942.79,False
2007-08-30,78.32,47.44,30.879999999999995,True,False,False,True,True,True,1963.75,1987.94,False
2007-08-31,78.32,50.1,28.21999999999999,True,True,True,True,True,True,1988.73,1989.28,False
2007-09-04,78.32,53.99,24.32999999999999,True,True,True,True,True,False,2020.51,2013.66,False
2007-09-05,78.32,48.88,29.43999999999999,True,True,True,True,True,True,1994.38,2001.76,False
2007-09-06,78.32,50.1,28.21999999999999,True,True,True,True,True,True,1998.67,1972.12,False
2007-09-07,78.32,44.58,33.739999999999995,True,False,False,True,True,True,1958.35,1975.67,False
2007-09-10,78.32,43.56,34.75999999999999,True,False,False,True,True,True,1960.2,1973.16,False
2007-09-11,78.32,48.06,30.25999999999999,True,False,False,True,True,True,1988.98,1986.21,False
2007-09-12,77.1,48.67,28.429999999999993,True,False,False,True,True,True,1988.96,2004.73,False
2007-09-13,76.07,49.69,26.379999999999995,True,False,False,True,True,True,1998.63,1984.24,False
2007-09-14,76.07,49.9,26.169999999999995,True,True,True,True,True,True,2000.82,1993.5,False
2007-09-17,76.07,47.85,28.21999999999999,True,False,False,True,True,True,1983.08,1993.85,False
2007-11-07,67.14,46.33,20.810000000000002,True,True,False,True,True,False,2169.43,2165.57,True
2007-11-09,67.14,45.1,22.04,True,True,False,True,True,False,2034.3,2028.91,True
2007-11-12,67.14,44.69,22.450000000000003,True,True,False,True,True,False,1982.16,2009.74,False
2007-11-14,67.14,47.14,20.0,True,True,False,True,True,False,2038.05,2035.46,True
2007-11-15,67.14,45.31,21.83,True,True,False,True,True,False,2024.03,2038.27,False
2007-11-16,67.14,47.14,20.0,True,True,False,True,True,False,2048.62,2040.17,False
2007-11-19,67.14,43.67,23.47,True,True,False,True,True,False,2021.14,2030.94,False
2007-11-20,67.14,46.94,20.200000000000003,True,True,False,True,True,False,2029.94,2008.88,False
2007-11-21,67.14,41.22,25.92,True,True,False,True,True,True,2006.38,2019.4,False
2007-11-23,67.14,44.9,22.240000000000002,True,True,False,True,True,False,2028.9,2033.24,False
2007-11-26,67.14,38.37,28.770000000000003,True,False,False,True,True,True,1989.36,2007.35,False
2007-11-27,67.14,43.27,23.869999999999997,True,False,False,True,True,False,2033.76,2055.77,False
2007-12-17,67.14,44.9,22.240000000000002,True,False,False,True,True,False,2020.8,2041.66,True
2007-12-18,67.14,46.33,20.810000000000002,True,False,False,True,True,False,2029.49,2027.9,False
2007-12-19,67.14,45.71,21.43,True,False,False,True,True,False,2031.0,2056.12,False
2008-01-02,67.14,43.67,23.47,True,False,False,True,True,False,2049.71,2050.64,True
2008-01-03,67.14,43.27,23.869999999999997,True,False,False,True,True,False,2051.76,2025.36,False
2008-01-04,65.71,40.82,24.889999999999993,True,False,False,True,True,False,1963.52,1971.28,False
2008-01-07,65.1,42.04,23.059999999999995,True,False,False,True,True,False,1957.44,1965.42,False
2008-01-08,65.1,36.73,28.369999999999997,True,False,False,True,True,True,1910.33,1915.23,False
2008-01-09,62.45,39.39,23.060000000000002,True,False,False,True,True,False,1949.2,1930.91,False
2008-01-10,61.84,40.0,21.840000000000003,True,False,False,True,True,False,1953.64,1940.98,False
2008-01-11,61.84,36.94,24.900000000000006,True,False,False,True,True,False,1912.81,1940.33,False
2008-01-14,61.84,38.78,23.060000000000002,True,False,False,True,True,False,1949.15,1925.95,False
2008-01-15,61.84,33.88,27.96,True,False,False,True,True,True,1894.09,1876.45,False
2008-01-16,61.84,31.43,30.410000000000004,True,False,False,True,True,True,1872.29,1882.36,False
2008-01-17,61.84,25.92,35.92,True,False,False,True,True,True,1842.1,1862.22,False
2008-01-18,61.84,23.67,38.17,True,False,False,True,True,True,1844.09,1740.53,False
2008-01-22,61.84,21.02,40.82000000000001,True,False,False,True,True,True,1795.61,1725.46,False
2008-01-23,61.84,23.27,38.57000000000001,True,False,False,True,True,True,1789.53,1800.84,False
2008-01-24,61.84,23.88,37.96000000000001,True,False,False,True,True,True,1826.92,1860.92,False
2008-01-25,61.84,21.84,40.0,True,False,False,True,True,True,1789.17,1788.14,False
2008-01-28,61.84,25.1,36.74,True,False,False,True,True,True,1805.08,1812.43,False
2008-01-29,57.96,26.33,31.630000000000003,True,False,False,True,True,True,1807.67,1800.36,False
2008-01-30,57.96,25.1,32.86,True,False,False,True,True,True,1808.51,1782.33,False
2008-01-31,57.96,27.96,30.0,True,False,False,True,True,True,1841.42,1846.07,False
2008-02-01,57.96,33.27,24.689999999999998,True,False,False,True,True,False,1855.27,1854.62,False
2008-02-04,57.96,31.02,26.94,True,False,False,True,True,True,1828.8,1798.65,False
2008-02-05,57.96,24.29,33.67,True,False,False,True,True,True,1773.49,1786.96,False
2008-02-06,57.96,22.65,35.31,True,False,False,True,True,True,1740.95,1723.21,False
2008-02-07,57.96,24.49,33.47,True,False,False,True,True,True,1753.3,1754.37,False
2008-02-08,57.96,24.29,33.67,True,False,False,True,True,True,1773.74,1780.36,False
2008-02-11,57.96,27.55,30.41,True,False,False,True,True,True,1793.09,1802.65,False
2008-02-12,57.96,27.55,30.41,True,False,False,True,True,True,1780.54,1803.29,False
2008-02-13,57.96,30.0,27.96,True,False,False,True,True,True,1823.0,1823.1,False
2008-02-14,57.96,26.73,31.23,True,False,False,True,True,True,1787.59,1776.1,False
2008-02-15,57.96,26.73,31.23,True,False,False,True,True,True,1780.38,1802.17,False
2008-02-19,57.96,27.96,30.0,True,False,False,True,True,True,1764.81,1756.64,False
2008-02-20,57.96,29.39,28.57,True,False,False,True,True,True,1787.45,1802.02,False
2008-02-21,57.96,25.71,32.25,True,False,False,True,True,True,1766.3,1772.88,False
2008-02-22,57.96,27.96,30.0,True,False,False,True,True,True,1773.44,1773.05,False
2008-02-25,57.96,33.27,24.689999999999998,True,False,False,True,True,False,1785.46,1773.5,False
2008-02-26,57.96,34.9,23.060000000000002,True,False,False,True,True,False,1791.31,1778.62,False
2008-02-27,57.96,33.47,24.490000000000002,True,False,False,True,True,False,1799.94,1794.11,False
2008-02-28,57.96,31.02,26.94,True,False,False,True,True,True,1794.46,1776.01,False
2008-02-29,57.96,23.88,34.08,True,False,False,True,True,True,1745.27,1743.92,False
2008-03-03,57.96,25.51,32.45,True,False,False,True,True,True,1733.27,1724.33,False
2008-03-04,57.96,25.51,32.45,True,False,False,True,True,True,1743.7,1746.4,False
2008-03-05,57.96,27.35,30.61,True,False,False,True,True,True,1753.57,1749.42,False
2008-03-06,57.96,24.29,33.67,True,False,False,True,True,True,1712.5,1701.34,False
2008-03-07,53.47,21.43,32.04,True,False,False,True,True,True,1707.5,1705.55,False
2008-03-10,53.47,18.57,34.9,True,False,False,True,True,True,1673.03,1704.05,False
2008-03-11,53.47,24.69,28.779999999999998,True,False,False,True,True,True,1740.95,1746.19,False
2008-03-12,52.86,24.49,28.37,True,False,False,True,True,True,1735.18,1715.84,False
2008-03-13,52.86,24.69,28.169999999999998,True,False,False,True,True,True,1750.4,1757.47,False
2008-03-14,52.86,21.63,31.23,True,False,False,True,True,True,1713.83,1680.54,False
2008-03-17,52.86,18.37,34.489999999999995,True,False,False,True,True,True,1687.19,1717.04,False
2008-03-18,52.86,26.53,26.33,True,False,False,True,True,True,1761.05,1765.1,False
2008-03-19,52.86,21.18,31.68,True,False,False,True,True,True,1715.59,1719.7,False
2008-03-20,52.86,26.27,26.59,True,False,False,True,True,True,1751.99,1760.14,False
2008-03-24,52.86,30.35,22.509999999999998,True,False,False,True,True,False,1814.4,1816.33,False
2008-06-23,55.98,35.56,20.419999999999995,True,True,False,True,True,False,1913.31,1906.84,True
2008-06-24,55.98,34.34,21.639999999999993,True,True,False,True,True,False,1903.74,1911.07,False
2008-06-26,55.98,30.1,25.879999999999995,True,False,False,True,True,True,1855.39,1854.39,True
2008-06-27,55.98,29.7,26.279999999999998,True,False,False,True,True,True,1855.72,1852.83,False
2008-06-30,55.98,29.49,26.49,True,False,False,True,True,True,1837.09,1821.93,False
2008-07-01,55.98,30.3,25.679999999999996,True,False,False,True,True,True,1862.71,1868.8,False
2008-07-02,55.98,26.67,29.309999999999995,True,False,False,True,True,True,1816.15,1828.75,False
2008-07-03,55.98,26.26,29.719999999999995,True,False,False,True,True,True,1816.35,1834.28,False
2008-07-07,55.98,26.46,29.519999999999996,True,False,False,True,True,True,1826.93,1829.55,False
2008-07-08,55.98,30.1,25.879999999999995,True,True,False,True,True,True,1871.28,1866.81,False
2008-07-09,55.98,28.48,27.499999999999996,True,False,False,True,True,True,1819.18,1826.63,False
2008-07-10,55.98,29.49,26.49,True,False,False,True,True,True,1839.57,1820.23,False
2008-07-11,55.98,27.07,28.909999999999997,True,False,False,True,True,True,1810.88,1834.86,False
2008-07-14,55.98,26.26,29.719999999999995,True,False,False,True,True,True,1798.03,1786.9,False
2008-07-15,55.98,25.25,30.729999999999997,True,False,False,True,True,True,1798.35,1799.6,False
2008-07-16,55.98,29.7,26.279999999999998,True,False,False,True,True,True,1843.87,1851.0,False
2008-07-17,55.98,29.09,26.889999999999997,True,False,False,True,True,True,1853.47,1827.34,False
2008-07-18,55.98,30.51,25.469999999999995,True,False,False,True,True,True,1823.23,1831.86,False
2008-07-21,55.98,31.72,24.259999999999998,True,False,False,True,True,False,1819.76,1787.5,False
2008-07-22,55.98,33.33,22.65,True,False,False,True,True,False,1821.62,1823.37,False
2008-07-23,55.98,33.13,22.849999999999994,True,False,False,True,True,False,1845.56,1854.97,False
2008-07-24,55.98,27.27,28.709999999999997,True,False,False,True,True,True,1816.98,1829.93,False
2008-07-25,55.98,28.69,27.289999999999996,True,False,False,True,True,True,1846.55,1841.32,False
2008-07-28,55.98,25.45,30.529999999999998,True,False,False,True,True,True,1802.99,1813.3,False
2008-07-29,55.98,29.9,26.08,True,False,False,True,True,True,1845.55,1850.29,False
2008-07-30,55.98,33.94,22.04,True,False,False,True,True,False,1852.8,1835.35,False
2008-07-31,55.98,32.73,23.25,True,False,False,True,True,False,1849.15,1847.47,False
2008-08-01,55.98,31.31,24.669999999999998,True,False,False,True,True,False,1826.56,1825.68,False
2008-08-04,55.98,28.08,27.9,True,False,False,True,True,True,1804.84,1825.87,False
2008-08-05,55.98,34.55,21.43,True,False,False,True,True,False,1869.76,1866.86,False
2008-08-07,55.98,33.54,22.439999999999998,True,False,False,True,True,False,1880.09,1880.41,True
2008-09-17,45.45,21.62,23.830000000000002,True,False,False,True,True,False,1632.45,1668.33,True
2008-09-23,45.45,24.04,21.410000000000004,True,False,False,True,True,False,1648.4,1657.6,True
2008-09-24,45.45,23.64,21.810000000000002,True,False,False,True,True,False,1661.33,1675.45,False
2008-09-29,45.45,16.16,29.290000000000003,True,False,False,True,True,True,1496.15,1540.51,True
2008-09-30,45.45,23.43,22.020000000000003,True,False,False,True,True,False,1594.63,1581.06,False
2008-10-01,45.45,21.01,24.44,True,False,False,True,True,False,1563.8,1547.13,False
2008-10-02,45.45,16.36,29.090000000000003,True,False,False,True,True,True,1491.11,1516.05,False
2008-10-03,45.45,13.54,31.910000000000004,True,False,False,True,True,True,1470.84,1431.01,False
2008-10-06,45.45,8.89,36.56,True,False,False,True,True,True,1411.28,1416.28,False
2008-10-07,45.45,5.05,40.400000000000006,True,False,False,True,True,True,1329.98,1298.63,False
2008-10-08,45.45,4.44,41.010000000000005,True,False,False,True,True,True,1330.61,1349.55,False
2008-10-09,45.45,1.62,43.830000000000005,True,False,False,True,True,True,1275.1,1234.9,False
2008-10-10,45.45,2.63,42.82,True,False,False,True,True,True,1269.8,1338.6,False
2008-10-13,45.45,5.25,40.2,True,False,False,True,True,True,1429.54,1470.85,False
2008-10-14,45.45,3.64,41.81,True,False,False,True,True,True,1364.59,1351.38,False
2008-10-15,45.45,2.22,43.230000000000004,True,False,False,True,True,True,1244.23,1256.21,False
2008-10-16,45.45,4.04,41.410000000000004,True,False,False,True,True,True,1312.97,1291.58,False
2008-10-17,45.45,3.03,42.42,True,False,False,True,True,True,1311.72,1329.68,False
2008-10-20,45.45,4.44,41.010000000000005,True,False,False,True,True,True,1352.76,1329.68,False
2008-10-21,45.45,4.24,41.21,True,False,False,True,True,True,1283.43,1272.87,False
2008-10-22,45.45,2.83,42.620000000000005,True,False,False,True,True,True,1237.09,1240.18,False
2008-10-23,45.45,2.83,42.620000000000005,True,False,False,True,True,True,1239.16,1149.12,False
2008-10-24,45.45,2.83,42.620000000000005,True,False,False,True,True,True,1202.27,1182.62,False
2008-10-27,45.45,2.63,42.82,True,False,False,True,True,True,1169.78,1210.03,False
2008-10-28,45.45,4.24,41.21,True,False,False,True,True,True,1297.57,1292.29,False
2008-10-29,45.45,4.04,41.410000000000004,True,False,False,True,True,True,1302.12,1333.27,False
2008-10-30,45.45,5.45,40.0,True,False,False,True,True,True,1333.94,1318.39,False
2008-10-31,45.45,6.87,38.580000000000005,True,False,False,True,True,True,1334.78,1333.19,False
2008-11-03,45.45,6.67,38.78,True,False,False,True,True,True,1334.75,1363.3,False
2008-11-04,45.45,8.69,36.760000000000005,True,False,False,True,True,True,1378.4,1359.82,False
2008-11-05,45.45,5.05,40.400000000000006,True,False,False,True,True,True,1299.98,1278.05,False
2008-11-06,45.45,3.64,41.81,True,False,False,True,True,True,1241.97,1258.43,False
2008-11-07,45.45,4.24,41.21,True,False,False,True,True,True,1271.62,1297.97,False
2008-11-10,45.45,4.44,41.010000000000005,True,False,False,True,True,True,1251.0,1236.45,False
2008-11-11,45.45,3.64,41.81,True,False,False,True,True,True,1225.59,1204.16,False
2008-11-12,45.45,2.83,42.620000000000005,True,False,False,True,True,True,1165.38,1167.83,False
2008-11-13,45.45,5.05,40.400000000000006,True,False,False,True,True,True,1240.93,1209.6,False
2008-11-14,45.45,3.23,42.220000000000006,True,False,False,True,True,True,1179.63,1157.54,False
2008-11-17,45.45,3.23,42.220000000000006,True,False,False,True,True,True,1151.96,1158.08,False
2008-11-18,45.45,3.43,42.02,True,False,False,True,True,True,1155.75,1154.16,False
2008-11-19,45.45,2.63,42.82,True,False,False,True,True,True,1087.6,1076.5,False
