Date,ndx_buy_hold,baseline,drawdown_15,drawdown_20,drawdown_25
2007-06-07,11687.665720726034,18177.101952186895,13546.76907503644,15147.076609453821,14943.550291669135
2007-06-08,11837.256813566899,18409.751705412255,13720.154936577972,15340.94489739898,15134.813634792396
2007-06-11,11810.55520712374,18368.22435220059,13689.206028125147,15306.339931099099,15100.673644114522
2007-06-12,11740.447966020653,18259.19090620996,13607.947149885053,15215.481775395452,15011.03631975331
2007-06-13,11884.512447295376,18483.245463072904,13774.927307118905,15402.187640083192,15195.23347875952
2007-06-14,11950.769689329913,18586.29124418185,13851.723784605338,15488.05624250639,15279.948292836947
2007-06-15,12061.736597966952,18758.871198110344,13980.34169019883,15631.868044315443,15421.827742468027
2007-06-18,12073.907562764298,18777.799945155657,13994.44863451686,15647.641470814922,15437.389226590964
2007-06-19,12057.638211861722,18752.49723226855,13975.59139262235,15626.556584371738,15416.587650875608
2007-06-20,11935.74227361074,18562.92003609529,13834.30602682491,15468.58088937948,15260.734623664746
2007-06-21,12054.968051217405,18748.344496947382,13972.496501777066,15623.09608774175,15413.17365180782
2007-06-22,11934.624531945678,18561.1816817748,13833.010491122233,15467.132309394834,15259.305507775905
2007-06-25,11878.489061655871,18473.877664790274,13767.945809165594,15394.381403499267,15187.53213202521
2007-06-26,11852.035842249392,18432.736612538716,13737.284797535585,15360.098343862639,15153.709722655967
2007-06-27,12003.676128142872,18668.57334868497,13913.045807865357,15556.62236177965,15347.593111575436
2007-06-28,11995.044678618222,18655.149390321203,13903.041393272468,15545.436105231547,15336.557161100494
2007-06-29,12010.134191096566,18678.61717364779,13920.531125258598,15564.991935024269,15355.85022559985
2007-07-02,12134.451902955185,18871.960804182116,14064.623485078502,15726.106219983263,15514.799670569868
2007-07-03,12203.255112115698,18978.96617013218,14144.37090499881,15815.274365704823,15602.769693060767
2007-07-05,12301.740572159539,19132.134500815213,14258.521995245748,15942.910357685323,15728.690681933118
2007-07-06,12346.760722557889,19202.15154983488,14310.703294381326,16001.255940400242,15786.25229412256
2007-07-09,12352.287334124032,19210.746746197296,14317.108998689004,16008.418363657658,15793.318478239607
2007-07-10,12244.79784400052,19043.57500571033,14192.521648614953,15869.113255134176,15655.885166929369
2007-07-11,12320.493793428921,19161.300223303406,14280.25820536843,15967.214310761054,15752.668070734788
2007-07-12,12549.941318562584,19518.14573520366,14546.202895445625,16264.57559094261,16046.033804583045
2007-07-13,12619.055011518947,19625.63397735386,14626.310186394456,16354.14611999324,16134.400803709734
2007-07-16,12593.34695322251,19585.651827982627,14596.512865232897,16320.828780346374,16101.531138266382
2007-07-17,12678.792093840622,19718.53935825996,14695.549372281943,16431.564672506003,16210.779108435587
2007-07-18,12655.19532535597,19681.840767049653,14668.199174114328,16400.983539496803,16180.608884115603
2007-07-19,12748.402560870345,19826.800202330374,14776.2324568764,16521.779014883134,16299.781270179532
2007-07-20,12642.155005930239,19661.559966643956,14653.084590916435,16384.083439675927,16163.935865412453
2007-07-23,12644.949360092896,19665.905852445172,14656.323430173126,16387.704889637545,16167.508655134558
2007-07-24,12422.76715578214,19320.359643628093,14398.799722163327,16099.75937935619,15883.432174563768
2007-07-25,12488.527623743315,19422.632822816828,14475.020406004127,16184.98416845288,15967.511826023932
2007-07-26,12336.142176739795,19185.637183790244,14298.395705205901,15987.494430546103,15772.675693178566
2007-07-27,12147.305932103403,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-07-30,12257.46558287123,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-07-31,11997.466452225857,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-01,12078.316432665379,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-02,12211.948658399517,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-03,11913.63582734617,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-06,12136.004321934437,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-07,12181.148665851128,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-08,12340.737336918386,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-09,12026.651929035823,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-10,11954.495494880122,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-13,12012.05919063084,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-14,11806.58101453685,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-15,11580.548811157545,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-16,11463.620613640174,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-17,11728.711678537496,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-20,11755.226994703145,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-21,11866.628580654375,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-22,12026.714025794992,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-23,11996.348710560795,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-24,12179.534150112704,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-27,12093.281751625382,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-28,11793.664888629462,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-29,12138.984966374604,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-30,12194.251082036028,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-08-31,12349.368786443034,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-04,12546.712287085737,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-05,12384.453455374163,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-06,12411.092965058153,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-07,12160.718832084152,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-10,12172.206732530629,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-11,12350.921205422288,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-12,12350.797011903947,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-13,12410.844578021472,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-14,12424.443768279732,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-17,12314.284117511907,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-18,12638.988071212563,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-19,12676.184029955475,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-20,12621.849365681604,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-21,12726.60659840163,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-24,12774.855780276826,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-25,12896.44123473196,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-26,12968.162991573468,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-27,13017.90249566875,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-09-28,12985.115406826917,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-01,13145.697626040894,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-02,13138.991176050522,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-03,13059.010550239385,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-04,13074.845223827768,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-05,13348.75402852725,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-08,13433.143524239471,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-09,13482.51044777973,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-10,13518.3402778209,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-11,13294.41936425338,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-12,13524.612050497082,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-15,13406.193530759629,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-16,13357.88225212526,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-17,13531.75317780165,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-18,13583.790261986225,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-19,13233.316153229962,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-22,13397.065307161618,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-23,13693.453138680692,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-24,13590.434615217431,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-25,13422.338688143866,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-26,13627.692670719514,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-29,13682.524109066748,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-30,13708.542651159036,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-10-31,13903.34018467576,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-01,13643.092666993709,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-02,13747.353125640371,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-05,13664.267661870726,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-06,13810.13294916138,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-07,13471.457224647445,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-08,13078.571029377976,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-09,12632.343717981357,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-12,12308.571215668253,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-13,12829.68721862406,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-14,12655.63000267016,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-15,12568.570346313625,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-16,12721.266277112996,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-19,12550.624382913455,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-20,12605.269530983178,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-21,12458.96956637833,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-23,12598.811468029482,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-26,12353.280882270754,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-27,12628.99049298617,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-28,13011.692819751735,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-29,13055.346841448343,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-11-30,12972.633958233719,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-03,12838.194474630369,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-04,12786.095293686622,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-05,13036.03474934643,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-06,13212.016964834604,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-07,13226.609703239586,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-10,13256.912921714615,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-11,12939.225901800182,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-12,13048.764584976308,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-13,13007.283949850656,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-14,12867.131564403653,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-17,12548.51309310167,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-18,12602.47517682052,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-19,12611.851787455213,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-20,12852.04205192531,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-21,13113.407311272424,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-24,13218.040350474108,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-26,13269.704854103664,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-27,13078.136352063784,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-28,13084.09764094412,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2007-12-31,12946.739609659771,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-02,12728.034823862541,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-03,12740.764659492423,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-04,12192.822856575114,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-07,12155.06802699967,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-08,11862.530194549146,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-09,12103.900297443475,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-10,12131.471258515017,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-11,11877.930190823341,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-14,12103.589813647624,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-15,11761.68505765684,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-16,11626.314122665937,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-17,11438.844006731288,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-18,11451.201261806145,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-22,11150.156173349313,19206.366612796348,14313.589901489357,16004.60168035418,15789.539641789082
2008-01-23,11112.401343773869,19898.594178123432,14829.210180131871,16581.259897091604,16358.43508386073
2008-01-24,11344.581126311017,20314.35051432346,15139.048053000797,16927.70466613837,16700.2242060244
2008-01-25,11110.165860443743,19894.59117515387,15419.794179706965,17241.738689877067,17010.02469154365
2008-01-28,11208.961804283434,20071.501667503228,15419.794179706965,17241.738689877067,17010.02469154365
2008-01-29,11225.0448649085,20100.301049978705,15419.794179706965,17241.738689877067,17010.02469154365
2008-01-30,11230.260992678792,20109.64139024102,15419.794179706965,17241.738689877067,17010.02469154365
2008-01-31,11434.621427107719,20475.582578375357,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-01,11520.625438558362,20629.58699817665,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-04,11356.255317035004,20335.255085386743,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-05,11012.798142064965,19720.23815692396,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-06,10810.735287725332,19358.411166286118,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-07,10887.424785300454,19495.73640704756,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-08,11014.350561044219,19723.018020097268,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-11,11134.507790038437,19938.17942971135,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-12,11056.576357279913,19798.63029841126,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-13,11320.239196716322,20270.762259765987,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-14,11100.35457249486,19877.02243989856,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-15,11055.582809133191,19796.851185980344,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-19,10958.898155105284,19623.721307546686,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-20,11099.485217866479,19875.465716521507,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-21,10968.150572221635,19640.289292059602,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-22,11012.487658269114,19719.682184289293,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-25,11087.127962791621,19853.33800566197,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-26,11123.454566906152,19918.386803917394,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-27,11177.044070069982,20014.34768066,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-28,11143.015046044746,19953.41307990108,15419.794179706965,17241.738689877067,17010.02469154365
2008-02-29,10837.561087686832,19406.447201920888,15419.794179706965,17241.738689877067,17010.02469154365
2008-03-03,10763.044976682666,19273.01376960208,15419.794179706965,17241.738689877067,17010.02469154365
2008-03-04,10827.811896497122,19388.989661192507,15419.794179706965,17241.738689877067,17010.02469154365
2008-03-05,10889.101397798047,19498.738659274728,15419.794179706965,17241.738689877067,17010.02469154365
2008-03-06,10634.070007886288,19042.062737163604,15419.794179706965,17241.738689877067,17010.02469154365
2008-03-07,10603.021628301218,18986.46547369743,15419.794179706965,17241.738689877067,17010.02469154365
2008-03-10,10388.97409944175,18603.17793936165,15419.794179706965,17241.738689877067,17010.02469154365
2008-03-11,10810.735287725332,19358.411166286118,15419.794179706965,17241.738689877067,17010.02469154365
2008-03-12,10774.905457684163,19294.251924246157,15419.794179706965,17241.738689877067,17010.02469154365
2008-03-13,10869.416725141115,19463.489994237178,15419.794179706965,17241.738689877067,17010.02469154365
2008-03-14,10642.328876855916,19056.851609245605,15419.794179706965,17241.738689877067,17010.02469154365
2008-03-17,10476.903110426667,18760.629389497844,15464.335224050043,17291.661040615523,17059.26265040619
2008-03-18,10935.549773657312,19581.912165420123,16141.316358153692,18048.63689067382,17806.064812201246
2008-03-19,10653.25790646986,19076.421845985697,16177.437581997716,18089.14450227328,17846.01456518351
2008-03-20,10879.290109849166,19481.16992401942,16177.437581997716,18089.14450227328,17846.01456518351
2008-03-24,11266.835983830004,20175.134966604168,16177.437581997716,18089.14450227328,17846.01456518351
2008-03-25,11329.802097628524,20287.88621691357,16177.437581997716,18089.14450227328,17846.01456518351
2008-03-26,11284.719850471003,20207.158990360684,16177.437581997716,18089.14450227328,17846.01456518351
2008-03-27,11040.120716099826,19769.16374877419,16177.437581997716,18089.14450227328,17846.01456518351
2008-03-28,10976.036860636243,19654.41099698001,16177.437581997716,18089.14450227328,17846.01456518351
2008-03-31,11065.207806804563,19814.086337654855,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-01,11521.929470500934,20631.922083242232,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-02,11480.44883537528,20557.644139251428,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-03,11520.128664485,20628.697441961198,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-04,11586.448003278709,20747.453196724935,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-07,11555.151236656959,20691.411155151036,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-08,11463.931097436023,20528.06639508743,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-09,11340.048062891598,20306.233313857403,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-10,11506.34318394923,20604.012256982212,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-11,11169.468265451225,20000.781948374257,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-14,11121.094890057688,19914.161411893965,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-15,11144.69165854234,19956.415332128254,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-16,11468.588354373784,20536.40598460735,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-17,11431.268202112531,20469.578073921013,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-18,11800.122951583156,21130.073563899125,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-21,11879.855190357615,21272.847336480252,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-22,11684.436689249187,20922.91816022417,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-23,11839.740683933705,21201.01567208196,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-24,11951.018076366594,21400.276264344717,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-25,11913.76002086451,21333.559548185312,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-28,11942.821304156136,21385.598586789645,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-29,12007.02935313806,21500.57372763769,16177.437581997716,18089.14450227328,17846.01456518351
2008-04-30,11908.295506057539,21323.774429815265,16177.437581997716,18089.14450227328,17846.01456518351
2008-05-01,12297.89057309099,22021.408891788782,16177.437581997716,18089.14450227328,17846.01456518351
2008-05-02,12306.77040965232,22037.309709140107,16043.376417525567,17939.358370690672,17698.228327111643
2008-05-05,12269.201870354385,21970.037020346037,15994.401243913762,17884.595385155455,17644.2014326236
2008-05-06,12361.04297716702,22134.49372567897,16114.127329487083,18018.470518389477,17776.27709700016
2008-05-07,12117.685777979246,21698.722374631125,15796.881535462842,17663.733096385327,17426.30784163048
2008-05-08,12213.56317413794,21870.40672421466,15921.869416548176,17803.491856164455,17564.188048390057
2008-05-09,12172.76560336316,21797.351920020108,15868.68480652676,17744.021969393154,17505.5175199956
2008-05-12,12400.84699979508,22205.769417442603,16166.016728305542,18076.492127857367,17833.518814961873
2008-05-13,12423.13973633716,22245.688252611315,16195.078029671888,18108.987849852645,17865.57774904652
2008-05-14,12402.585709051844,22208.882864196705,16168.283347910718,18079.026613138336,17836.019233219173
2008-05-15,12613.963077266997,22587.389033874402,16443.839531339785,18387.147609438955,18139.998652784976
2008-05-16,12613.528399952806,22586.610672185874,16443.272876438492,18386.513988118713,18139.373548220654
2008-05-19,12522.432454250213,22423.488301176127,16324.518199267386,18253.725062862246,18008.369491668644
2008-05-20,12423.51231689218,22246.35541977291,16195.563733872998,18109.530953841426,17866.1135529588
2008-05-21,12151.09383441278,21758.54503012072,15840.433012162264,17712.43142071251,17474.35159243142
2008-05-22,12201.516402858933,21848.834985989783,15906.164980712325,17785.931493860604,17546.863721893063
2008-05-23,12164.506734393532,21782.563047938107,15857.918363402183,17731.983164308556,17493.640533273436
2008-05-27,12391.035711846198,22188.200682187296,16153.226517676345,18062.19038948619,17819.40931193855
2008-05-28,12419.786511341972,22239.683748156967,16190.70669186191,18104.099913953636,17860.755513836015
2008-05-29,12537.459869969385,22450.397376693756,16344.10826871211,18275.630257076336,18029.980249463864
2008-05-30,12621.600978644923,22601.065960687076,16453.796467462515,18398.281241208926,18150.982632986677
2008-06-02,12461.826017300156,22314.962442890162,16245.51031588702,18165.3801473542,17921.2120552714
2008-06-03,12399.418774334166,22203.21194332316,16164.154862201292,18074.410229233716,17831.46489996481
2008-06-04,12552.549382447729,22477.41764673832,16363.779288857018,18297.625968621887,18051.68030791113
2008-06-05,12761.567073814416,22851.698424392584,16636.259345679067,18602.307306326908,18352.266302699176
2008-06-06,12359.676848465278,22132.04744608646,16112.346414083018,18016.47913709729,17774.31248265514
2008-06-09,12293.35750967157,22013.29169132272,16025.89106628565,17919.80662709463,17678.93938626963
2008-06-10,12248.83413334658,21933.565215512226,15967.849414253145,17854.905700435535,17614.91081875239
2008-06-11,11949.46565738734,21397.496401171407,15577.586088662209,17418.52164545161,17184.392375236897
2008-06-12,11949.030980073148,21396.71803948288,15717.035553482843,17417.888024131367,17183.76727067257
2008-06-13,12208.28494960848,21860.95518942541,15717.035553482843,17795.79788299009,17556.59749296612
2008-06-16,12324.71637305249,22069.444927423552,15717.035553482843,17965.517879483526,17724.036215553042
2008-06-17,12250.572842603344,21936.678662266335,15717.035553482843,17857.440185716503,17617.411237009685
2008-06-18,12115.698681685803,21695.164149769287,15717.035553482843,17660.836541778506,17423.450220764997
2008-06-19,12311.862343904271,22046.42766034856,15717.035553482843,17946.78079187065,17705.550980579446
2008-06-20,11974.676941610416,21442.64137910594,15717.035553482843,17455.271682025657,17220.64843996772
2008-06-23,11881.035028781847,21274.960032491963,15717.035553482843,17318.771546179196,17085.98305668181
2008-06-24,11821.608430256025,21168.546870217717,15717.035553482843,17259.206832722528,17000.522332673445
2008-06-25,12008.643868876483,21503.464785337932,15717.035553482843,17259.206832722528,17269.495896637076
2008-06-26,11521.370599668402,20630.92133249984,15717.035553482843,17259.206832722528,16568.753680029302
2008-06-27,11523.419792721017,20634.590751888605,15717.035553482843,17259.206832722528,16558.823614824665
2008-06-30,11407.733530387048,20427.43534821365,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-01,11566.825427380943,20712.315726214318,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-02,11277.702916684777,20194.594008817334,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-03,11278.94485186818,20196.817899355978,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-07,11344.643223070187,20314.461708850395,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-08,11620.042349989753,20807.60943579533,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-09,11296.51823471333,20228.285950477828,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-10,11423.133526661242,20455.011590892875,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-11,11244.977924602113,20135.994493123984,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-14,11165.183589068485,19993.109526015924,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-15,11167.17068536193,19996.667750877757,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-16,11449.835133104403,20502.825237473782,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-17,11509.448021907736,20609.571983328828,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-18,11321.667422177235,20273.319733885426,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-21,11300.119846745198,20234.735233039904,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-22,11311.669843950844,20255.41741504932,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-23,11460.329485404156,20521.61711252535,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-24,11282.856947695898,20203.823154552716,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-25,11466.477064562,20532.62537069165,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-28,11195.983581616874,20048.26201137437,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-29,11460.267388644987,20521.505917998416,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-30,11505.287539043336,20602.121950024364,15717.035553482843,17259.206832722528,16558.823614824665
2008-07-31,11482.622221946236,20561.53594769406,15717.035553482843,17259.206832722528,16558.823614824665
2008-08-01,11342.345642980892,20310.3475113539,15717.035553482843,17259.206832722528,16558.823614824665
2008-08-04,11207.47148206335,20068.83299885685,15717.035553482843,17259.206832722528,16558.823614824665
2008-08-05,11610.603642595892,20790.707867701618,15717.035553482843,17259.206832722528,16558.823614824665
2008-08-06,11768.639894683896,21073.697938744426,15717.035553482843,17259.206832722528,16558.823614824665
2008-08-07,11674.749594818646,20905.571814022725,15717.035553482843,17259.206832722528,16558.823614824665
2008-08-08,11961.264041629667,21418.62336128855,15717.035553482843,17259.206832722528,16558.823614824665
