Date,breadth_daily_return,large_breadth_decline,large_decline_count_10,breadth_slope_10,count_3,count_4,count_5,price,open,breadth
2002-02-28,-0.0037878787878787845,False,2.0,0.2584848484848485,False,False,False,1359.22,1386.15,63.12
2002-03-01,0.05069708491761715,False,2.0,0.5808484848484844,False,False,False,1435.41,1373.15,66.32
2002-03-04,0.04689384800965035,False,2.0,1.0267878787878788,False,False,False,1494.7,1434.69,69.43
2002-03-05,0.0012962696240816918,False,1.0,1.1499393939393938,False,False,False,1498.95,1484.83,69.52
2002-03-06,0.043296892980437374,False,1.0,1.434060606060606,False,False,False,1519.95,1488.8,72.53
2002-03-07,-0.00427409347856067,False,0.0,1.4216363636363636,False,False,False,1506.81,1531.43,72.22
2002-03-08,0.011631127111603412,False,0.0,1.4173333333333331,False,False,False,1555.11,1537.03,73.06
2002-03-11,0.016561730084861725,False,0.0,1.4350909090909092,False,False,False,1553.8,1542.09,74.27
2002-03-12,-0.01723441497239797,False,0.0,1.2715151515151515,False,False,False,1520.54,1510.06,72.99
2002-03-13,-0.018358679271132883,False,0.0,0.9573939393939396,False,False,False,1486.27,1502.4,71.65
2002-03-14,0.010188415910676651,False,0.0,0.5666060606060606,False,False,False,1477.19,1488.36,72.38
2002-03-15,0.010361978447084752,False,0.0,0.3178181818181812,False,False,False,1495.41,1484.46,73.13
2002-03-18,0.004512511964993804,False,0.0,0.2118181818181814,False,False,False,1505.89,1511.83,73.46
2002-03-19,0.004219983664579319,False,0.0,0.07987878787878723,False,False,False,1504.67,1510.46,73.77
2002-03-20,-0.020875694726853578,True,1.0,0.013090909090908985,False,False,False,1451.02,1482.1,72.23
2002-03-21,0.0048456320088605676,False,1.0,-0.051636363636363695,False,False,False,1488.97,1452.18,72.58
2002-03-22,-0.00564893910168085,False,1.0,-0.08709090909090869,False,False,False,1470.1,1483.04,72.17
2002-03-25,-0.027850907579326623,True,2.0,-0.14072727272727253,False,False,False,1427.6,1473.62,70.16
2002-03-26,0.010547320410490446,False,2.0,-0.18951515151515114,False,False,False,1439.55,1423.57,70.9
2002-03-27,0.020028208744710785,False,2.0,-0.22484848484848438,False,False,False,1436.51,1431.35,72.32
2002-03-28,0.01756084070796482,False,2.0,-0.15036363636363578,False,False,False,1452.81,1447.48,73.59
2002-04-01,-0.008696833808941484,False,2.0,-0.07545454545454487,False,False,False,1478.52,1440.38,72.95
2002-04-02,-0.006305688827964451,False,2.0,-0.0014545454545455098,False,False,False,1410.41,1444.95,72.49
2002-04-03,-0.017795558008001033,False,2.0,0.03460606060606048,False,False,False,1394.21,1417.78,71.2
2002-04-04,0.0025280898876403057,False,1.0,0.008969696969696822,False,False,False,1396.97,1385.53,71.38
2002-04-05,-0.0022415242364807186,False,1.0,0.00824242424242398,False,False,False,1376.72,1405.92,71.22
2002-04-08,0.0001404099971917816,False,1.0,-0.002787878787878664,False,False,False,1392.96,1346.77,71.23
2002-04-09,-0.000982731994946029,False,0.0,-0.1402424242424245,False,False,False,1345.32,1397.59,71.16
2002-04-10,0.02318718381112994,False,0.0,-0.15048484848484822,False,False,False,1363.29,1356.47,72.81
2002-04-11,-0.024035160005493772,True,1.0,-0.18466666666666667,False,False,False,1324.65,1352.76,71.06
2002-04-12,0.021812552772304983,False,1.0,-0.0343636363636362,False,False,False,1351.85,1340.66,72.61
2002-04-15,0.0006886103842445035,False,1.0,0.08787878787878806,False,False,False,1355.09,1358.76,72.66
2002-04-16,0.034819708230112933,False,1.0,0.32096969696969674,False,False,False,1413.93,1382.86,75.19
2002-04-17,0.0017289533182602845,False,1.0,0.44242424242424205,False,False,False,1403.71,1422.42,75.32
2002-04-18,0.0014604354753056104,False,1.0,0.5319393939393938,False,False,False,1395.9,1397.75,75.43
2002-04-19,0.006098369349065269,False,1.0,0.5867878787878786,False,False,False,1385.01,1408.31,75.89
2002-04-22,-0.02279615232573462,True,2.0,0.4913333333333333,False,False,False,1349.83,1365.34,74.16
2002-04-23,-0.004449838187702282,False,2.0,0.33769696969696944,False,False,False,1322.81,1348.93,73.83
2002-04-24,-0.01151293512122431,False,2.0,0.21533333333333352,False,False,False,1302.32,1334.87,72.98
2002-04-25,-0.0047958344751988236,False,1.0,-0.044848484848484714,False,False,False,1302.32,1295.59,72.63
2002-04-26,-0.02175409610353851,True,2.0,-0.30690909090909085,False,False,False,1250.89,1310.8,71.05
2002-04-29,-0.0074595355383533235,False,2.0,-0.5756363636363638,False,False,False,1246.75,1256.58,70.52
2002-04-30,0.02524106636415202,False,2.0,-0.552666666666667,False,False,False,1277.07,1245.65,72.3
2002-05-01,0.012448132780083165,False,2.0,-0.43690909090909136,False,False,False,1267.43,1273.63,73.2
2002-05-02,-0.000683060109289535,False,2.0,-0.29084848484848447,False,False,False,1225.37,1262.66,73.15
2002-05-03,-0.002734107997265922,False,2.0,-0.09739393939393876,False,False,False,1190.74,1223.89,72.95
2002-05-06,-0.025085675119945194,True,2.0,-0.08345454545454474,False,False,False,1161.16,1191.53,71.12
2002-05-07,-0.00829583802024747,False,2.0,-0.08684848484848423,False,False,False,1159.25,1173.76,70.53
2002-05-08,0.041826173259605914,False,2.0,0.05400000000000101,False,False,False,1282.41,1212.99,73.48
2002-05-09,-0.029123571039738727,True,3.0,0.04872727272727354,False,False,False,1240.41,1268.91,71.34
2002-05-10,-0.026352677319876783,True,3.0,-0.1487878787878787,True,False,False,1188.78,1247.09,69.46
2002-05-13,0.017995968902965842,False,3.0,-0.2941818181818188,True,False,False,1241.54,1200.69,70.71
2002-05-14,0.04087116390892387,False,3.0,-0.16557575757575882,True,False,False,1305.55,1287.73,73.6
2002-05-15,0.0020380434782609758,False,3.0,0.015454545454544317,False,False,False,1311.05,1290.4,73.75
2002-05-16,-0.0021694915254236724,False,3.0,0.17775757575757514,False,False,False,1315.85,1309.25,73.59
2002-05-17,0.008696833808941484,False,3.0,0.35630303030303007,False,False,False,1325.8,1333.23,74.23
2002-05-20,-0.0234406574161391,True,3.0,0.3024242424242422,False,False,False,1292.21,1309.83,72.49
2002-05-21,-0.020140709063318996,True,4.0,0.11296969696969697,False,False,False,1255.91,1300.82,71.03
2002-05-22,-0.008447135013374574,False,4.0,0.08139393939394013,False,False,False,1264.51,1246.08,70.43
2002-05-23,0.01760613374982234,False,3.0,0.011757575757576863,False,False,False,1286.77,1270.28,71.67
2002-05-24,-0.015487651737128516,False,2.0,-0.24775757575757487,False,False,False,1253.03,1269.91,70.56
2002-05-28,-0.0045351473922903285,False,2.0,-0.45472727272727254,False,False,False,1244.82,1264.13,70.24
2002-05-29,-0.011389521640091105,False,2.0,-0.5069696969696974,False,False,False,1218.68,1232.16,69.44
2002-05-30,0.0007200460829492883,False,2.0,-0.4960606060606068,False,False,False,1227.9,1207.44,69.49
2002-05-31,0.011656353432148547,False,2.0,-0.4000000000000007,False,False,False,1208.34,1237.56,70.3
2002-06-03,-0.05149359886201976,True,3.0,-0.41884848484848486,True,False,False,1159.15,1205.2,66.68
2002-06-05,0.0022495500899819554,False,2.0,-0.4540000000000004,False,False,False,1195.6,1182.74,66.83
2002-06-06,-0.03845578333083932,True,2.0,-0.6580606060606061,False,False,False,1157.62,1183.91,64.26
2002-06-07,0.008558979147214485,False,2.0,-0.7900606060606056,False,False,False,1140.24,1107.94,64.81
2002-06-10,0.0021601604690635323,False,2.0,-0.763636363636363,False,False,False,1135.62,1142.51,64.95
2002-06-11,-0.030792917628945315,True,3.0,-0.838848484848484,True,False,False,1100.97,1148.72,62.95
2002-06-12,-0.01874503574265285,False,3.0,-0.9075151515151507,True,False,False,1123.34,1092.45,61.77
2002-06-13,-0.022664723976040246,True,4.0,-1.0032121212121208,True,True,False,1106.54,1117.22,60.37
2002-06-14,0.0016564518800730177,False,4.0,-0.9801818181818183,True,True,False,1109.6,1078.69,60.47
2002-06-17,0.054572515296841484,False,4.0,-0.6138181818181822,True,True,False,1149.91,1126.54,63.77
2002-06-18,0.002195389681668436,False,3.0,-0.40200000000000036,True,False,False,1138.47,1139.52,63.91
2002-06-19,-0.04521984040056315,True,4.0,-0.3042424242424247,True,True,False,1097.54,1129.32,61.02
2002-06-20,-0.015568666011143928,False,3.0,-0.3592121212121215,True,False,False,1062.45,1094.53,60.07
2002-06-21,-0.011653071416680594,False,3.0,-0.3649090909090913,True,False,False,1035.63,1051.8,59.37
2002-06-24,-0.02257032171130191,True,4.0,-0.36842424242424265,True,True,False,1057.68,1023.06,58.03
2002-06-25,-0.010167154919869081,False,3.0,-0.45357575757575774,True,False,False,1022.74,1070.62,57.44
2002-06-26,-0.028551532033426197,True,4.0,-0.6400606060606061,True,True,False,1027.22,979.87,55.8
2002-06-27,0.04372759856630837,False,3.0,-0.7144242424242425,True,False,False,1050.64,1048.54,58.24
2002-06-28,0.02815934065934056,False,3.0,-0.6668484848484848,True,False,False,1051.41,1047.56,59.88
2002-07-01,-0.031229124916499762,True,4.0,-0.494121212121212,True,True,False,998.17,1044.48,58.01
2002-07-02,-0.070849853473539,True,5.0,-0.46642424242424263,True,True,True,963.66,989.25,53.9
2002-07-03,-0.03432282003710574,True,5.0,-0.610969696969697,True,True,True,995.68,957.26,52.05
2002-07-05,0.04130643611911644,False,5.0,-0.5928484848484846,True,True,True,1060.89,1018.63,54.2
2002-07-08,0.016605166051660403,False,5.0,-0.501151515151515,True,True,True,1014.33,1051.27,55.1
2002-07-09,-0.028856624319419266,True,5.0,-0.5337575757575755,True,True,True,990.23,1015.27,53.51
2002-07-10,-0.08017193048028404,True,6.0,-0.7849090909090909,True,True,True,959.05,1005.99,49.22
2002-07-11,-0.04124339699309232,True,6.0,-1.156484848484849,True,True,True,998.03,954.01,47.19
2002-07-12,-0.043653316380589,True,7.0,-1.3733939393939394,True,True,True,1000.82,1016.0,45.13
2002-07-15,-0.06824728561932203,True,8.0,-1.4900606060606059,True,True,True,1021.02,990.98,42.05
2002-07-16,-0.061831153388822724,True,8.0,-1.657090909090909,True,True,True,1011.3,1012.51,39.45
2002-07-17,0.04613434727503174,False,7.0,-1.7738787878787876,True,True,True,1028.74,1047.79,41.27
2002-07-18,-0.08965350133268724,True,7.0,-2.0627272727272725,True,True,True,994.61,1020.82,37.57
2002-07-19,-0.09608730369976048,True,8.0,-2.2296363636363634,True,True,True,965.45,975.06,33.96
2002-07-22,-0.1254416961130742,True,9.0,-2.3235757575757576,True,True,True,939.1,958.34,29.7
2002-07-23,-0.1717171717171716,True,9.0,-2.4938181818181815,True,True,True,896.82,943.29,24.6
2002-07-24,0.1422764227642277,False,8.0,-2.408727272727272,True,True,True,951.58,875.48,28.1
2002-07-25,0.05693950177935925,False,7.0,-2.11569696969697,True,True,True,894.45,934.93,29.7
2002-07-26,0.06195286195286198,False,6.0,-1.6476363636363638,True,True,True,910.91,905.88,31.54
2002-07-29,0.22669625871908683,False,5.0,-0.8301818181818185,True,True,True,970.13,935.05,38.69
2002-07-30,0.00827087102610502,False,4.0,-0.1278787878787883,True,True,False,980.36,957.08,39.01
2002-07-31,-0.005895924122019891,False,4.0,0.6885454545454545,False,False,False,962.11,966.05,38.78
2002-08-01,-0.049252191851469895,True,4.0,1.1843030303030302,False,False,False,913.59,954.56,36.87
2002-08-02,-0.10469216164903716,True,4.0,1.237333333333333,False,False,False,892.51,913.6,33.01
2002-08-05,-0.06361708573159641,True,4.0,0.9033333333333331,False,False,False,857.08,889.49,30.91
2002-08-06,0.09835004852798446,False,3.0,0.3804848484848486,False,False,False,901.91,875.53,33.95
2002-08-07,0.045066273932253154,False,3.0,0.06109090909090915,False,False,False,919.08,932.53,35.48
2002-08-08,0.056933483652762185,False,3.0,-0.13090909090909075,True,False,False,947.24,915.89,37.5
2002-08-09,-0.0013333333333332975,False,3.0,-0.2975151515151512,True,False,False,937.33,932.33,37.45
2002-08-13,-0.05901201602136186,True,4.0,-0.17963636363636326,True,True,False,907.62,933.74,35.24
2002-08-14,0.09477866061293971,False,4.0,0.18357575757575773,False,False,False,968.84,912.35,38.58
2002-08-15,0.044841886988076896,False,4.0,0.6310303030303034,False,False,False,980.98,975.09,40.31
2002-08-16,0.008930786405358493,False,3.0,0.9522424242424247,False,False,False,996.06,968.05,40.67
2002-08-19,0.04155397098598468,False,2.0,1.0622424242424242,False,False,False,1025.95,997.39,42.36
2002-08-20,-0.04815864022662886,True,2.0,0.8076363636363636,False,False,False,1008.02,1014.51,40.32
2002-08-21,0.05481150793650791,False,2.0,0.7621818181818183,False,False,False,1035.47,1020.95,42.53
2002-08-22,0.04867152598165991,False,2.0,0.8276363636363636,False,False,False,1049.03,1036.16,44.6
2002-08-23,-0.054260089686098745,True,3.0,0.785212121212121,False,False,False,1010.49,1036.13,42.18
2002-08-26,0.05998103366524421,False,3.0,0.8207272727272726,False,False,False,1016.79,1017.62,44.71
2002-08-27,-0.03668083202862893,True,3.0,0.5314545454545454,False,False,False,974.47,1021.5,43.07
2002-08-28,-0.0547945205479452,True,4.0,0.2412121212121211,False,False,False,944.83,965.57,40.71
2002-08-29,0.0316875460574797,False,4.0,0.1108484848484848,False,False,False,961.75,933.46,42.0
2002-08-30,0.012619047619047752,False,4.0,0.012909090909090967,False,False,False,942.38,951.56,42.53
2002-09-03,-0.0931107453562191,True,5.0,-0.21090909090909093,True,True,True,899.64,928.5,38.57
2002-09-04,0.056261343012704135,False,4.0,-0.40642424242424247,True,True,False,920.98,904.82,40.74
2002-09-05,-0.050073637702503615,True,5.0,-0.5709696969696968,True,True,True,882.92,900.9,38.7
2002-09-06,0.0640826873385012,False,5.0,-0.41581818181818164,True,True,True,922.22,911.6,41.18
2002-09-09,0.01748421563865943,False,4.0,-0.34127272727272734,True,True,False,932.23,913.68,41.9
2002-09-10,0.0069212410501193755,False,4.0,-0.07884848484848506,True,True,False,947.72,934.43,42.19
2002-09-11,-0.010429011614126571,False,3.0,0.08078787878787856,False,False,False,946.4,958.29,41.75
2002-09-12,-0.06059880239520965,True,3.0,-0.03890909090909118,True,False,False,915.01,935.53,39.22
2002-09-13,0.02065272819989805,False,3.0,-0.010363636363636583,True,False,False,923.83,909.63,40.03
2002-09-16,-0.003997002248313897,False,3.0,0.06866666666666635,False,False,False,908.48,919.1,39.87
2002-09-17,-0.03962879357913218,True,3.0,-0.17024242424242456,True,False,False,897.53,927.29,38.29
2002-09-18,-0.01645338208409508,False,3.0,-0.2954545454545458,True,False,False,895.2,884.03,37.66
2002-09-19,-0.08576739245884224,True,3.0,-0.6955151515151515,True,False,False,865.93,875.77,34.43
2002-09-20,0.01655532965437123,False,3.0,-0.8473939393939394,True,False,False,871.6,876.75,35.0
2002-09-23,-0.053714285714285825,True,4.0,-0.978909090909091,True,True,False,843.08,860.99,33.12
2002-09-24,-0.018719806763284996,False,4.0,-1.0184848484848485,True,True,False,843.61,830.21,32.5
2002-09-25,0.03046153846153854,False,4.0,-0.9159393939393937,True,True,False,880.44,858.46,33.49
2002-09-26,0.07076739325171677,False,3.0,-0.7526666666666665,True,False,False,873.74,891.02,35.86
2002-09-27,-0.06079196876742887,True,4.0,-0.6135757575757573,True,True,False,860.35,866.09,33.68
2002-09-30,0.0071258907363420665,False,4.0,-0.3950909090909087,True,True,False,832.52,848.72,33.92
2002-10-01,0.07370283018867929,False,3.0,-0.07345454545454505,True,False,False,870.63,841.29,36.42
2002-10-02,-0.045304777594728174,True,4.0,0.13884848484848522,False,False,False,849.56,865.13,34.77
2002-10-03,-0.012366983031348866,False,3.0,0.14739393939393988,False,False,False,833.21,846.74,34.34
2002-10-04,-0.0853232382061736,True,4.0,0.03521212121212159,False,False,False,815.4,842.95,31.41
2002-10-07,-0.05762496020375674,True,4.0,-0.2575151515151513,True,True,False,804.64,813.06,29.6
2002-10-08,-0.006756756756756799,False,4.0,-0.5598181818181819,True,True,False,811.47,815.22,29.4
2002-10-09,-0.1306122448979592,True,5.0,-0.9680000000000002,True,True,True,807.42,800.92,25.56
2002-10-10,0.005477308294209671,False,5.0,-1.1144242424242428,True,True,True,849.57,809.46,25.7
2002-10-11,0.10661478599221796,False,4.0,-1.133575757575758,True,True,False,890.61,867.64,28.44
2002-10-14,-0.0014064697609001975,False,4.0,-1.0753939393939398,True,True,False,900.75,878.75,28.4
2002-10-15,0.11161971830985928,False,4.0,-0.610727272727273,True,True,False,950.42,941.46,31.57
2002-10-16,-0.09059233449477355,True,4.0,-0.35327272727272746,True,True,False,910.13,911.33,28.71
2002-10-17,0.06269592476489039,False,4.0,0.047151515151515264,False,False,False,945.06,951.14,30.51
2002-10-18,-0.010488364470665368,False,3.0,0.2812121212121214,False,False,False,956.13,936.43,30.19
2002-10-21,0.015236833388539095,False,2.0,0.43448484848484864,False,False,False,979.35,945.86,30.65
2002-10-22,-0.054812398042414334,True,3.0,0.4700606060606062,False,False,False,963.87,954.28,28.97
2002-10-23,0.05315843976527446,False,2.0,0.33884848484848484,False,False,False,989.32,960.18,30.51
2002-10-24,-0.02523762700753862,True,3.0,0.11496969696969686,False,False,False,964.91,992.5,29.74
2002-10-25,0.06489576328177549,False,3.0,0.1300606060606061,False,False,False,995.55,964.01,31.67
2002-10-28,-0.03410167350805182,True,4.0,0.04442424242424235,False,False,False,979.46,1007.72,30.59
2002-10-29,-0.006538084341287997,False,4.0,0.1326666666666666,False,False,False,960.82,975.66,30.39
2002-10-30,0.049687397170121717,False,3.0,0.12690909090909078,False,False,False,986.09,968.48,31.9
2002-10-31,0.028526645768025105,False,3.0,0.2521212121212122,False,False,False,989.54,990.39,32.81
2002-11-01,0.06857665345931108,False,3.0,0.4508484848484851,False,False,False,1019.06,981.24,35.06
2002-11-04,0.02110667427267532,False,3.0,0.6615757575757576,False,False,False,1046.99,1049.49,35.8
2002-11-05,0.015363128491620248,False,2.0,0.7278787878787878,False,False,False,1050.39,1033.79,36.35
2002-11-06,0.026409903713892735,False,2.0,0.859757575757576,False,False,False,1065.86,1057.59,37.31
2002-11-07,-0.04529616724738683,True,2.0,0.7656969696969697,False,False,False,1025.79,1043.73,35.62
2002-11-08,-0.01544076361594604,False,2.0,0.699030303030303,False,False,False,1008.44,1026.04,35.07
2002-11-11,-0.07755916737952662,True,2.0,0.3707878787878788,False,False,False,972.48,1004.41,32.35
2002-11-12,0.048840803709428116,False,2.0,0.09406060606060604,False,False,False,1001.94,982.45,33.93
2002-11-13,-0.007073386383731228,False,2.0,-0.1380000000000003,False,False,False,1011.94,994.4,33.69
2002-11-14,0.06470762837637278,False,2.0,-0.21218181818181847,False,False,False,1057.83,1029.36,35.87
2002-11-15,0.0225815444661277,False,2.0,-0.1292727272727274,False,False,False,1061.28,1044.3,36.68
2002-11-18,-0.02562704471101407,True,3.0,-0.06793939393939408,True,False,False,1045.19,1073.89,35.74
2002-11-19,-0.022943480693900398,True,4.0,-0.01393939393939388,True,True,False,1025.96,1037.26,34.92
2002-11-20,0.07674684994272618,False,4.0,0.26757575757575786,False,False,False,1070.53,1028.57,37.6
2002-11-21,0.07393617021276588,False,3.0,0.5845454545454548,False,False,False,1118.14,1082.92,40.38
2002-11-22,0.017087667161961306,False,3.0,0.8447878787878791,False,False,False,1116.01,1102.64,41.07
2002-11-25,0.020696372047723344,False,2.0,0.8973333333333336,False,False,False,1127.06,1118.01,41.92
2002-11-26,-0.06416984732824438,True,3.0,0.7924848484848486,False,False,False,1087.49,1116.29,39.23
2002-11-27,0.1106296201886312,False,3.0,0.8441212121212122,False,False,False,1125.67,1107.97,43.57
2002-11-29,-0.00022951572182694502,False,3.0,0.9207878787878788,False,False,False,1116.1,1133.13,43.56
2002-12-02,0.01951331496786035,False,3.0,1.0046060606060603,False,False,False,1120.49,1144.21,44.41
2002-12-03,-0.03760414321098837,True,3.0,0.8409696969696967,False,False,False,1088.8,1109.46,42.74
2002-12-04,-0.007955077211043604,False,2.0,0.519272727272727,False,False,False,1069.49,1068.94,42.4
2002-12-05,-0.029009433962264075,True,3.0,0.2184848484848484,False,False,False,1053.06,1085.02,41.17
2002-12-06,0.03716298275443286,False,3.0,0.1432121212121214,False,False,False,1065.97,1038.72,42.7
2002-12-09,-0.0742388758782202,True,4.0,-0.08709090909090886,True,True,False,1014.84,1054.87,39.53
2002-12-10,0.05843663040728564,False,4.0,-0.11606060606060557,True,True,False,1033.07,1022.39,41.84
2002-12-11,-0.008843212237093834,False,3.0,-0.3435757575757574,True,False,False,1036.34,1023.91,41.47
2002-12-12,0.004340487099107726,False,3.0,-0.2990909090909091,True,False,False,1039.95,1047.47,41.65
2002-12-13,-0.04825930372148857,True,4.0,-0.3416363636363635,True,True,False,1005.85,1027.66,39.64
2002-12-16,0.0832492431886982,False,4.0,-0.1000000000000003,True,True,False,1042.44,1011.89,42.94
2002-12-17,-0.021425244527247145,True,4.0,-0.0020606060606061243,True,True,False,1040.02,1038.96,42.02
2002-12-18,-0.04069490718705382,True,5.0,-0.011333333333333447,True,True,True,1013.72,1029.82,40.31
2002-12-19,0.006201935003721237,False,4.0,-0.06363636363636363,True,True,False,1006.05,1012.51,40.56
2002-12-20,0.04783037475345164,False,4.0,0.09927272727272733,False,False,False,1013.51,1009.67,42.5
2002-12-23,0.027058823529411802,False,3.0,0.11599999999999996,False,False,False,1032.3,1012.46,43.65
2002-12-24,-0.0068728522336769515,False,3.0,0.22042424242424263,False,False,False,1023.29,1026.57,43.35
2002-12-26,0.011995386389849871,False,3.0,0.3102424242424242,False,False,False,1016.46,1026.44,43.87
2002-12-27,-0.04581718714383398,True,4.0,0.27333333333333315,False,False,False,997.85,1012.34,41.86
2002-12-30,0.006688963210702337,False,3.0,0.11515151515151498,False,False,False,989.89,999.39,42.14
2002-12-31,0.039392501186521045,False,3.0,0.2372121212121207,False,False,False,984.36,987.81,43.8
2003-01-02,0.09817351598173518,False,2.0,0.5220606060606058,False,False,False,1027.86,995.64,48.1
2003-01-03,0.008108108108108025,False,1.0,0.6404848484848485,False,False,False,1031.63,1024.47,48.49
2003-01-06,0.09733965766137342,False,1.0,0.9338787878787881,False,False,False,1061.48,1034.02,53.21
2003-01-07,-0.03608344296184929,True,2.0,1.0985454545454547,False,False,False,1071.85,1063.18,51.29
2003-01-08,-0.05030220315851042,True,3.0,1.0926060606060608,False,False,False,1042.52,1063.48,48.71
2003-01-09,0.0613836994456991,False,3.0,1.1684242424242428,False,False,False,1076.05,1056.61,51.7
2003-01-10,0.011025145067698361,False,3.0,1.208787878787879,False,False,False,1087.36,1059.86,52.27
2003-01-13,0.0024870862827623963,False,2.0,1.0204242424242427,False,False,False,1083.0,1101.24,52.4
2003-01-14,0.026908396946564883,False,2.0,0.799878787878788,False,False,False,1094.87,1082.37,53.81
2003-01-15,-0.03029176732949268,True,3.0,0.4596363636363635,False,False,False,1073.6,1096.96,52.18
2003-01-16,0.007090839402069671,False,3.0,0.32466666666666644,False,False,False,1061.46,1076.18,52.55
2003-01-17,-0.045480494766888646,True,4.0,0.031393939393939,False,False,False,1017.58,1041.43,50.16
2003-01-21,-0.045255183413078104,True,5.0,-0.09127272727272759,True,True,True,1008.93,1022.94,47.89
2003-01-22,-0.025057423261641287,True,5.0,-0.34290909090909144,True,True,True,1006.51,1005.57,46.69
2003-01-23,0.03169843649603776,False,4.0,-0.6300606060606064,True,True,False,1032.67,1024.47,48.17
2003-01-24,-0.0761884990658086,True,5.0,-0.9115151515151517,True,True,True,996.18,1027.7,44.5
2003-01-27,-0.06561797752808995,True,6.0,-1.226969696969697,True,True,True,986.41,985.08,41.58
2003-01-28,0.045695045695045566,False,6.0,-1.300545454545455,True,True,True,1001.41,996.88,43.48
2003-01-29,0.02506899724011058,False,6.0,-1.1125454545454545,True,True,True,1016.56,994.6,44.57
2003-01-30,-0.036347318824321184,True,6.0,-1.0095757575757573,True,True,True,985.51,1018.48,42.95
2003-01-31,0.046332945285215255,False,6.0,-0.6615151515151514,True,True,True,983.05,971.6,44.94
2003-02-03,0.006675567423231055,False,5.0,-0.36418181818181805,True,True,True,987.07,987.37,45.24
