Date,ndx_buy_hold,baseline,primary_train_2002_2013,reverse_train_2014_plus,full_history_descriptive
2006-07-27,9181.192133582548,14278.938963731696,20888.55067709196,19854.53835684285,20888.55067709196
2006-07-28,9378.47353746608,14585.758501297896,21337.394633596872,20281.16391303508,21337.394633596872
2006-07-31,9373.071119418277,14577.356455415538,21325.10334489183,20269.48106022151,21325.10334489183
2006-08-01,9220.996156210607,14340.84369258909,20979.11063180384,19940.615467802632,20979.11063180384
2006-08-02,9317.494519961003,14490.921615591255,21198.658478328434,20149.29539047268,21198.658478328434
2006-08-03,9380.336440241183,14588.655758498711,21341.633009012403,20285.192482970797,21341.633009012403
2006-08-04,9338.35903104217,14523.370896240367,21246.1282829824,20194.415373752683,21246.1282829824
2006-08-07,9278.063077887966,14429.596338174022,21108.946198699658,20064.023993500035,21108.946198699658
2006-08-08,9220.126801582224,14339.491639228709,20977.13272327659,19938.735468499297,20977.13272327659
2006-08-09,9225.342929352517,14347.603959390988,20989.000174440083,19950.015464319302,20989.000174440083
2006-08-10,9291.413881109544,14450.360014779857,21139.32122251098,20092.895411372665,21139.32122251098
2006-08-11,9232.173572861231,14358.227235793973,21004.540884297036,19964.78688741692,21004.540884297036
2006-08-14,9279.305013071367,14431.527842974565,21111.77178231001,20066.709706790512,21111.77178231001
2006-08-15,9528.313017343624,14818.794555483371,21678.301296186222,20605.1952215311,21678.301296186222
2006-08-16,9749.56377026683,15162.892135700044,22181.679016370985,21083.65504422953,22181.679016370985
2006-08-17,9771.483926253888,15196.98319542962,22231.550567093753,21131.057883806443,22231.550567093753
2006-08-18,9789.305696135718,15224.70028931741,22272.097691902356,21169.597869524787,22272.097691902356
2006-08-21,9694.049267568724,15076.553871115786,22055.375428988114,20963.603660145218,22055.375428988114
2006-08-22,9708.393618937027,15098.862751562057,22088.01091968772,20994.623648650228,22088.01091968772
2006-08-23,9627.543638497506,14973.121789046729,21904.065426653597,20819.783713440193,21904.065426653597
2006-08-24,9657.225889380832,15019.284753779699,21971.596874941082,20883.972261082585,21971.596874941082
2006-08-25,9672.812175932537,15043.52513902651,22007.05794925104,20917.677962878068,22007.05794925104
2006-08-28,9750.991995727742,15165.113366220668,22184.928437522896,21086.74361451358,22184.928437522896
2006-08-29,9771.856506808908,15197.562646869785,22232.398242176863,21131.86359779359,22232.398242176863
2006-08-30,9823.396816920123,15277.720096092306,22349.659962006604,21243.320699348376,22349.659962006604
2006-08-31,9809.611336384354,15256.28039280628,22318.29598393166,21213.50928182408,22318.29598393166
2006-09-01,9870.093579816068,15350.344676592711,22455.901905755956,21344.303519070298,22455.901905755956
2006-09-05,9958.395171356005,15487.674667911293,22656.80090045221,21535.257734023195,22656.80090045221
2006-09-06,9762.852476729238,15183.559237065852,22211.91276100179,21112.392176437635,22211.91276100179
2006-09-07,9717.149261980017,15112.479860405878,22107.93128414072,21013.557927348083,22107.93128414072
2006-09-08,9778.438763280943,15207.799622312661,22247.373835311748,21146.097878233115,22247.373835311748
2006-09-11,9834.76052384826,15295.393365017271,22375.51405204135,21267.894975956235,22375.51405204135
2006-09-12,10033.283862915194,15604.144407384014,22827.183592156623,21697.20624543894,22827.183592156623
2006-09-13,10084.451592471389,15683.722405166372,22943.597636903254,21807.857633006584,22943.597636903254
2006-09-14,10096.808847546246,15702.940877931773,22971.712193826286,21834.580480246826,22971.712193826286
2006-09-15,10136.923353970156,15765.3284829893,23062.978544440757,21921.329019529225,23062.978544440757
2006-09-18,10135.246741472562,15762.720951508567,23059.16400656678,21917.703306587082,23059.16400656678
2006-09-19,10066.319338793708,15655.522435078448,22902.34411619207,21768.646218965623,22902.34411619207
2006-09-20,10217.090270058805,15890.00711786433,23245.369966489183,22094.6918124295,23245.369966489183
2006-09-21,10152.012866448498,15788.796266315892,23097.309385306573,21953.960436008518,23097.309385306573
2006-09-22,10074.391917485824,15668.077216281974,22920.710409659376,21786.10335535372,22920.710409659376
2006-09-25,10248.262843162214,15938.48788835795,23316.292115109096,22162.103216020463,23316.292115109096
2006-09-26,10303.094281509448,16023.763825301909,23441.04163150628,22280.677457795016,23441.04163150628
2006-09-27,10281.174125522388,15989.672765572333,23391.17008078351,22233.2746182181,23391.17008078351
2006-09-28,10317.93540695111,16046.845307668395,23474.807355650024,22312.771731616212,23474.807355650024
2006-09-29,10271.611224610187,15974.800178608153,23369.413086983775,22212.59462588143,23369.413086983775
2006-10-02,10139.22093405945,15768.901766870305,23068.205874119914,21926.297589116606,23068.205874119914
2006-10-03,10185.669309918714,15841.1400464106,23173.8827011472,22026.743266180438,23173.8827011472
2006-10-04,10439.334571128733,16235.649901921439,23751.00815356224,22575.30020576031,23751.00815356224
2006-10-05,10490.812784480777,16315.71077590393,23868.128594211455,22686.623021650572,23868.128594211455
2006-10-06,10462.558759058364,16271.769041691587,23803.846567075878,22625.52304429223,23803.846567075878
2006-10-09,10501.05874974385,16331.645690508409,23891.439658996886,22708.780156297005,23891.439658996886
2006-10-10,10514.782133520452,16352.988818554404,23922.66235789131,22738.457288156773,23922.66235789131
2006-10-11,10502.300684927253,16333.57719530895,23894.26524260724,22711.465869587482,23894.26524260724
2006-10-12,10671.576450425051,16596.841299622913,24279.392288698647,23077.52859107946,24279.392288698647
2006-10-13,10725.414340625563,16680.57203272644,24401.881338207542,23193.954262221625,24401.881338207542
2006-10-16,10727.898210992367,16684.435042327525,24407.53250542825,23199.32568880258,24407.53250542825
2006-10-17,10616.124044486118,16510.599610278685,24153.22998049629,22957.61149265967,24153.22998049629
2006-10-18,10561.106315861374,16425.033947614644,24028.056626557558,22838.634393891552,24028.056626557558
2006-10-19,10596.004694514993,16479.309232509895,24107.455526008536,22914.10293735395,24107.455526008536
2006-10-20,10615.937754208608,16510.309884558606,24152.806142954738,22957.208635666102,24152.806142954738
2006-10-23,10717.465955451784,16668.21040200297,24383.797603101273,23176.765697162577,24383.797603101273
2006-10-24,10642.639360651767,16551.837237770273,24213.556190577376,23014.951471411357,24213.556190577376
2006-10-25,10722.619986462905,16676.22614692522,24395.523775084243,23187.911407318054,24395.523775084243
2006-10-26,10830.109476586416,16843.397887412186,24640.078036560484,23420.359892608816,24640.078036560484
2006-10-27,10665.801451822228,16587.85980230039,24266.253324910496,23065.040024278744,24266.253324910496
2006-10-30,10729.078049416601,16686.269971888043,24410.216809858095,23201.877116428535,24410.216809858095
2006-10-31,10758.511913263246,16732.0466356609,24477.183141423506,23265.528521412834,24477.183141423506
2006-11-01,10603.95307968877,16491.67086323337,24125.539261114813,22931.291502413005,24125.539261114813
2006-11-02,10619.601462999646,16516.007823720207,24161.141614605287,22965.13148987301,24161.141614605287
2006-11-03,10581.16356907333,16456.22775014341,24073.689801864795,22882.008663532753,24073.689801864795
2006-11-06,10756.773204006482,16729.342528940142,24473.22732436901,23261.768522806164,24473.22732436901
2006-11-07,10814.336899757202,16818.867776445295,24604.19312470897,23386.25133381976,24604.19312470897
2006-11-08,10865.380435795056,16898.252623747598,24720.32461109457,23496.634150058355,24720.32461109457
2006-11-09,10805.705450232552,16805.443818081523,24584.555318617007,23367.58562645095,24584.555318617007
2006-11-10,10873.825595042194,16911.386856391287,24739.53857964498,23514.897000433597,24739.53857964498
2006-11-13,10978.70702128056,17074.502436797116,24978.15911553947,23741.705487814354,24978.15911553947
2006-11-14,11098.119089164737,17260.21662336929,25249.83897967512,23999.936820693696,25249.83897967512
2006-11-15,11139.040853457858,17323.859706547173,25342.941959636322,24088.431073614902,25342.941959636322
2006-11-16,11189.649712181521,17402.568527169286,25458.084491758298,24197.873890201834,25458.084491758298
2006-11-17,11181.577133489402,17390.01374596576,25439.718198290993,24180.416753813737,25439.718198290993
2006-11-20,11201.075515868826,17420.338371334277,25484.079860973565,24222.582452474217,25484.079860973565
2006-11-21,11232.558572768086,17469.302018028036,25555.70840549607,24290.665284387807,25555.70840549607
2006-11-22,11300.119846745198,17574.375879177554,25709.420153899384,24436.768087389737,25709.420153899384
2006-11-24,11273.852917616228,17533.52455264608,25649.659060540376,24379.96525129615,25649.659060540376
2006-11-27,11023.230397605548,17143.74688389657,25079.45628797071,23837.98830927795,25079.45628797071
2006-11-28,11055.33442209651,17193.676282990597,25152.497624298387,23907.41399783677,25152.497624298387
2006-11-29,11132.520693744993,17313.719306344323,25328.107645681957,24074.331078839903,25328.107645681957
2006-11-30,11123.081986351131,17299.0398698602,25306.633210243264,24053.91965783228,25306.633210243264
2006-12-01,11022.919913809697,17143.26400769643,25078.749892068117,23837.31688095533,25078.749892068117
2006-12-04,11176.981973310812,17382.867178203753,25429.26353893268,24170.47961463897,25429.26353893268
2006-12-05,11207.53357882252,17430.3821962971,25498.772895747406,24236.548161584695,25498.772895747406
2006-12-06,11172.014232577201,17375.14115900158,25417.961204491257,24159.736761477066,25417.961204491257
2006-12-07,11037.45055545551,17165.862613862784,25111.809220309275,23868.73972645391,25111.809220309275
2006-12-08,11091.785219729381,17250.365948886527,25235.428503262312,23986.239682912263,25235.428503262312
2006-12-11,11126.124727550468,17303.772056621532,25313.55589008863,24060.499655393945,25313.55589008863
2006-12-12,11065.456193841243,17209.41804711502,25175.526130722785,23929.302561154156,25175.526130722785
2006-12-13,11074.584417439253,17223.61460739901,25196.294170258894,23949.042553839165,25196.294170258894
2006-12-14,11198.59164550202,17416.47536173319,25478.428693752852,24217.211025893263,25478.428693752852
2006-12-15,11230.571476474643,17466.211610347164,25551.1874717195,24286.36814312304,25551.1874717195
2006-12-18,11121.467470612708,17296.528913619495,25302.9599515498,24050.42823055466,25302.9599515498
2006-12-19,11085.016672979837,17239.839247723565,25220.029072585872,23971.602545479163,25220.029072585872
2006-12-20,11040.307006377336,17170.30507490403,25118.30806261309,23874.916867022002,25118.30806261309
2006-12-21,10968.026378703295,17057.891495512446,24953.85909649042,23718.608353516258,24953.85909649042
2006-12-22,10858.30140524966,16887.243046384505,24704.218784515542,23481.325584302638,24704.218784515542
2006-12-26,10888.977204279709,16934.95121495791,24774.010699691313,23547.66270257741,24774.010699691313
2006-12-27,10950.204608821465,17030.174401624663,24913.311971681826,23680.068367797918,24913.311971681826
2006-12-28,10922.447357472412,16987.005269332534,24850.16017799039,23620.04267575576,24850.16017799039
2006-12-29,10909.779618601704,16967.303920367,24821.339225164767,23592.6484001929,24821.339225164767
2007-01-03,10925.11751811673,16991.1580046537,24856.23518275265,23625.816959330285,24856.23518275265
2007-01-04,11133.390048373374,17315.071359704703,25330.08555420921,24076.211078143235,25330.08555420921
2007-01-05,11086.1344146449,17241.577602044053,25222.572097835196,23974.019687440596,25222.572097835196
2007-01-08,11097.560218332204,17259.34744620905,25248.567467050463,23998.728249712985,25248.567467050463
2007-01-09,11150.280366867653,17341.339824992087,25368.513491310045,24112.736778893723,25368.513491310045
2007-01-10,11277.702916684777,17539.512217527765,25658.418369732477,24388.290962496634,25658.418369732477
2007-01-11,11393.885953092107,17720.204491618526,25922.751716481194,24639.53944082073,25922.751716481194
2007-01-12,11455.672228466396,17816.296855445522,26063.32450109637,24773.15367702195,26063.32450109637
2007-01-16,11440.955296543072,17793.408523559094,26029.84133531366,24741.3279745298,26029.84133531366
2007-01-17,11349.300480007947,17650.863469279047,25821.31326486945,24543.122333692616,25821.31326486945
2007-01-18,11138.171498829475,17322.507653186796,25340.964051109077,24086.551074311574,25340.964051109077
2007-01-19,11157.607784449729,17352.735703315284,25385.184434611132,24128.582487307533,25385.184434611132
2007-01-22,11047.137649886052,17180.928351307015,25133.848772470043,23889.688290119626,25133.848772470043
2007-01-23,11012.239271232434,17126.653066411767,25054.449873019068,23814.219746657236,25054.449873019068
2007-01-24,11193.74809828675,17408.94249301108,25467.408917672474,24206.736744060407,25467.408917672474
2007-01-25,11039.251361471444,17168.66329582357,25115.90631654429,23872.6340107251,25115.90631654429
2007-01-26,11009.569110588118,17122.5003310906,25048.3748682568,23808.445463082706,25048.3748682568
2007-01-29,11022.671526773018,17142.877706736326,25078.184775346046,23836.77973829723,25078.184775346046
2007-01-30,11039.313458230614,17168.759871063598,25116.04759572481,23872.768296389622,25116.04759572481
2007-01-31,11129.477952545656,17308.987119582995,25321.18496583659,24067.751081278235,25321.18496583659
2007-02-01,11124.323921534535,17300.971374660745,25309.45879385362,24056.605371122754,25309.45879385362
2007-02-02,11165.804556660187,17365.48363499887,25403.83328643948,24146.30819502468,25403.83328643948
2007-02-05,11148.790044647569,17339.022019231434,25365.122790977613,24109.51392294515,25365.122790977613
2007-02-06,11134.321499760927,17316.51998830511,25332.204741916976,24078.225363111094,25332.204741916976
2007-02-07,11245.412601916305,17489.29309271365,25584.953195863243,24318.46241694424,25584.953195863243
2007-02-08,11242.866634790329,17485.33350787254,25579.16074946201,24312.956704698758,25579.16074946201
2007-02-09,11087.562640105813,17243.79883256468,25225.821518987108,23977.108257724645,25225.821518987108
2007-02-12,11043.411844335844,17175.133836905392,25125.372021638977,23881.6311502482,25125.372021638977
2007-02-13,11076.944094287719,17227.28446652004,25201.662779118567,23954.145409091067,25201.662779118567
2007-02-14,11270.437595861871,17528.212914444586,25641.8887056119,24372.579539747345,25641.8887056119
2007-02-15,11322.785163842298,17609.62584178746,25760.98705478837,24485.782354940937,25760.98705478837
2007-02-16,11310.862586081632,17591.083395702248,25733.86145212896,24459.99950735236,25733.86145212896
2007-02-20,11386.744825787542,17709.098339015403,25906.50461072166,24624.09658940049,25906.50461072166
2007-02-21,11420.401269257756,17761.442119110114,25983.077926562284,24696.87941957241,25983.077926562284
2007-02-22,11465.173032619427,17831.072867169674,26084.940215715586,24793.6993836941,26084.940215715586
2007-02-23,11424.375461844646,17767.62293447185,25992.11979411542,24705.47370210194,25992.11979411542
2007-02-26,11367.370636926458,17678.96686412694,25862.42550640012,24582.199462069053,25862.42550640012
2007-02-27,10904.128813517222,16958.515573524528,24808.482819737652,23580.42840472123,24808.482819737652
2007-02-28,10939.27557920752,17013.177159379888,24888.4468359107,23656.43409084172,24888.4468359107
2007-03-01,10888.356236688007,16933.985462557637,24772.59790788614,23546.319845932176,24772.59790788614
2007-03-02,10718.086923043486,16669.176154403238,24385.210394906448,23178.10855380781,24385.210394906448
2007-03-05,10636.802265289774,16542.75916520772,24200.275947608705,23002.328618946114,24200.275947608705
2007-03-06,10824.086090946912,16834.030089129552,24626.37395605026,23407.334183150004,24626.37395605026
2007-03-07,10780.618359527816,16766.427421110562,24527.478529687833,23313.33421798332,24527.478529687833
2007-03-08,10844.764311750569,16866.18964405859,24673.419923162677,23452.051309436443,24673.419923162677
2007-03-09,10834.269959450816,16849.868428494006,24649.543741655172,23429.357032131917,24649.543741655172
2007-03-12,10906.798974161538,16962.668308845696,24814.557824499916,23586.202688295754,24814.557824499916
2007-03-13,10696.042573538087,16634.89194419361,24335.056285822648,23130.437142901854,24335.056285822648
2007-03-14,10824.396574742763,16834.51296532969,24627.08035195285,23408.00561147263,24627.08035195285
2007-03-15,10835.077217320028,16851.123906614353,24651.3803710019,23431.102745770724,24651.3803710019
2007-03-16,10818.683672899111,16825.628043247194,24614.082667345214,23395.65133033643,24614.082667345214
2007-03-19,10918.038487571333,16980.148427290605,24840.129356173627,23610.508393574568,24840.129356173627
2007-03-20,10974.049764342799,17067.25929379508,24967.563177000644,23731.63406297507,24967.563177000644
2007-03-21,11216.848092698041,17444.868482301168,25519.964772825075,24256.691011263272,25519.964772825075
2007-03-22,11175.86423164575,17381.128823883264,25426.720513683358,24168.062472677542,25426.720513683358
2007-03-23,11140.4069821596,17325.984361827766,25346.050101607714,24091.38535823443,25346.050101607714
2007-03-26,11195.735194580195,17412.032900691946,25471.929851449037,24211.03388532517,25471.929851449037
2007-03-27,11114.885214140673,17286.29193817662,25287.984358414917,24036.193950115136,25287.984358414917
2007-03-28,10994.479598109774,17099.032547764007,25014.044027390984,23775.814046603413,25014.044027390984
2007-03-29,11001.807015691851,17110.42842608721,25030.714970692083,23791.659755017226,25030.714970692083
2007-03-30,11005.781208278739,17116.609241448943,25039.756838245215,23800.254037546747,25039.756838245215
2007-04-02,11011.804593918243,17125.977039731573,25053.460918755438,23813.279747005563,25053.460918755438
2007-04-03,11154.502946491222,17347.90694131393,25378.12047558525,24121.868204081336,25378.12047558525
2007-04-04,11188.221486720608,17400.347296648662,25454.83507060639,24194.78531991778,25454.83507060639
2007-04-05,11257.769856991163,17508.511565479053,25613.067752786275,24345.18526418448,25613.067752786275
2007-04-09,11228.273896385346,17462.638326466164,25545.96014204034,24281.399573535662,25545.96014204034
2007-04-10,11282.546463900047,17547.045086249876,25669.438145812863,24398.765244329494,25669.438145812863
2007-04-11,11165.556169623507,17365.097334038757,25403.268169717405,24145.771052366585,25403.268169717405
2007-04-12,11261.18517874552,17513.823203680542,25620.838107714753,24352.57097573329,25620.838107714753
2007-04-13,11282.049689826687,17546.27248432966,25668.30791236872,24397.6909590133,25668.30791236872
2007-04-16,11388.297244766794,17711.512720016082,25910.036590234602,24627.453731013586,25910.036590234602
2007-04-17,11394.196436887958,17720.687367818664,25923.458112383792,24640.21086914335,25923.458112383792
2007-04-18,11378.548053577084,17696.35040733183,25887.855758893318,24606.370881683346,25887.855758893318
2007-04-19,11379.044827650445,17697.12300925204,25888.985992337457,24607.445166999532,25888.985992337457
2007-04-20,11462.378678456771,17826.726981368458,26078.58265259229,24787.656528790525,26078.58265259229
2007-04-23,11489.01818814076,17868.157759340094,26139.191421034404,24845.26507887125,26139.191421034404
2007-04-24,11542.980271859611,17952.081642923673,26261.963028904334,24961.959321342463,26261.963028904334
2007-04-25,11682.449592955743,18168.989632024615,26579.276068347215,25263.564923863,26579.276068347215
2007-04-26,11733.617322511938,18248.56762980697,26695.69011309385,25374.216311430642,26695.69011309385
2007-04-27,11742.869739628288,18262.957340571014,26716.740710990995,25394.224875444692,26716.740710990995
2007-04-30,11598.122194002694,18037.840456067766,26387.418941204105,25081.20499143963,26387.418941204105
2007-05-01,11633.393153211333,18092.695192403182,26467.66551573819,25157.47924888917,26467.66551573819
2007-05-02,11734.61087065866,18250.112833647403,26697.950579982135,25376.364882063022,26697.950579982135
2007-05-03,11771.310055328211,18307.18880050344,26781.44657566813,25455.727709796614,26781.44657566813
2007-05-04,11771.682635883233,18307.768251943606,26782.294250751234,25456.53342378376,26782.294250751234
2007-05-07,11773.297151621657,18310.279208184307,26785.967509444697,25460.024851061375,26785.967509444697
2007-05-08,11797.3285974205,18347.65382607481,26840.642552305068,25511.993403232096,26840.642552305068
2007-05-09,11833.468911257522,18403.8606157706,26922.867035366406,25590.147659984974,26922.867035366406
2007-05-10,11644.384279584448,18109.789009887983,26492.671930689834,25181.24781150989,26492.671930689834
2007-05-11,11790.870534466805,18337.61000111199,26825.949517531222,25498.027694121618,26825.949517531222
2007-05-14,11724.364905395587,18234.177919042926,26674.639515196704,25354.20774741659,26674.639515196704
2007-05-15,11623.209284707431,18076.85685303873,26444.49573013328,25135.45639990726,26444.49573013328
2007-05-16,11746.036674345965,18267.8826778124,26723.945949197398,25401.07344433541,26723.945949197398
2007-05-17,11703.252007277739,18201.342337433707,26626.60459382067,25308.550621478487,26626.60459382067
2007-05-18,11779.32053726116,18319.64700646694,26799.67158995492,25473.050560520187,26799.67158995492
2007-05-21,11867.684225560268,18457.073573025555,27000.71186383169,25664.13906113761,27000.71186383169
2007-05-22,11900.53341116127,18508.161874999907,27075.448550325582,25735.176177670717,27075.448550325582
2007-05-23,11825.768913120424,18391.88528600724,26905.348416982204,25573.49623758402,26905.348416982204
2007-05-24,11640.658474034239,18103.994495486353,26484.19517985877,25173.19067163846,26484.19517985877
2007-05-25,11731.630226218493,18245.477222126105,26691.169179317283,25369.91917016588,26691.169179317283
2007-05-29,11797.08021038382,18347.2675251147,26840.077435582993,25511.456260574003,26840.077435582993
2007-05-30,11910.655182906003,18523.903639124328,27098.477056749976,25757.064740988102,27098.477056749976
2007-05-31,11973.435006427013,18621.54120679176,27241.310308253433,25892.8275478217,27241.310308253433
2007-06-01,11973.869683741204,18622.21723347195,27242.299262517052,25893.76754747337,27242.299262517052
2007-06-04,12007.836611007271,18675.04388976679,27319.57897426027,25967.221805967907,27319.57897426027
2007-06-05,11999.26725824179,18661.71650664305,27300.082447348814,25948.690384263617,27300.082447348814
2007-06-06,11890.597929694048,18492.70983659556,27052.84388144274,25713.6904713469,27052.84388144274
2007-06-07,11687.665720726034,18177.101952186895,26591.14351951071,25274.844919683,26591.14351951071
2007-06-08,11837.256813566899,18409.751705412255,26931.485065377987,25598.339085520925,26931.485065377987
2007-06-11,11810.55520712374,18368.22435220059,26870.735017755356,25540.596249775677,26870.735017755356
2007-06-12,11740.447966020653,18259.19090620996,26711.230822950805,25388.987734528266,26711.230822950805
2007-06-13,11884.512447295376,18483.245463072904,27038.998521752,25700.530476223565,27038.998521752
2007-06-14,11950.769689329913,18586.29124418185,27189.743407364447,25843.8132802705,27189.743407364447
2007-06-15,12061.736597966952,18758.871198110344,27442.209302949683,26083.781762774597,27442.209302949683
2007-06-18,12073.907562764298,18777.799945155657,27469.90002233116,26110.10175302127,27469.90002233116
2007-06-19,12057.638211861722,18752.49723226855,27432.884877035507,26074.91890891602,27432.884877035507
2007-06-20,11935.74227361074,18562.92003609529,27155.55384567915,25811.31614945573,27155.55384567915
2007-06-21,12054.968051217405,18748.344496947382,27426.809872273243,26069.144625341498,27426.809872273243
2007-06-22,11934.624531945678,18561.1816817748,27153.01082042983,25808.899007494303,27153.01082042983
2007-06-25,11878.489061655871,18473.877664790274,27025.29444124178,25687.504766764752,27025.29444124178
2007-06-26,11852.035842249392,18432.736612538716,26965.109510341215,25630.299073677605,26965.109510341215
2007-06-27,12003.676128142872,18668.57334868497,27310.113269165573,25958.224666444807,27310.113269165573
2007-06-28,11995.044678618222,18655.149390321203,27290.475463073606,25939.558959075996,27290.475463073606
2007-06-29,12010.134191096566,18678.61717364779,27324.806303939422,25972.19037555529,27324.806303939422
2007-07-02,12134.451902955185,18871.960804182116,27607.64722333597,26241.030275932007,27607.64722333597
2007-07-03,12203.255112115698,18978.96617013218,27764.18455534965,26389.81879222442,27764.18455534965
2007-07-05,12301.740572159539,19132.134500815213,27988.25333565081,26602.795856159224,27988.25333565081
2007-07-06,12346.760722557889,19202.15154983488,28090.680741526183,26700.15296293901,28090.680741526183
2007-07-09,12352.287334124032,19210.746746197296,28103.254588592263,26712.10438708163,28103.254588592263
2007-07-10,12244.79784400052,19043.57500571033,27858.700327116032,26479.65590179087,27858.700327116032
2007-07-11,12320.493793428921,19161.300223303406,28030.91964816717,26643.350126845427,28030.91964816717
2007-07-12,12549.941318562584,19518.14573520366,28552.946220180285,27139.535657261004,28552.946220180285
2007-07-13,12619.055011518947,19625.63397735386,28710.18994809655,27288.995601876035,28710.18994809655
2007-07-16,12593.34695322251,19585.651827982627,28651.7003673622,27233.401336763167,28651.7003673622
2007-07-17,12678.792093840622,19718.53935825996,28846.100519754633,27418.178411147965,28846.100519754633
2007-07-18,12655.19532535597,19681.840767049653,28792.414431157886,27367.149858628905,28792.414431157886
2007-07-19,12748.402560870345,19826.800202330374,29004.474481115034,27568.71264107918,29004.474481115034
2007-07-20,12642.155005930239,19661.559966643956,28762.74580324916,27338.9498690789,28762.74580324916
2007-07-23,12644.949360092896,19665.905852445172,28769.103366372456,27344.992723982472,28769.103366372456
2007-07-24,12422.76715578214,19320.359643628093,28263.606458479917,26864.518616316185,28263.606458479917
2007-07-25,12488.527623743315,19422.632822816828,28413.22111064823,27006.72713504693,28413.22111064823
2007-07-26,12336.142176739795,19185.637183790244,28066.52200165765,26677.19011430543,28066.52200165765
2007-07-27,12147.305932103403,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-07-30,12257.46558287123,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-07-31,11997.466452225857,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-01,12078.316432665379,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-02,12211.948658399517,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-03,11913.63582734617,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-06,12136.004321934437,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-07,12181.148665851128,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-08,12340.737336918386,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-09,12026.651929035823,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-10,11954.495494880122,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-13,12012.05919063084,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-14,11806.58101453685,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-15,11580.548811157545,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-16,11463.620613640174,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-17,11728.711678537496,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-20,11755.226994703145,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-21,11866.628580654375,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-22,12026.714025794992,19206.366612796348,28097.30981727414,26706.40438882329,28097.30981727414
2007-08-23,11996.348710560795,19206.366612796348,28097.30981727414,26538.046452833052,28097.30981727414
2007-08-24,12179.534150112704,19206.366612796348,28097.30981727414,26943.285065147782,28097.30981727414
2007-08-27,12093.281751625382,19206.366612796348,28097.30981727414,26752.47949480705,28097.30981727414
2007-08-28,11793.664888629462,19206.366612796348,28097.30981727414,26089.6739678855,28097.30981727414
2007-08-29,12138.984966374604,19206.366612796348,28097.30981727414,26853.583094354042,28097.30981727414
2007-08-30,12194.251082036028,19206.366612796348,28371.044656677248,26975.84152315408,28371.044656677248
2007-08-31,12349.368786443034,19206.366612796348,28731.94023682941,27318.98933792092,28731.94023682941
2007-09-04,12546.712287085737,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-05,12384.453455374163,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-06,12411.092965058153,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-07,12160.718832084152,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-10,12172.206732530629,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-11,12350.921205422288,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-12,12350.797011903947,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-13,12410.844578021472,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-14,12424.443768279732,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-17,12314.284117511907,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-18,12638.988071212563,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-19,12676.184029955475,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-20,12621.849365681604,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-21,12726.60659840163,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-24,12774.855780276826,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-25,12896.44123473196,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-26,12968.162991573468,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-27,13017.90249566875,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
2007-09-28,12985.115406826917,19206.366612796348,28738.886296440443,27325.54463408272,28738.886296440443
