variant,record_type,component,entry_date,exit_date,signal_date,component_return_pct,allocation_at_entry,portfolio_contribution_pct,sell_reason,cluster,return_pct,max_drawdown_pct,accumulated,buy_trigger,component_events
20%,component_exit,breadth,2022-06-14,2022-11-14,2022-11-11,2.909112997110624,0.9599523615018235,2.792609891451991,climax-top,,,,,,
20%,component_exit,breadth,2023-01-27,2023-05-02,2023-05-01,10.100249324264201,0.9610400666350754,9.706744283621743,bearish-divergence,,,,,,
20%,component_exit,breadth,2023-10-30,2024-12-19,2024-12-18,49.38022794807871,0.9618090079951427,47.494348057315605,bearish-divergence,,,,,,
20%,component_exit,ma200,2003-01-10,2003-01-21,2003-01-17,-3.678157263338,0.1563960599789645,-0.5752493039690737,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2003-03-14,2004-03-24,2004-03-23,32.64465230733491,0.1553959015615134,5.072845176460446,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2004-03-26,2004-05-03,2004-04-30,-0.976133131586332,0.1861982882464436,-0.1817543182020155,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2004-05-05,2004-05-10,2004-05-07,-2.24666006248343,0.1851133933220688,-0.4158868678074788,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2004-05-12,2004-05-18,2004-05-14,-1.4017049602193299,0.1817332391061514,-0.2547363826918179,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2004-05-26,2004-07-09,2004-07-08,-0.2303521729165814,0.17700565429110277,-0.04077363708447673,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2004-10-04,2004-10-11,2004-10-08,-2.0711549073897273,0.17441118693440216,-0.3612325857228541,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2004-10-19,2004-10-25,2004-10-22,-2.0492578168858966,0.17141807903647352,-0.3512798384210578,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2004-10-27,2005-03-23,2005-03-22,1.3131727443024266,0.16849717726430102,0.2212659006753746,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2005-03-31,2005-04-04,2005-04-01,-1.5267046463760758,0.1703329475405323,-0.260048102441063,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2005-04-06,2005-04-12,2005-04-11,-0.8666643375954686,0.1688583750768557,-0.14634353178343032,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2005-05-18,2005-06-27,2005-06-24,0.09836938087375291,0.1670414791076758,0.016431766880058,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2005-07-11,2005-10-13,2005-10-12,-1.297174354910513,0.16324336974506534,-0.2117551128424735,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2005-10-17,2006-05-15,2006-05-12,5.286269274568389,0.16050043976037143,0.8484485432599661,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2006-09-18,2006-09-20,2006-09-19,0.09468215562649096,0.15996238026006976,0.01514558298216785,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2006-09-22,2008-01-07,2008-01-04,20.491741196862012,0.15988968514037744,3.276418047944368,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2008-05-02,2008-05-08,2008-05-07,-1.949868205429539,0.1412039052655718,-0.27532900535982313,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2008-05-12,2008-05-22,2008-05-21,-0.5222457930896263,0.14006006171950422,-0.07314577801288448,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2008-05-27,2008-06-12,2008-06-11,-1.3558804015248227,0.13951204862880148,-0.18916165251236994,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2008-06-16,2008-06-19,2008-06-18,-0.4987723315812653,0.13745477859617825,-0.06855864040740242,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2008-08-11,2008-08-20,2008-08-19,-0.17256982436529844,0.13929576926858858,-0.02403824643750947,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2008-08-25,2008-08-27,2008-08-26,-1.8051244806359446,0.1387638404437483,-0.2504860054120702,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2008-08-29,2008-09-03,2008-09-02,-2.714622917260623,0.1376068771265509,-0.37355078222040167,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2009-05-01,2009-05-14,2009-05-13,-3.600805907253146,0.11333635046355016,-0.4081022002556643,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2009-05-19,2010-05-21,2010-05-20,27.546829871178936,0.10981521833863901,3.025061136840858,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2010-05-25,2010-05-27,2010-05-26,3.6954485342549637,0.10771560793768481,0.39805748546969966,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2010-06-01,2010-06-08,2010-06-07,-2.7195573749667856,0.10926806519458736,-0.2971607725482916,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2010-06-11,2010-06-29,2010-06-28,-0.639818363838196,0.10777236613516628,-0.06895473896757309,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2010-07-14,2010-07-19,2010-07-16,-2.3192848790875686,0.10638132092304609,-0.24672858903418277,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2010-07-23,2010-08-12,2010-08-11,-2.4914661270961536,0.10326504447985571,-0.2572813604346381,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2010-09-07,2011-06-16,2011-06-15,18.431128480559543,0.10060194507090311,1.854207374996009,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2011-06-22,2011-06-27,2011-06-24,-1.293217075126274,0.09912120837755144,-0.128185239180999,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2011-06-29,2011-08-05,2011-08-04,-2.9024698755668377,0.09665127791233047,-0.28052742257557767,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2011-09-19,2011-09-22,2011-09-21,-3.7088843097792146,0.09335743857339153,-0.34625193912602864,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2011-10-12,2011-11-18,2011-11-17,-2.017693468512538,0.0872023745133619,-0.1759476614943945,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2011-12-01,2011-12-09,2011-12-08,-0.464806760620895,0.08558394944268007,-0.03977999830159457,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2011-12-13,2011-12-15,2011-12-14,-2.546481357239172,0.08532070659408231,-0.2172675887283039,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2011-12-27,2011-12-29,2011-12-28,-0.6747904072937017,0.08348498946284603,-0.05633487004254427,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2012-01-04,2012-11-01,2012-10-31,14.690363110327652,0.08184012303296614,1.2022611243481622,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2012-11-06,2012-11-08,2012-11-07,-2.2405461687505235,0.08156325338426892,-0.1827462348809519,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2012-11-30,2012-12-05,2012-12-04,-0.8959466348088863,0.07968646225452981,-0.07139481769677132,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2012-12-12,2012-12-14,2012-12-13,-2.3241508504464603,0.0789735738119602,-0.1835464987378636,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2012-12-19,2012-12-24,2012-12-21,-2.0357612477437614,0.07666488301161527,-0.1560713978978554,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2013-01-03,2014-10-17,2014-10-16,38.94239791520482,0.07417991181103421,2.888743643060096,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2014-10-21,2015-08-24,2015-08-21,-1.9152997415195383,0.07332574607580165,-0.1404407825057102,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2015-10-16,2016-01-07,2016-01-06,-1.7429183420529681,0.06858073035889747,-0.11953061285391124,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2016-03-22,2016-03-24,2016-03-23,-0.6709192244282014,0.06734155673847171,-0.04518074501876316,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2016-03-30,2016-04-28,2016-04-27,-1.8237995272322172,0.0663502466194648,-0.12100954841632092,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2016-05-25,2016-06-16,2016-06-15,-1.7432194323613648,0.0655402304445334,-0.11425100331235255,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2016-06-22,2016-06-27,2016-06-24,-3.8953481733854156,0.06489347755534143,-0.2527826892598267,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2016-07-01,2016-07-06,2016-07-05,-0.6759501631367959,0.06246664344876001,-0.04222433782979739,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2016-07-08,2018-10-12,2018-10-11,59.206290682878596,0.06152356518434815,3.6425820841515457,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2018-10-16,2018-10-25,2018-10-24,-3.632212254485201,0.06569472470920674,-0.23861718414381247,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2018-11-02,2018-11-06,2018-11-05,-1.5945078073462793,0.06345577560197921,-0.10118072961856939,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2018-11-08,2018-11-12,2018-11-09,-2.718100139676105,0.06141613226490453,-0.16693519768760315,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2019-02-19,2019-02-22,2019-02-21,0.17742667478857221,0.0610251077730894,0.010827481950793503,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2019-02-26,2019-03-08,2019-03-07,-2.3566051306128877,0.06064055944989887,-0.1429058535228675,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2019-03-12,2019-06-03,2019-05-31,-1.0504178594041402,0.0589177570554942,-0.061888264247125395,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2019-06-05,2020-03-10,2020-03-09,13.447262678849148,0.05831405143366071,0.7841643674963553,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2020-04-09,2022-01-21,2022-01-20,77.5708395704869,0.04917905258016497,3.814860397924517,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2022-02-03,2022-02-07,2022-02-04,0.03681318051105276,0.04419139163025438,0.0016268256771191805,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2022-02-10,2022-02-14,2022-02-11,-3.7501553280125055,0.04420694071716292,-0.1657828942656015,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2022-03-30,2022-04-01,2022-03-31,-2.027606890180711,0.04261976805952526,-0.0864161353753972,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2022-04-05,2022-04-07,2022-04-06,-4.347376025911687,0.041791721496395325,-0.18168432811500712,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2023-01-27,2023-01-31,2023-01-30,-0.8198897677047401,0.03895993336492475,-0.031942850716360306,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2023-02-02,2023-03-13,2023-03-10,-7.246906304224188,0.03759720546892675,-0.27246342533397744,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2023-03-15,2025-03-07,2025-03-06,65.45544137182317,0.03541935629609573,2.31838959946681,NDX-below-MA200,,,,,,
20%,component_exit,ma200,2025-05-13,2026-03-23,2026-03-20,15.960448215252043,0.029298859031291414,0.4676229223348963,NDX-below-MA200,,,,,,
20%,21_session_cluster,,2002-07-24,2002-08-15,,,,,climax-top,1.0,9.013149111467943,,,breadth,1.0
20%,21_session_cluster,,2002-10-10,2002-11-12,,,,,climax-top,2.0,17.350409219454505,,,breadth,1.0
20%,21_session_cluster,,2003-01-10,2003-01-21,,,,,NDX-below-MA200,3.0,-0.5752493039690737,,,ma200,1.0
20%,21_session_cluster,,2003-01-10,2003-03-18,,,,,climax-top,4.0,1.1434124180750431,,,breadth,1.0
20%,21_session_cluster,,2003-03-14,2004-03-24,,,,,NDX-below-MA200,5.0,5.072845176460446,,,ma200,1.0
20%,21_session_cluster,,2004-03-25,2004-07-09,,,,,NDX-below-MA200+bearish-divergence,6.0,3.464206688702209,,,breadth+ma200,5.0
20%,21_session_cluster,,2004-10-04,2004-10-25,,,,,NDX-below-MA200,7.0,-0.7125124241439119,,,ma200,2.0
20%,21_session_cluster,,2004-10-27,2005-04-12,,,,,NDX-below-MA200,8.0,-0.18512573354911874,,,ma200,3.0
20%,21_session_cluster,,2005-05-18,2005-06-27,,,,,NDX-below-MA200,9.0,0.016431766880058,,,ma200,1.0
20%,21_session_cluster,,2005-07-11,2005-10-13,,,,,NDX-below-MA200,10.0,-0.2117551128424735,,,ma200,1.0
20%,21_session_cluster,,2005-10-17,2006-05-15,,,,,NDX-below-MA200,11.0,0.8484485432599661,,,ma200,1.0
20%,21_session_cluster,,2006-09-18,2006-09-20,,,,,NDX-below-MA200,12.0,0.01514558298216785,,,ma200,1.0
20%,21_session_cluster,,2005-03-31,2007-07-27,,,,,bearish-divergence,13.0,27.708048929855707,,,breadth,1.0
20%,21_session_cluster,,2006-09-22,2008-01-07,,,,,NDX-below-MA200,14.0,3.276418047944368,,,ma200,1.0
20%,21_session_cluster,,2008-05-02,2008-06-19,,,,,NDX-below-MA200,15.0,-0.6061950762924799,,,ma200,4.0
20%,21_session_cluster,,2008-01-23,2008-09-30,,,,,NDX-below-MA200+trailing-stop,16.0,-9.741858178595884,,,breadth+ma200,4.0
20%,21_session_cluster,,2008-10-17,2008-11-05,,,,,climax-top,17.0,4.340522250657755,,,breadth,1.0
20%,21_session_cluster,,2008-11-24,2009-01-14,,,,,climax-top,18.0,5.850805054891706,,,breadth,1.0
20%,21_session_cluster,,2009-02-02,2009-02-18,,,,,climax-top,19.0,1.7949614155374223,,,breadth,1.0
20%,21_session_cluster,,2009-05-01,2009-05-14,,,,,NDX-below-MA200,20.0,-0.4081022002556643,,,ma200,1.0
20%,21_session_cluster,,2009-05-19,2010-08-12,,,,,NDX-below-MA200,21.0,2.5529931613258725,,,ma200,6.0
20%,21_session_cluster,,2010-09-07,2011-06-27,,,,,NDX-below-MA200,22.0,1.72602213581501,,,ma200,2.0
20%,21_session_cluster,,2011-06-29,2011-08-05,,,,,NDX-below-MA200,23.0,-0.28052742257557767,,,ma200,1.0
20%,21_session_cluster,,2009-03-09,2011-09-22,,,,,NDX-below-MA200+bearish-divergence,24.0,98.00646762883787,,,breadth+ma200,2.0
20%,21_session_cluster,,2011-10-12,2011-12-29,,,,,NDX-below-MA200,25.0,-0.4893301185668372,,,ma200,4.0
20%,21_session_cluster,,2012-01-04,2012-12-24,,,,,NDX-below-MA200,26.0,0.60850217513472,,,ma200,5.0
20%,21_session_cluster,,2011-10-06,2014-08-08,,,,,bearish-divergence,27.0,69.92631897726898,,,breadth,1.0
20%,21_session_cluster,,2013-01-03,2014-10-17,,,,,NDX-below-MA200,28.0,2.888743643060096,,,ma200,1.0
20%,21_session_cluster,,2014-10-21,2015-08-24,,,,,NDX-below-MA200,29.0,-0.1404407825057102,,,ma200,1.0
20%,21_session_cluster,,2015-10-16,2016-01-07,,,,,NDX-below-MA200,30.0,-0.11953061285391124,,,ma200,1.0
20%,21_session_cluster,,2016-03-22,2016-03-24,,,,,NDX-below-MA200,31.0,-0.04518074501876316,,,ma200,1.0
20%,21_session_cluster,,2016-03-30,2016-04-28,,,,,NDX-below-MA200,32.0,-0.12100954841632092,,,ma200,1.0
20%,21_session_cluster,,2016-05-25,2016-07-06,,,,,NDX-below-MA200,33.0,-0.40925803040197667,,,ma200,3.0
20%,21_session_cluster,,2015-08-25,2018-03-23,,,,,bearish-divergence,34.0,55.16587386861645,,,breadth,1.0
20%,21_session_cluster,,2016-07-08,2018-11-12,,,,,NDX-below-MA200,35.0,3.135848972701561,,,ma200,4.0
20%,21_session_cluster,,2019-02-19,2019-03-08,,,,,NDX-below-MA200,36.0,-0.132078371572074,,,ma200,2.0
20%,21_session_cluster,,2019-03-12,2019-06-03,,,,,NDX-below-MA200,37.0,-0.061888264247125395,,,ma200,1.0
20%,21_session_cluster,,2018-10-15,2020-03-10,,,,,NDX-below-MA200+bearish-divergence,38.0,23.664564713685653,,,breadth+ma200,2.0
20%,21_session_cluster,,2020-03-16,2021-12-01,,,,,bearish-divergence,39.0,111.37655834385357,,,breadth,1.0
20%,21_session_cluster,,2020-04-09,2022-02-14,,,,,NDX-below-MA200,40.0,3.6507043293360346,,,ma200,3.0
20%,21_session_cluster,,2022-03-30,2022-04-07,,,,,NDX-below-MA200,41.0,-0.26810046349040434,,,ma200,2.0
20%,21_session_cluster,,2022-06-14,2022-11-14,,,,,climax-top,42.0,2.792609891451991,,,breadth,1.0
20%,21_session_cluster,,2023-01-27,2023-01-31,,,,,NDX-below-MA200,43.0,-0.031942850716360306,,,ma200,1.0
20%,21_session_cluster,,2023-02-02,2023-03-13,,,,,NDX-below-MA200,44.0,-0.27246342533397744,,,ma200,1.0
20%,21_session_cluster,,2023-01-27,2023-05-02,,,,,bearish-divergence,45.0,9.706744283621743,,,breadth,1.0
20%,21_session_cluster,,2023-10-30,2024-12-19,,,,,bearish-divergence,46.0,47.494348057315605,,,breadth,1.0
20%,21_session_cluster,,2023-03-15,2025-03-07,,,,,NDX-below-MA200,47.0,2.31838959946681,,,ma200,1.0
20%,21_session_cluster,,2025-05-13,2026-03-23,,,,,NDX-below-MA200,48.0,0.4676229223348963,,,ma200,1.0
30%,component_exit,breadth,2002-07-24,2002-08-15,2002-08-14,11.266436389334928,0.7,7.886505472534449,climax-top,,,,,,
30%,component_exit,breadth,2002-10-10,2002-11-12,2002-11-11,21.249727099487348,0.7218755422201933,15.339658271973565,climax-top,,,,,,
30%,component_exit,breadth,2003-01-10,2003-03-18,2003-03-17,1.3553900874935836,0.7588219598087463,1.0284997624972292,climax-top,,,,,,
30%,component_exit,breadth,2004-03-25,2004-06-14,2004-06-10,5.375851021555637,0.7137795869618382,3.8371727217343587,bearish-divergence,,,,,,
30%,component_exit,breadth,2005-03-31,2007-07-27,2007-07-26,33.3965882431005,0.7391568755973328,24.685317821380785,bearish-divergence,,,,,,
30%,component_exit,breadth,2008-01-23,2008-09-30,2008-09-29,-10.808117263218783,0.7548937333502224,-8.158979991318215,trailing-stop,,,,,,
30%,component_exit,breadth,2008-10-17,2008-11-05,2008-11-04,5.178220440872035,0.7502030084087052,3.884716552945653,climax-top,,,,,,
30%,component_exit,breadth,2008-11-24,2009-01-14,2009-01-13,6.924540387985798,0.7595143111829094,5.259287523039269,climax-top,,,,,,
30%,component_exit,breadth,2009-02-02,2009-02-18,2009-02-17,2.1030798495609764,0.7715031271870726,1.6225326806604115,climax-top,,,,,,
30%,component_exit,breadth,2009-03-09,2011-09-19,2011-09-16,114.8900692497403,0.7751257639768308,89.05425270055595,bearish-divergence,,,,,,
30%,component_exit,breadth,2011-10-06,2014-08-08,2014-08-07,76.9464260343174,0.8520646080322075,65.56332633840991,bearish-divergence,,,,,,
30%,component_exit,breadth,2015-08-25,2018-03-23,2018-03-22,59.447425295777634,0.8814397766261619,52.39932527371069,bearish-divergence,,,,,,
30%,component_exit,breadth,2018-10-15,2020-02-26,2020-02-25,24.473917241435135,0.8921968603255083,21.835552122674752,bearish-divergence,,,,,,
30%,component_exit,breadth,2020-03-16,2021-12-01,2021-11-30,117.6893390777586,0.9104067497824937,107.14516867383203,bearish-divergence,,,,,,
30%,component_exit,breadth,2022-06-14,2022-11-14,2022-11-11,2.909112997110624,0.9324385685327502,2.712569158725849,climax-top,,,,,,
30%,component_exit,breadth,2023-01-27,2023-05-02,2023-05-01,10.100249324264201,0.93422228375737,9.435877990232935,bearish-divergence,,,,,,
30%,component_exit,breadth,2023-10-30,2024-12-19,2024-12-18,49.38022794807871,0.9354749860985542,46.19396805327237,bearish-divergence,,,,,,
30%,component_exit,ma200,2003-01-10,2003-01-21,2003-01-17,-3.6454205878775015,0.2411780401912537,-0.8791953930571437,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2003-03-14,2004-03-24,2004-03-23,32.68495532303346,0.2398541762152573,7.83962303363868,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2004-03-26,2004-05-03,2004-04-30,-0.9501274726991804,0.28187866441771725,-0.2678206630310261,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2004-05-05,2004-05-10,2004-05-07,-2.2205519260654727,0.2804813769122565,-0.622823461728007,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2004-05-12,2004-05-18,2004-05-14,-1.374868135177576,0.2760028746456106,-0.3794675575676609,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2004-05-26,2004-07-09,2004-07-08,-0.20295828509936387,0.2696846442025118,-0.0547347329049739,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2004-10-04,2004-10-11,2004-10-08,-2.0439358826211063,0.26622712799300047,-0.5441511798320556,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2004-10-19,2004-10-25,2004-10-22,-2.0214444351468797,0.26221244832591195,-0.5300478944946535,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2004-10-27,2005-03-23,2005-03-22,1.342066897287686,0.25828098228947083,0.34663035652964586,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2005-03-31,2005-04-04,2005-04-01,-1.4985715574630465,0.26084312440266727,-0.39089208718963225,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2005-04-06,2005-04-12,2005-04-11,-0.8379836344460267,0.25888663103093756,-0.2169427599807926,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2005-05-18,2005-06-27,2005-06-24,0.1274578123471093,0.2564550314226517,0.032687197270540355,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2005-07-11,2005-10-13,2005-10-12,-1.2683005834433936,0.25129174859568587,-0.318713471358419,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2005-10-17,2006-05-15,2006-05-12,5.316509401473257,0.24756145879274666,1.316162823114072,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2006-09-18,2006-09-20,2006-09-19,0.12269289182063048,0.246870735798617,0.030289284481019165,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2006-09-22,2008-01-07,2008-01-04,20.522595103827367,0.24682215933959067,5.065431238778782,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2008-05-02,2008-05-08,2008-05-07,-1.9268577918750807,0.22069237802090585,-0.42524282819702325,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2008-05-12,2008-05-22,2008-05-21,-0.4985975131947873,0.21910902609577296,-0.10924721552988415,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2008-05-27,2008-06-12,2008-06-11,-1.3321961812112315,0.2183708134321264,-0.2909127637422691,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2008-06-16,2008-06-19,2008-06-18,-0.47464744885405974,0.2154824071679155,-0.10227817483518285,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2008-08-11,2008-08-20,2008-08-19,-0.14827273223189108,0.21814554616471224,-0.032345036154060015,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2008-08-25,2008-08-27,2008-08-26,-1.7809726607201148,0.21742996968635467,-0.387236831632601,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2008-08-29,2008-09-03,2008-09-02,-2.6901279816624935,0.21582306735024415,-0.5805916725671206,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2009-05-01,2009-05-14,2009-05-13,-3.5757279176648726,0.1806955911562652,-0.6461182698964154,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2009-05-19,2010-05-21,2010-05-20,27.57698618261193,0.17553359194104703,4.840687439542495,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2010-05-25,2010-05-27,2010-05-26,3.7166215928623236,0.17245458895232696,0.6409484490884148,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2010-06-01,2010-06-08,2010-06-07,-2.699774217523443,0.17478680407771943,-0.4718849072123483,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2010-06-11,2010-06-29,2010-06-28,-0.6192594100502546,0.17259705056192054,-0.10688234770738889,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2010-07-14,2010-07-19,2010-07-16,-2.298759497778047,0.1705584814042499,-0.3920729290546198,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2010-07-23,2010-08-12,2010-08-11,-2.470462919903038,0.16594035122714665,-0.4099494846223524,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2010-09-07,2011-06-16,2011-06-15,18.454960343353456,0.16198206784409228,2.989372638397112,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2011-06-22,2011-06-27,2011-06-24,-1.274904930191889,0.15978537898506714,-0.20371116744064158,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2011-06-29,2011-08-05,2011-08-04,-2.8840613265408543,0.15609010895314038,-0.4501734466873005,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2011-09-19,2011-09-22,2011-09-21,-3.6899959138990246,0.15113378049700452,-0.5576830324860588,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2011-10-12,2011-11-18,2011-11-17,-1.9979007486779832,0.1417900305571671,-0.28328240820523826,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2011-12-01,2011-12-09,2011-12-08,-0.4444398778297609,0.13933733475876384,-0.0619270680373095,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2011-12-13,2011-12-15,2011-12-14,-2.5262247375372637,0.13895835399508388,-0.35104003134984096,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2011-12-27,2011-12-29,2011-12-28,-0.6537987871035433,0.136164807986927,-0.08902438630803974,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2012-01-04,2012-11-01,2012-10-31,14.713135901635432,0.13365781867720508,1.9665256505138649,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2012-11-06,2012-11-08,2012-11-07,-2.2222498244465094,0.13325401349275767,-0.2961237080910735,NDX-below-MA200,,,,,,
30%,component_exit,ma200,2012-11-30,2012-12-05,2012-12-04,-0.8770967344434388,0.1303778389282538,-0.11435397676776407,NDX-below-MA200,,,,,,
