variant,record_type,component,entry_date,exit_date,signal_date,component_return_pct,allocation_at_entry,portfolio_contribution_pct,sell_reason,cluster,return_pct,max_drawdown_pct,accumulated,buy_trigger,component_events
10%,component_exit,tqqq_ma200,2015-10-16,2016-01-07,2016-01-06,-6.884015786625408,0.07935415746486468,-0.546275272722487,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2016-03-22,2016-03-24,2016-03-23,-1.6469213323404785,0.0741611577328885,-0.12213759270136113,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2016-03-30,2016-04-28,2016-04-27,-5.394128813091637,0.07241126603194335,-0.39059569649534936,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2016-05-25,2016-06-16,2016-06-15,-4.87882388963966,0.06911130609985154,-0.3371818912441549,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2016-06-22,2016-06-27,2016-06-24,-11.589348679516842,0.06639306268102185,-0.7694523533113795,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2016-07-01,2016-07-06,2016-07-05,-1.7549397158787894,0.059099523810590554,-0.10371610152472953,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2016-07-08,2018-10-12,2018-10-11,244.26898292663003,0.057608258842639724,14.071910795665646,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2018-10-16,2018-10-25,2018-10-24,-11.464746292797512,0.12417416847223929,-1.4236253376533192,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2018-11-02,2018-11-06,2018-11-05,-4.817946190947997,0.111518613618283,-0.537290679702008,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2018-11-08,2018-11-12,2018-11-09,-7.6616923878532255,0.10494267355200458,-0.8040384831143595,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2019-02-19,2019-02-22,2019-02-21,0.8907764587703149,0.09953239010044759,0.08866110998662224,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2019-02-26,2019-03-08,2019-03-07,-6.428671953179432,0.09956508655405628,-0.6400712794459442,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2019-03-12,2019-06-03,2019-05-31,-5.417795620495481,0.09318783879949907,-0.504872664931365,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2019-06-05,2020-03-10,2020-03-09,29.900815865357067,0.08855560393238374,2.647884807027696,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2020-04-09,2022-01-21,2022-01-20,333.0693951970168,0.08502138010732337,28.318019651161865,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2022-02-03,2022-02-07,2022-02-04,-0.5243406793465355,0.16845178642368358,-0.08832612413053176,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2022-02-10,2022-02-14,2022-02-11,-10.899995891847514,0.16771666281015954,-1.8281109356251137,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2022-03-30,2022-04-01,2022-03-31,-5.367566481559938,0.1522182723365118,-0.817041696474423,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2022-04-05,2022-04-07,2022-04-06,-12.570718335818077,0.14523448164446134,-1.8257017614010642,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2023-01-27,2023-01-31,2023-01-30,-1.9810198489659037,0.1261445180002154,-0.24989479399666342,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2023-02-02,2023-03-13,2023-03-10,-21.230928836883134,0.1208628398532585,-2.5660303519481342,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2023-03-15,2025-03-07,2025-03-06,204.65345803073524,0.09888842841633944,20.23785883462869,NDX-below-MA200/TQQQ,,,,,,
10%,component_exit,tqqq_ma200,2025-05-13,2026-03-23,2026-03-20,35.90615531961012,0.14243634688297352,5.114341594337912,NDX-below-MA200/TQQQ,,,,,,
10%,21_session_cluster,,2002-07-24,2002-08-15,,,,,climax-top,1.0,10.139792750401435,,,breadth,1.0
10%,21_session_cluster,,2002-10-10,2002-11-12,,,,,climax-top,2.0,19.320015466503595,,,breadth,1.0
10%,21_session_cluster,,2003-01-10,2003-01-21,,,,,NDX-below-MA200/TQQQ,3.0,-0.8452448705003133,,,tqqq_ma200,1.0
10%,21_session_cluster,,2003-01-10,2003-03-18,,,,,climax-top,4.0,1.2522177671767467,,,breadth,1.0
10%,21_session_cluster,,2003-03-14,2004-03-24,,,,,NDX-below-MA200/TQQQ,5.0,6.569780274251768,,,tqqq_ma200,1.0
10%,21_session_cluster,,2004-03-25,2004-07-09,,,,,NDX-below-MA200/TQQQ+bearish-divergence,6.0,2.837821014768485,,,breadth+tqqq_ma200,5.0
10%,21_session_cluster,,2004-10-04,2004-10-25,,,,,NDX-below-MA200/TQQQ,7.0,-1.1849557973706903,,,tqqq_ma200,2.0
10%,21_session_cluster,,2004-10-27,2005-04-12,,,,,NDX-below-MA200/TQQQ,8.0,-0.5808504459405823,,,tqqq_ma200,3.0
10%,21_session_cluster,,2005-05-18,2005-06-27,,,,,NDX-below-MA200/TQQQ,9.0,-0.016083025375598484,,,tqqq_ma200,1.0
10%,21_session_cluster,,2005-07-11,2005-10-13,,,,,NDX-below-MA200/TQQQ,10.0,-0.4412040553360387,,,tqqq_ma200,1.0
10%,21_session_cluster,,2005-10-17,2006-05-15,,,,,NDX-below-MA200/TQQQ,11.0,0.8652181667717039,,,tqqq_ma200,1.0
10%,21_session_cluster,,2006-09-18,2006-09-20,,,,,NDX-below-MA200/TQQQ,12.0,0.04186914677137045,,,tqqq_ma200,1.0
10%,21_session_cluster,,2005-03-31,2007-07-27,,,,,bearish-divergence,13.0,30.3796143413306,,,breadth,1.0
10%,21_session_cluster,,2006-09-22,2008-01-07,,,,,NDX-below-MA200/TQQQ,14.0,3.9790764929377977,,,tqqq_ma200,1.0
10%,21_session_cluster,,2008-05-02,2008-06-19,,,,,NDX-below-MA200/TQQQ,15.0,-1.1182234137448035,,,tqqq_ma200,4.0
10%,21_session_cluster,,2008-01-23,2008-09-30,,,,,NDX-below-MA200/TQQQ+trailing-stop,16.0,-10.775659344584259,,,breadth+tqqq_ma200,4.0
10%,21_session_cluster,,2008-10-17,2008-11-05,,,,,climax-top,17.0,4.738902188041306,,,breadth,1.0
10%,21_session_cluster,,2008-11-24,2009-01-14,,,,,climax-top,18.0,6.36358004291188,,,breadth,1.0
10%,21_session_cluster,,2009-02-02,2009-02-18,,,,,climax-top,19.0,1.942883754509738,,,breadth,1.0
10%,21_session_cluster,,2009-05-01,2009-05-14,,,,,NDX-below-MA200/TQQQ,20.0,-0.6268805753477196,,,tqqq_ma200,1.0
10%,21_session_cluster,,2009-05-19,2010-08-12,,,,,NDX-below-MA200/TQQQ,21.0,3.426351927341994,,,tqqq_ma200,6.0
10%,21_session_cluster,,2010-09-07,2011-06-27,,,,,NDX-below-MA200/TQQQ,22.0,3.3915920633178027,,,tqqq_ma200,2.0
10%,21_session_cluster,,2011-06-29,2011-08-05,,,,,NDX-below-MA200/TQQQ,23.0,-0.7105069740553747,,,tqqq_ma200,1.0
10%,21_session_cluster,,2009-03-09,2011-09-22,,,,,NDX-below-MA200/TQQQ+bearish-divergence,24.0,105.59474301736499,,,breadth+tqqq_ma200,2.0
10%,21_session_cluster,,2011-10-12,2011-12-29,,,,,NDX-below-MA200/TQQQ,25.0,-1.0135994585630623,,,tqqq_ma200,4.0
10%,21_session_cluster,,2012-01-04,2012-12-24,,,,,NDX-below-MA200/TQQQ,26.0,1.0765843604183862,,,tqqq_ma200,5.0
10%,21_session_cluster,,2011-10-06,2014-08-08,,,,,bearish-divergence,27.0,72.09968733259961,,,breadth,1.0
10%,21_session_cluster,,2013-01-03,2014-10-17,,,,,NDX-below-MA200/TQQQ,28.0,7.586190464226536,,,tqqq_ma200,1.0
10%,21_session_cluster,,2014-10-21,2015-08-24,,,,,NDX-below-MA200/TQQQ,29.0,-0.27906333551670454,,,tqqq_ma200,1.0
10%,21_session_cluster,,2015-10-16,2016-01-07,,,,,NDX-below-MA200/TQQQ,30.0,-0.546275272722487,,,tqqq_ma200,1.0
10%,21_session_cluster,,2016-03-22,2016-03-24,,,,,NDX-below-MA200/TQQQ,31.0,-0.12213759270136113,,,tqqq_ma200,1.0
10%,21_session_cluster,,2016-03-30,2016-04-28,,,,,NDX-below-MA200/TQQQ,32.0,-0.39059569649534936,,,tqqq_ma200,1.0
10%,21_session_cluster,,2016-05-25,2016-07-06,,,,,NDX-below-MA200/TQQQ,33.0,-1.2103503460802638,,,tqqq_ma200,3.0
10%,21_session_cluster,,2015-08-25,2018-03-23,,,,,bearish-divergence,34.0,54.496145611822165,,,breadth,1.0
10%,21_session_cluster,,2016-07-08,2018-11-12,,,,,NDX-below-MA200/TQQQ,35.0,11.30695629519596,,,tqqq_ma200,4.0
10%,21_session_cluster,,2019-02-19,2019-03-08,,,,,NDX-below-MA200/TQQQ,36.0,-0.551410169459322,,,tqqq_ma200,2.0
10%,21_session_cluster,,2019-03-12,2019-06-03,,,,,NDX-below-MA200/TQQQ,37.0,-0.504872664931365,,,tqqq_ma200,1.0
10%,21_session_cluster,,2018-10-15,2020-03-10,,,,,NDX-below-MA200/TQQQ+bearish-divergence,38.0,24.10810527103992,,,breadth+tqqq_ma200,2.0
10%,21_session_cluster,,2020-03-16,2021-12-01,,,,,bearish-divergence,39.0,106.81289816102267,,,breadth,1.0
10%,21_session_cluster,,2020-04-09,2022-02-14,,,,,NDX-below-MA200/TQQQ,40.0,26.40158259140622,,,tqqq_ma200,3.0
