Date,ndx_buy_hold,baseline,ma_150,ma_200,ma_250
2007-10-10,13518.3402778209,19206.366612796348,26400.108769932285,26400.108769932285,28209.733127420284
2007-10-11,13294.41936425338,19206.366612796348,26400.108769932285,26400.108769932285,28209.733127420284
2007-10-12,13524.612050497082,19206.366612796348,26400.108769932285,26400.108769932285,28209.733127420284
2007-10-15,13406.193530759629,19206.366612796348,26093.04914815235,26093.04914815235,27881.693519109613
2007-10-16,13357.88225212526,19206.366612796348,25999.018835601335,25999.018835601335,27781.21755169133
2007-10-17,13531.75317780165,19206.366612796348,26337.431271517566,26337.431271517566,28142.82771720699
2007-10-18,13583.790261986225,19206.366612796348,26438.713279123927,26438.713279123927,28251.052473886328
2007-10-19,13233.316153229962,19206.366612796348,25756.57049758421,25756.57049758421,27522.149697396897
2007-10-22,13397.065307161618,19206.366612796348,26075.282495266743,26075.282495266743,27862.70898542004
2007-10-23,13693.453138680692,19206.366612796348,26652.154836919657,26652.154836919657,28479.125171136555
2007-10-24,13590.434615217431,19206.366612796348,26451.645468639297,26451.645468639297,28264.87114806853
2007-10-25,13422.338688143866,19206.366612796348,26124.473160058857,26124.473160058857,27915.2716059075
2007-10-26,13627.692670719514,19206.366612796348,26524.162419192773,26524.162419192773,28342.359040679028
2007-10-29,13682.524109066748,19206.366612796348,26630.883198090643,26630.883198090643,28456.395389304147
2007-10-30,13708.542651159036,19206.366612796348,26681.524201893822,26681.524201893822,28510.507767643812
2007-10-31,13903.34018467576,19206.366612796348,27060.66699170425,27060.66699170425,28915.640299509032
2007-11-01,13643.092666993709,19206.366612796348,26554.136092088207,26554.136092088207,28374.3873696247
2007-11-02,13747.353125640371,19206.366612796348,26757.062692053692,26757.062692053692,28591.224322446415
2007-11-05,13664.267661870726,19206.366612796348,26595.349892319442,26595.349892319442,28418.426321925006
2007-11-06,13810.13294916138,19206.366612796348,26879.253753736295,26879.253753736295,28721.791421495098
2007-11-07,13471.457224647445,19206.366612796348,26220.07467320519,26220.07467320519,28017.426477665667
2007-11-08,13078.571029377976,19206.366612796348,25455.383429618767,25455.383429618767,27200.316650087963
2007-11-09,12632.343717981357,19206.366612796348,24586.872085156614,24586.872085156614,26272.269989589557
2007-11-12,12308.571215668253,19206.366612796348,23956.699784846896,23956.699784846896,25598.90020280433
2007-11-13,12829.68721862406,19206.366612796348,24970.970199921536,24970.970199921536,26682.697527449833
2007-11-14,12655.63000267016,19206.366612796348,24632.19517925254,24632.19517925254,26320.69992247112
2007-11-15,12568.570346313625,19206.366612796348,24462.747238125914,24462.747238125914,26139.636546737922
2007-11-16,12721.266277112996,19206.366612796348,24759.945873810913,24759.945873810913,26457.20775995328
2007-11-19,12550.624382913455,19206.366612796348,24427.81824027599,24427.81824027599,26102.313211797198
2007-11-20,12605.269530983178,19206.366612796348,24534.17643442109,24534.17643442109,26215.962120959262
2007-11-21,12458.96956637833,19206.366612796348,24249.426541914432,24249.426541914432,25911.692995975372
2007-11-23,12598.811468029482,19206.366612796348,24521.60682965849,24521.60682965849,26202.53088624011
2007-11-26,12353.280882270754,19206.366612796348,24043.72012551107,24043.72012551107,25691.885673936922
2007-11-27,12628.99049298617,19206.366612796348,24580.345559606805,24580.345559606805,26265.296079254615
2007-11-28,13011.692819751735,19206.366612796348,25325.215503375275,25325.215503375275,27061.225882852115
2007-11-29,13055.346841448343,19206.366612796348,25410.1811971071,25410.1811971071,27152.015863694083
2007-11-30,12972.633958233719,19206.366612796348,25249.193566878377,25249.193566878377,26979.992742098773
2007-12-03,12838.194474630369,19206.366612796348,24987.52823696458,24987.52823696458,26700.39059626256
2007-12-04,12786.095293686622,19206.366612796348,24886.12536777397,24886.12536777397,26592.03669309555
2007-12-05,13036.03474934643,19206.366612796348,25372.59324440355,25372.59324440355,27111.851306024313
2007-12-06,13212.016964834604,19206.366612796348,25715.114974184475,25715.114974184475,27477.852452121235
2007-12-07,13226.609703239586,19206.366612796348,25743.517446484584,25743.517446484584,27508.20187672701
2007-12-10,13256.912921714615,19206.366612796348,25802.497899601414,25802.497899601414,27571.225362716883
2007-12-11,12939.225901800182,19206.366612796348,25184.17003454876,25184.17003454876,26910.511931724697
2007-12-12,13048.764584976308,19206.366612796348,25397.36986917599,25397.36986917599,27138.326335999565
2007-12-13,13007.283949850656,19206.366612796348,25316.63433089311,25316.63433089311,27052.056482226537
2007-12-14,12867.131564403653,19206.366612796348,25043.84973522778,25043.84973522778,26760.572859523385
2007-12-17,12548.51309310167,19206.366612796348,24423.70894641129,24423.70894641129,26097.922231215936
2007-12-18,12602.47517682052,19206.366612796348,24528.737663129577,24528.737663129577,26210.150529013474
2007-12-19,12611.851787455213,19206.366612796348,24546.9877623522,24546.9877623522,26229.65164865378
2007-12-20,12852.04205192531,19206.366612796348,25014.480370253623,25014.480370253623,26729.190263016128
2007-12-21,13113.407311272424,19206.366612796348,25523.18677838627,25523.18677838627,27272.76782967878
2007-12-24,13218.040350474108,19206.366612796348,25726.838547857285,25726.838547857285,27490.379661426596
2007-12-26,13269.704854103664,19206.366612796348,25827.395385958112,25827.395385958112,27597.829539179824
2007-12-27,13078.136352063784,19206.366612796348,25454.537398528973,25454.537398528973,27199.412624674173
2007-12-28,13084.09764094412,19206.366612796348,25466.140110617536,25466.140110617536,27211.81068749186
2007-12-31,12946.739609659771,19206.366612796348,25198.79428624371,25198.79428624371,26926.138656734478
2008-01-02,12728.034823862541,19206.366612796348,24773.1197864948,24773.1197864948,26471.28472711086
2008-01-03,12740.764659492423,19206.366612796348,24797.89641126724,24797.89641126724,26497.75975708611
2008-01-04,12192.822856575114,19206.366612796348,23731.41379179409,23731.41379179409,25358.17114976104
2008-01-07,12155.06802699967,19206.366612796348,23657.92994856657,23657.92994856657,25279.65008524907
2008-01-08,11862.530194549146,19206.366612796348,23088.551025137513,23088.551025137513,24671.240981768973
2008-01-09,12103.900297443475,19206.366612796348,23558.340003139794,23558.340003139794,25173.23337939732
2008-01-10,12131.471258515017,19206.366612796348,23612.002546549367,23612.002546549367,25230.57441992909
2008-01-11,11877.930190823341,19206.366612796348,23118.524698032947,23118.524698032947,24703.269310714644
2008-01-14,12103.589813647624,19206.366612796348,23557.73569521851,23557.73569521851,25172.5876469589
2008-01-15,11761.68505765684,19206.366612796348,22892.271812306095,22892.271812306095,24461.50708576989
2008-01-16,11626.314122665937,19206.366612796348,22628.793558628462,22628.793558628462,24179.96774261841
2008-01-17,11438.844006731288,19206.366612796348,22263.912435760212,22263.912435760212,23790.074496299916
2008-01-18,11451.201261806145,19206.366612796348,22287.963891027117,22287.963891027117,23815.774647349066
2008-01-22,11150.156173349313,19206.366612796348,21702.026930555014,21702.026930555014,23189.672475056235
2008-01-23,11112.401343773869,19898.594178123432,21628.543087327493,21628.543087327493,23111.151410544266
2008-01-24,11344.581126311017,20314.35051432346,22080.444550859913,22080.444550859913,23594.030127995356
2008-01-25,11110.165860443743,19894.59117515387,21624.192070294284,21624.192070294284,23106.502136987638
2008-01-28,11208.961804283434,20071.501667503228,21816.482850845256,21816.482850845256,23311.974198893142
2008-01-29,11225.0448649085,20100.301049978705,21847.786001167507,21847.786001167507,23345.423139203343
2008-01-30,11230.260992678792,20109.64139024102,21857.938374244994,21857.938374244994,23356.27144416881
2008-01-31,11434.621427107719,20475.582578375357,22255.69384803082,22255.69384803082,23781.292535137396
2008-02-01,11520.625438558362,20629.58699817665,22423.087142225097,22423.087142225097,23960.16042057996
2008-02-04,11356.255317035004,20335.255085386743,22103.166528700003,22103.166528700003,23618.30966767998
2008-02-05,11012.798142064965,19720.23815692396,21434.681106181197,21434.681106181197,22904.00044429887
2008-02-06,10810.735287725332,19358.411166286118,21041.397511012834,21041.397511012834,22483.757773374597
2008-02-07,10887.424785300454,19495.73640704756,21190.661567568743,21190.661567568743,22643.25368566454
2008-02-08,11014.350561044219,19723.018020097268,21437.70264578759,21437.70264578759,22907.22910649097
2008-02-11,11134.507790038437,19938.17942971135,21671.569811322555,21671.569811322555,23157.127560159828
2008-02-12,11056.576357279913,19798.63029841126,21519.888523081532,21519.888523081532,22995.048718116203
2008-02-13,11320.239196716322,20270.762259765987,22033.066809831642,22033.066809831642,23543.404704823166
2008-02-14,11100.35457249486,19877.02243989856,21605.095939981868,21605.095939981868,23086.096991933537
2008-02-15,11055.582809133191,19796.851185980344,21517.954737733442,21517.954737733442,22992.98237431326
2008-02-19,10958.898155105284,19623.721307546686,21329.773251047165,21329.773251047165,22791.901292989012
2008-02-20,11099.485217866479,19875.465716521507,21603.403877802288,21603.403877802288,23084.28894110596
2008-02-21,10968.150572221635,19640.289292059602,21347.781627101278,21347.781627101278,22811.144119653953
2008-02-22,11012.487658269114,19719.682184289293,21434.076798259917,21434.076798259917,22903.354711860447
2008-02-25,11087.127962791621,19853.33800566197,21579.352422535387,21579.352422535387,23058.588790056812
2008-02-26,11123.454566906152,19918.386803917394,21650.056449325024,21650.056449325024,23134.139485352047
2008-02-27,11177.044070069982,20014.34768066,21754.359996537776,21754.359996537776,23245.592904223482
2008-02-28,11143.015046044746,19953.41307990108,21688.127848365602,21688.127848365602,23174.82062897256
2008-02-29,10837.561087686832,19406.447201920888,21093.609715411338,21093.609715411338,22539.549056054155
2008-03-03,10763.044976682666,19273.01376960208,20948.575814304386,20948.575814304386,22384.57327083316
2008-03-04,10827.811896497122,19388.989661192507,21074.63444668318,21074.63444668318,22519.27305748774
2008-03-05,10889.101397798047,19498.738659274728,21193.92483034365,21193.92483034365,22646.74064083201
2008-03-06,10634.070007886288,19042.062737163604,20697.5463038051,20697.5463038051,22116.33601591315
2008-03-07,10603.021628301218,18986.46547369743,20637.1155116772,20637.1155116772,22051.762772071066
2008-03-10,10388.97409944175,18603.17793936165,20220.505630747466,20220.505630747466,21606.59482902375
2008-03-11,10810.735287725332,19358.411166286118,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-12,10774.905457684163,19294.251924246157,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-13,10869.416725141115,19463.489994237178,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-14,10642.328876855916,19056.851609245605,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-17,10476.903110426667,18760.629389497844,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-18,10935.549773657312,19581.912165420123,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-19,10653.25790646986,19076.421845985697,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-20,10879.290109849166,19481.16992401942,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-24,11266.835983830004,20175.134966604168,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-25,11329.802097628524,20287.88621691357,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-26,11284.719850471003,20207.158990360684,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-27,11040.120716099826,19769.16374877419,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-28,10976.036860636243,19654.41099698001,20594.418265108947,20594.418265108947,22006.20723382003
2008-03-31,11065.207806804563,19814.086337654855,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-01,11521.929470500934,20631.922083242232,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-02,11480.44883537528,20557.644139251428,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-03,11520.128664485,20628.697441961198,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-04,11586.448003278709,20747.453196724935,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-07,11555.151236656959,20691.411155151036,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-08,11463.931097436023,20528.06639508743,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-09,11340.048062891598,20306.233313857403,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-10,11506.34318394923,20604.012256982212,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-11,11169.468265451225,20000.781948374257,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-14,11121.094890057688,19914.161411893965,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-15,11144.69165854234,19956.415332128254,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-16,11468.588354373784,20536.40598460735,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-17,11431.268202112531,20469.578073921013,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-18,11800.122951583156,21130.073563899125,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-21,11879.855190357615,21272.847336480252,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-22,11684.436689249187,20922.91816022417,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-23,11839.740683933705,21201.01567208196,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-24,11951.018076366594,21400.276264344717,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-25,11913.76002086451,21333.559548185312,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-28,11942.821304156136,21385.598586789645,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-29,12007.02935313806,21500.57372763769,20594.418265108947,20594.418265108947,22006.20723382003
2008-04-30,11908.295506057539,21323.774429815265,20594.418265108947,20594.418265108947,22006.20723382003
2008-05-01,12297.89057309099,22021.408891788782,20594.418265108947,20594.418265108947,22006.20723382003
2008-05-02,12306.77040965232,22037.309709140107,20424.02471347389,20424.02471347389,21824.200848196437
2008-05-05,12269.201870354385,21970.037020346037,20361.67685538203,20361.67685538203,21757.578710956564
2008-05-06,12361.04297716702,22134.49372567897,20514.094181196673,20514.094181196673,21920.445059680154
2008-05-07,12117.685777979246,21698.722374631125,20110.22433679667,20110.22433679667,21488.887777294927
2008-05-08,12213.56317413794,21870.40672421466,20269.340192819534,20269.340192819534,21658.911876300484
2008-05-09,12172.76560336316,21797.351920020108,20201.6335105611,20201.6335105611,21586.563538835035
2008-05-12,12400.84699979508,22205.769417442603,20580.15199448078,20580.15199448078,21991.031489383888
2008-05-13,12423.13973633716,22245.688252611315,20617.148492092318,20617.148492092318,22030.564294787386
2008-05-14,12402.585709051844,22208.882864196705,20583.037515185857,20583.037515185857,21994.114827966892
2008-05-15,12613.963077266997,22587.389033874402,20933.83438947461,20933.83438947461,22368.9607042719
2008-05-16,12613.528399952806,22586.610672185874,20933.11300929834,20933.11300929834,22368.18986962615
2008-05-19,12522.432454250213,22423.488301176127,20781.93233521444,20781.93233521444,22206.644951723843
2008-05-20,12423.51231689218,22246.35541977291,20617.76681795769,20617.76681795769,22031.22501019803
2008-05-21,12151.09383441278,21758.54503012072,20165.66755605852,20165.66755605852,21548.13192578261
2008-05-22,12201.516402858933,21848.834985989783,20249.347656505783,20249.347656505783,21637.548744689684
2008-05-23,12164.506734393532,21782.563047938107,20187.92728721198,20187.92728721198,21571.917680565773
2008-05-27,12391.035711846198,22188.200682187296,20563.86941335927,20563.86941335927,21973.63265023695
2008-05-28,12419.786511341972,22239.683748156967,20611.583559303952,20611.583559303952,22024.617856091598
2008-05-29,12537.459869969385,22450.397376693756,20806.871478451187,20806.871478451187,22233.293806619793
2008-05-30,12621.600978644923,22601.065960687076,20946.51006971477,20946.51006971477,22382.505370190087
2008-06-02,12461.826017300156,22314.962442890162,20681.3513277803,20681.3513277803,22099.16857825919
2008-06-03,12399.418774334166,22203.21194332316,20577.78174533018,20577.78174533018,21988.498746976424
2008-06-04,12552.549382447729,22477.41764673832,20831.91367599883,20831.91367599883,22260.05278075085
2008-06-05,12761.567073814416,22851.698424392584,21178.794486473547,21178.794486473547,22630.714126121788
2008-06-06,12359.676848465278,22132.04744608646,20511.826986356973,20511.826986356973,21918.022436507796
2008-06-09,12293.35750967157,22013.29169132272,20401.764982320434,20401.764982320434,21800.415093413278
2008-06-10,12248.83413334658,21933.565215512226,20327.875041408257,20327.875041408257,21721.459601841394
2008-06-11,11949.46565738734,21397.496401171407,19831.050208580386,19831.050208580386,21190.57476938944
2008-06-12,11949.030980073148,21396.71803948288,19830.328828404115,19830.328828404115,21189.80393474369
2008-06-13,12208.28494960848,21860.95518942541,20260.580576393408,20260.580576393408,21649.551741316372
2008-06-16,12324.71637305249,22069.444927423552,20453.80740932273,20453.80740932273,21856.025307142427
2008-06-17,12250.572842603344,21936.678662266335,20330.760562113333,20330.760562113333,21724.54294042439
2008-06-18,12115.698681685803,21695.164149769287,20106.92659884801,20106.92659884801,21485.363961771494
2008-06-19,12311.862343904271,22046.42766034856,20432.47516696733,20432.47516696733,21833.23062547523
2008-06-20,11974.676941610416,21442.64137910594,19872.89025880402,19872.89025880402,21235.28317884298
2008-06-23,11881.035028781847,21274.960032491963,19717.48435797339,19717.48435797339,21069.223372301272
2008-06-24,11821.608430256025,21168.546870217717,19618.861382446266,19618.861382446266,20963.839264303657
2008-06-25,12008.643868876483,21503.464785337932,19929.260966863927,19929.260966863927,21295.51840044663
2008-06-26,11521.370599668402,20630.92133249984,19120.593789265855,19120.593789265855,20431.412762560205
2008-06-27,11523.419792721017,20634.590751888605,19123.99458152541,19123.99458152541,20435.04669731874
2008-06-30,11407.733530387048,20427.43534821365,18932.004400326834,18932.004400326834,20229.89456231397
2008-07-01,11566.825427380943,20712.315726214318,19196.02954484146,19196.02954484146,20512.020042658696
2008-07-02,11277.702916684777,20194.594008817334,18716.208673311372,18716.208673311372,19999.304883999437
2008-07-03,11278.94485186818,20196.817899355978,18718.26975952928,18718.26975952928,20001.507268701578
2008-07-07,11344.643223070187,20314.461708850395,18827.301220456866,18827.301220456866,20118.01341944503
2008-07-08,11620.042349989753,20807.60943579533,19284.347089279025,19284.347089279025,20606.39222714559
2008-07-09,11296.51823471333,20228.285950477828,18747.43412951275,18747.43412951275,20032.671012236926
2008-07-10,11423.133526661242,20455.011590892875,18957.561869428955,18957.561869428955,20257.204132620565
2008-07-11,11244.977924602113,20135.994493123984,18661.89905146937,18661.89905146937,19941.272047097926
2008-07-14,11165.183589068485,19993.109526015924,18529.47426196847,18529.47426196847,19799.768829985136
2008-07-15,11167.17068536193,19996.667750877757,18532.77199991713,18532.77199991713,19803.292645508565
2008-07-16,11449.835133104403,20502.825237473782,19001.875223114075,19001.875223114075,20304.555403716673
2008-07-17,11509.448021907736,20609.571983328828,19100.80736157389,19100.80736157389,20410.269869419615
2008-07-18,11321.667422177235,20273.319733885426,18789.17112542548,18789.17112542548,20077.269302455352
2008-07-21,11300.119846745198,20234.735233039904,18753.411279544696,18753.411279544696,20039.057927873146
2008-07-22,11311.669843950844,20255.41741504932,18772.57938137128,18772.57938137128,20059.54010560309
2008-07-23,11460.329485404156,20521.61711252535,19019.29140165544,19019.29140165544,20323.165554449795
2008-07-24,11282.856947695898,20203.823154552716,18724.762181115708,18724.762181115708,20008.444780513335
2008-07-25,11466.477064562,20532.62537069165,19029.49377843411,19029.49377843411,20334.06735872541
2008-07-28,11195.983581616874,20048.26201137437,18580.589200172708,18580.589200172708,19854.387970598324
2008-07-29,11460.267388644987,20521.505917998416,19019.188347344545,19019.188347344545,20323.055435214686
2008-07-30,11505.287539043336,20602.121950024364,19093.902722743882,19093.902722743882,20402.89188066743
2008-07-31,11482.622221946236,20561.53594769406,19056.287899266976,19056.287899266976,20362.698359853293
2008-08-01,11342.345642980892,20310.3475113539,18823.48821095373,18823.48821095373,20113.93900774606
2008-08-04,11207.47148206335,20068.83299885685,18599.654247688402,18599.654247688402,19874.76002909316
2008-08-05,11610.603642595892,20790.707867701618,19268.682834022886,19268.682834022886,20589.65410340929
2008-08-06,11768.639894683896,21073.697938744426,19530.95605525229,19530.95605525229,20869.907556757193
2008-08-07,11674.749594818646,20905.571814022725,19375.13793717808,19375.13793717808,20703.407273275057
2008-08-08,11961.264041629667,21418.62336128855,19850.63052765056,19850.63052765056,21211.497424059817
2008-08-11,12054.409180384875,21585.415151687066,20005.211993994013,20005.211993994013,21376.676276720656
2008-08-12,12053.415632238153,21583.636039256147,20003.563125019682,20003.563125019682,21374.91436895894
2008-08-13,12059.314824359317,21594.19951931472,20013.353284554767,20013.353284554767,21385.37569629413
2008-08-14,12198.163177863746,21842.83048153544,20243.782723717417,20243.782723717417,21631.602305993893
2008-08-15,12155.813188109712,21766.99581416758,20173.49968368659,20173.49968368659,21556.50098765076
2008-08-18,12001.440644812747,21490.56622021378,19917.306666800036,19917.306666800036,21282.744569174192
2008-08-19,11852.284229286073,21223.476966522292,19669.77021202871,19669.77021202871,21018.238166446627
2008-08-20,11879.234222765914,21271.73539121093,19714.495782957416,19714.495782957416,21066.029914483162
2008-08-21,11840.237458007066,21201.90522829742,19649.77767571496,19649.77767571496,20996.875034835826
2008-08-22,11993.802743434819,21476.8892934011,19904.63098655987,19904.63098655987,21269.199903256
2008-08-25,11734.548773899489,21012.65214345857,19474.379238570582,19474.379238570582,20809.452096683322
2008-08-26,11713.435875781643,20974.846004301577,19439.340772866064,19439.340772866064,20772.011556746864
2008-08-27,11800.247145101497,21130.295952952987,19583.410699498167,19583.410699498167,20925.958247426766
2008-08-28,11892.274542191642,21295.08624186672,19736.137188245502,19736.137188245502,21089.154953855683
2008-08-29,11627.866541645191,20821.619946188806,19297.331932451874,19297.331932451874,20620.267250769102
2008-09-02,11488.76980110408,20572.544205860362,19066.490276045643,19066.490276045643,20373.600164128908
2008-09-03,11382.894826718993,20382.957537440718,18890.78267596858,18890.78267596858,20185.84686827108
2008-09-04,11020.808623997913,19734.58225089823,18289.87298913611,18289.87298913611,19543.741608360826
2008-09-05,10980.135246741473,19661.74983575755,18222.37241549947,18222.37241549947,19471.613509365594
2008-09-08,10947.348157899638,19603.039125537267,18167.959739346574,18167.959739346574,19413.470553228977
2008-09-09,10690.267574935264,19142.693784037372,17741.314892238628,17741.314892238628,18957.576919885047
2008-09-10,10792.851421084333,19326.387142529602,17911.560613838225,17911.560613838225,19139.493896282187
2008-09-11,11013.791690211687,19722.017269354877,18278.227852004908,18278.227852004908,19531.298134793713
2008-09-12,10973.304603232757,19649.51843779499,18211.036441300952,18211.036441300952,19459.5003935038
2008-09-15,10590.35388943051,18963.781790203233,17575.50050600755,17575.50050600755,18780.395070597515
2008-09-16,10705.97805500531,19170.825999351255,17767.387632895225,17767.387632895225,18985.437086367176
2008-09-17,10136.985450729326,18151.950549070203,16823.100982158492,16823.100982158492,17976.414535079635
2008-09-18,10540.428095057718,18874.381390549628,17492.644840047455,17492.644840047455,18691.859205571305
2008-09-19,10836.25705574426,19404.112116855307,17983.595577154276,17983.595577154276,19216.467241622144
2008-09-22,10344.947497190122,18524.341019766616,17168.229869347986,17168.229869347986,18345.203853453746
2008-09-23,10236.029781605697,18329.30581952729,16987.472608037035,16987.472608037035,18152.054715075665
2008-09-24,10316.320891212687,18473.080342850808,17120.721832025094,17120.721832025094,18294.43888606931
2008-09-25,10479.138593756792,18764.63239246741,17390.93023519346,17390.93023519346,18583.171520520467
2008-09-26,10382.826520283907,18592.169681195344,17231.09299899432,17231.09299899432,18412.37658686915
2008-09-29,9290.606623240332,16636.36914698238,15418.47072465094,15418.47072465094,16475.4893605681
2008-09-30,9902.135507547862,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-01,9710.691199026322,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-02,9259.309856618582,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-03,9133.43972578071,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-06,8763.591428163363,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-07,8258.744776110134,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-08,8262.656871937852,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-09,7917.957761784412,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-10,7885.046479424238,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-13,8876.980110408038,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-14,8473.661659597985,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-15,7726.265066226193,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-16,8153.118188761728,17128.628068454247,15874.619647783991,15874.619647783991,16962.978287503767
2008-10-17,8145.356093865461,17377.318373910362,16105.028744403116,16105.028744403116,17209.253714248192
2008-10-20,8400.20119349971,17921.005400154743,16608.9094351529,16608.9094351529,17747.68247376451
2008-10-21,7969.684362173138,17002.53996327553,15757.689934916973,15757.689934916973,16838.09997139447
2008-10-22,7681.927980178714,16388.6399438758,15188.73693273995,15188.73693273995,16230.137283383108
2008-10-23,7694.782009326933,16416.062754410057,15214.151967580401,15214.151967580401,16257.294874323627
2008-10-24,7465.707064748291,15927.353826579765,14761.224124457607,14761.224124457607,15773.31249277984
2008-10-27,7263.954694204509,15496.934930802963,14362.31857761403,14362.31857761403,15347.056391496088
2008-10-28,8057.489179639714,17189.862929920157,15931.297950686998,15931.297950686998,17023.61124477558
2008-10-29,8085.743205062126,17250.140122157285,15987.161916157549,15987.161916157549,17083.305466408114
2008-10-30,8283.335092741509,17671.683035780494,16377.841340613159,16377.841340613159,17500.771429561362
2008-10-31,8288.551220511801,17682.811132808885,16388.154688084644,16388.154688084644,17511.79190124737
2008-11-03,8288.364930234291,17682.413700772155,16387.786354246375,16387.786354246375,17511.398312972866
2008-11-04,8559.417284011946,18260.677314211902,16923.71208892542,16923.71208892542,18084.069252370708
2008-11-05,8072.454498599717,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-06,7712.231198653742,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-07,7896.3480895932025,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-10,7768.304572184377,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-11,7610.516707133054,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-12,7236.632120169649,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-13,7705.7731357000475,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-14,7325.120001987097,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-17,7153.298269363321,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-18,7176.832941088805,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-19,6753.643527344308,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-20,6436.391184744068,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-21,6741.037885232769,18013.534406131483,16694.590665091822,16694.590665091822,17839.306914363566
2008-11-24,7168.077298045814,18780.679163583274,17405.489050033782,17405.489050033782,18599.02173822645
2008-11-25,7095.051509261732,18589.348371127213,17228.168198960102,17228.168198960102,18409.541606166975
2008-11-26,7408.702239830102,19411.127140426193,17989.773316964507,17989.773316964507,19223.37166316735
2008-11-28,7363.123218599221,19291.708091393244,17879.098568080084,17879.098568080084,19105.10770319145
2008-12-01,6775.749973608877,17752.764242888174,16452.841824622614,16452.841824622614,17581.049396090562
2008-12-02,7016.933786225696,18384.676485999888,17038.48313888298,17038.48313888298,18206.849424082935
2008-12-03,7241.724054421599,18973.636918560238,17584.317731473744,17584.317731473744,18790.11309589869
2008-12-04,7002.962015412415,18348.06982927997,17004.55695564184,17004.55695564184,18170.59684779604
2008-12-05,7314.1909723731505,19163.503444747505,17760.28153521778,17760.28153521778,18978.14312490669
2008-12-08,7607.225578897037,19931.267058353114,18471.82668506193,18471.82668506193,19738.48049156375
2008-12-09,7528.921565583491,19726.10708446952,18281.689275874927,18281.689275874927,19535.304941795886
2008-12-10,7590.583647439441,19887.6644627934,18431.416831245824,18431.416831245824,19695.299645142037
2008-12-11,7330.274032998217,19205.641774038428,17799.33434170425,17799.33434170425,19019.873868276936
