Date,episode,peak_date,breach_date,trough_date,recovery_date,peak_to_trough_pct,phase,sessions_from_peak,spx_close,distance_below_peak_pct,spx_daily_change_pct,ndx_return_60_pct,breadth,breadth_fall_60_points,spx_drawdown_252_pct,vix,vix_slope_20,breadth_slope_20,spx_drawdown_252_slope_20
2000-08-31,1,2000-03-24,2001-03-12,2002-10-09,2007-05-30,-49.145662847790504,after_peak,111,1517.7,-0.6415711947626801,1.0049247970185027,9.1429091463888,,,-0.6415711947626801,16.84,-0.12839097744360914,,0.16931198700515587
2000-09-01,1,2000-03-24,2001-03-12,2002-10-09,2007-05-30,-49.145662847790504,after_peak,112,1520.8,-0.4386252045826544,0.2042564406667946,10.573434646684522,,,-0.4386252045826544,17.53,-0.11854887218045114,,0.1665505826760025
2000-09-05,1,2000-03-24,2001-03-12,2002-10-09,2007-05-30,-49.145662847790504,after_peak,113,1507.1,-1.3355155482815073,-0.900841662283014,6.030700004786893,,,-1.3355155482815073,19.82,-0.06787969924812014,,0.1622288126207498
2000-09-07,1,2000-03-24,2001-03-12,2002-10-09,2007-05-30,-49.145662847790504,after_peak,115,1502.5,-1.6366612111292977,0.6902559978555045,4.98033623576335,,,-1.6366612111292977,19.42,0.03479699248120307,,0.12595154006128262
2007-06-01,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-90,1536.3,-1.8464094045489432,0.37240297922382926,11.06848683831576,84.36,-9.310000000000002,0.0,12.78,-0.003947368421052674,-0.15368421052631637,0.0034868707229134565
2007-06-04,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-89,1539.2,-1.661129568106312,0.1887652151272512,10.724735603488256,84.77,-6.009999999999991,0.0,13.29,-0.009721804511278243,-0.09580451127819486,0.012363941717008007
2007-07-12,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-62,1547.7,-1.1180679785330994,1.9028180142217632,10.143276781967492,75.66,10.939999999999998,0.0,15.54,0.124984962406015,-0.18454135338345887,0.012090061432166597
2007-07-13,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-61,1552.5,-0.8113979044211628,0.31013762357046115,10.90215510890149,76.07,11.150000000000006,0.0,15.15,0.09550375939849627,-0.0990751879699248,0.03649488846857256
2007-07-16,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-60,1549.5,-1.0030667007411176,-0.19323671497584183,10.671388890404753,74.85,11.36,-0.19323671497584183,15.59,0.07477443609022554,-0.019556390977444115,0.06671214365722385
2007-07-17,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-59,1549.4,-1.0094556606184524,-0.006453694740238269,10.612224997155838,74.03,12.799999999999997,-0.1996779388083625,15.63,0.04392481203007512,0.05932330827067676,0.0945634044032215
2007-07-18,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-58,1546.2,-1.2139023766930768,-0.20653156060410627,10.150363748392044,73.21,14.030000000000001,-0.40579710144926784,16.0,0.006037593984962493,0.11367669172932267,0.12173897720236433
2007-07-19,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-57,1553.1,-0.7730641451571763,0.446255335661605,10.44290348437491,73.21,13.420000000000002,0.0,15.23,-0.018849624060150266,0.1318796992481202,0.13334482765260824
2007-07-20,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-56,1534.1,-1.986966521850253,-1.22335973214861,8.214933052680816,70.35,16.690000000000012,-1.22335973214861,16.95,-0.027270676691729268,0.11107518796992397,0.13453763730109816
2007-07-23,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-55,1541.6,-1.5077945310503549,0.4888859917867139,7.766846425377194,71.57,15.260000000000005,-0.7404545747215274,16.81,-0.017496240601503725,0.055744360902255374,0.12270173529944356
2007-10-01,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-6,1547.0,-1.1627906976744207,1.3230285564579614,6.470821954323003,63.47,12.189999999999998,-0.3927628613740186,17.84,-0.49332330827067694,0.8137218045112785,0.27189375796067333
2007-10-02,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-5,1546.6,-1.1883465371837598,-0.02585649644474275,6.368892016891214,63.27,10.96,-0.41851780310346864,18.49,-0.5305789473684211,0.9483834586466164,0.3047264675112544
2007-10-03,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-4,1539.6,-1.6355737285969951,-0.45260571576360986,6.649458134074426,62.04,6.669999999999995,-0.8692292833687443,18.8,-0.5285338345864662,0.9708345864661655,0.3081975752593769
2007-10-04,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-3,1542.8,-1.4311270125223707,0.20784619381657432,6.122736986411836,62.45,9.530000000000001,-0.6631897495331884,18.44,-0.5322556390977448,0.9986165413533834,0.3143990941231771
2007-10-05,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-2,1557.6,-0.4855609506772329,0.9592947886958747,6.365071275537737,65.71,9.950000000000003,0.0,16.91,-0.5141203007518799,0.9672406015037588,0.29843296671270575
2007-10-08,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,before_peak,-1,1552.6,-0.8050089445438391,-0.3210066769388842,6.451263680025199,64.9,11.169999999999987,-0.3210066769388842,17.46,-0.455954887218045,0.8764135338345869,0.2664074935604791
2007-10-09,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,peak,0,1565.2,0.0,0.8115419296663706,7.0605812565951,67.14,7.709999999999994,0.0,16.12,-0.4353308270676689,0.8565488721804515,0.2497622058869334
2007-10-10,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,after_peak,1,1562.5,-0.17250191668796155,-0.17250191668796155,6.621673245893289,65.71,8.320000000000007,-0.17250191668796155,16.67,-0.3979849624060149,0.7971954887218041,0.22285350528210565
2007-10-11,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,after_peak,2,1554.4,-0.6900076667518462,-0.5183999999999966,5.051079990971452,64.08,9.129999999999995,-0.6900076667518462,18.88,-0.3197593984962405,0.7050375939849622,0.1935265512135802
2007-10-12,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,after_peak,3,1561.8,-0.21722463582929397,0.47606793618115706,6.08868041247157,65.1,8.11,-0.21722463582929397,17.73,-0.24659398496240595,0.6091278195488715,0.16550409898089558
2007-10-15,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,after_peak,4,1548.7,-1.0541783797597737,-0.8387757715456412,6.043578206967015,62.45,7.8999999999999915,-1.0541783797597737,19.25,-0.11627067669172932,0.42013533834586436,0.11155588915814875
2007-10-16,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,after_peak,5,1538.5,-1.7058522872476445,-0.658616904500553,5.638084200497961,59.59,11.97999999999999,-1.7058522872476445,20.02,-0.06086466165413541,0.32985714285714346,0.08630328773758399
2007-10-17,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,after_peak,6,1541.2,-1.5333503705596718,0.1754956126096774,8.927045062607775,60.2,5.239999999999995,-1.5333503705596718,18.54,-0.031157894736842103,0.3008120300751882,0.07220909236885088
2007-10-18,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,after_peak,7,1540.1,-1.6036289292103323,-0.0713729561380827,8.770150263034893,58.57,5.440000000000005,-1.6036289292103323,18.5,0.006849624060150301,0.1924060150375943,0.04671351831759245
2007-10-26,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,after_peak,13,1535.3,-1.9102990033222689,1.3800845219228641,11.593104851011905,57.14,-1.5200000000000031,-1.9102990033222689,19.56,0.20024812030075187,-0.6643007518797001,-0.17888586771050294
2007-10-29,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,after_peak,14,1541.0,-1.5461282903143414,0.37126294535270166,14.847594028854981,59.39,-12.969999999999999,-1.5461282903143414,19.87,0.19407518796992468,-0.6295639097744362,-0.16394060342320763
2007-10-31,2,2007-10-09,2008-07-09,2009-03-09,2013-03-28,-56.77868642984922,after_peak,16,1549.4,-1.0094556606184524,1.2018288700196056,14.138170102567237,61.84,-6.630000000000003,-1.0094556606184524,18.53,0.1951654135338347,-0.5640375939849617,-0.1373150506194946
2020-01-17,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-21,3329.6,-1.6714901659677484,0.3859141341051586,16.497430987146046,84.15,-14.91000000000001,0.0,12.1,-0.03203007518796988,0.12297744360902217,-0.0008152271998916577
2020-01-21,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-20,3320.8,-1.9313684956588362,-0.26429601153290516,16.18815966091511,81.98,-12.740000000000009,-0.26429601153290516,12.85,-0.04086466165413533,0.10866165413533833,0.000148044113551307
2020-01-22,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-19,3321.8,-1.9018368672848562,0.030113225728745086,15.33705213688945,80.99,-11.75,-0.23426237385871795,12.91,-0.04921052631578944,0.09257894736842097,0.0019378050050960496
2020-01-23,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-18,3325.5,-1.792569842301095,0.11138539346136067,14.792968681889395,80.99,-11.689999999999998,-0.12313791446419975,12.98,-0.055578947368421214,0.10176691729323284,0.005667332420109428
2020-02-05,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-9,3334.7,-1.5208788612604107,1.125060650169818,13.964463207070853,76.83,-4.269999999999996,0.0,15.15,0.2941954887218045,-0.5863533834586458,-0.10625331372186754
2020-02-06,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-8,3345.8,-1.1930777863091269,0.3328635259543633,14.414315113210098,75.24,-3.0799999999999983,0.0,14.96,0.2874962406015036,-0.582187969924812,-0.0844852323682204
2020-02-07,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-7,3327.7,-1.7276002598783258,-0.5409767469663596,14.064579690872625,72.87,-1.3000000000000114,-0.5409767469663596,15.47,0.2714436090225565,-0.6152406015037589,-0.06838440256148484
2020-02-10,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-6,3352.1,-1.007028527553011,0.7332391742044031,15.163139431181083,74.05,-3.8799999999999955,0.0,15.04,0.24515789473684224,-0.6291203007518799,-0.04827419036074554
2020-02-11,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-5,3357.8,-0.8386982458212677,0.17004265982518696,15.230979889367923,75.84,-4.469999999999999,0.0,15.18,0.2133533834586466,-0.5767518796992477,-0.02406327536934734
2020-02-12,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-4,3379.4,-0.20081507294311685,0.6432783370063699,16.413149701555984,78.01,-6.050000000000011,0.0,13.74,0.15778195488721808,-0.48969924812030036,-0.0022053429834851665
2020-02-13,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-3,3373.9,-0.3632390290000509,-0.16275078416286837,15.395068498422226,77.42,-3.0700000000000074,-0.16275078416286837,14.15,0.1065112781954888,-0.3921654135338347,0.019456467224106728
2020-02-14,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-2,3380.2,-0.17718977024393512,0.18672752600847886,15.550256469367763,76.83,-3.8700000000000045,0.0,13.68,0.044345864661654084,-0.2473533834586456,0.04368802665532285
2020-02-18,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,before_peak,-1,3370.3,-0.4695528911464075,-0.29288207798353616,15.482674840563426,73.46,-0.6999999999999886,-0.29288207798353616,14.83,-0.006909774436090223,-0.14253383458646646,0.06373555640105989
2020-02-19,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,peak,0,3386.2,0.0,0.4717680918612466,17.322830843518933,75.04,-4.27000000000001,0.0,14.38,-0.056857142857142814,-0.03333082706766912,0.08423444509075427
2020-02-20,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,after_peak,1,3373.2,-0.38391116886185017,-0.38391116886185017,16.480433409713967,76.03,-6.650000000000006,-0.38391116886185017,15.56,-0.09130075187969919,0.08481954887218127,0.09932566623136366
2020-02-21,3,2020-02-19,2020-03-12,2020-03-23,2020-08-18,-33.925934676038025,after_peak,2,3337.8,-1.429330813301033,-1.0494485948061127,14.200107591225898,73.66,-1.3499999999999943,-1.429330813301033,17.08,-0.10690977443609026,0.17657142857142902,0.10146195353208332
2021-11-08,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-38,4701.7,-1.9784847600383682,0.08940926024481044,7.923468026013625,73.51,10.670000000000002,0.0,17.22,-0.07661654135338325,0.30390225563909795,0.15700549459587826
2021-11-16,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-32,4700.9,-1.9951632406287945,0.3865208849406221,6.510557820179441,72.47,6.930000000000007,-0.017015122189845133,16.37,0.0945714285714287,0.02218045112781955,-0.027982137446807356
2021-11-18,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-30,4704.5,-1.9201100779719038,0.3369803996843501,7.24872014429121,69.9,12.079999999999998,0.0,17.59,0.08621052631578949,0.0027067669172933357,-0.01950601068373428
2021-11-24,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-26,4701.5,-1.9826543801859775,0.23024282090093884,5.039624553425592,70.94,9.019999999999996,-0.0637687320650393,18.58,0.1430751879699247,-0.07584962406015011,-0.014729647748585763
2021-12-08,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-17,4701.2,-1.988908810407386,0.3072458820517099,6.575093122883202,68.71,2.970000000000013,-0.07014560527155433,19.9,0.6130075187969926,-0.7552255639097742,-0.09875455984062603
2021-12-10,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-15,4712.0,-1.7637493224367362,0.9555641256373981,5.25956904880216,67.12,4.949999999999989,0.0,18.69,0.45705263157894743,-0.5354210526315789,-0.07510627151234553
2021-12-15,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-12,4709.9,-1.8075303339865845,1.6357005675319725,8.396588449250952,66.66,-4.089999999999996,-0.04456706281834588,19.29,0.12151879699248129,-0.20127067669172938,-0.021317853553673233
2021-12-23,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-6,4725.8,-1.4760455322520127,0.6217263552356966,10.542476762180165,67.72,0.39000000000000057,0.0,17.96,-0.5218571428571428,0.30133834586466174,0.1007156790365654
2021-12-27,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-5,4791.2,-0.11257974398533044,1.383892674256204,12.78372074975389,70.89,-10.100000000000001,0.0,17.68,-0.5119022556390973,0.4060451127819551,0.10959171605365634
2021-12-28,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-4,4786.4,-0.21265062752784392,-0.10018367006178197,11.471098650812905,71.48,-6.340000000000003,-0.10018367006178197,17.54,-0.5768646616541355,0.5303533834586472,0.13389611554239972
2021-12-29,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-3,4793.1,-0.07296835258308043,0.13997994317234141,13.950202181850324,71.68,-7.990000000000009,0.0,16.95,-0.5753157894736842,0.4984060150375944,0.12857404087336866
2021-12-30,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-2,4778.7,-0.37318100321062087,-0.30043187081431055,11.959466136028318,71.28,-6.010000000000005,-0.30043187081431055,17.33,-0.49088721804511287,0.3773909774436094,0.0964412493832694
2021-12-31,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,before_peak,-1,4766.2,-0.6337822624359002,-0.26157741645217447,10.519105422655617,71.88,-5.219999999999999,-0.5612234253406068,17.22,-0.43734586466165437,0.3513308270676693,0.0764270389630276
2022-01-03,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,peak,0,4796.6,0.0,0.6378246821367339,10.771470746378675,73.46,-6.599999999999994,0.0,16.6,-0.33357894736842103,0.3007894736842105,0.048213318346550876
2022-01-04,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,after_peak,1,4793.5,-0.06462911228787283,-0.06462911228787283,9.844171178921446,74.65,-10.170000000000002,-0.06462911228787283,16.91,-0.2593308270676693,0.3545639097744362,0.03165586580225144
2022-01-11,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,after_peak,6,4713.1,-1.7408164116249014,0.9164293514335231,4.602915972356092,70.89,-0.20000000000000284,-1.7408164116249014,18.41,-0.15629323308270668,0.4469548872180453,-0.03730387560132362
2022-01-12,4,2022-01-03,2022-06-13,2022-10-12,2024-01-19,-25.425718217070425,after_peak,7,4726.4,-1.463536671809218,0.28219218773204435,3.9488552626677276,71.88,-1.9799999999999898,-1.463536671809218,17.62,-0.13027067669172918,0.43997744360902313,-0.05234133994117053
