time,open,high,low,close,Volume,Volume MA
2008-04-10,27,27,27,27,,
2008-04-11,15,15,15,15,,
2008-04-14,38,38,38,38,,
2008-04-15,53,53,53,53,,
2008-04-16,102,102,102,102,,
2008-04-17,92,92,92,92,,
2008-04-18,107,107,107,107,,
2008-04-21,98,98,98,98,,
2008-04-22,82,82,82,82,,
2008-04-23,39,39,39,39,,
2008-04-24,40,40,40,40,,
2008-04-25,47,47,47,47,,
2008-04-28,52,52,52,52,,
2008-04-29,20,20,20,20,,
2008-04-30,41,41,41,41,,
2008-05-01,49,49,49,49,,
2008-05-02,63,63,63,63,,
2008-05-05,32,32,32,32,,
2008-05-06,78,78,78,78,,
2008-05-07,83,83,83,83,,
2008-05-08,57,57,57,57,,
2008-05-09,58,58,58,58,,
2008-05-12,54,54,54,54,,
2008-05-13,96,96,96,96,,
2008-05-14,117,117,117,117,,
2008-05-15,78,78,78,78,,
2008-05-16,132,132,132,132,,
2008-05-19,143,143,143,143,,
2008-05-20,81,81,81,81,,
2008-05-21,121,121,121,121,,
2008-05-22,26,26,26,26,,
2008-05-23,12,12,12,12,,
2008-05-27,18,18,18,18,,
2008-05-28,34,34,34,34,,
2008-05-29,51,51,51,51,,
2008-05-30,53,53,53,53,,
2008-06-02,50,50,50,50,,
2008-06-03,59,59,59,59,,
2008-06-04,30,30,30,30,,
2008-06-05,89,89,89,89,,
2008-06-06,72,72,72,72,,
2008-06-09,51,51,51,51,,
2008-06-10,21,21,21,21,,
2008-06-11,19,19,19,19,,
2008-06-12,13,13,13,13,,
2008-06-13,25,25,25,25,,
2008-06-16,56,56,56,56,,
2008-06-17,81,81,81,81,,
2008-06-18,58,58,58,58,,
2008-06-19,69,69,69,69,,
2008-06-20,27,27,27,27,,
2008-06-23,58,58,58,58,,
2008-06-24,38,38,38,38,,
2008-06-25,11,11,11,11,,
2008-06-26,10,10,10,10,,
2008-06-27,27,27,27,27,,
2008-06-30,48,48,48,48,,
2008-07-01,25,25,25,25,,
2008-07-02,46,46,46,46,,
2008-07-03,2,2,2,2,,
2008-07-07,6,6,6,6,,
2008-07-08,9,9,9,9,,
2008-07-09,9,9,9,9,,
2008-07-10,7,7,7,7,,
2008-07-11,14,14,14,14,,
2008-07-14,15,15,15,15,,
2008-07-15,13,13,13,13,,
2008-07-16,15,15,15,15,,
2008-07-17,21,21,21,21,,
2008-07-18,15,15,15,15,,
2008-07-21,11,11,11,11,,
2008-07-22,25,25,25,25,,
2008-07-23,39,39,39,39,,
2008-07-24,20,20,20,20,,
2008-07-25,17,17,17,17,,
2008-07-28,6,6,6,6,,
2008-07-29,16,16,16,16,,
2008-07-30,36,36,36,36,,
2008-07-31,27,27,27,27,,
2008-08-01,17,17,17,17,,
2008-08-04,16,16,16,16,,
2008-08-05,36,36,36,36,,
2008-08-06,29,29,29,29,,
2008-08-07,16,16,16,16,,
2008-08-08,33,33,33,33,,
2008-08-11,66,66,66,66,,
2008-08-12,27,27,27,27,,
2008-08-13,24,24,24,24,,
2008-08-14,21,21,21,21,,
2008-08-15,47,47,47,47,,
2008-08-18,25,25,25,25,,
2008-08-19,6,6,6,6,,
2008-08-20,9,9,9,9,,
2008-08-21,6,6,6,6,,
2008-08-22,11,11,11,11,,
2008-08-25,7,7,7,7,,
2008-08-26,11,11,11,11,,
2008-08-27,16,16,16,16,,
2008-08-28,32,32,32,32,,
2008-08-29,19,19,19,19,,
2008-09-02,45,45,45,45,,
2008-09-03,22,22,22,22,,
2008-09-04,8,8,8,8,,
2008-09-05,5,5,5,5,,
2008-09-08,42,42,42,42,,
2008-09-09,28,28,28,28,,
2008-09-10,8,8,8,8,,
2008-09-11,13,13,13,13,,
2008-09-12,20,20,20,20,,
2008-09-15,16,16,16,16,,
2008-09-16,11,11,11,11,,
2008-09-17,11,11,11,11,,
2008-09-22,17,17,17,17,,
2008-09-23,3,3,3,3,,
2008-09-24,3,3,3,3,,
2008-09-25,4,4,4,4,,
2008-09-26,4,4,4,4,,
2008-09-29,4,4,4,4,,
2008-09-30,6,6,6,6,,
2008-10-01,7,7,7,7,,
2008-10-02,3,3,3,3,,
2008-10-03,2,2,2,2,,
2008-10-07,1,1,1,1,,
2008-10-14,1,1,1,1,,
2008-10-15,1,1,1,1,,
2008-10-16,2,2,2,2,,
2008-10-17,1,1,1,1,,
2008-10-20,2,2,2,2,,
2008-10-21,1,1,1,1,,
2008-10-22,1,1,1,1,,
2008-10-27,1,1,1,1,,
2008-10-29,5,5,5,5,,
2008-10-30,4,4,4,4,,
2008-10-31,2,2,2,2,,
2008-11-03,3,3,3,3,,
2008-11-04,2,2,2,2,,
2008-11-05,1,1,1,1,,
2008-11-06,1,1,1,1,,
2008-11-07,1,1,1,1,,
2008-11-10,1,1,1,1,,
2008-11-11,1,1,1,1,,
2008-11-13,2,2,2,2,,
2008-11-14,1,1,1,1,,
2008-11-17,1,1,1,1,,
2008-11-18,3,3,3,3,,
2008-11-19,2,2,2,2,,
2008-11-24,1,1,1,1,,
2008-11-25,1,1,1,1,,
2008-11-26,5,5,5,5,,
2008-11-28,5,5,5,5,,
2008-12-01,2,2,2,2,,
2008-12-02,3,3,3,3,,
2008-12-03,4,4,4,4,,
2008-12-04,3,3,3,3,,
2008-12-05,2,2,2,2,,
2008-12-08,4,4,4,4,,
2008-12-09,2,2,2,2,,
2008-12-10,3,3,3,3,,
2008-12-11,3,3,3,3,,
2008-12-12,1,1,1,1,,
2008-12-15,1,1,1,1,,
2008-12-16,3,3,3,3,,
2008-12-17,4,4,4,4,,
2008-12-18,5,5,5,5,,
2008-12-19,9,9,9,9,,
2008-12-22,4,4,4,4,,
2008-12-23,2,2,2,2,,
2008-12-24,6,6,6,6,,
2008-12-26,3,3,3,3,,
2008-12-29,1,1,1,1,,
2008-12-30,4,4,4,4,,
2008-12-31,9,9,9,9,,
2009-01-02,8,8,8,8,,
2009-01-05,4,4,4,4,,
2009-01-06,6,6,6,6,,
2009-01-07,4,4,4,4,,
2009-01-08,4,4,4,4,,
2009-01-09,2,2,2,2,,
2009-01-12,2,2,2,2,,
2009-01-13,2,2,2,2,,
2009-01-15,2,2,2,2,,
2009-01-16,2,2,2,2,,
2009-01-22,3,3,3,3,,
2009-01-23,1,1,1,1,,
2009-01-26,2,2,2,2,,
2009-01-27,1,1,1,1,,
2009-01-28,3,3,3,3,,
2009-01-29,2,2,2,2,,
2009-01-30,4,4,4,4,,
2009-02-02,5,5,5,5,,
2009-02-03,4,4,4,4,,
2009-02-04,2,2,2,2,,
2009-02-05,3,3,3,3,,
2009-02-06,3,3,3,3,,
2009-02-09,6,6,6,6,,
2009-02-10,4,4,4,4,,
2009-02-11,1,1,1,1,,
2009-02-12,1,1,1,1,,
2009-02-13,1,1,1,1,,
2009-02-17,2,2,2,2,,
2009-02-19,1,1,1,1,,
2009-02-20,3,3,3,3,,
2009-02-23,3,3,3,3,,
2009-02-24,1,1,1,1,,
2009-02-25,2,2,2,2,,
2009-02-26,1,1,1,1,,
2009-02-27,2,2,2,2,,
2009-03-03,2,2,2,2,,
2009-03-04,1,1,1,1,,
2009-03-05,2,2,2,2,,
2009-03-06,2,2,2,2,,
2009-03-10,1,1,1,1,,
2009-03-11,2,2,2,2,,
2009-03-12,1,1,1,1,,
2009-03-13,1,1,1,1,,
2009-03-16,2,2,2,2,,
2009-03-17,2,2,2,2,,
2009-03-18,6,6,6,6,,
2009-03-19,2,2,2,2,,
2009-03-20,2,2,2,2,,
2009-03-23,5,5,5,5,,
2009-03-24,3,3,3,3,,
2009-03-25,4,4,4,4,,
2009-03-26,9,9,9,9,,
2009-03-27,3,3,3,3,,
2009-03-30,2,2,2,2,,
2009-03-31,6,6,6,6,,
2009-04-01,1,1,1,1,,
2009-04-02,7,7,7,7,,
2009-04-03,1,1,1,1,,
2009-04-06,1,1,1,1,,
2009-04-07,1,1,1,1,,
2009-04-08,4,4,4,4,,
2009-04-09,6,6,6,6,,
2009-04-13,4,4,4,4,,
2009-04-14,4,4,4,4,,
2009-04-15,5,5,5,5,,
2009-04-16,4,4,4,4,,
2009-04-17,3,3,3,3,,
2009-04-20,3,3,3,3,,
2009-04-21,3,3,3,3,,
2009-04-22,9,9,9,9,,
2009-04-23,4,4,4,4,,
2009-04-24,6,6,6,6,,
2009-04-27,3,3,3,3,,
2009-04-28,5,5,5,5,,
2009-04-29,7,7,7,7,,
2009-04-30,8,8,8,8,,
2009-05-01,6,6,6,6,,
2009-05-04,14,14,14,14,,
2009-05-05,13,13,13,13,,
2009-05-06,8,8,8,8,,
2009-05-07,13,13,13,13,,
2009-05-08,9,9,9,9,,
2009-05-11,8,8,8,8,,
2009-05-12,6,6,6,6,,
2009-05-13,4,4,4,4,,
2009-05-14,3,3,3,3,,
2009-05-15,2,2,2,2,,
2009-05-18,11,11,11,11,,
2009-05-19,9,9,9,9,,
2009-05-20,15,15,15,15,,
2009-05-21,2,2,2,2,,
2009-05-22,6,6,6,6,,
2009-05-26,9,9,9,9,,
2009-05-27,10,10,10,10,,
2009-05-28,10,10,10,10,,
2009-05-29,12,12,12,12,,
2009-06-01,26,26,26,26,,
2009-06-02,22,22,22,22,,
2009-06-03,10,10,10,10,,
2009-06-04,15,15,15,15,,
2009-06-05,21,21,21,21,,
2009-06-08,8,8,8,8,,
2009-06-09,8,8,8,8,,
2009-06-10,11,11,11,11,,
2009-06-11,13,13,13,13,,
2009-06-12,7,7,7,7,,
2009-06-15,5,5,5,5,,
2009-06-16,4,4,4,4,,
2009-06-17,3,3,3,3,,
2009-06-18,5,5,5,5,,
2009-06-19,13,13,13,13,,
2009-06-22,5,5,5,5,,
2009-06-23,3,3,3,3,,
2009-06-24,5,5,5,5,,
2009-06-25,15,15,15,15,,
2009-06-26,28,28,28,28,,
2009-06-29,23,23,23,23,,
2009-06-30,19,19,19,19,,
2009-07-01,26,26,26,26,,
2009-07-02,8,8,8,8,,
2009-07-06,8,8,8,8,,
2009-07-07,8,8,8,8,,
2009-07-08,1,1,1,1,,
2009-07-09,5,5,5,5,,
2009-07-10,7,7,7,7,,
2009-07-13,15,15,15,15,,
2009-07-14,18,18,18,18,,
2009-07-15,35,35,35,35,,
2009-07-16,27,27,27,27,,
2009-07-17,33,33,33,33,,
2009-07-20,47,47,47,47,,
2009-07-21,49,49,49,49,,
2009-07-22,43,43,43,43,,
2009-07-23,71,71,71,71,,
2009-07-24,40,40,40,40,,
2009-07-27,62,62,62,62,,
2009-07-28,41,41,41,41,,
2009-07-29,35,35,35,35,,
2009-07-30,52,52,52,52,,
2009-07-31,43,43,43,43,,
2009-08-03,77,77,77,77,,
2009-08-04,65,65,65,65,,
2009-08-05,57,57,57,57,,
2009-08-06,43,43,43,43,,
2009-08-07,51,51,51,51,,
2009-08-10,30,30,30,30,,
2009-08-11,13,13,13,13,,
2009-08-12,24,24,24,24,,
2009-08-13,27,27,27,27,,
2009-08-14,19,19,19,19,,
2009-08-17,7,7,7,7,,
2009-08-18,12,12,12,12,,
2009-08-19,13,13,13,13,,
2009-08-20,28,28,28,28,,
2009-08-21,63,63,63,63,,
2009-08-24,71,71,71,71,,
2009-08-25,63,63,63,63,,
2009-08-26,39,39,39,39,,
2009-08-27,35,35,35,35,,
2009-08-28,47,47,47,47,,
2009-08-31,15,15,15,15,,
2009-09-01,17,17,17,17,,
2009-09-02,7,7,7,7,,
2009-09-03,17,17,17,17,,
2009-09-04,27,27,27,27,,
2009-09-08,55,55,55,55,,
2009-09-09,64,64,64,64,,
2009-09-10,83,83,83,83,,
2009-09-11,86,86,86,86,,
2009-09-14,57,57,57,57,,
2009-09-15,110,110,110,110,,
2009-09-16,171,171,171,171,,
2009-09-17,151,151,151,151,,
2009-09-18,90,90,90,90,,
2009-09-21,65,65,65,65,,
2009-09-22,132,132,132,132,,
2009-09-23,140,140,140,140,,
2009-09-24,32,32,32,32,,
2009-09-25,22,22,22,22,,
2009-09-28,59,59,59,59,,
2009-09-29,87,87,87,87,,
2009-09-30,83,83,83,83,,
2009-10-01,24,24,24,24,,
2009-10-02,12,12,12,12,,
2009-10-05,49,49,49,49,,
2009-10-06,133,133,133,133,,
2009-10-07,89,89,89,89,,
2009-10-08,246,246,246,246,,
2009-10-09,190,190,190,190,,
2009-10-12,319,319,319,319,,
2009-10-13,128,128,128,128,,
2009-10-14,395,395,395,395,,
2009-10-15,315,315,315,315,,
2009-10-16,155,155,155,155,,
2009-10-19,326,326,326,326,,
2009-10-20,182,182,182,182,,
2009-10-21,256,256,256,256,,
2009-10-22,97,97,97,97,,
2009-10-23,128,128,128,128,,
2009-10-26,90,90,90,90,,
2009-10-27,30,30,30,30,,
2009-10-28,15,15,15,15,,
2009-10-29,15,15,15,15,,
2009-10-30,21,21,21,21,,
2009-11-02,11,11,11,11,,
2009-11-03,19,19,19,19,,
2009-11-04,44,44,44,44,,
2009-11-05,68,68,68,68,,
2009-11-06,79,79,79,79,,
2009-11-09,193,193,193,193,,
2009-11-10,157,157,157,157,,
2009-11-11,186,186,186,186,,
2009-11-12,83,83,83,83,,
2009-11-13,70,70,70,70,,
2009-11-16,278,278,278,278,,
2009-11-17,153,153,153,153,,
2009-11-18,158,158,158,158,,
2009-11-19,27,27,27,27,,
2009-11-20,29,29,29,29,,
2009-11-23,147,147,147,147,,
2009-11-24,67,67,67,67,,
2009-11-25,141,141,141,141,,
2009-11-27,26,26,26,26,,
2009-11-30,44,44,44,44,,
2009-12-01,166,166,166,166,,
2009-12-02,187,187,187,187,,
2009-12-03,198,198,198,198,,
2009-12-04,220,220,220,220,,
2009-12-07,132,132,132,132,,
2009-12-08,65,65,65,65,,
2009-12-09,56,56,56,56,,
2009-12-10,126,126,126,126,,
2009-12-11,157,157,157,157,,
2009-12-14,236,236,236,236,,
2009-12-15,160,160,160,160,,
2009-12-16,203,203,203,203,,
2009-12-17,72,72,72,72,,
2009-12-18,129,129,129,129,,
2009-12-21,201,201,201,201,,
2009-12-22,199,199,199,199,,
2009-12-23,264,264,264,264,,
2009-12-24,250,250,250,250,,
2009-12-28,271,271,271,271,,
2009-12-29,185,185,185,185,,
2009-12-30,87,87,87,87,,
2009-12-31,111,111,111,111,,
2010-01-04,233,233,233,233,,
2010-01-05,251,251,251,251,,
2010-01-06,283,283,283,283,,
2010-01-07,196,196,196,196,,
2010-01-08,225,225,225,225,,
2010-01-11,314,314,314,314,,
2010-01-12,69,69,69,69,,
2010-01-13,129,129,129,129,,
2010-01-14,191,191,191,191,,
2010-01-15,113,113,113,113,,
2010-01-19,192,192,192,192,,
2010-01-20,86,86,86,86,,
2010-01-21,105,105,105,105,,
2010-01-22,36,36,36,36,,
2010-01-25,27,27,27,27,,
2010-01-26,38,38,38,38,,
2010-01-27,27,27,27,27,,
2010-01-28,35,35,35,35,,
2010-01-29,28,28,28,28,,
2010-02-01,23,23,23,23,,
2010-02-02,39,39,39,39,,
2010-02-03,36,36,36,36,,
2010-02-04,12,12,12,12,,
2010-02-05,14,14,14,14,,
2010-02-08,18,18,18,18,,
2010-02-09,20,20,20,20,,
2010-02-10,23,23,23,23,,
2010-02-11,36,36,36,36,,
2010-02-12,40,40,40,40,,
2010-02-16,92,92,92,92,,
2010-02-17,98,98,98,98,,
2010-02-18,106,106,106,106,,
2010-02-19,132,132,132,132,,
2010-02-22,132,132,132,132,,
2010-02-23,62,62,62,62,,
2010-02-24,71,71,71,71,,
2010-02-25,55,55,55,55,,
2010-02-26,103,103,103,103,,
2010-03-01,206,206,206,206,,
2010-03-02,225,225,225,225,,
2010-03-03,214,214,214,214,,
2010-03-04,134,134,134,134,,
2010-03-05,283,283,283,283,,
2010-03-08,313,313,313,313,,
2010-03-09,276,276,276,276,,
2010-03-10,265,265,265,265,,
2010-03-11,197,197,197,197,,
2010-03-12,315,315,315,315,,
2010-03-15,176,176,176,176,,
2010-03-16,288,288,288,288,,
2010-03-17,404,404,404,404,,
2010-03-18,224,224,224,224,,
2010-03-19,185,185,185,185,,
2010-03-22,176,176,176,176,,
2010-03-23,252,252,252,252,,
2010-03-24,176,176,176,176,,
2010-03-25,274,274,274,274,,
2010-03-26,96,96,96,96,,
2010-03-29,146,146,146,146,,
2010-03-30,195,195,195,195,,
2010-03-31,133,133,133,133,,
2010-04-01,217,217,217,217,,
2010-04-05,382,382,382,382,,
2010-04-06,387,387,387,387,,
2010-04-07,258,258,258,258,,
2010-04-08,165,165,165,165,,
2010-04-09,270,270,270,270,,
2010-04-12,327,327,327,327,,
2010-04-13,246,246,246,246,,
2010-04-14,476,476,476,476,,
2010-04-15,431,431,431,431,,
2010-04-16,179,179,179,179,,
2010-04-19,72,72,72,72,,
2010-04-20,260,260,260,260,,
2010-04-21,336,336,336,336,,
2010-04-22,387,387,387,387,,
2010-04-23,545,545,545,545,,
2010-04-26,564,564,564,564,,
2010-04-27,151,151,151,151,,
2010-04-28,65,65,65,65,,
2010-04-29,247,247,247,247,,
2010-04-30,269,269,269,269,,
2010-05-03,189,189,189,189,,
2010-05-04,35,35,35,35,,
2010-05-05,24,24,24,24,,
2010-05-06,35,35,35,35,,
2010-05-07,2,2,2,2,,
2010-05-10,23,23,23,23,,
2010-05-11,42,42,42,42,,
2010-05-12,81,81,81,81,,
2010-05-13,88,88,88,88,,
2010-05-14,9,9,9,9,,
2010-05-17,23,23,23,23,,
2010-05-18,37,37,37,37,,
2010-05-19,3,3,3,3,,
2010-05-20,2,2,2,2,,
2010-05-21,3,3,3,3,,
2010-05-24,2,2,2,2,,
2010-05-25,3,3,3,3,,
2010-05-26,9,9,9,9,,
2010-05-27,9,9,9,9,,
2010-05-28,15,15,15,15,,
2010-06-01,11,11,11,11,,
2010-06-02,14,14,14,14,,
2010-06-03,38,38,38,38,,
2010-06-04,9,9,9,9,,
2010-06-07,3,3,3,3,,
2010-06-08,3,3,3,3,,
2010-06-09,12,12,12,12,,
2010-06-10,16,16,16,16,,
2010-06-11,27,27,27,27,,
2010-06-14,64,64,64,64,,
2010-06-15,53,53,53,53,,
2010-06-16,60,60,60,60,,
2010-06-17,54,54,54,54,,
2010-06-18,58,58,58,58,,
2010-06-21,111,111,111,111,,
2010-06-22,22,22,22,22,,
2010-06-23,7,7,7,7,,
2010-06-24,5,5,5,5,,
2010-06-25,18,18,18,18,,
2010-06-28,28,28,28,28,,
2010-06-29,7,7,7,7,,
2010-06-30,9,9,9,9,,
2010-07-01,5,5,5,5,,
2010-07-02,8,8,8,8,,
2010-07-06,16,16,16,16,,
2010-07-07,19,19,19,19,,
2010-07-08,37,37,37,37,,
2010-07-09,46,46,46,46,,
2010-07-12,40,40,40,40,,
2010-07-13,61,61,61,61,,
2010-07-14,50,50,50,50,,
2010-07-15,47,47,47,47,,
2010-07-16,19,19,19,19,,
2010-07-19,31,31,31,31,,
2010-07-20,50,50,50,50,,
2010-07-21,70,70,70,70,,
2010-07-22,79,79,79,79,,
2010-07-23,91,91,91,91,,
2010-07-26,136,136,136,136,,
2010-07-27,150,150,150,150,,
2010-07-28,31,31,31,31,,
2010-07-29,46,46,46,46,,
2010-07-30,30,30,30,30,,
2010-08-02,121,121,121,121,,
2010-08-03,66,66,66,66,,
2010-08-04,89,89,89,89,,
2010-08-05,68,68,68,68,,
2010-08-06,43,43,43,43,,
2010-08-09,97,97,97,97,,
2010-08-10,61,61,61,61,,
2010-08-11,3,3,3,3,,
2010-08-12,3,3,3,3,,
2010-08-13,6,6,6,6,,
2010-08-16,12,12,12,12,,
2010-08-17,44,44,44,44,,
2010-08-18,37,37,37,37,,
2010-08-19,15,15,15,15,,
2010-08-20,8,8,8,8,,
2010-08-23,27,27,27,27,,
2010-08-24,6,6,6,6,,
2010-08-25,12,12,12,12,,
2010-08-26,21,21,21,21,,
2010-08-27,33,33,33,33,,
2010-08-30,26,26,26,26,,
2010-08-31,26,26,26,26,,
2010-09-01,86,86,86,86,,
2010-09-02,87,87,87,87,,
2010-09-03,135,135,135,135,,
2010-09-07,54,54,54,54,,
2010-09-08,73,73,73,73,,
2010-09-09,94,94,94,94,,
2010-09-10,69,69,69,69,,
2010-09-13,145,145,145,145,,
2010-09-14,130,130,130,130,,
2010-09-15,79,79,79,79,,
2010-09-16,66,66,66,66,,
2010-09-17,113,113,113,113,,
2010-09-20,203,203,203,203,,
2010-09-21,146,146,146,146,,
2010-09-22,87,87,87,87,,
2010-09-23,42,42,42,42,,
2010-09-24,137,137,137,137,,
2010-09-27,136,136,136,136,,
2010-09-28,116,116,116,116,,
2010-09-29,122,122,122,122,,
2010-09-30,185,185,185,185,,
2010-10-01,135,135,135,135,,
2010-10-04,86,86,86,86,,
2010-10-05,217,217,217,217,,
2010-10-06,183,183,183,183,,
2010-10-07,173,173,173,173,,
2010-10-08,174,174,174,174,,
2010-10-11,197,197,197,197,,
2010-10-12,119,119,119,119,,
2010-10-13,350,350,350,350,,
2010-10-14,193,193,193,193,,
2010-10-15,201,201,201,201,,
2010-10-18,162,162,162,162,,
2010-10-19,85,85,85,85,,
2010-10-20,178,178,178,178,,
2010-10-21,231,231,231,231,,
2010-10-22,90,90,90,90,,
2010-10-25,263,263,263,263,,
2010-10-26,100,100,100,100,,
2010-10-27,59,59,59,59,,
2010-10-28,129,129,129,129,,
2010-10-29,121,121,121,121,,
2010-11-01,183,183,183,183,,
2010-11-02,204,204,204,204,,
2010-11-03,190,190,190,190,,
2010-11-04,473,473,473,473,,
2010-11-05,398,398,398,398,,
2010-11-08,219,219,219,219,,
2010-11-09,255,255,255,255,,
2010-11-10,96,96,96,96,,
2010-11-11,106,106,106,106,,
2010-11-12,39,39,39,39,,
2010-11-15,50,50,50,50,,
2010-11-16,14,14,14,14,,
2010-11-17,17,17,17,17,,
2010-11-18,90,90,90,90,,
2010-11-19,75,75,75,75,,
2010-11-22,102,102,102,102,,
2010-11-23,36,36,36,36,,
2010-11-24,142,142,142,142,,
2010-11-26,74,74,74,74,,
2010-11-29,58,58,58,58,,
2010-11-30,69,69,69,69,,
2010-12-01,248,248,248,248,,
2010-12-02,259,259,259,259,,
2010-12-03,255,255,255,255,,
2010-12-06,247,247,247,247,,
2010-12-07,402,402,402,402,,
2010-12-08,123,123,123,123,,
2010-12-09,144,144,144,144,,
2010-12-10,185,185,185,185,,
2010-12-13,263,263,263,263,,
2010-12-14,179,179,179,179,,
2010-12-15,153,153,153,153,,
2010-12-16,121,121,121,121,,
2010-12-17,171,171,171,171,,
2010-12-20,202,202,202,202,,
2010-12-21,237,237,237,237,,
2010-12-22,212,212,212,212,,
2010-12-23,141,141,141,141,,
2010-12-27,96,96,96,96,,
2010-12-28,122,122,122,122,,
2010-12-29,176,176,176,176,,
2010-12-30,151,151,151,151,,
2010-12-31,111,111,111,111,,
2011-01-03,346,346,346,346,,
2011-01-04,172,172,172,172,,
2011-01-05,140,140,140,140,,
2011-01-06,165,165,165,165,,
2011-01-07,122,122,122,122,,
2011-01-10,106,106,106,106,,
2011-01-11,192,192,192,192,,
2011-01-12,267,267,267,267,,
2011-01-13,207,207,207,207,,
2011-01-14,209,209,209,209,,
2011-01-18,281,281,281,281,,
2011-01-19,162,162,162,162,,
2011-01-20,41,41,41,41,,
2011-01-21,68,68,68,68,,
2011-01-24,116,116,116,116,,
2011-01-25,98,98,98,98,,
2011-01-26,224,224,224,224,,
2011-01-27,230,230,230,230,,
2011-01-28,137,137,137,137,,
2011-01-31,112,112,112,112,,
2011-02-01,285,285,285,285,,
2011-02-02,240,240,240,240,,
2011-02-03,155,155,155,155,,
2011-02-04,176,176,176,176,,
2011-02-07,293,293,293,293,,
2011-02-08,226,226,226,226,,
2011-02-09,189,189,189,189,,
2011-02-10,164,164,164,164,,
2011-02-11,277,277,277,277,,
2011-02-14,295,295,295,295,,
2011-02-15,184,184,184,184,,
2011-02-16,301,301,301,301,,
2011-02-17,315,315,315,315,,
2011-02-18,311,311,311,311,,
2011-02-22,125,125,125,125,,
2011-02-23,51,51,51,51,,
2011-02-24,61,61,61,61,,
2011-02-25,125,125,125,125,,
2011-02-28,242,242,242,242,,
2011-03-01,173,173,173,173,,
2011-03-02,58,58,58,58,,
2011-03-03,198,198,198,198,,
2011-03-04,138,138,138,138,,
2011-03-07,138,138,138,138,,
2011-03-08,118,118,118,118,,
2011-03-09,139,139,139,139,,
2011-03-10,16,16,16,16,,
2011-03-11,31,31,31,31,,
2011-03-14,32,32,32,32,,
2011-03-15,22,22,22,22,,
2011-03-16,25,25,25,25,,
2011-03-17,27,27,27,27,,
2011-03-18,54,54,54,54,,
2011-03-21,115,115,115,115,,
2011-03-22,92,92,92,92,,
2011-03-23,76,76,76,76,,
2011-03-24,121,121,121,121,,
2011-03-25,189,189,189,189,,
2011-03-28,111,111,111,111,,
2011-03-29,109,109,109,109,,
2011-03-30,263,263,263,263,,
2011-03-31,225,225,225,225,,
2011-04-01,378,378,378,378,,
2011-04-04,258,258,258,258,,
2011-04-05,273,273,273,273,,
2011-04-06,285,285,285,285,,
2011-04-07,135,135,135,135,,
2011-04-08,136,136,136,136,,
2011-04-11,89,89,89,89,,
2011-04-12,24,24,24,24,,
2011-04-13,39,39,39,39,,
2011-04-14,47,47,47,47,,
2011-04-15,91,91,91,91,,
2011-04-18,18,18,18,18,,
2011-04-19,48,48,48,48,,
2011-04-20,174,174,174,174,,
2011-04-21,201,201,201,201,,
2011-04-25,164,164,164,164,,
2011-04-26,286,286,286,286,,
2011-04-27,270,270,270,270,,
2011-04-28,317,317,317,317,,
2011-04-29,297,297,297,297,,
2011-05-02,296,296,296,296,,
2011-05-03,104,104,104,104,,
2011-05-04,75,75,75,75,,
2011-05-05,65,65,65,65,,
2011-05-06,95,95,95,95,,
2011-05-09,73,73,73,73,,
2011-05-10,183,183,183,183,,
2011-05-11,97,97,97,97,,
2011-05-12,133,133,133,133,,
2011-05-13,131,131,131,131,,
2011-05-16,64,64,64,64,,
2011-05-17,41,41,41,41,,
2011-05-18,81,81,81,81,,
2011-05-19,123,123,123,123,,
2011-05-20,59,59,59,59,,
2011-05-23,9,9,9,9,,
2011-05-24,27,27,27,27,,
2011-05-25,23,23,23,23,,
2011-05-26,46,46,46,46,,
2011-05-27,88,88,88,88,,
2011-05-31,162,162,162,162,,
2011-06-01,72,72,72,72,,
2011-06-02,24,24,24,24,,
2011-06-03,12,12,12,12,,
2011-06-06,8,8,8,8,,
2011-06-07,19,19,19,19,,
2011-06-08,18,18,18,18,,
2011-06-09,15,15,15,15,,
2011-06-10,10,10,10,10,,
2011-06-13,12,12,12,12,,
2011-06-14,23,23,23,23,,
2011-06-15,11,11,11,11,,
2011-06-16,7,7,7,7,,
2011-06-17,17,17,17,17,,
2011-06-20,27,27,27,27,,
2011-06-21,57,57,57,57,,
2011-06-22,53,53,53,53,,
2011-06-23,13,13,13,13,,
2011-06-24,26,26,26,26,,
2011-06-27,32,32,32,32,,
2011-06-28,63,63,63,63,,
2011-06-29,84,84,84,84,,
2011-06-30,109,109,109,109,,
2011-07-01,169,169,169,169,,
2011-07-05,180,180,180,180,,
2011-07-06,170,170,170,170,,
2011-07-07,295,295,295,295,,
2011-07-08,41,41,41,41,,
2011-07-11,23,23,23,23,,
2011-07-12,39,39,39,39,,
2011-07-13,54,54,54,54,,
2011-07-14,40,40,40,40,,
2011-07-15,40,40,40,40,,
2011-07-18,24,24,24,24,,
2011-07-19,68,68,68,68,,
2011-07-20,88,88,88,88,,
2011-07-21,162,162,162,162,,
2011-07-22,94,94,94,94,,
2011-07-25,59,59,59,59,,
2011-07-26,42,42,42,42,,
2011-07-27,25,25,25,25,,
2011-07-28,26,26,26,26,,
2011-07-29,10,10,10,10,,
2011-08-01,30,30,30,30,,
2011-08-02,20,20,20,20,,
2011-08-03,13,13,13,13,,
2011-08-04,6,6,6,6,,
2011-08-05,1,1,1,1,,
2011-08-09,2,2,2,2,,
2011-08-10,5,5,5,5,,
