Date,frozen_baseline,fixed_60,fixed_80,10_sessions,20_sessions,40_sessions,primary_3x_drag
2009-09-23,31984.408039677313,32468.299734013228,33163.3114472978,32522.12826629176,32522.12826629176,32522.12826629176,32228.378872387497
2009-09-24,31715.254275675317,32195.073946207063,32884.23702792016,32248.449503021566,32248.449503021566,32248.449503021566,31957.1720559154
2009-09-25,31425.696022327895,31901.13496980085,32584.00603643256,31954.02321117817,31954.02321117817,31954.02321117817,31665.40510862874
2009-09-28,31990.343891123248,32474.325388878697,33169.46608645706,32528.163910967596,32528.163910967596,32528.163910967596,32234.36000135173
2009-09-29,31861.98110360473,32344.020602412907,33036.37201463809,32397.64309485253,32397.64309485253,32397.64309485253,32105.018087500124
2009-09-30,31886.466490819243,32368.87642873297,33061.75990117003,32422.540129140372,32422.540129140372,32422.540129140372,32129.690244477595
2009-10-01,30911.131900107677,31378.786013650406,32050.47575431431,31430.808263341154,31430.808263341154,31430.808263341154,31146.91599154149
2009-10-02,30838.41771989487,31304.971741548394,31975.081424613385,31356.871616062093,31356.871616062093,31356.871616062093,31073.647161729594
2009-10-05,31082.344115251606,31552.58849617631,32227.998627564182,31604.89888945996,31604.89888945996,31604.89888945996,31319.43418010369
2009-10-06,31631.59586935905,32110.149872946848,32797.49508226935,32163.384635871425,32163.384635871425,32163.384635871425,31872.875519575693
2009-10-07,31728.053455355628,32208.066764510735,32897.507968607315,32261.46386185385,32261.46386185385,32261.46386185385,31970.06886524453
2009-10-08,31864.207047896958,32346.280222987454,33038.68000432281,32399.906461605966,32399.906461605966,32399.906461605966,32107.26101086171
2009-10-09,32049.14591950963,32534.017032389762,33230.43548062847,32587.95451603765,32587.95451603765,32587.95451603765,32293.6105601537
2009-10-12,32083.83355139686,32569.229453009855,33266.40165321539,32623.225314612104,32623.225314612104,32623.225314612104,32328.562782538458
2009-10-13,32095.705254288743,32581.280762740793,33278.710931533904,32635.296603963787,32635.296603963787,32635.296603963787,32340.52504046693
2009-10-14,32540.708617376815,33033.016575936505,33740.11653600459,33087.781340755784,33087.781340755784,33087.781340755784,32788.92280250453
2009-10-15,32524.014035185097,33016.06942162737,33722.806613369175,33070.806090104976,33070.806090104976,33070.806090104976,32772.100877292614
2009-10-16,32263.57855299433,32751.69381440487,33452.77182025669,32805.99217995243,32805.99217995243,32805.99217995243,32509.67884398674
2009-10-19,32585.59849393676,33078.58559085662,33786.66099464649,33133.42590361684,33133.42590361684,33133.42590361684,32834.15509029657
2009-10-20,32576.50922141016,33069.35880684388,33777.236703433875,33124.18382270695,33124.18382270695,33124.18382270695,32824.99648657008
2009-10-21,32527.72394233881,33019.83545591829,33726.65326284371,33074.57836802738,33074.57836802738,33074.57836802738,32775.83908289526
2009-10-22,32705.613990359427,33200.416800167855,33911.10010514776,33255.45909440651,33255.45909440651,33255.45909440651,32955.08604154223
2009-10-23,32529.02240984261,33021.15356792012,33727.99959015981,33075.89866530023,33075.89866530023,33075.89866530023,32777.1474548562
2009-10-26,32401.401603754828,32891.601988312505,33595.674848235736,32946.13230476963,32946.13230476963,32946.13230476963,32648.553182125106
2009-10-27,31950.833379936194,32434.217123680413,33128.49926955324,32487.98915109403,32487.98915109403,32487.98915109403,32194.548111683536
2009-10-28,31201.432134885843,31673.478196914803,32351.47607569681,31725.989010769026,31725.989010769026,31725.989010769026,31439.43057994868
2009-10-29,31743.264074685863,32223.507505103502,32913.27923145291,32276.930201335694,32276.930201335694,32276.930201335694,31985.395508215388
2009-10-30,30924.487565861054,31392.34373709771,32064.323692422644,31444.388463861796,31444.388463861796,31444.388463861796,31160.373531711026
2009-11-02,31031.7038826034,31501.18212810527,32175.491862236755,31553.407295819183,31553.407295819183,31553.407295819183,31268.407673627546
2009-11-03,31148.380462587724,31619.62390655466,32296.468988210934,31672.045436478693,31672.045436478693,31672.045436478693,31385.974239830815
2009-11-04,31175.64828016753,31647.30425859292,32324.74186184878,31699.771679208345,31699.771679208345,31699.771679208345,31413.45005101028
2009-11-05,31925.42051593324,32408.419788787614,33102.14972065267,32462.149047325584,32462.149047325584,32462.149047325584,32168.94140330539
2009-11-06,32104.794526815345,32590.507546753546,33288.13522274652,32644.53868487367,32644.53868487367,32644.53868487367,32349.683644193417
2009-11-09,32802.999053144435,33299.27520030447,34012.074653854346,33354.481389869536,33354.481389869536,33354.481389869536,33053.213938611734
2009-11-10,32891.48033876053,33389.09511814289,34103.81724382205,33444.4502183188,33444.4502183188,33444.4502183188,33142.37014223488
2009-11-11,33072.894798577174,33573.25419496882,34291.9184031269,33628.914608724204,33628.914608724204,33628.914608724204,33325.16839620435
2009-11-12,32890.92385268747,33388.53021299925,34103.24024640087,33443.88437663044,33443.88437663044,33443.88437663044,33141.80941139448
2009-11-13,33177.885171027294,33679.832965401816,34400.77858325629,33735.67007392815,33735.67007392815,33735.67007392815,33430.95961475929
2009-11-16,33529.398873841754,34036.66471446638,34765.24862096865,34093.09340707565,34093.09340707565,34093.09340707565,33785.15459561017
2009-11-17,33615.65421516562,34124.22501173025,34854.68322125163,34180.798868771475,34180.798868771475,34180.798868771475,33872.067875871726
2009-11-18,33421.440575668654,33927.073116600644,34653.31112125963,33983.32011953378,33983.32011953378,33983.32011953378,33676.372812573114
2009-11-19,32891.851329475896,33389.47172157198,34104.2019087695,33444.82744611104,33444.82744611104,33444.82744611104,33142.743962795146
2009-11-20,32728.615414712458,33223.766212771545,33934.94933188988,33278.84721752539,33278.84721752539,33278.84721752539,32978.26291627864
2009-11-23,33258.20466090522,33761.36760780022,34484.05854438001,33817.33989094813,33817.33989094813,33817.33989094813,33511.891766056615
2009-11-24,33134.10826661346,33635.39376076897,34355.38811945675,33691.15719444382,33691.15719444382,33691.15719444382,33386.84878864804
2009-11-25,33271.74582201627,33775.11363296207,34498.09881496207,33831.1087053649,33831.1087053649,33831.1087053649,33525.536216506276
2009-11-27,32748.46341798483,33243.91449622797,33955.52890657866,33299.02890441024,33299.02890441024,33299.02890441024,32998.26231625281
2009-11-30,32785.00600344892,33281.00993399352,33993.41840390285,33336.185841945895,33336.185841945895,33336.185841945895,33035.08364143889
2009-12-01,33161.190588835576,33662.88581109268,34383.46866062087,33718.69482327736,33718.69482327736,33718.69482327736,33414.13768954738
2009-12-02,33218.87964507584,33721.447644316475,34443.28405994992,33777.353744970686,33777.353744970686,33777.353744970686,33472.266786668544
2009-12-03,33072.15281714643,33572.50098811063,34291.14907323199,33628.160153139725,33628.160153139725,33628.160153139725,33324.42075508383
2009-12-04,33239.09863906359,33741.97253120198,34464.24829958615,33797.91265964777,33797.91265964777,33797.91265964777,33492.64000720298
2009-12-07,33085.87947361517,33586.43531498704,34305.381676287776,33642.117581452614,33642.117581452614,33642.117581452614,33338.25211581363
2009-12-08,32883.31854302236,33380.80984270287,34095.35461497807,33436.15120688952,33436.15120688952,33436.15120688952,33134.14608990905
2009-12-09,33198.104165015044,33700.35785228733,34421.74282289251,33756.22898860524,33756.22898860524,33756.22898860524,33451.33283529372
2009-12-10,33377.47817589714,33882.44561025325,34607.72832498636,33938.61862615332,33938.61862615332,33938.61862615332,33632.07507618174
2009-12-11,33241.88106942887,33744.79705692017,34467.13328669205,33800.74186808957,33800.74186808957,33800.74186808957,33495.44366140496
2009-12-14,33557.779663567664,34065.47487679191,34794.675489448855,34121.95133318201,34121.95133318201,34121.95133318201,33813.75186847042
2009-12-15,33355.96071440559,33860.602611365925,34585.417758034055,33916.7394142034,33916.7394142034,33916.7394142034,33610.393483686385
2009-12-16,33404.37500276157,33909.74935886241,34635.61653367676,33965.967641090734,33965.967641090734,33965.967641090734,33659.177066800934
2009-12-17,32986.08297118025,33485.12899256132,34201.90680542273,33540.643305340025,33540.643305340025,33540.643305340025,33237.6943851024
2009-12-18,33525.68896668803,34032.898680175465,34761.40197149412,34089.32112915324,34089.32112915324,34089.32112915324,33781.416390007515
2009-12-21,33923.20551820856,34436.42925444742,35173.57046269073,34493.52070853851,34493.52070853851,34493.52070853851,34181.96512033123
2009-12-22,34122.05654164766,34638.28869244066,35379.7508745259,34695.7148051792,34695.7148051792,34695.7148051792,34382.33294063315
2009-12-23,34353.55474803945,34873.289232194,35619.781801737,34931.104947537024,34931.104947537024,34931.104947537024,34615.59697023837
2009-12-24,34684.66396150848,35209.40779265851,35963.095267339406,35267.78075211131,35267.78075211131,35267.78075211131,34949.23182027469
2009-12-28,34839.36708981838,35366.45142258983,36123.5005504276,35425.08474147544,35425.08474147544,35425.08474147544,35105.1149939051
2009-12-29,34725.101949483964,35250.457566429526,36005.023746611856,35308.89858146549,35308.89858146549,35308.89858146549,34989.978261343545
2009-12-30,34848.085371629604,35375.30160317349,36132.54017669275,35433.94959459308,35433.94959459308,35433.94959459308,35113.899777071325
2009-12-31,34507.886885633976,35029.95625869623,35779.80241987773,35088.03170910891,35088.03170910891,35088.03170910891,34771.10632330852
2010-01-04,34997.40913456662,35526.88448338297,36287.36781804286,35585.78378096972,35585.78378096972,35585.78378096972,35264.3625525779
2010-01-05,35029.49983144625,35559.46067999942,36320.6413359976,35618.41398499849,35618.41398499849,35618.41398499849,35296.698031040796
2010-01-06,34843.81897840283,35370.97066373893,36128.11652979704,35429.611474982325,35429.611474982325,35429.611474982325,35109.60084062828
2010-01-07,34812.28476759626,35338.95937226612,36095.42000926347,35397.54711264191,35397.54711264191,35397.54711264191,35077.82609300577
2010-01-08,35106.665900243504,35637.79419325053,36400.65164506796,35696.87736578443,35696.87736578443,35696.87736578443,35374.452707575874
2010-01-11,34988.87634811307,35518.22260451386,36278.52052425143,35577.1075417482,35577.1075417482,35577.1075417482,35255.764679691805
2010-01-12,34535.34019857146,35057.824912449025,35808.2676259893,35115.946565734674,35115.946565734674,35115.946565734674,34798.769044768116
2010-01-13,34986.83589917853,35516.151285653854,36276.40486704043,35575.03278889088,35575.03278889088,35575.03278889088,35253.70866661036
2010-01-14,34994.07021812827,35523.495052521146,36283.905833515775,35582.38873083956,35582.38873083956,35582.38873083956,35260.998167535516
2010-01-15,34585.980431219665,35109.23128052007,35860.77439131673,35167.43815937545,35167.43815937545,35167.43815937545,34849.79555124426
2010-01-19,35160.27405861468,35692.21338875431,36456.23572997503,35751.386781763125,35751.386781763125,35751.386781763125,35428.469778534134
2010-01-20,34649.60533890587,35173.81876860933,35926.74442980504,35232.132725744625,35232.132725744625,35232.132725744625,34913.905777329666
2010-01-21,34327.21440724807,34846.55038872848,35592.47059046778,34904.32177428798,34904.32177428798,34904.32177428798,34589.05571045957
2010-01-22,33293.07778815013,33796.76833013485,34520.21704944066,33852.79930341871,33852.79930341871,33852.79930341871,33547.0308987215
2010-01-25,33433.49777391823,33939.31272804613,34665.812732051876,33995.580022781585,33995.580022781585,33995.580022781585,33688.52198078172
2010-01-26,33460.76559149803,33966.99308008438,34694.08560568972,34023.30626551123,34023.30626551123,34023.30626551123,33715.997791961185
2010-01-27,33739.75060945737,34250.19885876148,34983.35364617489,34306.98156527578,34306.98156527578,34306.98156527578,33997.1108532803
2010-01-28,32853.08279971958,33350.11666323188,34064.00442176059,33405.40714182195,33405.40714182195,33405.40714182195,33103.679714247475
2010-01-29,32295.483754516277,32784.08170930677,33485.85300573771,32838.43377008508,32838.43377008508,32838.43377008508,32541.82741216951
2010-02-01,32660.538618441795,33154.659483533185,33864.36331403213,33209.62591764934,33209.62591764934,33209.62591764934,32909.666843470055
2010-02-02,32961.04109789268,33459.708261097614,34175.94192146962,33515.18042936382,33515.18042936382,33515.18042936382,33212.46149728453
2010-02-03,33105.356486172175,33606.206995014356,34325.5765860291,33661.92204054522,33661.92204054522,33661.92204054522,33357.87769522753
2010-02-04,32146.15999157926,32632.498829097287,33331.025364387606,32686.59958370844,32686.59958370844,32686.59958370844,32391.36463666294
2010-02-05,32389.715396220625,32879.73898029611,33583.557902390945,32934.249629314065,32934.249629314065,32934.249629314065,32636.777834476765
2010-02-08,32181.21861418187,32668.087853146477,33367.37620192198,32722.247610075134,32722.247610075134,32722.247610075134,32426.690679607967
2010-02-09,32532.91781235401,33025.10790392558,33732.03857210807,33079.85955711874,33079.85955711874,33079.85955711874,32781.072570738965
2010-02-10,32457.235706418232,32948.28080439083,33653.56692282752,33002.90508750176,33002.90508750176,33002.90508750176,32704.813176444954
2010-02-11,32939.15264568576,33437.48865878119,34153.246689569845,33492.92398962165,33492.92398962165,33492.92398962165,33190.4060842289
2010-02-12,33001.66458122585,33500.946336583176,34218.06273321579,33556.48687261411,33556.48687261411,33556.48687261411,33253.39484863352
2010-02-16,33427.3764271146,33933.09877146612,34659.46576041888,33989.35576420962,33989.35576420962,33989.35576420962,33682.35394153735
2010-02-17,33590.61234187804,34098.804280266544,34828.7183372985,34155.33599279527,34155.33599279527,34155.33599279527,33846.83498805385
2010-02-18,33823.03802505826,34334.74632859261,35069.71092687824,34391.66920463369,34391.66920463369,34391.66920463369,34081.03356905974
2010-02-19,33821.73955755446,34333.428216590786,35068.36459956215,34390.34890736084,34390.34890736084,34390.34890736084,34079.72519709881
2010-02-22,33716.19269903128,34226.284541014145,34958.92742201158,34283.02760046854,34283.02760046854,34283.02760046854,33973.37324770349
2010-02-23,33274.528252381555,33777.938158680256,34500.983802067974,33833.9379138067,33833.9379138067,33833.9379138067,33528.33987070826
2010-02-24,33621.21907589619,34129.87406316662,34860.45319546344,34186.45728565507,34186.45728565507,34186.45728565507,33877.6751842757
2010-02-25,33628.63889020362,34137.40613174847,34868.14649441251,34194.00184149988,34194.00184149988,34194.00184149988,33885.151595480995
2010-02-26,33735.669711588285,34246.05622104147,34979.1223317529,34302.832059561144,34302.832059561144,34302.832059561144,33992.998827117386
2010-03-01,34249.86284309313,34768.02857376283,35512.2679489237,34825.66977960592,34825.66977960592,34825.66977960592,34511.114123644365
2010-03-02,34339.086110139964,34858.601698459424,35604.77986878631,34916.39306363966,34916.39306363966,34916.39306363966,34601.01796838805
2010-03-03,34345.763943016645,34865.380560183075,35611.70383784047,34923.18316389999,34923.18316389999,34923.18316389999,34607.74673847281
2010-03-04,34496.94265953051,35018.84645753802,35768.454803927845,35076.903489237826,35076.903489237826,35076.903489237826,34760.07861678071
2010-03-05,35031.91127109616,35561.90860228852,36323.141658156055,35620.865965648045,35620.865965648045,35620.865965648045,35299.127864682516
2010-03-08,35075.13168943694,35605.782901777726,36367.955124534405,35664.813003444026,35664.813003444026,35664.813003444026,35342.67795995337
2010-03-09,35269.71631964927,35803.31140033642,36569.71188947387,35862.66898047395,35862.66898047395,35862.66898047395,35538.746843812245
2010-03-10,35565.95240587337,36104.02923846628,36876.86685001563,36163.88537257767,36163.88537257767,36163.88537257767,35837.242561183666
2010-03-11,35685.78240693836,36225.67214606296,37001.11362804316,36285.72994947122,36285.72994947122,36285.72994947122,35957.98660214919
2010-03-12,35697.28311911488,36237.34685236481,37013.03824141423,36297.42401103067,36297.42401103067,36297.42401103067,35969.575039517404
2010-03-15,35616.77813387926,36155.62390825187,36929.56594781678,36215.56558011456,36215.56558011456,36215.56558011456,35888.45597793994
2010-03-16,35842.154993467426,36384.410491425195,37163.24990339489,36444.731463900425,36444.731463900425,36444.731463900425,36115.551968300795
2010-03-17,35915.982145826354,36459.35457381448,37239.79822793817,36519.7997945562,36519.7997945562,36519.7997945562,36189.94225979349
2010-03-18,36059.18456195974,36604.72349744395,37388.27889765529,36665.409722360884,36665.409722360884,36665.409722360884,36334.23699605569
2010-03-19,35845.67940526346,36387.988224001565,37166.9042203957,36448.315127926704,36448.315127926704,36448.315127926704,36119.103263623314
2010-03-22,36163.98943905217,36711.113966162404,37496.946745310954,36771.97657366871,36771.97657366871,36771.97657366871,36439.84130433049
2010-03-23,36416.448620862444,36967.39259965943,37758.711242053185,37028.6800862881,37028.6800862881,37028.6800862881,36694.22619559067
2010-03-24,36205.72589453146,36753.48185193524,37540.22155189949,36814.41470029572,36814.41470029572,36814.41470029572,36481.89611736028
2010-03-25,36155.827643314,36702.82869072238,37488.48411646698,36763.67756223943,36763.67756223943,36763.67756223943,36431.61725200467
2010-03-26,36220.38002778863,36768.35768738437,37555.41581732392,36829.31519808921,36829.31519808921,36829.31519808921,36496.66202949074
2010-03-29,36379.720540040675,36930.10886017934,37720.62941225527,36991.33453485633,36991.33453485633,36991.33453485633,36657.217960124464
2010-03-30,36504.74441112085,37057.0242157833,37850.26149954716,37118.46030084124,37118.46030084124,37118.46030084124,36783.19548893369
2010-03-31,36326.29787702718,36875.8779663901,37665.23765982194,36937.013732773754,36937.013732773754,36937.013732773754,36603.38779944633
2010-04-01,36348.92831066484,36898.85077556471,37688.70222161661,36960.02462810039,36960.02462810039,36960.02462810039,36626.19085362248
2010-04-05,36687.82832915667,37242.87800804015,38040.09365111555,37304.62221631173,37304.62221631173,37304.62221631173,36967.675935424355
2010-04-06,36764.25241652319,37320.458314433075,38119.33463029101,37382.33114151319,37382.33114151319,37382.33114151319,37044.682970838905
2010-04-07,36677.997075199324,37232.89801716921,38029.90003000803,37294.62567981736,37294.62567981736,37294.62567981736,36957.76969057734
2010-04-08,36741.62198288553,37297.48550525847,38095.87006849633,37359.320246186544,37359.320246186544,37359.320246186544,37021.87991666275
2010-04-09,36995.75062291499,37555.458854186414,38359.365557502104,37617.72128387101,37617.72128387101,37617.72128387101,37277.947000444125
2010-04-12,37018.38105655264,37578.431663361014,38382.83011929678,37640.73217919766,37640.73217919766,37640.73217919766,37300.75005462028
2010-04-13,37169.745268424194,37732.085862430504,38539.77341785788,37794.64111843162,37794.64111843162,37794.64111843162,37453.26884320831
2010-04-14,37633.669157996206,38203.02845050991,39020.79693464871,38266.36447262786,38266.36447262786,38266.36447262786,37920.73145381941
2010-04-15,37815.825599243595,38387.940734194024,39209.66742384846,38451.583318617755,38451.583318617755,38451.583318617755,38104.277348909425
2010-04-16,37337.247576414404,37902.12231066549,38713.44964163322,37964.959466628025,37964.959466628025,37964.959466628025,37622.048826167855
2010-04-19,37350.04675609472,37915.115128969155,38726.72058232037,37977.97382546031,37977.97382546031,37977.97382546031,37634.94563549699
2010-04-20,37536.84058128425,38104.73495551692,38920.39938336329,38167.908018853195,38167.908018853195,38167.908018853195,37823.164287590305
2010-04-21,37739.58700723475,38310.54872951564,39130.61877714673,38374.063007312405,38374.063007312405,38374.063007312405,38027.457223775
2010-04-22,37936.76857245469,38510.71345207798,39335.06819671836,38574.559578888024,38574.559578888024,38574.559578888024,38226.142851555735
2010-04-23,38125.41735122107,38702.21629577119,39530.670322498554,38766.37991124211,38766.37991124211,38766.37991124211,38416.23060645038
2010-04-26,38009.668248025184,38584.71602589454,39410.654858893016,38648.6848400632,38648.6848400632,38648.6848400632,38299.598591647766
2010-04-27,37215.006135699514,37778.03148077971,38586.70254144724,37840.66290908491,37840.66290908491,37840.66290908491,37498.87495156061
2010-04-28,37239.8625136294,37803.26391052887,38612.47509292662,37865.937171164995,37865.937171164995,37865.937171164995,37523.92092909835
2010-04-29,37894.66112626003,38467.968962876046,39291.40872518238,38531.74422446877,38531.74422446877,38531.74422446877,38183.71421796569
2010-04-30,37110.75774468014,37672.2059172049,38478.61169121275,37734.66189946545,37734.66189946545,37734.66189946545,37393.83137412621
2010-05-03,37685.23686743284,38255.37632715368,39074.26536234477,38318.799135749236,38318.799135749236,38318.799135749236,37972.692511696216
2010-05-04,36523.47944224711,37076.04268895244,37869.687079393574,37137.510304349365,37137.510304349365,37137.510304349365,36802.073427227064
2010-05-05,36324.813914165694,36874.371552673736,37663.699000032124,36935.504821604794,36935.504821604794,36935.504821604794,36601.89251720528
2010-05-06,35128.18336173506,35659.63719213786,36422.962212020284,35718.756577734355,35718.756577734355,35718.756577734355,35396.13430007123
2010-05-07,34306.25343182959,34825.27229498479,35570.737020936656,34883.00840402641,34883.00840402641,34883.00840402641,34567.934848804616
2010-05-10,36034.51367938753,36579.679369409336,37362.69867864962,36640.32407417691,36640.32407417691,36640.32407417691,36309.37792879809
2010-05-11,35995.00316820047,36539.57110421105,37321.73186174581,36600.149314303344,36600.149314303344,36600.149314303344,36269.56603912989
2010-05-12,36646.09187367738,37200.51012226731,37996.81884452701,37262.18408968471,37262.18408968471,37262.18408968471,36925.62112239457
2010-05-13,36088.49282847408,36634.47516834221,37418.66742850414,36695.210717947855,36695.210717947855,36695.210717947855,36363.76882031661
2010-05-14,35375.8196642455,35911.01998105669,36679.72606444561,35970.55612905462,35970.55612905462,35970.55612905462,35645.659524047966
2010-05-17,35530.70828791309,36068.25191270256,36840.323680007525,36128.04873231486,36128.04873231486,36128.04873231486,35801.72960795852
2010-05-18,35004.086967443305,35533.66334510662,36294.29178709703,35592.57388123004,35592.57388123004,35592.57388123004,35271.09132266266
2010-05-19,34751.07129955997,35276.81980646596,36031.950292933616,35335.30452692229,35335.30452692229,35335.30452692229,35016.14570056208
2010-05-20,33391.390327723566,33896.5682388442,34622.15326051588,33952.76466836233,33952.76466836233,33952.76466836233,33646.09334719167
2010-05-21,33811.537312881745,34182.35277475799,34917.067465974396,34239.25629554147,34239.25629554147,34239.25629554147,33928.72628415875
2010-05-24,33672.60128997514,34062.06621170169,34793.76186429161,34118.73590848617,34118.73590848617,34118.73590848617,33809.48190547821
2010-05-25,33680.02110428256,34191.06514979714,34922.92203275429,34247.74733384458,34247.74733384458,34247.74733384458,33938.42518619711
2010-05-26,33323.68452216828,33829.32169195897,34553.43548652962,33885.40417520255,33885.40417520255,33885.40417520255,33579.35467386738
2010-05-27,34552.40577147855,35006.2362683106,35757.04981169551,35064.38664230106,35064.38664230106,35064.38664230106,34747.05238866364
2010-05-28,34360.97456234688,34840.50097715694,35587.15477706717,34898.32917976292,34898.32917976292,34898.32917976292,34582.75305782476
2010-06-01,34039.14011676214,34523.94081592499,35263.601248656356,34581.2273834999,34581.2273834999,34581.2273834999,34268.60703530032
2010-06-02,34865.52193525206,35362.092334883404,36119.709799765675,35420.76967137096,35420.76967137096,35420.76967137096,35100.559713946364
2010-06-03,35163.61297505303,35664.42892095887,36428.52381584484,35723.60793323602,35723.60793323602,35723.60793323602,35400.66026491925
2010-06-04,33983.49150945641,34467.49963619715,35205.95084117425,34524.69254929983,34524.69254929983,34524.69254929983,34212.58328589655
2010-06-07,33355.033237617165,33830.09057980408,34554.88557267631,33886.225821733686,33886.225821733686,33886.225821733686,33579.888409296604
2010-06-08,33309.40137962648,33792.613427438104,34516.416853551826,33848.67187270048,33848.67187270048,33848.67187270048,33542.753549796354
2010-06-09,32998.140169429826,33523.13298310104,34240.17279530922,33578.66758768207,33578.66758768207,33578.66758768207,33275.60793240524
2010-06-10,33947.3199147077,34344.90380173795,35082.56900867478,34402.03583943368,34402.03583943368,34402.03583943368,34090.258781148004
2010-06-11,34263.77499491956,34702.665427240936,35447.20710934037,34760.33004670209,34760.33004670209,34760.33004670209,34445.64661954146
2010-06-14,34232.797270186034,34671.29090364323,35415.15944895946,34728.90338878152,34728.90338878152,34728.90338878152,34414.50446549083
2010-06-15,35197.373130151835,35648.22217734408,36413.05067040098,35707.45800666772,35707.45800666772,35707.45800666772,35384.2002802412
2010-06-16,35342.61599521976,35795.32548259558,36563.31006009112,35854.805750091735,35854.805750091735,35854.805750091735,35530.21409234688
2010-06-17,35441.67051622394,35895.6488095487,36665.78581244684,35955.295782005436,35955.295782005436,35955.295782005436,35629.79439332317
2010-06-18,35494.165702449,35948.81641540588,36720.094123152216,36008.55173524809,36008.55173524809,36008.55173524809,35682.56822324132
2010-06-21,35166.95189149137,35617.41126794275,36381.578716493976,35676.59589948823,35676.59589948823,35676.59589948823,35353.61756608368
2010-06-22,34883.1439942322,35329.96802779615,36087.96841480061,35388.67502153325,35388.67502153325,35388.67502153325,35068.30322058983
2010-06-23,34769.62083532854,35214.99073173751,35970.524294123265,35273.50667035126,35273.50667035126,35273.50667035126,34954.17748239228
2010-06-24,34216.28818335201,34654.57034915104,35398.08015690018,34712.15505012923,34712.15505012923,34712.15505012923,34397.90774866144
2010-06-25,34103.69250123677,34540.53241008635,35281.59554701267,34597.927616849054,34597.927616849054,34597.927616849054,34284.71441028577
2010-06-28,34056.947671099966,34493.18881759162,35233.23620320435,34550.50535459764,34550.50535459764,34550.50535459764,34237.72145926325
2010-06-29,32722.494067908825,33253.80672320607,33964.85682727143,33308.87742596798,33308.87742596798,33308.87742596798,33008.34934404881
2010-06-30,32260.239636555994,32853.60096200944,33554.60641419601,32907.89370828866,32907.89370828866,32907.89370828866,32611.61103741075
2010-07-01,32172.500332370637,32777.638953564005,33476.737856658016,32831.784037958685,32831.784037958685,32831.784037958685,32536.30717744293
2010-07-02,32059.9046502554,32680.157052662576,33376.80928493378,32734.112642841767,32734.112642841767,32734.112642841767,32439.669877230528
2010-07-06,32177.50870702815,32781.97505129768,33481.18278488956,32836.12856459485,32836.12856459485,32836.12856459485,32540.605706447437
2010-07-07,33198.47515573041,33665.89660411722,34387.28963624076,33721.76836479828,33721.76836479828,33721.76836479828,33416.86880425478
2010-07-08,33357.81566798245,33803.84875053291,34528.70420479285,33859.98867518613,33859.98867518613,33859.98867518613,33553.62570850923
2010-07-09,33663.512017448535,34068.511308499226,34800.00945388928,34125.16570838657,34125.16570838657,34125.16570838657,33815.995182562016
2010-07-12,33779.261120644434,34168.723345010745,34902.73668412968,34225.57254620034,34225.57254620034,34225.57254620034,33915.33896399948
2010-07-13,34224.44997909018,34554.15425467043,35297.84141582352,34611.75269163788,34611.75269163788,34611.75269163788,34297.430431066634
2010-07-14,34379.895088830825,34697.423854627676,35444.488791974356,34755.28389975422,34755.28389975422,34755.28389975422,34439.53400898532
2010-07-15,34432.390275055885,34750.403880368656,35498.60952256353,34808.35227288068,34808.35227288068,34808.35227288068,34492.12025878726
2010-07-16,33453.71676790598,33762.69145701378,34489.63081377025,33818.992779540815,33818.992779540815,33818.992779540815,33511.7490433983
2010-07-19,33746.799433049426,34027.43564652302,34760.74360278531,34084.23021593715,34084.23021593715,34084.23021593715,33774.29476653413
2010-07-20,34143.574003139205,34370.95094475722,35112.880694907435,34428.413270558354,34428.413270558354,34428.413270558354,34114.833786557734
2010-07-21,33710.07135222765,33995.637596476095,34728.14746242056,34052.370353938546,34052.370353938546,34052.370353938546,33742.77222050109
2010-07-22,34559.6400904283,34731.16824907666,35482.13899206964,34789.33079814852,34789.33079814852,34789.33079814852,34471.930103487575
2010-07-23,34787.42838966637,34983.7277123579,35739.64822762502,35042.27362040276,35042.27362040276,35042.27362040276,34722.78088530897
2010-07-26,35066.042416910335,35263.91390941643,36025.888624973246,35322.9287141856,35322.9287141856,35322.9287141856,35000.87714787834
2010-07-27,35036.5486550383,35234.25371944818,35995.58754429524,35293.218887347066,35293.218887347066,35293.218887347066,34971.43819598184
2010-07-28,34736.231670945104,34932.24209958283,35687.05012531602,34990.701845513235,34990.701845513235,34990.701845513235,34671.67930843204
2010-07-29,34507.70139027629,34702.422262847744,35452.26439327006,34760.49740107884,34760.49740107884,34760.49740107884,34443.57371889445
2010-07-30,34576.33467262001,34771.442830698375,35522.776342017634,34829.63347611191,34829.63347611191,34829.63347611191,34512.07945601207
2010-08-02,35225.38292916238,35424.15355207506,36189.59068976827,35483.43652081639,35483.43652081639,35483.43652081639,35159.92154837573
2010-08-03,35092.19726234402,35290.21634202977,36052.7593946311,35349.27516440089,35349.27516440089,35349.27516440089,35026.98338823937
2010-08-04,35414.773689359514,35614.61301092776,36384.165553744664,35674.21471705625,35674.21471705625,35674.21471705625,35348.960352692186
2010-08-05,35335.938162343075,35535.33262893717,36303.172099102194,35594.80165789666,35594.80165789666,35594.80165789666,35270.271330327356
2010-08-06,35297.54062330213,35496.718419355864,36263.72352237045,35556.122826729516,35556.122826729516,35556.122826729516,35231.94514766966
2010-08-09,35525.514417897895,35725.97862986514,36497.93753591304,35785.76670839337,35785.76670839337,35785.76670839337,35459.495285284676
