time,open,high,low,close,Volume,Volume MA
1992-06-30,996,996,996,996,,
1992-07-01,1210,1210,1210,1210,,
1992-07-02,939,939,939,939,,
1992-07-06,984,984,984,984,,
1992-07-07,696,696,696,696,,
1992-07-08,807,807,807,807,,
1992-07-09,1236,1236,1236,1236,,
1992-07-10,1006,1006,1006,1006,,
1992-07-13,983,983,983,983,,
1992-07-14,1094,1094,1094,1094,,
1992-07-15,905,905,905,905,,
1992-07-16,887,887,887,887,,
1992-07-17,615,615,615,615,,
1992-07-20,608,608,608,608,,
1992-07-21,886,886,886,886,,
1992-07-22,648,648,648,648,,
1992-07-23,920,920,920,920,,
1992-07-24,863,863,863,863,,
1992-07-27,907,907,907,907,,
1992-07-28,1389,1389,1389,1389,,
1992-07-29,1346,1346,1346,1346,,
1992-07-30,1028,1028,1028,1028,,
1992-07-31,977,977,977,977,,
1992-08-03,969,969,969,969,,
1992-08-04,866,866,866,866,,
1992-08-05,722,722,722,722,,
1992-08-06,708,708,708,708,,
1992-08-07,774,774,774,774,,
1992-08-10,807,807,807,807,,
1992-08-11,788,788,788,788,,
1992-08-12,792,792,792,792,,
1992-08-13,801,801,801,801,,
1992-08-14,1103,1103,1103,1103,,
1992-08-17,971,971,971,971,,
1992-08-18,923,923,923,923,,
1992-08-19,592,592,592,592,,
1992-08-20,760,760,760,760,,
1992-08-21,669,669,669,669,,
1992-08-24,394,394,394,394,,
1992-08-25,738,738,738,738,,
1992-08-26,1002,1002,1002,1002,,
1992-08-27,1071,1071,1071,1071,,
1992-08-28,936,936,936,936,,
1992-08-31,865,865,865,865,,
1992-09-01,953,953,953,953,,
1992-09-02,1100,1100,1100,1100,,
1992-09-03,985,985,985,985,,
1992-09-04,819,819,819,819,,
1992-09-08,590,590,590,590,,
1992-09-09,966,966,966,966,,
1992-09-10,1150,1150,1150,1150,,
1992-09-11,875,875,875,875,,
1992-09-14,1296,1296,1296,1296,,
1992-09-15,494,494,494,494,,
1992-09-16,780,780,780,780,,
1992-09-17,790,790,790,790,,
1992-09-18,1132,1132,1132,1132,,
1992-09-21,716,716,716,716,,
1992-09-22,542,542,542,542,,
1992-09-23,782,782,782,782,,
1992-09-24,935,935,935,935,,
1992-09-25,604,604,604,604,,
1992-09-28,914,914,914,914,,
1992-09-29,870,870,870,870,,
1992-09-30,1033,1033,1033,1033,,
1992-10-01,727,727,727,727,,
1992-10-02,441,441,441,441,,
1992-10-05,417,417,417,417,,
1992-10-06,1042,1042,1042,1042,,
1992-10-07,682,682,682,682,,
1992-10-08,1066,1066,1066,1066,,
1992-10-09,520,520,520,520,,
1992-10-12,1104,1104,1104,1104,,
1992-10-13,1020,1020,1020,1020,,
1992-10-14,806,806,806,806,,
1992-10-15,883,883,883,883,,
1992-10-16,949,949,949,949,,
1992-10-19,1072,1072,1072,1072,,
1992-10-20,1035,1035,1035,1035,,
1992-10-21,836,836,836,836,,
1992-10-22,792,792,792,792,,
1992-10-23,913,913,913,913,,
1992-10-26,1096,1096,1096,1096,,
1992-10-27,854,854,854,854,,
1992-10-28,1017,1017,1017,1017,,
1992-10-29,964,964,964,964,,
1992-10-30,863,863,863,863,,
1992-11-02,1092,1092,1092,1092,,
1992-11-03,835,835,835,835,,
1992-11-04,722,722,722,722,,
1992-11-05,972,972,972,972,,
1992-11-06,905,905,905,905,,
1992-11-09,980,980,980,980,,
1992-11-10,990,990,990,990,,
1992-11-11,1188,1188,1188,1188,,
1992-11-12,908,908,908,908,,
1992-11-13,928,928,928,928,,
1992-11-16,742,742,742,742,,
1992-11-17,782,782,782,782,,
1992-11-18,1180,1180,1180,1180,,
1992-11-19,957,957,957,957,,
1992-11-20,1095,1095,1095,1095,,
1992-11-23,813,813,813,813,,
1992-11-24,1125,1125,1125,1125,,
1992-11-25,1049,1049,1049,1049,,
1992-11-27,971,971,971,971,,
1992-11-30,1147,1147,1147,1147,,
1992-12-01,922,922,922,922,,
1992-12-02,863,863,863,863,,
1992-12-03,917,917,917,917,,
1992-12-04,994,994,994,994,,
1992-12-07,1211,1211,1211,1211,,
1992-12-08,1010,1010,1010,1010,,
1992-12-09,729,729,729,729,,
1992-12-10,785,785,785,785,,
1992-12-11,842,842,842,842,,
1992-12-14,826,826,826,826,,
1992-12-15,846,846,846,846,,
1992-12-16,744,744,744,744,,
1992-12-17,1138,1138,1138,1138,,
1992-12-18,1312,1312,1312,1312,,
1992-12-21,864,864,864,864,,
1992-12-22,987,987,987,987,,
1992-12-23,938,938,938,938,,
1992-12-24,947,947,947,947,,
1992-12-28,823,823,823,823,,
1992-12-29,999,999,999,999,,
1992-12-30,1054,1054,1054,1054,,
1992-12-31,1122,1122,1122,1122,,
1993-01-04,893,893,893,893,,
1993-01-05,1090,1090,1090,1090,,
1993-01-06,1079,1079,1079,1079,,
1993-01-07,733,733,733,733,,
1993-01-08,680,680,680,680,,
1993-01-11,1105,1105,1105,1105,,
1993-01-12,900,900,900,900,,
1993-01-13,1098,1098,1098,1098,,
1993-01-14,1190,1190,1190,1190,,
1993-01-15,1249,1249,1249,1249,,
1993-01-18,978,978,978,978,,
1993-01-19,972,972,972,972,,
1993-01-20,886,886,886,886,,
1993-01-21,1020,1020,1020,1020,,
1993-01-22,1093,1093,1093,1093,,
1993-01-25,1347,1347,1347,1347,,
1993-01-26,1092,1092,1092,1092,,
1993-01-27,710,710,710,710,,
1993-01-28,914,914,914,914,,
1993-01-29,1010,1010,1010,1010,,
1993-02-01,1196,1196,1196,1196,,
1993-02-02,1084,1084,1084,1084,,
1993-02-03,1332,1332,1332,1332,,
1993-02-04,1340,1340,1340,1340,,
1993-02-05,899,899,899,899,,
1993-02-08,940,940,940,940,,
1993-02-09,700,700,700,700,,
1993-02-10,946,946,946,946,,
1993-02-11,1078,1078,1078,1078,,
1993-02-12,747,747,747,747,,
1993-02-16,387,387,387,387,,
1993-02-17,771,771,771,771,,
1993-02-18,1028,1028,1028,1028,,
1993-02-19,1265,1265,1265,1265,,
1993-02-22,1052,1052,1052,1052,,
1993-02-23,1064,1064,1064,1064,,
1993-02-24,1218,1218,1218,1218,,
1993-02-25,1071,1071,1071,1071,,
1993-02-26,1163,1163,1163,1163,,
1993-03-01,1099,1099,1099,1099,,
1993-03-02,1279,1279,1279,1279,,
1993-03-03,1270,1270,1270,1270,,
1993-03-04,962,962,962,962,,
1993-03-05,918,918,918,918,,
1993-03-08,1517,1517,1517,1517,,
1993-03-09,1098,1098,1098,1098,,
1993-03-10,1045,1045,1045,1045,,
1993-03-11,925,925,925,925,,
1993-03-12,552,552,552,552,,
1993-03-15,1035,1035,1035,1035,,
1993-03-16,941,941,941,941,,
1993-03-17,724,724,724,724,,
1993-03-18,1269,1269,1269,1269,,
1993-03-19,838,838,838,838,,
1993-03-22,665,665,665,665,,
1993-03-23,899,899,899,899,,
1993-03-24,887,887,887,887,,
1993-03-25,1137,1137,1137,1137,,
1993-03-26,853,853,853,853,,
1993-03-29,1087,1087,1087,1087,,
1993-03-30,1034,1034,1034,1034,,
1993-03-31,1151,1151,1151,1151,,
1993-04-01,859,859,859,859,,
1993-04-02,392,392,392,392,,
1993-04-05,910,910,910,910,,
1993-04-06,872,872,872,872,,
1993-04-07,1061,1061,1061,1061,,
1993-04-08,987,987,987,987,,
1993-04-12,1356,1356,1356,1356,,
1993-04-13,1250,1250,1250,1250,,
1993-04-14,1031,1031,1031,1031,,
1993-04-15,929,929,929,929,,
1993-04-16,966,966,966,966,,
1993-04-19,757,757,757,757,,
1993-04-20,692,692,692,692,,
1993-04-21,930,930,930,930,,
1993-04-22,782,782,782,782,,
1993-04-23,756,756,756,756,,
1993-04-26,640,640,640,640,,
1993-04-27,953,953,953,953,,
1993-04-28,978,978,978,978,,
1993-04-29,1018,1018,1018,1018,,
1993-04-30,1211,1211,1211,1211,,
1993-05-03,1103,1103,1103,1103,,
1993-05-04,1267,1267,1267,1267,,
1993-05-05,1107,1107,1107,1107,,
1993-05-06,941,941,941,941,,
1993-05-07,863,863,863,863,,
1993-05-10,1080,1080,1080,1080,,
1993-05-11,1065,1065,1065,1065,,
1993-05-13,614,614,614,614,,
1993-05-14,896,896,896,896,,
1993-05-17,844,844,844,844,,
1993-05-18,835,835,835,835,,
1993-05-19,1193,1193,1193,1193,,
1993-05-20,1147,1147,1147,1147,,
1993-05-21,795,795,795,795,,
1993-05-24,945,945,945,945,,
1993-05-25,1130,1130,1130,1130,,
1993-05-26,1255,1255,1255,1255,,
1993-05-27,910,910,910,910,,
1993-05-28,829,829,829,829,,
1993-06-01,1234,1234,1234,1234,,
1993-06-02,1002,1002,1002,1002,,
1993-06-03,888,888,888,888,,
1993-06-04,731,731,731,731,,
1993-06-07,764,764,764,764,,
1993-06-08,619,619,619,619,,
1993-06-09,1028,1028,1028,1028,,
1993-06-10,793,793,793,793,,
1993-06-11,1063,1063,1063,1063,,
1993-06-14,952,952,952,952,,
1993-06-15,990,990,990,990,,
1993-06-16,969,969,969,969,,
1993-06-17,990,990,990,990,,
1993-06-18,696,696,696,696,,
1993-06-21,1129,1129,1129,1129,,
1993-06-22,935,935,935,935,,
1993-06-23,856,856,856,856,,
1993-06-24,1134,1134,1134,1134,,
1993-06-25,1101,1101,1101,1101,,
1993-06-28,1379,1379,1379,1379,,
1993-06-29,963,963,963,963,,
1993-06-30,1126,1126,1126,1126,,
1993-07-01,1189,1189,1189,1189,,
1993-07-02,821,821,821,821,,
1993-07-06,860,860,860,860,,
1993-07-07,1016,1016,1016,1016,,
1993-07-08,1289,1289,1289,1289,,
1993-07-09,1070,1070,1070,1070,,
1993-07-12,1028,1028,1028,1028,,
1993-07-29,1237,1237,1237,1237,,
1993-07-30,925,925,925,925,,
1993-08-03,1036,1036,1036,1036,,
1993-08-04,974,974,974,974,,
1993-08-05,898,898,898,898,,
1993-08-06,978,978,978,978,,
1993-08-09,1204,1204,1204,1204,,
1993-08-10,981,981,981,981,,
1993-08-11,1060,1060,1060,1060,,
1993-08-12,848,848,848,848,,
1993-08-13,1016,1016,1016,1016,,
1993-08-16,1169,1169,1169,1169,,
1993-08-17,1036,1036,1036,1036,,
1993-08-18,1259,1259,1259,1259,,
1993-08-24,1301,1301,1301,1301,,
1993-09-13,1034,1034,1034,1034,,
1993-09-16,930,930,930,930,,
1993-10-04,1147,1147,1147,1147,,
1993-10-05,996,996,996,996,,
1993-10-06,1111,1111,1111,1111,,
1994-02-07,1023,1023,1023,1023,,
1994-02-08,1168,1168,1168,1168,,
1994-02-09,1280,1280,1280,1280,,
1994-02-10,812,812,812,812,,
1994-02-11,821,821,821,821,,
1994-02-14,1113,1113,1113,1113,,
1994-02-15,1199,1199,1199,1199,,
1994-02-16,1187,1187,1187,1187,,
1994-02-17,879,879,879,879,,
1994-02-18,701,701,701,701,,
1994-02-22,1142,1142,1142,1142,,
1994-02-23,952,952,952,952,,
1994-02-24,436,436,436,436,,
1994-02-25,1163,1163,1163,1163,,
1994-02-28,1448,1448,1448,1448,,
1994-03-01,712,712,712,712,,
1994-03-02,774,774,774,774,,
1994-03-03,944,944,944,944,,
1994-03-04,1280,1280,1280,1280,,
1994-03-07,1430,1430,1430,1430,,
1994-03-08,952,952,952,952,,
1994-03-09,1006,1006,1006,1006,,
1994-03-10,706,706,706,706,,
1994-03-11,1126,1126,1126,1126,,
1994-03-14,1154,1154,1154,1154,,
1994-03-15,1113,1113,1113,1113,,
1994-03-16,1357,1357,1357,1357,,
1994-03-17,1152,1152,1152,1152,,
1994-03-18,1066,1066,1066,1066,,
1994-03-21,616,616,616,616,,
1994-03-22,1169,1169,1169,1169,,
1994-03-23,1153,1153,1153,1153,,
1994-03-24,521,521,521,521,,
1994-03-25,849,849,849,849,,
1994-03-28,651,651,651,651,,
1994-03-29,272,272,272,272,,
1994-03-30,351,351,351,351,,
1994-03-31,746,746,746,746,,
1994-04-04,369,369,369,369,,
1994-04-05,2161,2161,2161,2161,,
1994-04-08,802,802,802,802,,
1994-04-11,1171,1171,1171,1171,,
1994-04-12,878,878,878,878,,
1994-04-13,681,681,681,681,,
1994-04-14,926,926,926,926,,
1994-04-15,1025,1025,1025,1025,,
1994-04-18,629,629,629,629,,
1994-04-19,746,746,746,746,,
1994-04-20,812,812,812,812,,
1994-04-21,1556,1556,1556,1556,,
1994-04-22,1273,1273,1273,1273,,
1994-04-25,1540,1540,1540,1540,,
1994-04-26,1259,1259,1259,1259,,
1994-04-28,911,911,911,911,,
1994-04-29,1300,1300,1300,1300,,
1994-05-02,1225,1225,1225,1225,,
1994-05-03,988,988,988,988,,
1994-05-04,917,917,917,917,,
1994-05-05,1019,1019,1019,1019,,
1994-05-06,547,547,547,547,,
1994-05-09,512,512,512,512,,
1994-05-10,1320,1320,1320,1320,,
1994-05-11,663,663,663,663,,
1994-05-12,1187,1187,1187,1187,,
1994-05-13,1030,1030,1030,1030,,
1994-05-16,963,963,963,963,,
1994-05-17,1332,1332,1332,1332,,
1994-05-18,1637,1637,1637,1637,,
1994-05-19,1299,1299,1299,1299,,
1994-05-20,1007,1007,1007,1007,,
1994-05-23,910,910,910,910,,
1994-05-24,1218,1218,1218,1218,,
1994-05-25,1122,1122,1122,1122,,
1994-05-26,1175,1175,1175,1175,,
1994-05-27,1139,1139,1139,1139,,
1994-05-31,953,953,953,953,,
1994-06-01,1178,1178,1178,1178,,
1994-06-02,1277,1277,1277,1277,,
1994-06-03,1342,1342,1342,1342,,
1994-06-06,1321,1321,1321,1321,,
1994-06-07,885,885,885,885,,
1994-06-08,965,965,965,965,,
1994-06-09,974,974,974,974,,
1994-06-10,1180,1180,1180,1180,,
1994-06-13,1043,1043,1043,1043,,
1994-06-14,1282,1282,1282,1282,,
1994-06-16,1155,1155,1155,1155,,
1994-06-17,762,762,762,762,,
1994-06-20,495,495,495,495,,
1994-06-21,496,496,496,496,,
1994-06-22,1224,1224,1224,1224,,
1994-06-23,719,719,719,719,,
1994-06-24,386,386,386,386,,
1994-06-27,1085,1085,1085,1085,,
1994-06-28,772,772,772,772,,
1994-06-29,1239,1239,1239,1239,,
1994-06-30,949,949,949,949,,
1994-07-01,1297,1297,1297,1297,,
1994-07-05,1076,1076,1076,1076,,
1994-07-06,1011,1011,1011,1011,,
1994-07-07,1249,1249,1249,1249,,
1994-07-08,962,962,962,962,,
1994-07-11,1015,1015,1015,1015,,
1994-07-12,1066,1066,1066,1066,,
1994-07-13,1166,1166,1166,1166,,
1994-07-14,1657,1657,1657,1657,,
1994-07-15,1196,1196,1196,1196,,
1994-07-18,1114,1114,1114,1114,,
1994-07-19,971,971,971,971,,
1994-07-20,728,728,728,728,,
1994-07-21,988,988,988,988,,
1994-07-22,1095,1095,1095,1095,,
1994-07-25,1067,1067,1067,1067,,
1994-07-26,909,909,909,909,,
1994-07-27,876,876,876,876,,
1994-07-28,1073,1073,1073,1073,,
1994-07-29,1612,1612,1612,1612,,
1994-08-01,1417,1417,1417,1417,,
1994-08-02,1247,1247,1247,1247,,
1994-08-03,1115,1115,1115,1115,,
1994-08-04,905,905,905,905,,
1994-08-05,781,781,781,781,,
1994-08-08,1162,1162,1162,1162,,
1994-08-09,975,975,975,975,,
1994-08-10,1188,1188,1188,1188,,
1994-08-11,728,728,728,728,,
1994-08-12,1237,1237,1237,1237,,
1994-08-15,1051,1051,1051,1051,,
1994-08-16,1262,1262,1262,1262,,
1994-08-17,1192,1192,1192,1192,,
1994-08-18,848,848,848,848,,
1994-08-19,1142,1142,1142,1142,,
1994-08-22,926,926,926,926,,
1994-08-23,1341,1341,1341,1341,,
1994-08-24,1377,1377,1377,1377,,
1994-08-25,1036,1036,1036,1036,,
1994-08-26,1484,1484,1484,1484,,
1994-08-29,1230,1230,1230,1230,,
1994-08-30,1277,1277,1277,1277,,
1994-08-31,1217,1217,1217,1217,,
1994-09-01,846,846,846,846,,
1994-09-02,940,940,940,940,,
1994-09-06,963,963,963,963,,
1994-09-07,1024,1024,1024,1024,,
1994-09-08,1316,1316,1316,1316,,
1994-09-09,570,570,570,570,,
1994-09-12,761,761,761,761,,
1994-09-13,1112,1112,1112,1112,,
1994-09-14,1085,1085,1085,1085,,
1994-09-15,1542,1542,1542,1542,,
1994-09-16,720,720,720,720,,
1994-09-19,954,954,954,954,,
1994-09-20,468,468,468,468,,
1994-09-21,631,631,631,631,,
1994-09-22,1007,1007,1007,1007,,
1994-09-23,882,882,882,882,,
1994-09-26,978,978,978,978,,
1994-09-27,1008,1008,1008,1008,,
1994-09-28,1397,1397,1397,1397,,
1994-09-29,865,865,865,865,,
1994-09-30,1287,1287,1287,1287,,
1994-10-03,832,832,832,832,,
1994-10-04,551,551,551,551,,
1994-10-05,538,538,538,538,,
1994-10-06,988,988,988,988,,
1994-10-07,1213,1213,1213,1213,,
1994-10-10,1429,1429,1429,1429,,
1994-10-11,1545,1545,1545,1545,,
1994-10-12,995,995,995,995,,
1994-10-13,1314,1314,1314,1314,,
1994-10-14,1025,1025,1025,1025,,
1994-10-17,1043,1043,1043,1043,,
1994-10-18,869,869,869,869,,
1994-10-19,1115,1115,1115,1115,,
1994-10-20,689,689,689,689,,
1994-10-21,828,828,828,828,,
1994-10-24,684,684,684,684,,
1994-10-25,792,792,792,792,,
1994-10-26,980,980,980,980,,
1994-10-27,1260,1260,1260,1260,,
1994-10-28,1650,1650,1650,1650,,
1994-10-31,1041,1041,1041,1041,,
1994-11-01,610,610,610,610,,
1994-11-02,947,947,947,947,,
1994-11-03,1086,1086,1086,1086,,
1994-11-04,669,669,669,669,,
1994-11-07,823,823,823,823,,
1994-11-08,1107,1107,1107,1107,,
1994-11-09,994,994,994,994,,
1994-11-10,806,806,806,806,,
1994-11-11,618,618,618,618,,
1994-11-14,1256,1256,1256,1256,,
1994-11-15,1139,1139,1139,1139,,
1994-11-16,1036,1036,1036,1036,,
1994-11-17,745,745,745,745,,
1994-11-18,796,796,796,796,,
1994-11-21,797,797,797,797,,
1994-11-22,478,478,478,478,,
1994-11-23,1144,1144,1144,1144,,
1994-11-25,1496,1496,1496,1496,,
1994-11-28,1168,1168,1168,1168,,
1994-11-29,1134,1134,1134,1134,,
1994-11-30,1268,1268,1268,1268,,
1994-12-01,675,675,675,675,,
1994-12-02,1424,1424,1424,1424,,
1994-12-05,1189,1189,1189,1189,,
1994-12-06,932,932,932,932,,
1994-12-07,686,686,686,686,,
1994-12-08,529,529,529,529,,
1994-12-09,938,938,938,938,,
1994-12-12,1119,1119,1119,1119,,
1994-12-13,1247,1247,1247,1247,,
1994-12-14,1553,1553,1553,1553,,
1994-12-15,1513,1513,1513,1513,,
1994-12-16,1351,1351,1351,1351,,
1994-12-19,970,970,970,970,,
1994-12-20,1133,1133,1133,1133,,
1994-12-21,1456,1456,1456,1456,,
1994-12-22,1100,1100,1100,1100,,
1994-12-23,1219,1219,1219,1219,,
1994-12-27,1213,1213,1213,1213,,
1994-12-28,859,859,859,859,,
1994-12-29,1165,1165,1165,1165,,
1994-12-30,1382,1382,1382,1382,,
1995-01-03,1176,1176,1176,1176,,
1995-01-04,1413,1413,1413,1413,,
1995-01-05,1130,1130,1130,1130,,
1995-01-06,1222,1222,1222,1222,,
1995-01-09,1181,1181,1181,1181,,
1995-01-10,1147,1147,1147,1147,,
1995-01-11,1055,1055,1055,1055,,
1995-01-12,1132,1132,1132,1132,,
1995-01-13,1671,1671,1671,1671,,
1995-01-16,1444,1444,1444,1444,,
1995-01-17,1319,1319,1319,1319,,
1995-01-18,1064,1064,1064,1064,,
1995-01-23,829,829,829,829,,
1995-01-24,1251,1251,1251,1251,,
1995-01-25,1199,1199,1199,1199,,
1995-01-26,1090,1090,1090,1090,,
1995-01-27,1270,1270,1270,1270,,
1995-01-30,821,821,821,821,,
1995-01-31,1292,1292,1292,1292,,
1995-02-01,1265,1265,1265,1265,,
1995-02-02,1289,1289,1289,1289,,
1995-02-03,1852,1852,1852,1852,,
1995-02-06,1381,1381,1381,1381,,
1995-02-07,1216,1216,1216,1216,,
1995-02-08,1116,1116,1116,1116,,
1995-02-09,1128,1128,1128,1128,,
1995-02-10,1218,1218,1218,1218,,
1995-02-13,1138,1138,1138,1138,,
1995-02-14,1061,1061,1061,1061,,
1995-02-15,1482,1482,1482,1482,,
1995-02-16,869,869,869,869,,
1995-02-17,909,909,909,909,,
1995-02-21,1071,1071,1071,1071,,
1995-02-22,1231,1231,1231,1231,,
1995-02-23,1445,1445,1445,1445,,
1995-02-24,1149,1149,1149,1149,,
1995-02-27,604,604,604,604,,
1995-02-28,1598,1598,1598,1598,,
1995-03-01,978,978,978,978,,
1995-03-02,1002,1002,1002,1002,,
1995-03-03,980,980,980,980,,
1995-03-06,781,781,781,781,,
1995-03-07,588,588,588,588,,
1995-03-08,1143,1143,1143,1143,,
1995-03-09,1066,1066,1066,1066,,
1995-03-10,1594,1594,1594,1594,,
1995-03-13,1121,1121,1121,1121,,
1995-03-14,1439,1439,1439,1439,,
1995-03-15,1010,1010,1010,1010,,
1995-03-16,1389,1389,1389,1389,,
1995-03-17,863,863,863,863,,
1995-03-20,1058,1058,1058,1058,,
1995-03-21,966,966,966,966,,
1995-03-22,969,969,969,969,,
1995-03-23,1047,1047,1047,1047,,
1995-03-24,1626,1626,1626,1626,,
1995-03-27,1345,1345,1345,1345,,
1995-03-28,1094,1094,1094,1094,,
1995-03-29,1087,1087,1087,1087,,
1995-03-30,1309,1309,1309,1309,,
1995-03-31,972,972,972,972,,
1995-04-03,1122,1122,1122,1122,,
1995-04-04,1439,1439,1439,1439,,
1995-04-05,1182,1182,1182,1182,,
1995-04-06,1124,1124,1124,1124,,
1995-04-07,999,999,999,999,,
1995-04-10,1092,1092,1092,1092,,
1995-04-11,1069,1069,1069,1069,,
1995-04-12,1167,1167,1167,1167,,
1995-04-13,1262,1262,1262,1262,,
1995-04-17,1110,1110,1110,1110,,
1995-04-18,955,955,955,955,,
1995-04-19,944,944,944,944,,
1995-04-20,1165,1165,1165,1165,,
1995-04-21,1317,1317,1317,1317,,
1995-04-24,1374,1374,1374,1374,,
1995-04-25,1149,1149,1149,1149,,
1995-04-26,1151,1151,1151,1151,,
1995-04-27,1121,1121,1121,1121,,
1995-04-28,1162,1162,1162,1162,,
1995-05-01,1023,1023,1023,1023,,
1995-05-02,1171,1171,1171,1171,,
1995-05-03,1513,1513,1513,1513,,
1995-05-04,1152,1152,1152,1152,,
1995-05-05,1248,1248,1248,1248,,
1995-05-08,1484,1484,1484,1484,,
1995-05-09,1310,1310,1310,1310,,
1995-05-10,1220,1220,1220,1220,,
1995-05-11,1139,1139,1139,1139,,
1995-05-12,1217,1217,1217,1217,,
1995-05-15,1352,1352,1352,1352,,
1995-05-16,1390,1390,1390,1390,,
1995-05-17,975,975,975,975,,
1995-05-18,548,548,548,548,,
1995-05-19,858,858,858,858,,
1995-05-22,1333,1333,1333,1333,,
1995-05-23,1441,1441,1441,1441,,
1995-05-24,1196,1196,1196,1196,,
1995-05-25,1052,1052,1052,1052,,
1995-05-26,842,842,842,842,,
1995-05-30,1222,1222,1222,1222,,
1995-05-31,1577,1577,1577,1577,,
1995-06-01,1234,1234,1234,1234,,
1995-06-02,1470,1470,1470,1470,,
1995-06-05,1565,1565,1565,1565,,
1995-06-06,1143,1143,1143,1143,,
1995-06-07,876,876,876,876,,
1995-06-08,1028,1028,1028,1028,,
1995-06-09,643,643,643,643,,
1995-06-12,1262,1262,1262,1262,,
1995-06-13,1619,1619,1619,1619,,
1995-06-14,1070,1070,1070,1070,,
1995-06-15,1182,1182,1182,1182,,
1995-06-16,1089,1089,1089,1089,,
1995-06-19,1326,1326,1326,1326,,
1995-06-20,1043,1043,1043,1043,,
1995-06-21,1171,1171,1171,1171,,
1995-06-22,1514,1514,1514,1514,,
1995-06-23,885,885,885,885,,
