Date,Close,High,Low,Open,Volume
1993-03-12,2.3238070011138916,2.4152957559174975,1.9761510730234069,2.0127467424652514,28573200
1993-03-15,2.2963602542877197,2.37869987501041,2.268913714046823,2.360402460717124,6580800
1993-03-16,2.241467237472534,2.305509445720993,2.214020696452046,2.268913778493022,3928800
1993-03-17,2.159128427505493,2.250617211227703,2.1225335840984294,2.214021530218364,3170400
1993-03-18,2.232318639755249,2.232318639755249,2.159127315434196,2.214020389874064,735600
1993-03-19,2.2140207290649414,2.232318981749443,2.1774258988998825,2.1774258988998825,542400
1993-03-22,2.0859363079071045,2.232318082399376,2.0859363079071045,2.1957224293758997,1749600
1993-03-23,2.232318639755249,2.232318639755249,2.0493411665544596,2.1225324908755128,2000400
1993-03-24,2.177426338195801,2.232319432120047,2.1225332442715548,2.195723756969836,1009200
1993-03-25,2.0859363079071045,2.1774250216649786,2.0859363079071045,2.1774250216649786,1035600
1993-03-26,2.0859363079071045,2.1225319609305813,2.0859363079071045,2.1225319609305813,1326000
1993-03-29,2.0767874717712402,2.159127074232678,2.0493409376174276,2.122532253762095,518400
1993-03-30,2.0859363079071045,2.1225319609305813,2.049340654883628,2.1225319609305813,649200
1993-03-31,2.031043291091919,2.0859363530133224,2.031043291091919,2.0859363530133224,1665600
1993-04-01,2.031043291091919,2.0859363530133224,2.0127458829853357,2.031043291091919,316800
1993-04-02,1.9395560026168823,2.0310447856769613,1.884662900301289,2.0310447856769613,1820400
1993-04-05,1.9761512279510498,2.0127469002619467,1.8846624659748463,1.9578538105966397,1450800
1993-04-06,1.9761512279510498,2.049341734970767,1.9761512279510498,2.049341734970767,1084800
1993-04-07,1.9029606580734253,1.9944485794255569,1.9029606580734255,1.9395554915734585,1216800
1993-04-08,1.8663654327392578,1.9578542135448729,1.8480680116190342,1.8846628538594814,990000
1993-04-12,1.8480678796768188,1.866365299490704,1.8114722024468597,1.829769622260745,1232400
1993-04-13,1.7931745052337646,1.8663650107691223,1.7748762506483808,1.829769339200414,2005200
1993-04-14,1.8663654327392578,1.8663654327392578,1.793174910656115,1.8297697528965622,3022800
1993-04-15,1.8114718198776245,1.8663649053284617,1.8114718198776245,1.8663649053284617,412800
1993-04-16,1.8114718198776245,1.8663649053284617,1.8114718198776245,1.8114718198776245,188400
