Date,Close,High,Low,Open,Volume
1992-06-26,0.24782326817512512,0.25646770323102636,0.23629662192282444,0.2420595712983143,224358400
1992-06-29,0.26511290669441223,0.2708766045037074,0.24494109660671037,0.25070477243066897,58732800
1992-06-30,0.25646770000457764,0.27375802093083823,0.2535862143604163,0.27087655727200954,34777600
1992-07-01,0.2622314393520355,0.2651129257052574,0.25070479040832866,0.25934997498415174,18316800
1992-07-02,0.2622314393520355,0.2651129257052574,0.25646776311477243,0.2651129257052574,13996800
1992-07-06,0.2622314393520355,0.2622314393520355,0.25646776311477243,0.25934997498415174,5753600
1992-07-07,0.2622314393520355,0.2622314393520355,0.25646776311477243,0.2622314393520355,10662400
1992-07-08,0.25646770000457764,0.2622313748235466,0.2535862143604163,0.2622313748235466,15500800
1992-07-09,0.26511290669441223,0.26511290669441223,0.25646774472385875,0.259349956386559,3923200
1992-07-10,0.2679942846298218,0.27087649512873824,0.25934985166583746,0.2651127996467178,11040000
1992-07-13,0.27375805377960205,0.27375805377960205,0.26511289227912194,0.26799437826903844,5996800
1992-07-14,0.27375805377960205,0.2824032372654175,0.2708765897750209,0.27375805377960205,17062400
1992-07-15,0.2824031412601471,0.2824031412601471,0.2737579607133319,0.27663944572366383,4992000
1992-07-16,0.3011334538459778,0.3054564065682693,0.2795209107524753,0.2824031210725921,17062400
1992-07-17,0.31698301434516907,0.32274596133274824,0.2939297313928299,0.3025741628668606,15667200
1992-07-20,0.31986451148986816,0.3227459962884047,0.3083378687652823,0.3155415587762974,19744000
1992-07-21,0.32274603843688965,0.328509734302429,0.3169830900725401,0.32274603843688965,7782400
1992-07-22,0.31986451148986816,0.3227459962884047,0.31121935356381886,0.31986451148986816,10892800
1992-07-23,0.32562753558158875,0.32562753558158875,0.31410089092798776,0.319864565020067,10387200
1992-07-24,0.32850968837738037,0.3313911511640674,0.31698304575889485,0.31986450854558185,7052800
1992-07-27,0.33571338653564453,0.34291780217237355,0.3285096964146925,0.3313911592718774,11430400
1992-07-28,0.32274603843688965,0.34291784172182815,0.3169830900725401,0.34003637853231794,18009600
1992-07-29,0.3068970739841461,0.32274591808072406,0.2996926382178152,0.32274591808072406,30848000
1992-07-30,0.30545639991760254,0.30833786267388785,0.29681122017701755,0.3025741896602398,11737600
1992-07-31,0.3068970739841461,0.3083377940489733,0.2996926382178152,0.30545633193399796,6886400
1992-08-03,0.3097786605358124,0.3141008884224763,0.3025742438608207,0.3025742438608207,4832000
1992-08-04,0.3155415654182434,0.31698305534894633,0.3040149224510291,0.31121936011478524,6822400
1992-08-05,0.30257415771484375,0.3141007989947459,0.29681118884006846,0.3141007989947459,9516800
1992-08-06,0.30257415771484375,0.30257415771484375,0.2939297263880043,0.2996926732774561,3673600
1992-08-07,0.3141007423400879,0.3141007423400879,0.29392967337162174,0.3025741031392569,8825600
1992-08-10,0.3141007423400879,0.31986441370561575,0.3054563125724527,0.3083377745047847,5888000
1992-08-11,0.31698301434516907,0.3198644768462967,0.3112193198565787,0.3198644768462967,4147200
1992-08-12,0.30257415771484375,0.3141007989947459,0.29681118884006846,0.31121931455735824,12736000
1992-08-13,0.30257415771484375,0.3068971098866003,0.29681118884006846,0.30257415771484375,48320000
1992-08-14,0.2852846384048462,0.3054564649360066,0.2824031750352226,0.29969276871019235,17849600
1992-08-17,0.29104769229888916,0.29104769229888916,0.282403255748697,0.2881662061203795,2681600
1992-08-18,0.2881661057472229,0.2881661057472229,0.28240315738287336,0.28240315738287336,2860800
1992-08-19,0.2881661057472229,0.2881661057472229,0.28240315738287336,0.28240315738287336,2380800
1992-08-20,0.2852846384048462,0.29537056266309164,0.2795209641643624,0.28816612375980033,2489600
1992-08-21,0.27952083945274353,0.2852845111216952,0.27952083945274353,0.2852845111216952,2048000
1992-08-24,0.2824031412601471,0.28528460428515123,0.27663944572366383,0.2824031412601471,6905600
1992-08-25,0.27952083945274353,0.2824030490376709,0.27663935538339857,0.27663935538339857,4128000
1992-08-26,0.2766394317150116,0.282403126959629,0.2651127887268861,0.2766394317150116,19385600
1992-08-27,0.2824031412601471,0.28528460428515123,0.27663944572366383,0.2795209307339958,6169600
1992-08-28,0.2881661057472229,0.2881661057472229,0.2795209466921733,0.28240315738287336,3417600
1992-08-31,0.28672534227371216,0.2910475697211248,0.2824031368116271,0.28816608475618305,4441600
1992-09-01,0.29104769229888916,0.2968113681866851,0.2852847199418699,0.2881662061203795,2387200
1992-09-02,0.31842389702796936,0.3198646179212954,0.29104764975608216,0.2968113248013943,11692800
1992-09-03,0.32850968837738037,0.3342726359360805,0.31698304575889485,0.31698304575889485,16480000
1992-09-04,0.33139118552207947,0.33427267059283944,0.3256275118500533,0.3285097224366478,4249600
1992-09-08,0.3587668240070343,0.3659712426894659,0.32850983529380273,0.33427278542981387,17139200
1992-09-09,0.35444438457489014,0.3602073532762666,0.334272587059412,0.342917743641807,25299200
1992-09-10,0.3515629470348358,0.3544444096036731,0.3429177678566462,0.34868073696496965,8889600
1992-09-11,0.36020758748054504,0.3688527496839598,0.3486809390529213,0.3486809390529213,13036800
1992-09-14,0.3774978518486023,0.3803793376145282,0.3630897414736303,0.3659712052542226,13068800
1992-09-15,0.35444438457489014,0.3789384086164006,0.35444438457489014,0.3717339942093497,18099200
1992-09-16,0.3429177403450012,0.3515629188296044,0.3371540681687063,0.34003627800733816,14963200
1992-09-17,0.32850968837738037,0.3486807633265791,0.32274599331759496,0.345799278554566,13459200
1992-09-18,0.3141007423400879,0.32850959097411464,0.3083377745047847,0.32274589762326733,17260800
1992-09-21,0.34003639221191406,0.34579934080810587,0.3083379214365344,0.31698310282470704,24012800
1992-09-22,0.35444438457489014,0.3573258689255783,0.334272587059412,0.3400362812764416,19206400
1992-09-23,0.3515629470348358,0.3544444096036731,0.3371540952179427,0.3544444096036731,26912000
1992-09-24,0.35444438457489014,0.3573258689255783,0.3457992279924952,0.35444438457489014,5459200
1992-09-25,0.3515629470348358,0.36020737871199654,0.34868073696496965,0.3515629470348358,12102400
